Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWL_M_R
22831,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
22832,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
22833,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
22834,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
22835,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
22836,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
22837,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
22838,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
22839,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
22840,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
22841,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
22842,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
22843,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
22844,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
22845,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
22846,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
22847,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
22848,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
22849,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
22850,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
22851,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
22852,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
22853,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
22854,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
22855,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
22856,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
22857,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
22858,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
22859,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
22860,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
22861,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
22862,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
22863,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
22864,Forest,Wetland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
22865,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
22866,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
22867,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
22868,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
22869,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
22870,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
22871,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
22872,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
22873,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
22874,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
22875,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
22876,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
22877,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
22878,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
22879,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
22880,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
22881,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
22882,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
22883,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
22884,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
22885,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
22886,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
22887,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
22888,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
22889,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
22890,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
22891,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
22892,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
22893,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
22894,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
22895,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
22896,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Bareland,Wetland
22897,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
22898,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Water,Bareland
22899,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Water,Forest
22900,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
22901,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
22902,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
22903,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
22904,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
22905,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
22906,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
22907,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
22908,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
22909,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
22910,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
22911,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
22912,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
22913,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
22914,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
22915,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
22916,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
22917,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
22918,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
22919,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Wetland
22920,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
22921,Forest,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Wetland
22922,Forest,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Built-up
22923,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
22924,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
22925,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
22926,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
22927,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
22928,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
22929,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
22930,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
22931,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
22932,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
22933,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
22934,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
22935,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
22936,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
22937,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
22938,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
22939,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
22940,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
22941,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
22942,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
22943,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
22944,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
22945,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
22946,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
22947,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
22948,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
22949,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
22950,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
22951,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
22952,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
22953,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
22954,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
22955,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
22956,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
22957,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
22958,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
22959,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
22960,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
22961,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
22962,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
22963,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
22964,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
22965,Forest,Wetland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
22966,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
22967,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
22968,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,Water,Forest
22969,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
22970,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
22971,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
22972,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
22973,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
22974,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland,Bareland
22975,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Bareland,Wetland
22976,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Water,Wetland
22977,Forest,Wetland,Wetland,NULL,NULL,NULL,Water,Grassland
22978,Forest,Wetland,Wetland,NULL,NULL,NULL,Water,Water
22979,Forest,Wetland,Wetland,NULL,NULL,NULL,Water,Forest
22980,Forest,Wetland,Wetland,NULL,NULL,Grassland,NULL,Grassland
22981,Forest,Wetland,Wetland,NULL,NULL,Wetland,NULL,Grassland
22982,Forest,Wetland,Wetland,NULL,NULL,Wetland,Wetland,Wetland
22983,Forest,Wetland,Wetland,NULL,NULL,Wetland,Water,Wetland
22984,Forest,Wetland,Wetland,NULL,NULL,Wetland,Forest,Wetland
22985,Forest,Wetland,Wetland,NULL,NULL,Forest,Water,Forest
22986,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
22987,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
22988,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
22989,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
22990,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
22991,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Built-up
22992,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
22993,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
22994,Forest,Wetland,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
22995,Forest,Wetland,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
22996,Forest,Wetland,Wetland,NULL,Wetland,NULL,Shrubland,Forest
22997,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
22998,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Wetland
22999,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Bareland
23000,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Forest
23001,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
23002,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
23003,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
23004,Forest,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Grassland
23005,Forest,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Wetland
23006,Forest,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Water
23007,Forest,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Forest
23008,Forest,Wetland,Wetland,NULL,Wetland,NULL,Built-up,Grassland
23009,Forest,Wetland,Wetland,NULL,Wetland,NULL,Built-up,Wetland
23010,Forest,Wetland,Wetland,NULL,Wetland,NULL,Built-up,Forest
23011,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
23012,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Cropland
23013,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
23014,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Bareland
23015,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
23016,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
23017,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Grassland
23018,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Wetland
23019,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Water
23020,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
23021,Forest,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
23022,Forest,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Wetland
23023,Forest,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Bareland
23024,Forest,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Forest
23025,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
23026,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
23027,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
23028,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
23029,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
23030,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
23031,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
23032,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Water
23033,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
23034,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
23035,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
23036,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
23037,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
23038,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
23039,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
23040,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
23041,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
23042,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
23043,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
23044,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
23045,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
23046,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Water
23047,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Forest
23048,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Built-up,Wetland
23049,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
23050,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
23051,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
23052,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
23053,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
23054,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
23055,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Bareland
23056,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Water
23057,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
23058,Forest,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
23059,Forest,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Wetland
23060,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
23061,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
23062,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
23063,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
23064,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Water
23065,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
23066,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Built-up,Wetland
23067,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
23068,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,Wetland
23069,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Wetland
23070,Forest,Wetland,Wetland,NULL,Wetland,Built-up,NULL,Forest
23071,Forest,Wetland,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
23072,Forest,Wetland,Wetland,NULL,Wetland,Water,NULL,Wetland
23073,Forest,Wetland,Wetland,NULL,Wetland,Water,NULL,Water
23074,Forest,Wetland,Wetland,NULL,Wetland,Water,NULL,Forest
23075,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
23076,Forest,Wetland,Wetland,NULL,Wetland,Water,Bareland,Wetland
23077,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
23078,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
23079,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
23080,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Wetland
23081,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Water
23082,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
23083,Forest,Wetland,Wetland,NULL,Wetland,Forest,NULL,NULL
23084,Forest,Wetland,Wetland,NULL,Wetland,Forest,NULL,Grassland
23085,Forest,Wetland,Wetland,NULL,Wetland,Forest,NULL,Wetland
23086,Forest,Wetland,Wetland,NULL,Wetland,Forest,NULL,Forest
23087,Forest,Wetland,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
23088,Forest,Wetland,Wetland,NULL,Wetland,Forest,Shrubland,Forest
23089,Forest,Wetland,Wetland,NULL,Wetland,Forest,Grassland,Forest
23090,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,NULL
23091,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
23092,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
23093,Forest,Wetland,Wetland,NULL,Wetland,Forest,Bareland,Wetland
23094,Forest,Wetland,Wetland,NULL,Wetland,Forest,Bareland,Forest
23095,Forest,Wetland,Wetland,NULL,Wetland,Forest,Built-up,Wetland
23096,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Grassland
23097,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Wetland
23098,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Water
23099,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
23100,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,NULL
23101,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Grassland
23102,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Wetland
23103,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Water
23104,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
23105,Forest,Wetland,Wetland,Non_Water,NULL,NULL,Water,Wetland
23106,Forest,Wetland,Wetland,Non_Water,NULL,NULL,Water,Water
23107,Forest,Wetland,Wetland,Non_Water,NULL,Wetland,NULL,Wetland
23108,Forest,Wetland,Wetland,Non_Water,NULL,Wetland,Water,Wetland
23109,Forest,Wetland,Wetland,Non_Water,NULL,Bareland,NULL,Water
23110,Forest,Wetland,Wetland,Non_Water,NULL,Forest,Water,Forest
23111,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
23112,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
23113,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
23114,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
23115,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
23116,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
23117,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
23118,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
23119,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
23120,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
23121,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
23122,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
23123,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
23124,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Built-up,Wetland
23125,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
23126,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Cropland
23127,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
23128,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Bareland
23129,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Water
23130,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
23131,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
23132,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
23133,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Forest
23134,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
23135,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
23136,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
23137,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
23138,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
23139,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
23140,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Forest,Wetland
23141,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
23142,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
23143,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
23144,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
23145,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
23146,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
23147,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
23148,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Built-up,Wetland
23149,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
23150,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
23151,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
23152,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
23153,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
23154,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
23155,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
23156,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
23157,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
23158,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
23159,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
23160,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Built-up,Wetland
