Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MRT_M_R
5698,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Water
5699,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5700,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
5701,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5702,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
5703,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
5704,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
5705,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland,Bareland,Bareland
5706,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland,Bareland,Water
5707,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
5708,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland,Water,Water
5709,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Wetland,Forest
5710,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Wetland
5711,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
5712,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
5713,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
5714,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Water
5715,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Bareland,Water
5716,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Water
5717,Bareland,Bareland,Water,NULL,NULL,Bareland,Bareland,Bareland
5718,Bareland,Bareland,Water,NULL,NULL,Bareland,Bareland,Water
5719,Bareland,Bareland,Water,NULL,NULL,Bareland,Water,Bareland
5720,Bareland,Bareland,Water,NULL,Water,Bareland,Wetland,Bareland
5721,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Wetland
5722,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
5723,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Water
5724,Bareland,Bareland,Water,NULL,Water,Bareland,Water,Wetland
5725,Bareland,Bareland,Water,NULL,Water,Bareland,Water,Bareland
5726,Bareland,Bareland,Water,Non_Water,NULL,Grassland,Bareland,Wetland
5727,Bareland,Bareland,Water,Non_Water,NULL,Bareland,Bareland,Wetland
5728,Bareland,Bareland,Water,Non_Water,NULL,Bareland,Bareland,Bareland
5729,Bareland,Bareland,Water,Non_Water,Water,Bareland,Bareland,Grassland
5730,Bareland,Bareland,Water,Non_Water,Water,Bareland,Bareland,Wetland
5731,Bareland,Bareland,Water,Non_Water,Water,Bareland,Bareland,Bareland
5732,Bareland,Bareland,Water,Non_Water,Water,Bareland,Bareland,Water
5733,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Water
5734,Bareland,Bareland,Water,Water,NULL,Grassland,Water,Bareland
5735,Bareland,Bareland,Water,Water,NULL,Bareland,Wetland,Bareland
5736,Bareland,Bareland,Water,Water,NULL,Bareland,Bareland,Wetland
5737,Bareland,Bareland,Water,Water,NULL,Bareland,Bareland,Bareland
5738,Bareland,Bareland,Water,Water,NULL,Bareland,Bareland,Water
5739,Bareland,Bareland,Water,Water,NULL,Bareland,Water,Bareland
5740,Bareland,Bareland,Water,Water,NULL,Bareland,Water,Water
5741,Bareland,Bareland,Water,Water,NULL,Water,Bareland,Water
5742,Bareland,Bareland,Water,Water,NULL,Water,Water,Water
5743,Bareland,Bareland,Water,Water,Water,Grassland,Water,Grassland
5744,Bareland,Bareland,Water,Water,Water,Bareland,Wetland,Bareland
5745,Bareland,Bareland,Water,Water,Water,Bareland,Wetland,Water
5746,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,Grassland
5747,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,Wetland
5748,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,Bareland
5749,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,Water
5750,Bareland,Bareland,Water,Water,Water,Bareland,Water,Bareland
5751,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
5752,Bareland,Bareland,Water,Water,Water,Water,Bareland,Water
5753,Bareland,Bareland,Water,Water,Water,Water,Water,Water
5754,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
5755,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland,Bareland,Wetland
5756,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
5757,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
5758,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
5759,Bareland,Bareland,Forest,NULL,Non_Wetland,Wetland,Bareland,Wetland
5760,Bareland,Bareland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
5761,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
5762,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5763,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Wetland
5764,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
5765,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
5766,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
5767,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
5768,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5769,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Water,Bareland
5770,Bareland,Bareland,Forest,Water,Non_Wetland,Grassland,Bareland,Wetland
5771,Bareland,Bareland,Forest,Water,Non_Wetland,Grassland,Water,Forest
5772,Bareland,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Wetland
5773,Bareland,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
5774,Bareland,Bareland,Forest,Water,Non_Wetland,Bareland,Water,Grassland
5775,Bareland,Bareland,Forest,Water,Non_Wetland,Bareland,Water,Bareland
5776,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5777,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5778,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5779,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5780,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5781,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5782,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5783,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5784,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5785,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
5786,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5787,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
5788,Bareland,Built-up,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
5789,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
5790,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Water
5791,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Water,Bareland
5792,Bareland,Built-up,Wetland,Non_Water,Wetland,Shrubland,Bareland,Bareland
5793,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Bareland
5794,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5795,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
5796,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Wetland
5797,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
5798,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5799,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
5800,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5801,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
5802,Bareland,Built-up,Built-up,Water,Non_Wetland,Built-up,Water,Bareland
5803,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5804,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
5805,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5806,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5807,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
5808,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5809,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5810,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
5811,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
5812,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
5813,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5814,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5815,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5816,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5817,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5818,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5819,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
5820,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5821,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5822,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5823,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
5824,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
5825,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
5826,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
5827,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
5828,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
5829,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
5830,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5831,Bareland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
5832,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5833,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5834,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
5835,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
5836,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5837,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5838,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5839,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
5840,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
5841,Bareland,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
5842,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
5843,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
5844,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
5845,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
5846,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5847,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
5848,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5849,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5850,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5851,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
5852,Bareland,Water,Cropland,Water,Non_Wetland,Grassland,Bareland,Water
5853,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
5854,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Shrubland,Bareland
5855,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
5856,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
5857,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
5858,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
5859,Bareland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
5860,Bareland,Water,Wetland,NULL,Wetland,Grassland,Bareland,Bareland
5861,Bareland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
5862,Bareland,Water,Wetland,NULL,Wetland,Grassland,Water,Bareland
5863,Bareland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5864,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5865,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
5866,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5867,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
5868,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
5869,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
5870,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
5871,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
5872,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
5873,Bareland,Water,Wetland,NULL,Wetland,Water,Bareland,Wetland
5874,Bareland,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
5875,Bareland,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
5876,Bareland,Water,Wetland,NULL,Wetland,Forest,Water,Grassland
5877,Bareland,Water,Wetland,Non_Water,NULL,Grassland,Bareland,Grassland
5878,Bareland,Water,Wetland,Non_Water,NULL,Grassland,Bareland,Bareland
5879,Bareland,Water,Wetland,Non_Water,NULL,Grassland,Water,Wetland
5880,Bareland,Water,Wetland,Non_Water,NULL,Bareland,NULL,Bareland
5881,Bareland,Water,Wetland,Non_Water,NULL,Bareland,Bareland,Grassland
5882,Bareland,Water,Wetland,Non_Water,NULL,Bareland,Bareland,Bareland
5883,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
5884,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
5885,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Bareland,Wetland
5886,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Bareland,Bareland
5887,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
5888,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5889,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
5890,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
5891,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Bareland
5892,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
5893,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
5894,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
5895,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
5896,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
5897,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
5898,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
5899,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
5900,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
5901,Bareland,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
5902,Bareland,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
5903,Bareland,Water,Wetland,Water,NULL,NULL,NULL,Bareland
5904,Bareland,Water,Wetland,Water,NULL,NULL,NULL,Water
5905,Bareland,Water,Wetland,Water,NULL,Grassland,NULL,Water
5906,Bareland,Water,Wetland,Water,NULL,Grassland,Bareland,Wetland
5907,Bareland,Water,Wetland,Water,NULL,Grassland,Bareland,Bareland
5908,Bareland,Water,Wetland,Water,NULL,Grassland,Bareland,Water
5909,Bareland,Water,Wetland,Water,NULL,Grassland,Water,Wetland
5910,Bareland,Water,Wetland,Water,NULL,Grassland,Water,Water
5911,Bareland,Water,Wetland,Water,NULL,Bareland,NULL,Bareland
5912,Bareland,Water,Wetland,Water,NULL,Bareland,NULL,Water
5913,Bareland,Water,Wetland,Water,NULL,Bareland,Bareland,Wetland
5914,Bareland,Water,Wetland,Water,NULL,Bareland,Bareland,Bareland
5915,Bareland,Water,Wetland,Water,NULL,Bareland,Bareland,Water
5916,Bareland,Water,Wetland,Water,NULL,Bareland,Water,Bareland
5917,Bareland,Water,Wetland,Water,NULL,Bareland,Water,Water
5918,Bareland,Water,Wetland,Water,NULL,Water,NULL,Water
5919,Bareland,Water,Wetland,Water,NULL,Water,Bareland,Water
5920,Bareland,Water,Wetland,Water,NULL,Water,Water,Bareland
5921,Bareland,Water,Wetland,Water,NULL,Water,Water,Water
5922,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
5923,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
5924,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
5925,Bareland,Water,Wetland,Water,Wetland,NULL,Bareland,Wetland
5926,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Wetland
5927,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Water
5928,Bareland,Water,Wetland,Water,Wetland,Grassland,NULL,Wetland
5929,Bareland,Water,Wetland,Water,Wetland,Grassland,NULL,Bareland
5930,Bareland,Water,Wetland,Water,Wetland,Grassland,NULL,Water
5931,Bareland,Water,Wetland,Water,Wetland,Grassland,Bareland,Grassland
5932,Bareland,Water,Wetland,Water,Wetland,Grassland,Bareland,Wetland
5933,Bareland,Water,Wetland,Water,Wetland,Grassland,Bareland,Bareland
5934,Bareland,Water,Wetland,Water,Wetland,Grassland,Bareland,Water
5935,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
5936,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
5937,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Bareland
5938,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Water
5939,Bareland,Water,Wetland,Water,Wetland,Bareland,NULL,Grassland
5940,Bareland,Water,Wetland,Water,Wetland,Bareland,NULL,Wetland
5941,Bareland,Water,Wetland,Water,Wetland,Bareland,NULL,Bareland
5942,Bareland,Water,Wetland,Water,Wetland,Bareland,NULL,Water
5943,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
5944,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Bareland
5945,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
5946,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Wetland
5947,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Bareland
5948,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
5949,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
5950,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
5951,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
5952,Bareland,Water,Wetland,Water,Wetland,Built-up,Water,Bareland
5953,Bareland,Water,Wetland,Water,Wetland,Water,NULL,Bareland
5954,Bareland,Water,Wetland,Water,Wetland,Water,NULL,Water
5955,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Wetland
5956,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Bareland
5957,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Water
5958,Bareland,Water,Wetland,Water,Wetland,Water,Water,Wetland
5959,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
5960,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
5961,Bareland,Water,Wetland,Water,Wetland,Forest,Water,Wetland
5962,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5963,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
5964,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Bareland
5965,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Wetland
5966,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
5967,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5968,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
5969,Bareland,Water,Bareland,NULL,Non_Wetland,Forest,Water,Wetland
5970,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
5971,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5972,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
5973,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Water
5974,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
5975,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
5976,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
5977,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5978,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5979,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
5980,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5981,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5982,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
5983,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
5984,Bareland,Water,Bareland,Water,Non_Wetland,Grassland,Bareland,Wetland
5985,Bareland,Water,Bareland,Water,Non_Wetland,Grassland,Bareland,Bareland
5986,Bareland,Water,Bareland,Water,Non_Wetland,Grassland,Bareland,Water
5987,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,NULL,Grassland
5988,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,NULL,Bareland
5989,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,NULL,Water
5990,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
5991,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
5992,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Wetland
5993,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
5994,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
5995,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
5996,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
5997,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
5998,Bareland,Water,Bareland,Water,Non_Wetland,Water,Bareland,Bareland
5999,Bareland,Water,Bareland,Water,Non_Wetland,Water,Bareland,Water
6000,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
6001,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Bareland
6002,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6003,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
6004,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
6005,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
