Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZG_M_R
4407,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
4408,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
4409,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
4410,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4411,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
4412,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
4413,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4414,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4415,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
4416,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4417,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
4418,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4419,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
4420,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
4421,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
4422,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
4423,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
4424,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4425,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4426,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4427,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4428,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
4429,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
4430,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4431,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4432,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Cropland
4433,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4434,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
4435,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
4436,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
4437,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
4438,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
4439,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
4440,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Water
4441,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4442,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Wetland
4443,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4444,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4445,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
4446,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4447,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
4448,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4449,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
4450,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4451,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4452,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4453,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4454,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4455,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4456,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4457,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4458,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
4459,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
4460,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
4461,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
4462,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
4463,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
4464,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Forest
4465,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
4466,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
4467,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
4468,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4469,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4470,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4471,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4472,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
4473,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4474,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
4475,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4476,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
4477,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4478,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4479,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
4480,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4481,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4482,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4483,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4484,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4485,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4486,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4487,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4488,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4489,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4490,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
4491,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4492,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
4493,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4494,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4495,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
4496,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
4497,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4498,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
4499,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
4500,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4501,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
4502,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4503,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4504,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4505,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
4506,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4507,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4508,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
4509,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
4510,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Bareland
4511,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
4512,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
4513,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
4514,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4515,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
4516,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
4517,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4518,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4519,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
4520,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4521,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
4522,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4523,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4524,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4525,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4526,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4527,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
4528,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
4529,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
4530,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4531,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4532,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4533,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
4534,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4535,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4536,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4537,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4538,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4539,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
4540,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4541,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4542,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4543,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4544,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
4545,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
4546,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4547,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
4548,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4549,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
4550,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4551,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
4552,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4553,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
4554,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4555,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4556,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4557,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4558,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4559,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4560,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4561,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
4562,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4563,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4564,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4565,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
4566,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4567,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
4568,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
4569,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
4570,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
4571,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
4572,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4573,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
4574,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
4575,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
4576,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
4577,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4578,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
4579,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4580,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4581,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4582,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4583,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4584,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4585,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4586,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
4587,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4588,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4589,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4590,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4591,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
4592,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4593,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4594,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
4595,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
4596,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4597,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
4598,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4599,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4600,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4601,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
4602,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4603,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4604,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
4605,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
4606,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
4607,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4608,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4609,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4610,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4611,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4612,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4613,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4614,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4615,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4616,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4617,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
4618,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
4619,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
4620,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4621,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4622,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4623,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4624,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4625,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4626,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4627,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4628,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
4629,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4630,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4631,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
4632,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
4633,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
4634,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4635,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
4636,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4637,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4638,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4639,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
4640,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4641,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4642,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
4643,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
4644,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
4645,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
4646,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4647,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
4648,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
4649,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4650,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
4651,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
4652,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4653,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4654,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
4655,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4656,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4657,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4658,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4659,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
4660,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
4661,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
4662,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
4663,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
4664,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4665,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
4666,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
4667,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
4668,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
4669,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4670,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4671,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
4672,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4673,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4674,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4675,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
4676,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
4677,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Wetland
4678,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
4679,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
4680,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
4681,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4682,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
4683,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
4684,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
4685,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
4686,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4687,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4688,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
4689,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4690,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
4691,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
4692,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4693,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
4694,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
4695,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4696,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
4697,Forest,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
4698,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
4699,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
4700,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
4701,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4702,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4703,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4704,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4705,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
4706,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4707,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
4708,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4709,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,NULL
4710,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
4711,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
4712,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
4713,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4714,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
4715,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
4716,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
4717,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
4718,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
4719,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
4720,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
4721,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
4722,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
4723,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
4724,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
