Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MFT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MFT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MFT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MFT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MFT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MFT_M_R
5501,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
5502,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5503,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5504,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5505,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
5506,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5507,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5508,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5509,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
5510,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
5511,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
5512,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5513,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5514,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5515,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
5516,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5517,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
5518,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
5519,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
5520,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
5521,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
5522,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
5523,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
5524,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
5525,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
5526,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
5527,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
5528,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
5529,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
5530,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
5531,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
5532,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
5533,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Water
5534,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
5535,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
5536,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
5537,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
5538,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
5539,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
5540,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
5541,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
5542,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
5543,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5544,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5545,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5546,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5547,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
5548,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
5549,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5550,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5551,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5552,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
5553,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5554,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
5555,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
5556,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
5557,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
5558,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
5559,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
5560,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5561,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
5562,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5563,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5564,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5565,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
5566,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5567,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5568,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
5569,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
5570,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
5571,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
5572,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
5573,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
5574,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
5575,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
5576,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5577,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
5578,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
5579,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Water
5580,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
5581,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
5582,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
5583,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
5584,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
5585,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
5586,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
5587,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5588,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5589,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
5590,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5591,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Built-up
5592,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
5593,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5594,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
5595,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
5596,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
5597,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
5598,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
5599,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5600,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5601,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
5602,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5603,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5604,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
5605,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
5606,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5607,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Water
5608,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
5609,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
5610,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
5611,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
5612,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
5613,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
5614,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
5615,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
5616,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
5617,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5618,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
5619,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5620,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
5621,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Water
5622,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
5623,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
5624,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
5625,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
5626,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
5627,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
5628,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Water
5629,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
5630,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
5631,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
5632,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
5633,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
5634,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
5635,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
5636,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
5637,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
5638,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
5639,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
5640,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Water
5641,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
5642,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
5643,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
5644,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
5645,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
5646,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
5647,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
5648,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5649,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
5650,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
5651,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
5652,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
5653,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,NULL
5654,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
5655,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
5656,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5657,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
5658,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
5659,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5660,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
5661,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
5662,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
5663,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
5664,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5665,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
5666,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
5667,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5668,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
5669,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5670,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
5671,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
5672,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
5673,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
5674,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
5675,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
5676,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
5677,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
5678,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
5679,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5680,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
5681,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5682,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Forest
5683,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
5684,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
5685,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
5686,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
5687,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
5688,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
5689,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
5690,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
5691,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
5692,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,NULL
5693,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
5694,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
5695,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
5696,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland,Water
5697,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland,Forest
5698,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
5699,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
5700,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
5701,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
5702,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
5703,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
5704,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Wetland
5705,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
5706,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
5707,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
5708,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Wetland
5709,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
5710,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
5711,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
5712,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,NULL
5713,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
5714,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
5715,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
5716,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
5717,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Water
5718,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Forest
5719,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
5720,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
5721,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
5722,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
5723,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
5724,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
5725,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
5726,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
5727,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Water
5728,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Forest
5729,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
5730,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
5731,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
5732,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
5733,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
5734,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
5735,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
5736,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Water
5737,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Forest
5738,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
5739,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
5740,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
5741,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
5742,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
5743,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
5744,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
5745,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
5746,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
5747,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
5748,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
5749,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Grassland
5750,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Forest
5751,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Forest
5752,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
5753,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Grassland
5754,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
5755,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
5756,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Grassland
5757,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
5758,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Water
5759,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
5760,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5761,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Forest
5762,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5763,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5764,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Water,Grassland
5765,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Water,Forest
5766,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Grassland
5767,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Wetland,Grassland
5768,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Water,Grassland
5769,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Water,Forest
5770,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Grassland
5771,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Water
5772,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Forest
5773,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
5774,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
5775,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
5776,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
5777,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
5778,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Built-up,Forest
5779,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
5780,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
5781,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
5782,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5783,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
5784,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
5785,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5786,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
5787,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
5788,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
5789,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
5790,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
5791,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
5792,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
5793,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5794,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5795,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
5796,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
5797,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
5798,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Built-up,Forest
5799,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
5800,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
5801,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
5802,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
5803,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5804,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
5805,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
5806,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
5807,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
5808,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
5809,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
5810,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
5811,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
5812,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
5813,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
5814,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
5815,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
5816,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
5817,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
5818,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
5819,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
5820,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
5821,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
5822,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
5823,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5824,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5825,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
5826,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
5827,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
5828,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
5829,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
