Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LTK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LTK_M_R
3975,Forest,Water,Water,NULL,Water,Forest,Water,Forest
3976,Forest,Water,Water,NULL,Water,Forest,Forest,Water
3977,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
3978,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
3979,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
3980,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
3981,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
3982,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
3983,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
3984,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
3985,Forest,Water,Water,Non_Water,Water,Water,Water,Water
3986,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
3987,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
3988,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
3989,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
3990,Forest,Water,Water,Water,Water,NULL,Wetland,Water
3991,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
3992,Forest,Water,Water,Water,Water,NULL,Water,Water
3993,Forest,Water,Water,Water,Water,NULL,Water,Forest
3994,Forest,Water,Water,Water,Water,NULL,Forest,Water
3995,Forest,Water,Water,Water,Water,NULL,Forest,Forest
3996,Forest,Water,Water,Water,Water,Grassland,Wetland,Wetland
3997,Forest,Water,Water,Water,Water,Grassland,Wetland,Water
3998,Forest,Water,Water,Water,Water,Grassland,Water,Water
3999,Forest,Water,Water,Water,Water,Grassland,Water,Forest
4000,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
4001,Forest,Water,Water,Water,Water,Wetland,Water,Forest
4002,Forest,Water,Water,Water,Water,Bareland,Water,Water
4003,Forest,Water,Water,Water,Water,Water,Grassland,Grassland
4004,Forest,Water,Water,Water,Water,Water,Grassland,Forest
4005,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
4006,Forest,Water,Water,Water,Water,Water,Wetland,Water
4007,Forest,Water,Water,Water,Water,Water,Wetland,Forest
4008,Forest,Water,Water,Water,Water,Water,Water,Wetland
4009,Forest,Water,Water,Water,Water,Water,Water,Water
4010,Forest,Water,Water,Water,Water,Water,Water,Forest
4011,Forest,Water,Water,Water,Water,Water,Forest,Water
4012,Forest,Water,Water,Water,Water,Water,Forest,Forest
4013,Forest,Water,Water,Water,Water,Forest,Wetland,Water
4014,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
4015,Forest,Water,Water,Water,Water,Forest,Water,Water
4016,Forest,Water,Water,Water,Water,Forest,Water,Forest
4017,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
4018,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4019,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4020,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4021,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
4022,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
4023,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
4024,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4025,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4026,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4027,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4028,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
4029,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4030,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4031,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4032,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
4033,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4034,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
4035,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4036,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4037,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
4038,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
4039,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4040,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
4041,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4042,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4043,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4044,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4045,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
4046,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
4047,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4048,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
4049,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
4050,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
4051,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
4052,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
4053,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4054,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
4055,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4056,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
4057,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
4058,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4059,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
4060,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
4061,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
4062,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
4063,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4064,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4065,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
4066,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4067,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
4068,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
4069,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4070,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
4071,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4072,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
4073,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
4074,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
4075,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
4076,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4077,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
4078,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
4079,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
4080,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
4081,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
4082,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
4083,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
4084,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
4085,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
4086,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
4087,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
4088,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
4089,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
4090,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
4091,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
4092,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
4093,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
4094,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
4095,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
4096,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
4097,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4098,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
4099,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4100,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4101,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
4102,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
4103,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4104,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
4105,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
4106,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
4107,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4108,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4109,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4110,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4111,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4112,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4113,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4114,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4115,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
4116,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4117,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4118,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Built-up
4119,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
4120,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4121,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4122,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4123,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
4124,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4125,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
4126,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Water
4127,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4128,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
4129,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
4130,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
4131,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4132,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4133,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4134,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4135,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
4136,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
4137,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
4138,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4139,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4140,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4141,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
4142,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4143,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
4144,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
4145,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
4146,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
4147,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4148,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4149,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4150,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
4151,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Water
4152,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
4153,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4154,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
4155,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4156,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
4157,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
4158,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
4159,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4160,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
4161,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4162,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
4163,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4164,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
4165,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
4166,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
4167,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
4168,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
4169,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
4170,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4171,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4172,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
4173,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4174,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4175,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4176,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
4177,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Water
4178,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
4179,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
4180,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
4181,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4182,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
4183,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
4184,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
4185,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
4186,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4187,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4188,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4189,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4190,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
4191,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
4192,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4193,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4194,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4195,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4196,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4197,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
4198,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
4199,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
4200,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
4201,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
4202,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
4203,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Water
4204,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
4205,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
4206,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
4207,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
4208,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
4209,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
4210,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
4211,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
4212,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Bareland
4213,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Water
4214,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
4215,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Grassland
4216,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
4217,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4218,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4219,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4220,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
4221,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4222,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
4223,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
4224,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4225,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4226,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4227,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4228,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4229,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4230,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4231,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4232,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
4233,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
4234,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
4235,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4236,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4237,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4238,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4239,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
4240,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4241,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
4242,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
4243,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4244,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4245,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4246,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4247,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
4248,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4249,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4250,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4251,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4252,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4253,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4254,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
4255,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4256,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4257,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
4258,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
4259,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4260,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
4261,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4262,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
4263,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4264,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4265,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4266,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
4267,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
4268,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4269,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
4270,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4271,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
4272,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4273,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4274,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
4275,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
4276,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
4277,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
4278,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4279,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4280,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
4281,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4282,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
4283,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4284,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4285,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4286,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4287,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4288,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4289,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4290,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4291,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
4292,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
4293,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
4294,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
4295,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4296,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4297,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4298,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
4299,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4300,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4301,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4302,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4303,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
