Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MUT_M_R
12661,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Wetland
12662,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
12663,Water,Water,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
12664,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Wetland
12665,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
12666,Water,Water,Bareland,Water,Non_Wetland,Cropland,NULL,Bareland
12667,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Wetland
12668,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
12669,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Grassland
12670,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Water
12671,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
12672,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
12673,Water,Water,Bareland,Water,Non_Wetland,Water,Bareland,Grassland
12674,Water,Water,Bareland,Water,Non_Wetland,Water,Bareland,Water
12675,Water,Water,Bareland,Water,Non_Wetland,Water,Water,NULL
12676,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
12677,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
12678,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
12679,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
12680,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
12681,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
12682,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
12683,Water,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
12684,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
12685,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Wetland
12686,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,NULL,Water
12687,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12688,Water,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
12689,Water,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
12690,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
12691,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
12692,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
12693,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
12694,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
12695,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Cropland
12696,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
12697,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
12698,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
12699,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
12700,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
12701,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
12702,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
12703,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
12704,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Water
12705,Water,Water,Built-up,NULL,Non_Wetland,Water,Shrubland,Grassland
12706,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
12707,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Water
12708,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Grassland
12709,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
12710,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
12711,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12712,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Wetland
12713,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Built-up
12714,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Grassland
12715,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Cropland
12716,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
12717,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Cropland
12718,Water,Water,Built-up,Non_Water,Non_Wetland,Water,NULL,Bareland
12719,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Shrubland,Grassland
12720,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
12721,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
12722,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
12723,Water,Water,Built-up,Water,Non_Wetland,Water,NULL,Grassland
12724,Water,Water,Built-up,Water,Non_Wetland,Water,Grassland,Bareland
12725,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
12726,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
12727,Water,Water,Water,NULL,Water,NULL,NULL,Water
12728,Water,Water,Water,NULL,Water,NULL,Shrubland,NULL
12729,Water,Water,Water,NULL,Water,NULL,Shrubland,Grassland
12730,Water,Water,Water,NULL,Water,NULL,Shrubland,Water
12731,Water,Water,Water,NULL,Water,NULL,Shrubland,Forest
12732,Water,Water,Water,NULL,Water,NULL,Grassland,Grassland
12733,Water,Water,Water,NULL,Water,NULL,Grassland,Water
12734,Water,Water,Water,NULL,Water,NULL,Water,Grassland
12735,Water,Water,Water,NULL,Water,NULL,Water,Bareland
12736,Water,Water,Water,NULL,Water,NULL,Water,Water
12737,Water,Water,Water,NULL,Water,Shrubland,NULL,NULL
12738,Water,Water,Water,NULL,Water,Shrubland,NULL,Grassland
12739,Water,Water,Water,NULL,Water,Shrubland,NULL,Water
12740,Water,Water,Water,NULL,Water,Shrubland,NULL,Forest
12741,Water,Water,Water,NULL,Water,Shrubland,Shrubland,NULL
12742,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
12743,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Wetland
12744,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Water
12745,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
12746,Water,Water,Water,NULL,Water,Shrubland,Grassland,Water
12747,Water,Water,Water,NULL,Water,Shrubland,Water,NULL
12748,Water,Water,Water,NULL,Water,Shrubland,Water,Grassland
12749,Water,Water,Water,NULL,Water,Shrubland,Water,Wetland
12750,Water,Water,Water,NULL,Water,Shrubland,Water,Water
12751,Water,Water,Water,NULL,Water,Shrubland,Water,Forest
12752,Water,Water,Water,NULL,Water,Grassland,Shrubland,Grassland
12753,Water,Water,Water,NULL,Water,Grassland,Grassland,Grassland
12754,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
12755,Water,Water,Water,NULL,Water,Grassland,Water,Bareland
12756,Water,Water,Water,NULL,Water,Cropland,NULL,Water
12757,Water,Water,Water,NULL,Water,Bareland,NULL,Bareland
12758,Water,Water,Water,NULL,Water,Bareland,Shrubland,Bareland
12759,Water,Water,Water,NULL,Water,Bareland,Water,Water
12760,Water,Water,Water,NULL,Water,Water,NULL,Grassland
12761,Water,Water,Water,NULL,Water,Water,NULL,Water
12762,Water,Water,Water,NULL,Water,Water,NULL,Forest
12763,Water,Water,Water,NULL,Water,Water,Shrubland,NULL
12764,Water,Water,Water,NULL,Water,Water,Shrubland,Grassland
12765,Water,Water,Water,NULL,Water,Water,Shrubland,Water
12766,Water,Water,Water,NULL,Water,Water,Shrubland,Forest
12767,Water,Water,Water,NULL,Water,Water,Grassland,Water
12768,Water,Water,Water,NULL,Water,Water,Water,NULL
12769,Water,Water,Water,NULL,Water,Water,Water,Grassland
12770,Water,Water,Water,NULL,Water,Water,Water,Cropland
12771,Water,Water,Water,NULL,Water,Water,Water,Wetland
12772,Water,Water,Water,NULL,Water,Water,Water,Bareland
12773,Water,Water,Water,NULL,Water,Water,Water,Water
12774,Water,Water,Water,NULL,Water,Water,Water,Forest
12775,Water,Water,Water,NULL,Water,Forest,Shrubland,Water
12776,Water,Water,Water,NULL,Water,Forest,Shrubland,Forest
12777,Water,Water,Water,NULL,Water,Forest,Grassland,NULL
12778,Water,Water,Water,NULL,Water,Forest,Water,Forest
12779,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
12780,Water,Water,Water,Non_Water,Water,NULL,Shrubland,Grassland
12781,Water,Water,Water,Non_Water,Water,NULL,Shrubland,Wetland
12782,Water,Water,Water,Non_Water,Water,NULL,Shrubland,Water
12783,Water,Water,Water,Non_Water,Water,NULL,Shrubland,Forest
12784,Water,Water,Water,Non_Water,Water,NULL,Grassland,Bareland
12785,Water,Water,Water,Non_Water,Water,NULL,Grassland,Water
12786,Water,Water,Water,Non_Water,Water,NULL,Water,Grassland
12787,Water,Water,Water,Non_Water,Water,NULL,Water,Wetland
12788,Water,Water,Water,Non_Water,Water,NULL,Water,Bareland
12789,Water,Water,Water,Non_Water,Water,NULL,Water,Water
12790,Water,Water,Water,Non_Water,Water,Shrubland,NULL,Grassland
12791,Water,Water,Water,Non_Water,Water,Shrubland,NULL,Bareland
12792,Water,Water,Water,Non_Water,Water,Shrubland,NULL,Water
12793,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,NULL
12794,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
12795,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Water
12796,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Forest
12797,Water,Water,Water,Non_Water,Water,Shrubland,Grassland,Grassland
12798,Water,Water,Water,Non_Water,Water,Shrubland,Water,NULL
12799,Water,Water,Water,Non_Water,Water,Shrubland,Water,Grassland
12800,Water,Water,Water,Non_Water,Water,Shrubland,Water,Wetland
12801,Water,Water,Water,Non_Water,Water,Shrubland,Water,Bareland
12802,Water,Water,Water,Non_Water,Water,Shrubland,Water,Water
12803,Water,Water,Water,Non_Water,Water,Shrubland,Water,Forest
12804,Water,Water,Water,Non_Water,Water,Grassland,NULL,Grassland
12805,Water,Water,Water,Non_Water,Water,Grassland,NULL,Wetland
12806,Water,Water,Water,Non_Water,Water,Grassland,Shrubland,Grassland
12807,Water,Water,Water,Non_Water,Water,Grassland,Water,Grassland
12808,Water,Water,Water,Non_Water,Water,Grassland,Water,Water
12809,Water,Water,Water,Non_Water,Water,Bareland,Water,Grassland
12810,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
12811,Water,Water,Water,Non_Water,Water,Water,NULL,Water
12812,Water,Water,Water,Non_Water,Water,Water,NULL,Forest
12813,Water,Water,Water,Non_Water,Water,Water,Shrubland,NULL
12814,Water,Water,Water,Non_Water,Water,Water,Shrubland,Grassland
12815,Water,Water,Water,Non_Water,Water,Water,Shrubland,Wetland
12816,Water,Water,Water,Non_Water,Water,Water,Shrubland,Water
12817,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
12818,Water,Water,Water,Non_Water,Water,Water,Water,NULL
12819,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
12820,Water,Water,Water,Non_Water,Water,Water,Water,Cropland
12821,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
12822,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
12823,Water,Water,Water,Non_Water,Water,Water,Water,Water
12824,Water,Water,Water,Non_Water,Water,Water,Water,Forest
12825,Water,Water,Water,Non_Water,Water,Forest,NULL,Grassland
12826,Water,Water,Water,Non_Water,Water,Forest,Shrubland,Water
12827,Water,Water,Water,Non_Water,Water,Forest,Water,Water
12828,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
12829,Water,Water,Water,Water,Water,NULL,NULL,NULL
12830,Water,Water,Water,Water,Water,NULL,NULL,Grassland
12831,Water,Water,Water,Water,Water,NULL,NULL,Wetland
12832,Water,Water,Water,Water,Water,NULL,NULL,Water
12833,Water,Water,Water,Water,Water,NULL,NULL,Forest
12834,Water,Water,Water,Water,Water,NULL,Shrubland,Grassland
12835,Water,Water,Water,Water,Water,NULL,Shrubland,Wetland
12836,Water,Water,Water,Water,Water,NULL,Shrubland,Water
12837,Water,Water,Water,Water,Water,NULL,Shrubland,Forest
12838,Water,Water,Water,Water,Water,NULL,Grassland,Water
12839,Water,Water,Water,Water,Water,NULL,Water,Grassland
12840,Water,Water,Water,Water,Water,NULL,Water,Wetland
12841,Water,Water,Water,Water,Water,NULL,Water,Bareland
12842,Water,Water,Water,Water,Water,NULL,Water,Water
12843,Water,Water,Water,Water,Water,NULL,Water,Forest
12844,Water,Water,Water,Water,Water,Shrubland,NULL,Grassland
12845,Water,Water,Water,Water,Water,Shrubland,NULL,Wetland
12846,Water,Water,Water,Water,Water,Shrubland,NULL,Water
12847,Water,Water,Water,Water,Water,Shrubland,Shrubland,NULL
12848,Water,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
12849,Water,Water,Water,Water,Water,Shrubland,Shrubland,Wetland
12850,Water,Water,Water,Water,Water,Shrubland,Shrubland,Bareland
12851,Water,Water,Water,Water,Water,Shrubland,Shrubland,Water
12852,Water,Water,Water,Water,Water,Shrubland,Shrubland,Forest
12853,Water,Water,Water,Water,Water,Shrubland,Water,NULL
12854,Water,Water,Water,Water,Water,Shrubland,Water,Grassland
12855,Water,Water,Water,Water,Water,Shrubland,Water,Wetland
12856,Water,Water,Water,Water,Water,Shrubland,Water,Water
12857,Water,Water,Water,Water,Water,Shrubland,Water,Forest
12858,Water,Water,Water,Water,Water,Grassland,NULL,Grassland
12859,Water,Water,Water,Water,Water,Grassland,Shrubland,Grassland
12860,Water,Water,Water,Water,Water,Grassland,Shrubland,Water
12861,Water,Water,Water,Water,Water,Grassland,Grassland,Water
12862,Water,Water,Water,Water,Water,Grassland,Bareland,Grassland
12863,Water,Water,Water,Water,Water,Grassland,Water,Grassland
12864,Water,Water,Water,Water,Water,Grassland,Water,Water
12865,Water,Water,Water,Water,Water,Cropland,NULL,Bareland
12866,Water,Water,Water,Water,Water,Cropland,NULL,Water
12867,Water,Water,Water,Water,Water,Bareland,Water,Grassland
12868,Water,Water,Water,Water,Water,Bareland,Water,Wetland
12869,Water,Water,Water,Water,Water,Bareland,Water,Water
12870,Water,Water,Water,Water,Water,Water,NULL,Grassland
12871,Water,Water,Water,Water,Water,Water,NULL,Wetland
12872,Water,Water,Water,Water,Water,Water,NULL,Water
12873,Water,Water,Water,Water,Water,Water,Shrubland,NULL
12874,Water,Water,Water,Water,Water,Water,Shrubland,Grassland
12875,Water,Water,Water,Water,Water,Water,Shrubland,Wetland
12876,Water,Water,Water,Water,Water,Water,Shrubland,Water
12877,Water,Water,Water,Water,Water,Water,Shrubland,Forest
12878,Water,Water,Water,Water,Water,Water,Grassland,Grassland
12879,Water,Water,Water,Water,Water,Water,Grassland,Water
12880,Water,Water,Water,Water,Water,Water,Water,NULL
12881,Water,Water,Water,Water,Water,Water,Water,Grassland
12882,Water,Water,Water,Water,Water,Water,Water,Cropland
12883,Water,Water,Water,Water,Water,Water,Water,Wetland
12884,Water,Water,Water,Water,Water,Water,Water,Bareland
12885,Water,Water,Water,Water,Water,Water,Water,Water
12886,Water,Water,Water,Water,Water,Water,Water,Forest
12887,Water,Water,Water,Water,Water,Forest,NULL,Water
12888,Water,Water,Water,Water,Water,Forest,NULL,Forest
12889,Water,Water,Water,Water,Water,Forest,Shrubland,Grassland
12890,Water,Water,Water,Water,Water,Forest,Shrubland,Wetland
12891,Water,Water,Water,Water,Water,Forest,Shrubland,Water
12892,Water,Water,Water,Water,Water,Forest,Shrubland,Forest
12893,Water,Water,Water,Water,Water,Forest,Water,NULL
12894,Water,Water,Water,Water,Water,Forest,Water,Grassland
12895,Water,Water,Water,Water,Water,Forest,Water,Wetland
12896,Water,Water,Water,Water,Water,Forest,Water,Water
12897,Water,Water,Water,Water,Water,Forest,Water,Forest
12898,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
12899,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
12900,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
12901,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
12902,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
12903,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
12904,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
12905,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
12906,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
12907,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
12908,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
12909,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
12910,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
12911,Water,Water,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
12912,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
12913,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
12914,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
12915,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
12916,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
12917,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
12918,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
12919,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
12920,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
12921,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
12922,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
12923,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12924,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12925,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
12926,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
12927,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
12928,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
12929,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12930,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
12931,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12932,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
12933,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
12934,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
12935,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
12936,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
12937,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Cropland
12938,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
12939,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
12940,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
12941,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
12942,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
12943,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Water
12944,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
12945,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12946,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
12947,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
12948,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
12949,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
12950,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
12951,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
12952,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,NULL
12953,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
12954,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Cropland
12955,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
12956,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
12957,Water,Water,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
12958,Water,Water,Forest,NULL,Non_Wetland,Cropland,Water,Grassland
12959,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
12960,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
12961,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
12962,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,NULL
12963,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
12964,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Cropland
12965,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Bareland
12966,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
12967,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
12968,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
12969,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
12970,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
12971,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
12972,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
12973,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
12974,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
12975,Water,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
12976,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
12977,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Cropland
12978,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
12979,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
12980,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
12981,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
12982,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,NULL
12983,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
12984,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
12985,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
12986,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
12987,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
12988,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
12989,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
12990,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
12991,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
12992,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
12993,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
12994,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
12995,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
12996,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
