Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NDH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NDH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NDH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NDH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NDH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NDH_M_R
2702,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
2703,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
2704,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
2705,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2706,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2707,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2708,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
2709,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
2710,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
2711,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2712,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2713,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
2714,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
2715,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2716,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
2717,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
2718,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
2719,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
2720,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
2721,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
2722,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
2723,Water,Water,Wetland,NULL,Wetland,Built-up,Wetland,Water
2724,Water,Water,Wetland,NULL,Wetland,Built-up,Wetland,Forest
2725,Water,Water,Wetland,NULL,Wetland,Built-up,Bareland,Water
2726,Water,Water,Wetland,NULL,Wetland,Built-up,Bareland,Forest
2727,Water,Water,Wetland,NULL,Wetland,Built-up,Water,Water
2728,Water,Water,Wetland,NULL,Wetland,Built-up,Water,Forest
2729,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
2730,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
2731,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
2732,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
2733,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
2734,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Bareland
2735,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Water
2736,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
2737,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
2738,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
2739,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
2740,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
2741,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
2742,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
2743,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
2744,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
2745,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
2746,Water,Water,Wetland,NULL,Wetland,Forest,Bareland,Forest
2747,Water,Water,Wetland,NULL,Wetland,Forest,Water,Grassland
2748,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
2749,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
2750,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
2751,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
2752,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
2753,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Bareland
2754,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2755,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2756,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
2757,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
2758,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Bareland
2759,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
2760,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
2761,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
2762,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
2763,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
2764,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
2765,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2766,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2767,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
2768,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
2769,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2770,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2771,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
2772,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
2773,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2774,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
2775,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
2776,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
2777,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
2778,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
2779,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
2780,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
2781,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
2782,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
2783,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
2784,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
2785,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
2786,Water,Water,Wetland,Non_Water,Wetland,Built-up,Wetland,Water
2787,Water,Water,Wetland,Non_Water,Wetland,Built-up,Bareland,Water
2788,Water,Water,Wetland,Non_Water,Wetland,Built-up,Water,Water
2789,Water,Water,Wetland,Non_Water,Wetland,Built-up,Water,Forest
2790,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2791,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2792,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
2793,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2794,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
2795,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Forest
2796,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
2797,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
2798,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
2799,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
2800,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
2801,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
2802,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
2803,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
2804,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
2805,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2806,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
2807,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
2808,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
2809,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
2810,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Wetland
2811,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Bareland
2812,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Water
2813,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
2814,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
2815,Water,Water,Wetland,Water,Wetland,NULL,Water,Wetland
2816,Water,Water,Wetland,Water,Wetland,NULL,Water,Bareland
2817,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
2818,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
2819,Water,Water,Wetland,Water,Wetland,NULL,Forest,Water
2820,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2821,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
2822,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
2823,Water,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
2824,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
2825,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2826,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2827,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
2828,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
2829,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
2830,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
2831,Water,Water,Wetland,Water,Wetland,Wetland,Water,Bareland
2832,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
2833,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
2834,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Wetland
2835,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
2836,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
2837,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
2838,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
2839,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Forest
2840,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
2841,Water,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
2842,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
2843,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
2844,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
2845,Water,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
2846,Water,Water,Wetland,Water,Wetland,Built-up,Bareland,Water
2847,Water,Water,Wetland,Water,Wetland,Built-up,Water,Water
2848,Water,Water,Wetland,Water,Wetland,Built-up,Water,Forest
2849,Water,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
2850,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
2851,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
2852,Water,Water,Wetland,Water,Wetland,Water,Bareland,Grassland
2853,Water,Water,Wetland,Water,Wetland,Water,Bareland,Water
2854,Water,Water,Wetland,Water,Wetland,Water,Bareland,Forest
2855,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
2856,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
2857,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
2858,Water,Water,Wetland,Water,Wetland,Water,Water,Water
2859,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
2860,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
2861,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Water
2862,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
2863,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
2864,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
2865,Water,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
2866,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2867,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Water,Water
2868,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
2869,Water,Water,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
2870,Water,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
2871,Water,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
2872,Water,Water,Water,NULL,Water,NULL,Wetland,Wetland
2873,Water,Water,Water,NULL,Water,NULL,Wetland,Water
2874,Water,Water,Water,NULL,Water,NULL,Wetland,Forest
2875,Water,Water,Water,NULL,Water,NULL,Water,Grassland
2876,Water,Water,Water,NULL,Water,NULL,Water,Water
2877,Water,Water,Water,NULL,Water,NULL,Water,Forest
2878,Water,Water,Water,NULL,Water,NULL,Forest,Water
2879,Water,Water,Water,NULL,Water,Grassland,Water,Water
2880,Water,Water,Water,NULL,Water,Wetland,Wetland,Grassland
2881,Water,Water,Water,NULL,Water,Wetland,Wetland,Water
2882,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
2883,Water,Water,Water,NULL,Water,Wetland,Water,Water
2884,Water,Water,Water,NULL,Water,Wetland,Water,Forest
2885,Water,Water,Water,NULL,Water,Bareland,Wetland,Water
2886,Water,Water,Water,NULL,Water,Bareland,Wetland,Forest
2887,Water,Water,Water,NULL,Water,Bareland,Bareland,Grassland
2888,Water,Water,Water,NULL,Water,Bareland,Bareland,Bareland
2889,Water,Water,Water,NULL,Water,Bareland,Bareland,Water
2890,Water,Water,Water,NULL,Water,Bareland,Bareland,Forest
2891,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
2892,Water,Water,Water,NULL,Water,Bareland,Water,Wetland
2893,Water,Water,Water,NULL,Water,Bareland,Water,Bareland
2894,Water,Water,Water,NULL,Water,Bareland,Water,Water
2895,Water,Water,Water,NULL,Water,Bareland,Water,Forest
2896,Water,Water,Water,NULL,Water,Bareland,Forest,Forest
2897,Water,Water,Water,NULL,Water,Built-up,Built-up,Water
2898,Water,Water,Water,NULL,Water,Built-up,Water,Water
2899,Water,Water,Water,NULL,Water,Built-up,Water,Forest
2900,Water,Water,Water,NULL,Water,Water,Wetland,Grassland
2901,Water,Water,Water,NULL,Water,Water,Wetland,Bareland
2902,Water,Water,Water,NULL,Water,Water,Wetland,Water
2903,Water,Water,Water,NULL,Water,Water,Wetland,Forest
2904,Water,Water,Water,NULL,Water,Water,Bareland,Bareland
2905,Water,Water,Water,NULL,Water,Water,Bareland,Water
2906,Water,Water,Water,NULL,Water,Water,Water,Grassland
2907,Water,Water,Water,NULL,Water,Water,Water,Wetland
2908,Water,Water,Water,NULL,Water,Water,Water,Bareland
2909,Water,Water,Water,NULL,Water,Water,Water,Water
2910,Water,Water,Water,NULL,Water,Water,Water,Forest
2911,Water,Water,Water,NULL,Water,Forest,Wetland,Water
2912,Water,Water,Water,NULL,Water,Forest,Wetland,Forest
2913,Water,Water,Water,NULL,Water,Forest,Water,Water
2914,Water,Water,Water,NULL,Water,Forest,Forest,Water
2915,Water,Water,Water,Non_Water,Water,NULL,Wetland,Wetland
2916,Water,Water,Water,Non_Water,Water,NULL,Wetland,Water
2917,Water,Water,Water,Non_Water,Water,NULL,Wetland,Forest
2918,Water,Water,Water,Non_Water,Water,NULL,Bareland,Forest
2919,Water,Water,Water,Non_Water,Water,NULL,Water,Bareland
2920,Water,Water,Water,Non_Water,Water,NULL,Water,Water
2921,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
2922,Water,Water,Water,Non_Water,Water,Grassland,Water,Wetland
2923,Water,Water,Water,Non_Water,Water,Grassland,Water,Water
2924,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
2925,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Water
2926,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
2927,Water,Water,Water,Non_Water,Water,Wetland,Water,Grassland
2928,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
2929,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
2930,Water,Water,Water,Non_Water,Water,Bareland,Wetland,Water
2931,Water,Water,Water,Non_Water,Water,Bareland,Wetland,Forest
2932,Water,Water,Water,Non_Water,Water,Bareland,Bareland,Grassland
2933,Water,Water,Water,Non_Water,Water,Bareland,Bareland,Bareland
2934,Water,Water,Water,Non_Water,Water,Bareland,Bareland,Water
2935,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
2936,Water,Water,Water,Non_Water,Water,Bareland,Water,Forest
2937,Water,Water,Water,Non_Water,Water,Bareland,Forest,Water
2938,Water,Water,Water,Non_Water,Water,Built-up,Water,Wetland
2939,Water,Water,Water,Non_Water,Water,Built-up,Water,Water
2940,Water,Water,Water,Non_Water,Water,Water,Wetland,Wetland
2941,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
2942,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
2943,Water,Water,Water,Non_Water,Water,Water,Bareland,Water
2944,Water,Water,Water,Non_Water,Water,Water,Bareland,Forest
2945,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
2946,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
2947,Water,Water,Water,Non_Water,Water,Water,Water,Water
2948,Water,Water,Water,Non_Water,Water,Water,Water,Forest
2949,Water,Water,Water,Non_Water,Water,Forest,Wetland,Water
2950,Water,Water,Water,Non_Water,Water,Forest,Wetland,Forest
2951,Water,Water,Water,Non_Water,Water,Forest,Water,Water
2952,Water,Water,Water,Water,Water,NULL,Wetland,Grassland
2953,Water,Water,Water,Water,Water,NULL,Wetland,Wetland
2954,Water,Water,Water,Water,Water,NULL,Wetland,Bareland
2955,Water,Water,Water,Water,Water,NULL,Wetland,Water
2956,Water,Water,Water,Water,Water,NULL,Wetland,Forest
2957,Water,Water,Water,Water,Water,NULL,Water,Grassland
2958,Water,Water,Water,Water,Water,NULL,Water,Wetland
2959,Water,Water,Water,Water,Water,NULL,Water,Bareland
2960,Water,Water,Water,Water,Water,NULL,Water,Water
2961,Water,Water,Water,Water,Water,NULL,Water,Forest
2962,Water,Water,Water,Water,Water,NULL,Forest,Forest
2963,Water,Water,Water,Water,Water,Grassland,Wetland,Wetland
2964,Water,Water,Water,Water,Water,Grassland,Wetland,Water
2965,Water,Water,Water,Water,Water,Grassland,Water,Grassland
2966,Water,Water,Water,Water,Water,Grassland,Water,Wetland
2967,Water,Water,Water,Water,Water,Grassland,Water,Water
2968,Water,Water,Water,Water,Water,Grassland,Water,Forest
2969,Water,Water,Water,Water,Water,Wetland,Wetland,Grassland
2970,Water,Water,Water,Water,Water,Wetland,Wetland,Wetland
2971,Water,Water,Water,Water,Water,Wetland,Wetland,Water
2972,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
2973,Water,Water,Water,Water,Water,Wetland,Water,Grassland
2974,Water,Water,Water,Water,Water,Wetland,Water,Wetland
2975,Water,Water,Water,Water,Water,Wetland,Water,Bareland
2976,Water,Water,Water,Water,Water,Wetland,Water,Water
2977,Water,Water,Water,Water,Water,Wetland,Water,Forest
2978,Water,Water,Water,Water,Water,Bareland,Wetland,Grassland
2979,Water,Water,Water,Water,Water,Bareland,Wetland,Water
2980,Water,Water,Water,Water,Water,Bareland,Wetland,Forest
2981,Water,Water,Water,Water,Water,Bareland,Bareland,Grassland
2982,Water,Water,Water,Water,Water,Bareland,Bareland,Wetland
2983,Water,Water,Water,Water,Water,Bareland,Bareland,Bareland
2984,Water,Water,Water,Water,Water,Bareland,Bareland,Water
2985,Water,Water,Water,Water,Water,Bareland,Bareland,Forest
2986,Water,Water,Water,Water,Water,Bareland,Water,Grassland
2987,Water,Water,Water,Water,Water,Bareland,Water,Wetland
2988,Water,Water,Water,Water,Water,Bareland,Water,Bareland
2989,Water,Water,Water,Water,Water,Bareland,Water,Water
2990,Water,Water,Water,Water,Water,Bareland,Water,Forest
2991,Water,Water,Water,Water,Water,Built-up,Wetland,Water
2992,Water,Water,Water,Water,Water,Built-up,Bareland,Water
2993,Water,Water,Water,Water,Water,Built-up,Water,Water
2994,Water,Water,Water,Water,Water,Water,Wetland,Grassland
2995,Water,Water,Water,Water,Water,Water,Wetland,Wetland
2996,Water,Water,Water,Water,Water,Water,Wetland,Bareland
2997,Water,Water,Water,Water,Water,Water,Wetland,Water
2998,Water,Water,Water,Water,Water,Water,Wetland,Forest
2999,Water,Water,Water,Water,Water,Water,Bareland,Grassland
3000,Water,Water,Water,Water,Water,Water,Bareland,Bareland
3001,Water,Water,Water,Water,Water,Water,Bareland,Water
3002,Water,Water,Water,Water,Water,Water,Bareland,Forest
3003,Water,Water,Water,Water,Water,Water,Water,Grassland
3004,Water,Water,Water,Water,Water,Water,Water,Wetland
3005,Water,Water,Water,Water,Water,Water,Water,Bareland
3006,Water,Water,Water,Water,Water,Water,Water,Water
3007,Water,Water,Water,Water,Water,Water,Water,Forest
3008,Water,Water,Water,Water,Water,Water,Forest,Water
3009,Water,Water,Water,Water,Water,Water,Forest,Forest
3010,Water,Water,Water,Water,Water,Forest,Wetland,Grassland
3011,Water,Water,Water,Water,Water,Forest,Wetland,Water
3012,Water,Water,Water,Water,Water,Forest,Wetland,Forest
3013,Water,Water,Water,Water,Water,Forest,Water,Grassland
3014,Water,Water,Water,Water,Water,Forest,Water,Wetland
3015,Water,Water,Water,Water,Water,Forest,Water,Bareland
3016,Water,Water,Water,Water,Water,Forest,Water,Water
3017,Water,Water,Water,Water,Water,Forest,Water,Forest
3018,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3019,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3020,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
3021,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3022,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3023,Water,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Water
3024,Water,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3025,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
3026,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
3027,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Bareland
3028,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
3029,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
3030,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
3031,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3032,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3033,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
3034,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3035,Water,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3036,Water,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3037,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
3038,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3039,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3040,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3041,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3042,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
3043,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3044,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
3045,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3046,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3047,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3048,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
3049,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
3050,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3051,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3052,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3053,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
3054,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3055,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
3056,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
3057,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3058,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3059,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
3060,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
