Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKN_M_R
4278,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4279,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4280,Water,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4281,Water,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
4282,Water,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
4283,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4284,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4285,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4286,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4287,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
4288,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4289,Water,Forest,Wetland,Non_Water,Wetland,Water,NULL,Water
4290,Water,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
4291,Water,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4292,Water,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
4293,Water,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4294,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
4295,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
4296,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
4297,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
4298,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
4299,Water,Forest,Wetland,Water,Wetland,Grassland,NULL,Wetland
4300,Water,Forest,Wetland,Water,Wetland,Grassland,NULL,Water
4301,Water,Forest,Wetland,Water,Wetland,Grassland,Water,Cropland
4302,Water,Forest,Wetland,Water,Wetland,Wetland,NULL,Water
4303,Water,Forest,Wetland,Water,Wetland,Wetland,NULL,Forest
4304,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
4305,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Water
4306,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
4307,Water,Forest,Wetland,Water,Wetland,Water,NULL,Wetland
4308,Water,Forest,Wetland,Water,Wetland,Water,NULL,Water
4309,Water,Forest,Wetland,Water,Wetland,Water,NULL,Forest
4310,Water,Forest,Wetland,Water,Wetland,Water,Grassland,Cropland
4311,Water,Forest,Wetland,Water,Wetland,Water,Grassland,Water
4312,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
4313,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Cropland
4314,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
4315,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Water
4316,Water,Forest,Wetland,Water,Wetland,Water,Water,Water
4317,Water,Forest,Wetland,Water,Wetland,Water,Water,Forest
4318,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
4319,Water,Forest,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
4320,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
4321,Water,Forest,Water,NULL,Water,Grassland,NULL,Forest
4322,Water,Forest,Water,NULL,Water,Wetland,Wetland,Forest
4323,Water,Forest,Water,NULL,Water,Water,Wetland,Forest
4324,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
4325,Water,Forest,Water,Non_Water,Water,Water,NULL,Forest
4326,Water,Forest,Water,Non_Water,Water,Water,Water,Water
4327,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
4328,Water,Forest,Water,Water,Water,NULL,NULL,Water
4329,Water,Forest,Water,Water,Water,NULL,NULL,Forest
4330,Water,Forest,Water,Water,Water,Grassland,NULL,Water
4331,Water,Forest,Water,Water,Water,Wetland,NULL,Forest
4332,Water,Forest,Water,Water,Water,Wetland,Grassland,Forest
4333,Water,Forest,Water,Water,Water,Wetland,Water,Water
4334,Water,Forest,Water,Water,Water,Wetland,Water,Forest
4335,Water,Forest,Water,Water,Water,Water,NULL,Forest
4336,Water,Forest,Water,Water,Water,Water,Wetland,Grassland
4337,Water,Forest,Water,Water,Water,Water,Wetland,Wetland
4338,Water,Forest,Water,Water,Water,Water,Wetland,Forest
4339,Water,Forest,Water,Water,Water,Water,Water,Wetland
4340,Water,Forest,Water,Water,Water,Water,Water,Water
4341,Water,Forest,Water,Water,Water,Water,Water,Forest
4342,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
4343,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4344,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4345,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4346,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4347,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
4348,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4349,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4350,Water,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
4351,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4352,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4353,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4354,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4355,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4356,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4357,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
4358,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4359,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4360,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4361,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4362,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4363,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4364,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4365,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4366,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4367,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4368,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4369,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4370,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4371,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4372,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4373,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4374,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4375,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4376,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4377,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4378,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4379,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4380,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4381,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4382,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
4383,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
4384,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
4385,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
4386,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
4387,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
4388,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
4389,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4390,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4391,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
4392,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
4393,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
4394,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4395,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Bareland
4396,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
4397,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4398,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4399,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4400,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4401,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
4402,Permanent_ice_and_snow,NULL,Water,Water,Water,Grassland,Wetland,Wetland
4403,Permanent_ice_and_snow,NULL,Water,Water,Water,Wetland,NULL,Forest
4404,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4405,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4406,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4407,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4408,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4409,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4410,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4411,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4412,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4413,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4414,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4415,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
4416,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
4417,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4418,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4419,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4420,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4421,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
4422,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
4423,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4424,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
4425,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4426,Permanent_ice_and_snow,Water,Water,Water,Water,Wetland,Wetland,Grassland
4427,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4428,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4429,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4430,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4431,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4432,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
4433,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
4434,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4435,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4436,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
4437,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
4438,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4439,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,NULL
4440,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
4441,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4442,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4443,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4444,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4445,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4446,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
4447,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4448,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4449,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4450,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4451,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
4452,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4453,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4454,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4455,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
4456,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4457,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
4458,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4459,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
4460,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4461,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4462,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4463,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
4464,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
4465,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4466,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
4467,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4468,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
4469,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
4470,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
4471,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
4472,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
4473,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4474,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
4475,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
4476,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4477,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
4478,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4479,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
4480,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4481,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
4482,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4483,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
4484,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
4485,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
4486,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
4487,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
4488,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
4489,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4490,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4491,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4492,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4493,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4494,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
4495,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4496,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4497,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4498,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4499,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
4500,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
4501,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4502,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4503,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
4504,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
4505,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4506,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
4507,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
4508,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
4509,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
4510,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
4511,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4512,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
4513,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4514,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4515,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4516,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
4517,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,NULL
4518,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
4519,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
4520,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
4521,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
4522,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4523,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
4524,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4525,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
4526,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4527,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4528,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4529,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
4530,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
4531,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
4532,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
4533,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
4534,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
4535,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
4536,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
4537,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
4538,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
4539,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Water
4540,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
4541,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
4542,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
4543,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
4544,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Forest,Water
4545,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Forest,Forest
4546,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4547,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4548,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
4549,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4550,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4551,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4552,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4553,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
4554,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4555,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4556,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
4557,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4558,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4559,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4560,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4561,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4562,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4563,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4564,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4565,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4566,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4567,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4568,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4569,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4570,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4571,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4572,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4573,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
4574,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4575,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
4576,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4577,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
4578,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4579,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
4580,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
4581,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
4582,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4583,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
4584,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
