Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LUQ_M_R
2558,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2559,Forest,Water,Cropland,Water,Non_Wetland,Grassland
2560,Forest,Water,Cropland,Water,Non_Wetland,Cropland
2561,Forest,Water,Cropland,Water,Non_Wetland,Bareland
2562,Forest,Water,Cropland,Water,Non_Wetland,Water
2563,Forest,Water,Cropland,Water,Non_Wetland,Forest
2564,Forest,Water,Wetland,NULL,Wetland,Water
2565,Forest,Water,Wetland,NULL,Wetland,Forest
2566,Forest,Water,Wetland,Non_Water,Wetland,Cropland
2567,Forest,Water,Wetland,Non_Water,Wetland,Bareland
2568,Forest,Water,Wetland,Non_Water,Wetland,Water
2569,Forest,Water,Wetland,Non_Water,Wetland,Forest
2570,Forest,Water,Wetland,Water,Wetland,Grassland
2571,Forest,Water,Wetland,Water,Wetland,Bareland
2572,Forest,Water,Wetland,Water,Wetland,Water
2573,Forest,Water,Wetland,Water,Wetland,Forest
2574,Forest,Water,Bareland,NULL,Non_Wetland,NULL
2575,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2576,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2577,Forest,Water,Bareland,NULL,Non_Wetland,Built-up
2578,Forest,Water,Bareland,NULL,Non_Wetland,Water
2579,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2580,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland
2581,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland
2582,Forest,Water,Bareland,Non_Water,Non_Wetland,Water
2583,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2584,Forest,Water,Bareland,Water,Non_Wetland,Grassland
2585,Forest,Water,Bareland,Water,Non_Wetland,Bareland
2586,Forest,Water,Bareland,Water,Non_Wetland,Water
2587,Forest,Water,Bareland,Water,Non_Wetland,Forest
2588,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
2589,Forest,Water,Built-up,NULL,Non_Wetland,Water
2590,Forest,Water,Built-up,NULL,Non_Wetland,Forest
2591,Forest,Water,Water,NULL,Water,Grassland
2592,Forest,Water,Water,NULL,Water,Wetland
2593,Forest,Water,Water,NULL,Water,Bareland
2594,Forest,Water,Water,NULL,Water,Water
2595,Forest,Water,Water,NULL,Water,Forest
2596,Forest,Water,Water,Non_Water,Water,Grassland
2597,Forest,Water,Water,Non_Water,Water,Bareland
2598,Forest,Water,Water,Non_Water,Water,Water
2599,Forest,Water,Water,Non_Water,Water,Forest
2600,Forest,Water,Water,Water,Water,Grassland
2601,Forest,Water,Water,Water,Water,Wetland
2602,Forest,Water,Water,Water,Water,Bareland
2603,Forest,Water,Water,Water,Water,Water
2604,Forest,Water,Water,Water,Water,Forest
2605,Forest,Water,Forest,NULL,Non_Wetland,NULL
2606,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2607,Forest,Water,Forest,NULL,Non_Wetland,Cropland
2608,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2609,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2610,Forest,Water,Forest,NULL,Non_Wetland,Built-up
2611,Forest,Water,Forest,NULL,Non_Wetland,Water
2612,Forest,Water,Forest,NULL,Non_Wetland,Forest
2613,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
2614,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland
2615,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland
2616,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2617,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2618,Forest,Water,Forest,Water,Non_Wetland,Grassland
2619,Forest,Water,Forest,Water,Non_Wetland,Cropland
2620,Forest,Water,Forest,Water,Non_Wetland,Bareland
2621,Forest,Water,Forest,Water,Non_Wetland,Water
2622,Forest,Water,Forest,Water,Non_Wetland,Forest
2623,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2624,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2625,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
2626,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2627,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
2628,Forest,Forest,NULL,Water,Non_Wetland,Grassland
2629,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2630,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2631,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2632,Forest,Forest,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2633,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2634,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2635,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
2636,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2637,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2638,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
2639,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
2640,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Built-up
2641,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water
2642,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2643,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
2644,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2645,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland
2646,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland
2647,Forest,Forest,Shrubland,Water,Non_Wetland,Water
2648,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2649,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2650,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2651,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2652,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2653,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2654,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2655,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2656,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water
2657,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2658,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
2659,Forest,Forest,Grassland,Water,Non_Wetland,Bareland
2660,Forest,Forest,Grassland,Water,Non_Wetland,Water
2661,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2662,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2663,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2664,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2665,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2666,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2667,Forest,Forest,Cropland,NULL,Non_Wetland,Water
2668,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2669,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2670,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2671,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland
2672,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water
2673,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2674,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2675,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
2676,Forest,Forest,Cropland,Water,Non_Wetland,Bareland
2677,Forest,Forest,Cropland,Water,Non_Wetland,Water
2678,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2679,Forest,Forest,Wetland,NULL,Wetland,Grassland
2680,Forest,Forest,Wetland,NULL,Wetland,Cropland
2681,Forest,Forest,Wetland,NULL,Wetland,Forest
2682,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
2683,Forest,Forest,Wetland,Non_Water,Wetland,Bareland
2684,Forest,Forest,Wetland,Non_Water,Wetland,Water
2685,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2686,Forest,Forest,Wetland,Water,Wetland,Grassland
2687,Forest,Forest,Wetland,Water,Wetland,Cropland
2688,Forest,Forest,Wetland,Water,Wetland,Bareland
2689,Forest,Forest,Wetland,Water,Wetland,Water
2690,Forest,Forest,Wetland,Water,Wetland,Forest
2691,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2692,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2693,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2694,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
2695,Forest,Forest,Bareland,NULL,Non_Wetland,Water
2696,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2697,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2698,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2699,Forest,Forest,Bareland,Non_Water,Non_Wetland,Built-up
2700,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water
2701,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2702,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
2703,Forest,Forest,Bareland,Water,Non_Wetland,Bareland
2704,Forest,Forest,Bareland,Water,Non_Wetland,Water
2705,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2706,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2707,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2708,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
2709,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2710,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2711,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest
2712,Forest,Forest,Built-up,Water,Non_Wetland,Forest
2713,Forest,Forest,Water,NULL,Water,NULL
2714,Forest,Forest,Water,NULL,Water,Grassland
2715,Forest,Forest,Water,NULL,Water,Bareland
2716,Forest,Forest,Water,NULL,Water,Water
2717,Forest,Forest,Water,NULL,Water,Forest
2718,Forest,Forest,Water,Non_Water,Water,Grassland
2719,Forest,Forest,Water,Non_Water,Water,Cropland
2720,Forest,Forest,Water,Non_Water,Water,Bareland
2721,Forest,Forest,Water,Non_Water,Water,Water
2722,Forest,Forest,Water,Non_Water,Water,Forest
2723,Forest,Forest,Water,Water,Water,NULL
2724,Forest,Forest,Water,Water,Water,Grassland
2725,Forest,Forest,Water,Water,Water,Cropland
2726,Forest,Forest,Water,Water,Water,Bareland
2727,Forest,Forest,Water,Water,Water,Water
2728,Forest,Forest,Water,Water,Water,Forest
2729,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2730,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2731,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2732,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2733,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2734,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2735,Forest,Forest,Forest,NULL,Non_Wetland,Water
2736,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2737,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
2738,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2739,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
2740,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland
2741,Forest,Forest,Forest,Non_Water,Non_Wetland,Water
2742,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2743,Forest,Forest,Forest,Water,Non_Wetland,NULL
2744,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2745,Forest,Forest,Forest,Water,Non_Wetland,Cropland
2746,Forest,Forest,Forest,Water,Non_Wetland,Bareland
2747,Forest,Forest,Forest,Water,Non_Wetland,Water
2748,Forest,Forest,Forest,Water,Non_Wetland,Forest
