Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQL_M_R
11388,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11389,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11390,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11391,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
11392,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
11393,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
11394,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
11395,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
11396,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,NULL
11397,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
11398,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Shrubland,Wetland
11399,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11400,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
11401,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
11402,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
11403,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
11404,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
11405,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
11406,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Wetland
11407,Forest,Water,Grassland,NULL,Non_Wetland,Water,Shrubland,NULL
11408,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
11409,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Forest
11410,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
11411,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11412,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,NULL
11413,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
11414,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11415,Forest,Water,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
11416,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
11417,Forest,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
11418,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
11419,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
11420,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
11421,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Built-up
11422,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
11423,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
11424,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
11425,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
11426,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
11427,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
11428,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
11429,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
11430,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
11431,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Wetland
11432,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Water
11433,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
11434,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
11435,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
11436,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
11437,Forest,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Water
11438,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
11439,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
11440,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
11441,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
11442,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
11443,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
11444,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
11445,Forest,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
11446,Forest,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
11447,Forest,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
11448,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
11449,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
11450,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
11451,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
11452,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
11453,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Cropland
11454,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
11455,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
11456,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
11457,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
11458,Forest,Water,Wetland,Water,Wetland,NULL,Shrubland,Wetland
11459,Forest,Water,Wetland,Water,Wetland,NULL,Shrubland,Water
11460,Forest,Water,Wetland,Water,Wetland,NULL,Water,Wetland
11461,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
11462,Forest,Water,Wetland,Water,Wetland,Shrubland,NULL,Water
11463,Forest,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
11464,Forest,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
11465,Forest,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
11466,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
11467,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Water
11468,Forest,Water,Wetland,Water,Wetland,Cropland,Water,Cropland
11469,Forest,Water,Wetland,Water,Wetland,Water,NULL,Water
11470,Forest,Water,Wetland,Water,Wetland,Water,NULL,Forest
11471,Forest,Water,Wetland,Water,Wetland,Water,Shrubland,Water
11472,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
11473,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
11474,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
11475,Forest,Water,Wetland,Water,Wetland,Forest,Shrubland,Wetland
11476,Forest,Water,Wetland,Water,Wetland,Forest,Shrubland,Water
11477,Forest,Water,Wetland,Water,Wetland,Forest,Water,Wetland
11478,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
11479,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
11480,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11481,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
11482,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
11483,Forest,Water,Water,NULL,Water,Shrubland,Water,Forest
11484,Forest,Water,Water,NULL,Water,Water,Shrubland,Forest
11485,Forest,Water,Water,NULL,Water,Water,Water,Water
11486,Forest,Water,Water,NULL,Water,Forest,Water,Forest
11487,Forest,Water,Water,Water,Water,Shrubland,Water,Water
11488,Forest,Water,Water,Water,Water,Water,Water,Wetland
11489,Forest,Water,Water,Water,Water,Water,Water,Water
11490,Forest,Water,Water,Water,Water,Forest,Water,Forest
11491,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
11492,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11493,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11494,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11495,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11496,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
11497,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11498,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
11499,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
11500,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
11501,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
11502,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
11503,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
11504,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
11505,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
11506,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11507,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11508,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
11509,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
11510,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
11511,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
11512,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
11513,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11514,Forest,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Water
11515,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Wetland
11516,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11517,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
11518,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
11519,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11520,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
11521,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11522,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
11523,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
11524,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
11525,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
11526,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
11527,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
11528,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11529,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
11530,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11531,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
11532,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
11533,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
11534,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
11535,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
11536,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
11537,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
11538,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
11539,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
11540,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11541,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
11542,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
11543,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
11544,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
11545,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11546,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11547,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11548,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11549,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
11550,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11551,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
11552,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11553,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11554,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
11555,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
11556,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
11557,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
11558,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
11559,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
11560,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
11561,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
11562,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
11563,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
11564,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
11565,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
11566,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
11567,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11568,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
11569,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
11570,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11571,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11572,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
11573,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11574,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
11575,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
11576,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
11577,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
11578,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
11579,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
11580,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
11581,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
11582,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
11583,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
11584,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
11585,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11586,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
11587,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
11588,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
11589,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
11590,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
11591,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
11592,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
11593,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
11594,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
11595,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,NULL
11596,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Grassland
11597,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Bareland
11598,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Water
11599,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
11600,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Water
11601,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
11602,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Cropland
11603,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
11604,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
11605,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
11606,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
11607,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
11608,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
11609,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
11610,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
11611,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
11612,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
11613,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
11614,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
11615,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
11616,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
11617,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
11618,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
11619,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
11620,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,NULL
11621,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
11622,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
11623,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Wetland
11624,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Water
11625,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
11626,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
11627,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
11628,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
11629,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
11630,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11631,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
11632,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
11633,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Water
11634,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
11635,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
11636,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,NULL
11637,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
11638,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
11639,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11640,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11641,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11642,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11643,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
11644,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11645,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Cropland
11646,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
11647,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
11648,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,NULL
11649,Forest,Forest,NULL,Non_Water,Non_Wetland,Built-up,Forest,Forest
11650,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,NULL
11651,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Shrubland,Wetland
11652,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
11653,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,NULL
11654,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Water
11655,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
11656,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
11657,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
11658,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11659,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
11660,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
11661,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
11662,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
11663,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
11664,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
11665,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
11666,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,NULL
11667,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Wetland
11668,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Water
11669,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
11670,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11671,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
11672,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
11673,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11674,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
11675,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11676,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11677,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
11678,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
11679,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11680,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
11681,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
11682,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
11683,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
11684,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
11685,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
11686,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
11687,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
11688,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
11689,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
11690,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
11691,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
11692,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
11693,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11694,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11695,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
11696,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
11697,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
11698,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
11699,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11700,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11701,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11702,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11703,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11704,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11705,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11706,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11707,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11708,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
11709,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11710,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
11711,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
11712,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Water
11713,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
11714,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
11715,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
11716,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
11717,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
11718,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11719,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
11720,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
11721,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11722,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
11723,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
11724,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11725,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
