Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MVU_M_R
24572,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
24573,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
24574,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
24575,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
24576,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
24577,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Water
24578,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
24579,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
24580,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
24581,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
24582,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
24583,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
24584,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
24585,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
24586,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
24587,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,NULL
24588,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
24589,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
24590,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
24591,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
24592,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
24593,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
24594,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
24595,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
24596,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
24597,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
24598,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
24599,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
24600,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
24601,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
24602,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
24603,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
24604,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
24605,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
24606,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
24607,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
24608,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
24609,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
24610,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
24611,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
24612,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,NULL
24613,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
24614,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
24615,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
24616,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
24617,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
24618,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
24619,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
24620,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Water
24621,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
24622,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,NULL
24623,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
24624,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
24625,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,NULL
24626,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
24627,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
24628,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
24629,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
24630,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
24631,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
24632,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
24633,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
24634,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Water
24635,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
24636,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
24637,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
24638,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
24639,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
24640,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
24641,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
24642,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
24643,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
24644,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
24645,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Water
24646,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
24647,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
24648,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,Cropland
24649,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,Wetland
24650,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
24651,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,NULL
24652,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
24653,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
24654,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
24655,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
24656,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Water
24657,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
24658,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
24659,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
24660,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
24661,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
24662,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
24663,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
24664,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
24665,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
24666,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
24667,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
24668,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Water
24669,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
24670,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
24671,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
24672,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Cropland
24673,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
24674,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Water
24675,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
24676,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
24677,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
24678,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
24679,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
24680,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Cropland
24681,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
24682,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
24683,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
24684,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
24685,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
24686,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
24687,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Water
24688,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
24689,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
24690,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
24691,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
24692,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
24693,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
24694,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
24695,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
24696,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
24697,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
24698,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
24699,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
24700,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Built-up,Wetland
24701,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
24702,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
24703,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
24704,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
24705,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
24706,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Cropland
24707,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
24708,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
24709,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
24710,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
24711,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
24712,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
24713,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
24714,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
24715,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
24716,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
24717,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
24718,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
24719,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
24720,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
24721,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Cropland
24722,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
24723,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
24724,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
24725,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
24726,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
24727,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
24728,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Water
24729,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
24730,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
24731,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Cropland
24732,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
24733,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
24734,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
24735,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
24736,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,NULL
24737,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
24738,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
24739,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
24740,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
24741,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
24742,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
24743,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
24744,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
24745,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
24746,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Cropland
24747,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
24748,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Water
24749,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
24750,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
24751,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Cropland
24752,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Wetland
24753,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,NULL
24754,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
24755,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
24756,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
24757,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
24758,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
24759,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
24760,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
24761,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
24762,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
24763,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
24764,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,NULL
24765,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
24766,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Cropland
24767,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Wetland
24768,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Water
24769,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Forest
24770,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
24771,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Cropland
24772,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Wetland
24773,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Water
24774,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
24775,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water,Wetland
24776,Forest,NULL,Forest,Water,Non_Wetland,NULL,Forest,Grassland
24777,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,NULL
24778,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
24779,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Cropland
24780,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
24781,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Water
24782,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Forest
24783,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
24784,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
24785,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Cropland
24786,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
24787,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Bareland
24788,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
24789,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
24790,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
24791,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Wetland
24792,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Water
24793,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Water,NULL
24794,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
24795,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Water
24796,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Forest
24797,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,NULL
24798,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,Grassland
24799,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,Wetland
24800,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
24801,Forest,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
24802,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,NULL
24803,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
24804,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Water
24805,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,NULL
24806,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
24807,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
24808,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
24809,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Shrubland,Grassland
24810,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Grassland
24811,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
24812,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Forest
24813,Forest,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
24814,Forest,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Wetland
24815,Forest,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Water
24816,Forest,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Forest
24817,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
24818,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Wetland
24819,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
24820,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Water
24821,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
24822,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Grassland
24823,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Wetland
24824,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Forest
24825,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,NULL
24826,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Grassland
24827,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Cropland
24828,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Wetland
24829,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Water
24830,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
24831,Forest,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Water
24832,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Grassland
24833,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Grassland
24834,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
24835,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
24836,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
24837,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
24838,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
24839,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
24840,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
24841,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
24842,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
24843,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
24844,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
24845,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
24846,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
24847,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
24848,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
24849,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Water
24850,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
24851,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
24852,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
24853,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
24854,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
24855,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
24856,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
24857,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24858,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24859,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
24860,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
24861,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24862,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
24863,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24864,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
24865,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
24866,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
24867,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
24868,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
24869,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
24870,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
24871,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
24872,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
24873,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
24874,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
24875,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
24876,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
24877,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
24878,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
24879,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
24880,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
24881,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
24882,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
24883,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
24884,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Wetland
24885,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
24886,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
24887,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
24888,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
24889,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
24890,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
24891,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
24892,Forest,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
24893,Forest,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Cropland
24894,Forest,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Wetland
24895,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
24896,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
24897,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
24898,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Water
24899,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Water,Water
24900,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
24901,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
24902,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
