Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDN_M_R
10006,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10007,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
10008,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10009,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
10010,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10011,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10012,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
10013,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
10014,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
10015,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
10016,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
10017,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
10018,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
10019,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
10020,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
10021,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10022,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10023,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
10024,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
10025,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
10026,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
10027,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
10028,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
10029,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
10030,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
10031,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10032,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
10033,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
10034,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
10035,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
10036,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
10037,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
10038,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
10039,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
10040,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
10041,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
10042,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
10043,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
10044,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
10045,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
10046,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
10047,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,NULL
10048,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
10049,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Wetland
10050,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
10051,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,NULL
10052,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
10053,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
10054,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
10055,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
10056,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
10057,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
10058,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
10059,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
10060,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
10061,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
10062,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
10063,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
10064,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
10065,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
10066,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Wetland
10067,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
10068,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,NULL
10069,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
10070,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
10071,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Water
10072,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
10073,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
10074,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
10075,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
10076,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
10077,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Wetland
10078,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
10079,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
10080,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
10081,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
10082,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
10083,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
10084,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
10085,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
10086,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
10087,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
10088,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
10089,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
10090,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
10091,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
10092,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
10093,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
10094,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
10095,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
10096,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
10097,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
10098,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
10099,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
10100,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
10101,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
10102,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
10103,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
10104,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
10105,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
10106,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Water
10107,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
10108,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
10109,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
10110,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
10111,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
10112,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,NULL
10113,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
10114,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
10115,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
10116,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
10117,Forest,NULL,Wetland,NULL,Wetland,Water,Shrubland,Forest
10118,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
10119,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
10120,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
10121,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
10122,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
10123,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
10124,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
10125,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,NULL
10126,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
10127,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
10128,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
10129,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
10130,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,NULL
10131,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Grassland
10132,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Wetland
10133,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
10134,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
10135,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
10136,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
10137,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Wetland
10138,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
10139,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
10140,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
10141,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
10142,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
10143,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
10144,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
10145,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
10146,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,NULL
10147,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
10148,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
10149,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
10150,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
10151,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
10152,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
10153,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,NULL
10154,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
10155,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
10156,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
10157,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
10158,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
10159,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,NULL
10160,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
10161,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
10162,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
10163,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
10164,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
10165,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
10166,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
10167,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
10168,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
10169,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
10170,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
10171,Forest,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
10172,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
10173,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
10174,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
10175,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
10176,Forest,NULL,Wetland,Non_Water,Wetland,Water,Forest,Wetland
10177,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
10178,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
10179,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
10180,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Wetland
10181,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Water,Forest
10182,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
10183,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
10184,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
10185,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
10186,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
10187,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
10188,Forest,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
10189,Forest,NULL,Wetland,Water,Wetland,Shrubland,Wetland,NULL
10190,Forest,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Grassland
10191,Forest,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Wetland
10192,Forest,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Forest
10193,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
10194,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
10195,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
10196,Forest,NULL,Wetland,Water,Wetland,Shrubland,Forest,Grassland
10197,Forest,NULL,Wetland,Water,Wetland,Shrubland,Forest,Wetland
10198,Forest,NULL,Wetland,Water,Wetland,Shrubland,Forest,Water
10199,Forest,NULL,Wetland,Water,Wetland,Shrubland,Forest,Forest
10200,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
10201,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
10202,Forest,NULL,Wetland,Water,Wetland,Wetland,Shrubland,NULL
10203,Forest,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Grassland
10204,Forest,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
10205,Forest,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Forest
10206,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,NULL
10207,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
10208,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
10209,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
10210,Forest,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
10211,Forest,NULL,Wetland,Water,Wetland,Wetland,Forest,Wetland
10212,Forest,NULL,Wetland,Water,Wetland,Wetland,Forest,Forest
10213,Forest,NULL,Wetland,Water,Wetland,Bareland,Forest,Water
10214,Forest,NULL,Wetland,Water,Wetland,Water,Shrubland,Forest
10215,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
10216,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
10217,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
10218,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
10219,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
10220,Forest,NULL,Wetland,Water,Wetland,Water,Forest,Wetland
10221,Forest,NULL,Wetland,Water,Wetland,Water,Forest,Forest
10222,Forest,NULL,Wetland,Water,Wetland,Forest,Shrubland,Grassland
10223,Forest,NULL,Wetland,Water,Wetland,Forest,Shrubland,Forest
10224,Forest,NULL,Wetland,Water,Wetland,Forest,Wetland,Grassland
10225,Forest,NULL,Wetland,Water,Wetland,Forest,Wetland,Wetland
10226,Forest,NULL,Wetland,Water,Wetland,Forest,Water,Wetland
10227,Forest,NULL,Wetland,Water,Wetland,Forest,Forest,Wetland
10228,Forest,NULL,Wetland,Water,Wetland,Forest,Forest,Forest
10229,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
10230,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
10231,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10232,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10233,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10234,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
10235,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10236,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
10237,Forest,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Forest
10238,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
10239,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
10240,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10241,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
10242,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Forest
10243,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
10244,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10245,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10246,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
10247,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10248,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10249,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
10250,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Wetland,NULL
10251,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10252,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
10253,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
10254,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10255,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
10256,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
10257,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
10258,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
10259,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
10260,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
10261,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
10262,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
10263,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
10264,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10265,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10266,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
10267,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
10268,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
10269,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
10270,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
10271,Forest,NULL,Water,NULL,Water,NULL,Grassland,Grassland
10272,Forest,NULL,Water,NULL,Water,NULL,Grassland,Forest
10273,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
10274,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Wetland
10275,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Water
10276,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
10277,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,NULL
10278,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
10279,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Wetland
10280,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Water
10281,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Forest
10282,Forest,NULL,Water,NULL,Water,Shrubland,Wetland,Grassland
10283,Forest,NULL,Water,NULL,Water,Shrubland,Wetland,Wetland
10284,Forest,NULL,Water,NULL,Water,Shrubland,Wetland,Forest
10285,Forest,NULL,Water,NULL,Water,Shrubland,Water,Grassland
10286,Forest,NULL,Water,NULL,Water,Shrubland,Water,Wetland
10287,Forest,NULL,Water,NULL,Water,Shrubland,Water,Water
10288,Forest,NULL,Water,NULL,Water,Shrubland,Water,Forest
10289,Forest,NULL,Water,NULL,Water,Shrubland,Forest,Grassland
10290,Forest,NULL,Water,NULL,Water,Shrubland,Forest,Forest
10291,Forest,NULL,Water,NULL,Water,Grassland,Shrubland,Grassland
10292,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
10293,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Wetland
10294,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
10295,Forest,NULL,Water,NULL,Water,Wetland,Shrubland,Wetland
10296,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
10297,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Wetland
10298,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Forest
10299,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
10300,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
10301,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
10302,Forest,NULL,Water,NULL,Water,Wetland,Forest,Wetland
10303,Forest,NULL,Water,NULL,Water,Wetland,Forest,Forest
10304,Forest,NULL,Water,NULL,Water,Bareland,Forest,Water
10305,Forest,NULL,Water,NULL,Water,Water,Shrubland,Wetland
10306,Forest,NULL,Water,NULL,Water,Water,Grassland,Grassland
10307,Forest,NULL,Water,NULL,Water,Water,Grassland,Wetland
10308,Forest,NULL,Water,NULL,Water,Water,Grassland,Bareland
10309,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
10310,Forest,NULL,Water,NULL,Water,Water,Wetland,Wetland
10311,Forest,NULL,Water,NULL,Water,Water,Forest,Grassland
10312,Forest,NULL,Water,NULL,Water,Water,Forest,Forest
10313,Forest,NULL,Water,NULL,Water,Forest,Shrubland,Forest
10314,Forest,NULL,Water,NULL,Water,Forest,Wetland,NULL
10315,Forest,NULL,Water,NULL,Water,Forest,Wetland,Grassland
10316,Forest,NULL,Water,NULL,Water,Forest,Wetland,Wetland
10317,Forest,NULL,Water,NULL,Water,Forest,Wetland,Forest
10318,Forest,NULL,Water,NULL,Water,Forest,Water,Forest
10319,Forest,NULL,Water,NULL,Water,Forest,Forest,Wetland
10320,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
10321,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
10322,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Forest
10323,Forest,NULL,Water,Non_Water,Water,Shrubland,Grassland,Grassland
10324,Forest,NULL,Water,Non_Water,Water,Shrubland,Grassland,Wetland
10325,Forest,NULL,Water,Non_Water,Water,Shrubland,Wetland,Grassland
10326,Forest,NULL,Water,Non_Water,Water,Shrubland,Forest,Forest
10327,Forest,NULL,Water,Non_Water,Water,Wetland,Shrubland,Grassland
10328,Forest,NULL,Water,Non_Water,Water,Wetland,Grassland,Wetland
10329,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
10330,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
10331,Forest,NULL,Water,Non_Water,Water,Forest,Shrubland,Wetland
10332,Forest,NULL,Water,Non_Water,Water,Forest,Forest,Forest
10333,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Grassland
10334,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Water
10335,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Forest
10336,Forest,NULL,Water,Water,Water,Shrubland,Wetland,Wetland
10337,Forest,NULL,Water,Water,Water,Shrubland,Wetland,Forest
10338,Forest,NULL,Water,Water,Water,Shrubland,Water,Water
10339,Forest,NULL,Water,Water,Water,Shrubland,Forest,Forest
10340,Forest,NULL,Water,Water,Water,Wetland,Grassland,Grassland
10341,Forest,NULL,Water,Water,Water,Wetland,Grassland,Forest
10342,Forest,NULL,Water,Water,Water,Wetland,Wetland,Grassland
10343,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
10344,Forest,NULL,Water,Water,Water,Wetland,Forest,Forest
10345,Forest,NULL,Water,Water,Water,Water,Grassland,Water
10346,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
10347,Forest,NULL,Water,Water,Water,Water,Wetland,Water
10348,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
10349,Forest,NULL,Water,Water,Water,Water,Water,Water
10350,Forest,NULL,Water,Water,Water,Water,Forest,Forest
10351,Forest,NULL,Water,Water,Water,Forest,Water,Forest
10352,Forest,NULL,Water,Water,Water,Forest,Forest,Forest
10353,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
10354,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
10355,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
10356,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
