Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KRB_M_R
12201,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Grassland,Cropland
12202,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
12203,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
12204,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
12205,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
12206,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
12207,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
12208,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
12209,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
12210,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
12211,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
12212,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
12213,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Shrubland,Forest
12214,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
12215,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland,Water
12216,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
12217,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water,Grassland
12218,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water,Water
12219,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water,Forest
12220,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Forest,Forest
12221,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
12222,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
12223,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Water
12224,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
12225,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Shrubland,Forest
12226,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
12227,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
12228,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
12229,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Built-up,Forest
12230,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
12231,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Cropland
12232,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Water
12233,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Forest
12234,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Forest
12235,Forest,Forest,Cropland,Water,Non_Wetland,Built-up,Built-up,Grassland
12236,Forest,Forest,Cropland,Water,Non_Wetland,Water,Shrubland,Forest
12237,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Water
12238,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Forest
12239,Forest,Forest,Cropland,Water,Non_Wetland,Water,Forest,Grassland
12240,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Shrubland,Forest
12241,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Forest
12242,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
12243,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
12244,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
12245,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
12246,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
12247,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
12248,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
12249,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
12250,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
12251,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
12252,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
12253,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
12254,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
12255,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
12256,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
12257,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
12258,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
12259,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Forest
12260,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
12261,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
12262,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
12263,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
12264,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
12265,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
12266,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
12267,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
12268,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
12269,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
12270,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
12271,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
12272,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
12273,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Water
12274,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
12275,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
12276,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Built-up,Grassland
12277,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Built-up,Water
12278,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Built-up,Forest
12279,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
12280,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Cropland
12281,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
12282,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Bareland
12283,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
12284,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
12285,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
12286,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
12287,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
12288,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
12289,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
12290,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
12291,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
12292,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Water
12293,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
12294,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
12295,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
12296,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
12297,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
12298,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
12299,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Built-up,Forest
12300,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
12301,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Cropland
12302,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
12303,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
12304,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Cropland
12305,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
12306,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
12307,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
12308,Forest,Forest,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
12309,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
12310,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
12311,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
12312,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
12313,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
12314,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
12315,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
12316,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
12317,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
12318,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
12319,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
12320,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
12321,Forest,Forest,Wetland,Water,Wetland,NULL,Shrubland,Forest
12322,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Grassland
12323,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
12324,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland,Forest
12325,Forest,Forest,Wetland,Water,Wetland,NULL,Built-up,Forest
12326,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
12327,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Cropland
12328,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
12329,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
12330,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Grassland
12331,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Water
12332,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
12333,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
12334,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,Forest
12335,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Grassland
12336,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Cropland
12337,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Forest
12338,Forest,Forest,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
12339,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
12340,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Cropland
12341,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
12342,Forest,Forest,Wetland,Water,Wetland,Grassland,Built-up,Forest
12343,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
12344,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Cropland
12345,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Bareland
12346,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
12347,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
12348,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Forest
12349,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
12350,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
12351,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
12352,Forest,Forest,Wetland,Water,Wetland,Forest,Shrubland,Forest
12353,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
12354,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
12355,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
12356,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,Forest
12357,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
12358,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
12359,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
12360,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12361,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
12362,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
12363,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
12364,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
12365,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
12366,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
12367,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
12368,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
12369,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
12370,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
12371,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12372,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12373,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
12374,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
12375,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
12376,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
12377,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
12378,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
12379,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
12380,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
12381,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
12382,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
12383,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
12384,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
12385,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
12386,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
12387,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
12388,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
12389,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
12390,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
12391,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
12392,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12393,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12394,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
12395,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12396,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
12397,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
12398,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
12399,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12400,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
12401,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
12402,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
12403,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
12404,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
12405,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
12406,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
12407,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
12408,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
12409,Forest,Forest,Built-up,NULL,Non_Wetland,Water,NULL,Cropland
12410,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Cropland
12411,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
12412,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Water
12413,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
12414,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
12415,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
12416,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
12417,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
12418,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Shrubland,Forest
12419,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Forest
12420,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Forest
12421,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
12422,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Forest
12423,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12424,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12425,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Forest
12426,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
12427,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Built-up
12428,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
12429,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
12430,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
12431,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Water,Forest
12432,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
12433,Forest,Forest,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
12434,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
12435,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
12436,Forest,Forest,Water,NULL,Water,NULL,Shrubland,Forest
12437,Forest,Forest,Water,NULL,Water,NULL,Grassland,Grassland
12438,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
12439,Forest,Forest,Water,NULL,Water,NULL,Water,Water
12440,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
12441,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
12442,Forest,Forest,Water,NULL,Water,Shrubland,Water,Grassland
12443,Forest,Forest,Water,NULL,Water,Shrubland,Water,Forest
12444,Forest,Forest,Water,NULL,Water,Grassland,NULL,Forest
12445,Forest,Forest,Water,NULL,Water,Bareland,Forest,Grassland
12446,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
12447,Forest,Forest,Water,NULL,Water,Water,Water,Forest
12448,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
12449,Forest,Forest,Water,NULL,Water,Forest,Shrubland,Forest
12450,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
12451,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
12452,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
12453,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
12454,Forest,Forest,Water,Non_Water,Water,NULL,Shrubland,Grassland
12455,Forest,Forest,Water,Non_Water,Water,NULL,Shrubland,Forest
12456,Forest,Forest,Water,Non_Water,Water,NULL,Grassland,Forest
12457,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
12458,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
12459,Forest,Forest,Water,Non_Water,Water,Grassland,NULL,Forest
12460,Forest,Forest,Water,Non_Water,Water,Water,Shrubland,Forest
12461,Forest,Forest,Water,Non_Water,Water,Water,Bareland,Forest
12462,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
12463,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
12464,Forest,Forest,Water,Non_Water,Water,Forest,NULL,Forest
12465,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
12466,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
12467,Forest,Forest,Water,Water,Water,NULL,NULL,Water
12468,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
12469,Forest,Forest,Water,Water,Water,NULL,Shrubland,Grassland
12470,Forest,Forest,Water,Water,Water,NULL,Shrubland,Forest
12471,Forest,Forest,Water,Water,Water,NULL,Grassland,Grassland
12472,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
12473,Forest,Forest,Water,Water,Water,NULL,Built-up,Forest
12474,Forest,Forest,Water,Water,Water,NULL,Water,Water
12475,Forest,Forest,Water,Water,Water,NULL,Water,Forest
12476,Forest,Forest,Water,Water,Water,NULL,Forest,Water
12477,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
12478,Forest,Forest,Water,Water,Water,Grassland,Grassland,Forest
12479,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
12480,Forest,Forest,Water,Water,Water,Bareland,Forest,Forest
12481,Forest,Forest,Water,Water,Water,Water,Grassland,Water
12482,Forest,Forest,Water,Water,Water,Water,Water,Grassland
12483,Forest,Forest,Water,Water,Water,Water,Water,Water
12484,Forest,Forest,Water,Water,Water,Water,Water,Forest
12485,Forest,Forest,Water,Water,Water,Water,Forest,Water
12486,Forest,Forest,Water,Water,Water,Water,Forest,Forest
12487,Forest,Forest,Water,Water,Water,Forest,Shrubland,Forest
12488,Forest,Forest,Water,Water,Water,Forest,Water,Forest
12489,Forest,Forest,Water,Water,Water,Forest,Forest,Water
12490,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
12491,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
12492,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
12493,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
12494,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
12495,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
12496,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
12497,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
12498,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
12499,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
12500,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
12501,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
12502,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
12503,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
12504,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
12505,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
12506,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
12507,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
12508,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Water
12509,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
12510,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
12511,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
12512,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
12513,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
12514,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
12515,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,NULL
12516,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
12517,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Wetland
12518,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
12519,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
12520,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
12521,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
12522,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
12523,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
12524,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
12525,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
12526,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
12527,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
12528,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
12529,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
