Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KRU_M_R
12481,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
12482,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
12483,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
12484,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
12485,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
12486,Forest,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Forest
12487,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Built-up,Forest
12488,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Water,Water
12489,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Water,Forest
12490,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Water
12491,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Forest
12492,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
12493,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
12494,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
12495,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
12496,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
12497,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
12498,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
12499,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
12500,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
12501,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
12502,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
12503,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water,Water
12504,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
12505,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
12506,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
12507,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12508,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
12509,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
12510,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
12511,Forest,Built-up,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
12512,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12513,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
12514,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
12515,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
12516,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
12517,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
12518,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
12519,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Water
12520,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
12521,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
12522,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
12523,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
12524,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
12525,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
12526,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
12527,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
12528,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
12529,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
12530,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
12531,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
12532,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
12533,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
12534,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
12535,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
12536,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
12537,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
12538,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
12539,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
12540,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
12541,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
12542,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
12543,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
12544,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
12545,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
12546,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
12547,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
12548,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
12549,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
12550,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
12551,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
12552,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
12553,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
12554,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
12555,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12556,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
12557,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
12558,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
12559,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
12560,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12561,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
12562,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
12563,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
12564,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
12565,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
12566,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
12567,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
12568,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
12569,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
12570,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,NULL,Water
12571,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
12572,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Water
12573,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
12574,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
12575,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Cropland
12576,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
12577,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
12578,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
12579,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
12580,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
12581,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
12582,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
12583,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland,Water
12584,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland,Forest
12585,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Grassland
12586,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
12587,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
12588,Forest,Water,NULL,Water,Non_Wetland,Grassland,NULL,Forest
12589,Forest,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Water
12590,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
12591,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Forest
12592,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
12593,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
12594,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
12595,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
12596,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
12597,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12598,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
12599,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
12600,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12601,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
12602,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
12603,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
12604,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
12605,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
12606,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
12607,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
12608,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
12609,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
12610,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
12611,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
12612,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
12613,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
12614,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
12615,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12616,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12617,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
12618,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
12619,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
12620,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
12621,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
12622,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12623,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
12624,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
12625,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
12626,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
12627,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
12628,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
12629,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
12630,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
12631,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
12632,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
12633,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
12634,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
12635,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
12636,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
12637,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
12638,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
12639,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
12640,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
12641,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
12642,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
12643,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
12644,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
12645,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
12646,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
12647,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
12648,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
12649,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
12650,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
12651,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
12652,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
12653,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
12654,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
12655,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
12656,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
12657,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
12658,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
12659,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
12660,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
12661,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12662,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
12663,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
12664,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
12665,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12666,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
12667,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
12668,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
12669,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
12670,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
12671,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
12672,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12673,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
12674,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12675,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
12676,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
12677,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
12678,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
12679,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
12680,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
12681,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
12682,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
12683,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
12684,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
12685,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
12686,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
12687,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
12688,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
12689,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Water
12690,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
12691,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
12692,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
12693,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
12694,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
12695,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
12696,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
12697,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
12698,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
12699,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
12700,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
12701,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
12702,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
12703,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
12704,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
12705,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
12706,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
12707,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
12708,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
12709,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
12710,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
12711,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
12712,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
12713,Forest,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
12714,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
12715,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Water
12716,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
12717,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
12718,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
12719,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
12720,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Wetland
12721,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
12722,Forest,Water,Grassland,NULL,Non_Wetland,Water,NULL,Forest
12723,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
12724,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
12725,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
12726,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12727,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
12728,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water,Forest
12729,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
12730,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
12731,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
12732,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
12733,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
12734,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
12735,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
12736,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
12737,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
12738,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
12739,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
12740,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
12741,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
12742,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
12743,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
12744,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
12745,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
12746,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
12747,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
12748,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
12749,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12750,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
12751,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
12752,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
12753,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
12754,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
12755,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
12756,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
12757,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
12758,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
12759,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
12760,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
12761,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
12762,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
12763,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
12764,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
12765,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
12766,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
12767,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
12768,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
12769,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Wetland
12770,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
12771,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
12772,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
12773,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
12774,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
12775,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
12776,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Water
12777,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
12778,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
12779,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12780,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
12781,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
12782,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
12783,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12784,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
12785,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
12786,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
12787,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
12788,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
12789,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
12790,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12791,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
12792,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
12793,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12794,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
12795,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
12796,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12797,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
12798,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
12799,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
12800,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
12801,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
12802,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
12803,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
12804,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
12805,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
12806,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
12807,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
12808,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Water
12809,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
