Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KZV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KZV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KZV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KZV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KZV_M_R
10564,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
10565,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10566,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
10567,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
10568,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
10569,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
10570,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
10571,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10572,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
10573,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
10574,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
10575,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,NULL
10576,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
10577,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
10578,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
10579,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
10580,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10581,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10582,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10583,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
10584,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
10585,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
10586,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
10587,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10588,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10589,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
10590,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
10591,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
10592,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
10593,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
10594,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
10595,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
10596,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Water
10597,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
10598,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
10599,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
10600,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
10601,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
10602,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,Water
10603,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Built-up,Water
10604,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
10605,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
10606,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
10607,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
10608,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Bareland
10609,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Water
10610,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
10611,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
10612,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
10613,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,NULL
10614,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
10615,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
10616,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
10617,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
10618,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
10619,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
10620,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
10621,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,NULL
10622,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
10623,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
10624,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
10625,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
10626,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Bareland
10627,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
10628,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
10629,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
10630,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Wetland
10631,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
10632,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
10633,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
10634,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
10635,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
10636,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
10637,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10638,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
10639,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Water
10640,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
10641,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,NULL
10642,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
10643,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
10644,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
10645,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Built-up,Forest
10646,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Bareland
10647,Forest,Water,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,NULL
10648,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
10649,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
10650,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
10651,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
10652,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
10653,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
10654,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
10655,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
10656,Forest,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
10657,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Water,NULL
10658,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
10659,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Water
10660,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
10661,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
10662,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
10663,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
10664,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
10665,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
10666,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
10667,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
10668,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
10669,Forest,Water,Wetland,NULL,Wetland,Wetland,Built-up,Forest
10670,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
10671,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
10672,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
10673,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Bareland
10674,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
10675,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
10676,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Forest
10677,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
10678,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
10679,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
10680,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
10681,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
10682,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
10683,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
10684,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
10685,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
10686,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
10687,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
10688,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
10689,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
10690,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
10691,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
10692,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
10693,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
10694,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
10695,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
10696,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
10697,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
10698,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
10699,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
10700,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,NULL
10701,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
10702,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
10703,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
10704,Forest,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
10705,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
10706,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
10707,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
10708,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
10709,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
10710,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
10711,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
10712,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
10713,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
10714,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
10715,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
10716,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Water
10717,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
10718,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
10719,Forest,Water,Wetland,Water,Wetland,Wetland,Water,NULL
10720,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
10721,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
10722,Forest,Water,Wetland,Water,Wetland,Water,NULL,Wetland
10723,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
10724,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
10725,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
10726,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
10727,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
10728,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
10729,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
10730,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
10731,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
10732,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
10733,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
10734,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
10735,Forest,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
10736,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
10737,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
10738,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
10739,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
10740,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
10741,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
10742,Forest,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
10743,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
10744,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
10745,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
10746,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
10747,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
10748,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
10749,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
10750,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
10751,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
10752,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
10753,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Water
10754,Forest,Water,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
10755,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
10756,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
10757,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
10758,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
10759,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Built-up,Water
10760,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
10761,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Water
10762,Forest,Water,Built-up,NULL,Non_Wetland,Built-up,Wetland,Water
10763,Forest,Water,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
10764,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
10765,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
10766,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
10767,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
10768,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
10769,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Water
10770,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Built-up,Forest
10771,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Built-up
10772,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
10773,Forest,Water,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
10774,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
10775,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Forest
10776,Forest,Water,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
10777,Forest,Water,Built-up,Water,Non_Wetland,Wetland,Water,Forest
10778,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
10779,Forest,Water,Water,NULL,Water,NULL,Water,Forest
10780,Forest,Water,Water,NULL,Water,NULL,Forest,Grassland
10781,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
10782,Forest,Water,Water,NULL,Water,Wetland,NULL,Water
10783,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
10784,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
10785,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
10786,Forest,Water,Water,NULL,Water,Wetland,Water,NULL
10787,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
10788,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
10789,Forest,Water,Water,NULL,Water,Wetland,Water,Water
10790,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
10791,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
10792,Forest,Water,Water,NULL,Water,Bareland,NULL,Water
10793,Forest,Water,Water,NULL,Water,Bareland,Water,Water
10794,Forest,Water,Water,NULL,Water,Water,NULL,Water
10795,Forest,Water,Water,NULL,Water,Water,NULL,Forest
10796,Forest,Water,Water,NULL,Water,Water,Shrubland,Grassland
10797,Forest,Water,Water,NULL,Water,Water,Shrubland,Water
10798,Forest,Water,Water,NULL,Water,Water,Shrubland,Forest
10799,Forest,Water,Water,NULL,Water,Water,Grassland,Water
10800,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
10801,Forest,Water,Water,NULL,Water,Water,Wetland,Water
10802,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
10803,Forest,Water,Water,NULL,Water,Water,Water,NULL
10804,Forest,Water,Water,NULL,Water,Water,Water,Grassland
10805,Forest,Water,Water,NULL,Water,Water,Water,Wetland
10806,Forest,Water,Water,NULL,Water,Water,Water,Bareland
10807,Forest,Water,Water,NULL,Water,Water,Water,Water
10808,Forest,Water,Water,NULL,Water,Water,Water,Forest
10809,Forest,Water,Water,NULL,Water,Water,Forest,NULL
10810,Forest,Water,Water,NULL,Water,Water,Forest,Water
10811,Forest,Water,Water,NULL,Water,Water,Forest,Forest
10812,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
10813,Forest,Water,Water,NULL,Water,Forest,Water,Wetland
10814,Forest,Water,Water,NULL,Water,Forest,Water,Water
10815,Forest,Water,Water,NULL,Water,Forest,Water,Forest
10816,Forest,Water,Water,NULL,Water,Forest,Forest,Water
10817,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
10818,Forest,Water,Water,Non_Water,Water,Shrubland,Forest,Forest
10819,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
10820,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
10821,Forest,Water,Water,Non_Water,Water,Wetland,Built-up,Forest
10822,Forest,Water,Water,Non_Water,Water,Wetland,Water,Wetland
10823,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
10824,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
10825,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Water
10826,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Forest
10827,Forest,Water,Water,Non_Water,Water,Water,Shrubland,Water
10828,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
10829,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
10830,Forest,Water,Water,Non_Water,Water,Water,Water,Bareland
10831,Forest,Water,Water,Non_Water,Water,Water,Water,Water
10832,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
10833,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
10834,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
10835,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
10836,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
10837,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
10838,Forest,Water,Water,Water,Water,Shrubland,Water,Water
10839,Forest,Water,Water,Water,Water,Shrubland,Water,Forest
10840,Forest,Water,Water,Water,Water,Grassland,Wetland,Water
10841,Forest,Water,Water,Water,Water,Grassland,Water,Water
10842,Forest,Water,Water,Water,Water,Wetland,NULL,NULL
10843,Forest,Water,Water,Water,Water,Wetland,Shrubland,Water
10844,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
10845,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
10846,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
10847,Forest,Water,Water,Water,Water,Wetland,Water,Water
10848,Forest,Water,Water,Water,Water,Wetland,Water,Forest
10849,Forest,Water,Water,Water,Water,Wetland,Forest,Water
10850,Forest,Water,Water,Water,Water,Water,NULL,Wetland
10851,Forest,Water,Water,Water,Water,Water,NULL,Water
10852,Forest,Water,Water,Water,Water,Water,NULL,Forest
10853,Forest,Water,Water,Water,Water,Water,Shrubland,Water
10854,Forest,Water,Water,Water,Water,Water,Shrubland,Forest
10855,Forest,Water,Water,Water,Water,Water,Grassland,Forest
10856,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
10857,Forest,Water,Water,Water,Water,Water,Wetland,Water
10858,Forest,Water,Water,Water,Water,Water,Wetland,Forest
10859,Forest,Water,Water,Water,Water,Water,Water,Wetland
10860,Forest,Water,Water,Water,Water,Water,Water,Water
10861,Forest,Water,Water,Water,Water,Water,Water,Forest
10862,Forest,Water,Water,Water,Water,Water,Forest,Wetland
10863,Forest,Water,Water,Water,Water,Water,Forest,Water
10864,Forest,Water,Water,Water,Water,Water,Forest,Forest
10865,Forest,Water,Water,Water,Water,Forest,NULL,Forest
10866,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
10867,Forest,Water,Water,Water,Water,Forest,Water,Water
10868,Forest,Water,Water,Water,Water,Forest,Water,Forest
10869,Forest,Water,Water,Water,Water,Forest,Forest,Forest
10870,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
10871,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
10872,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
10873,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
10874,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
10875,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
10876,Forest,Water,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
10877,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
10878,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
10879,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
10880,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10881,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
10882,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10883,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
10884,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10885,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
10886,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
10887,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
10888,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
10889,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
10890,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
10891,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
10892,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
10893,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
10894,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,NULL
10895,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
10896,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
10897,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
10898,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
10899,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
10900,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
10901,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
10902,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
10903,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
10904,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
10905,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
10906,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
10907,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
10908,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
10909,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
10910,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Water
10911,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Built-up,NULL
