Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKL_M_R
2412,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2413,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2414,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2415,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2416,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2417,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2418,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2419,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2420,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2421,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2422,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2423,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2424,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2425,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2426,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2427,Forest,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2428,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2429,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2430,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2431,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2432,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2433,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2434,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2435,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2436,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2437,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2438,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2439,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2440,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2441,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2442,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2443,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2444,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2445,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2446,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2447,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2448,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2449,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2450,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2451,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2452,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2453,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2454,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2455,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2456,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2457,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2458,Forest,Water,Water,Water,Water,NULL,NULL,Water
2459,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2460,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2461,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2462,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2463,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2464,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2465,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2466,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2467,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2468,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2469,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2470,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2471,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2472,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2473,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2474,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2475,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2476,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2477,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2478,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2479,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2480,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2481,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2482,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2483,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2484,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2485,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2486,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
2487,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2488,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2489,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2490,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2491,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2492,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2493,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2494,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2495,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2496,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2497,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2498,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2499,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2500,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2501,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2502,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2503,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2504,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2505,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2506,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2507,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2508,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2509,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2510,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2511,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2512,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2513,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2514,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2515,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2516,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2517,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2518,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2519,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2520,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2521,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2522,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2523,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2524,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2525,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2526,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2527,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2528,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2529,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2530,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2531,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2532,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2533,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2534,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2535,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2536,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2537,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2538,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2539,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2540,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2541,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2542,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2543,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2544,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2545,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2546,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2547,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2548,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2549,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2550,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2551,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2552,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2553,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2554,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2555,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2556,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2557,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2558,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2559,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2560,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2561,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2562,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2563,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2564,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2565,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2566,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2567,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2568,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2569,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2570,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2571,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2572,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2573,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2574,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2575,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2576,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2577,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2578,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2579,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2580,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2581,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2582,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2583,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
2584,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
2585,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2586,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2587,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2588,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2589,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2590,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2591,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2592,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2593,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2594,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2595,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2596,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
2597,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2598,Forest,Forest,Water,Water,Water,NULL,NULL,Cropland
2599,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2600,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2601,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2602,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2603,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2604,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2605,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2606,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2607,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2608,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2609,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2610,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2611,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2612,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2613,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2614,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2615,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2616,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
2617,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2618,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2619,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2620,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2621,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
