Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LPC_M_R
7891,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Wetland
7892,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
7893,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
7894,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Wetland
7895,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
7896,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Wetland
7897,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Cropland
7898,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
7899,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
7900,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
7901,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Wetland
7902,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Wetland
7903,Wetland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
7904,Wetland,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
7905,Wetland,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Cropland
7906,Wetland,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Water
7907,Wetland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
7908,Wetland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
7909,Wetland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
7910,Wetland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Wetland
7911,Wetland,NULL,Cropland,Water,Non_Wetland,Bareland,Shrubland,Wetland
7912,Wetland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Wetland
7913,Wetland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Wetland
7914,Wetland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
7915,Wetland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
7916,Wetland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Wetland
7917,Wetland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
7918,Wetland,NULL,Cropland,Water,Non_Wetland,Water,Water,Wetland
7919,Wetland,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
7920,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water,NULL
7921,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
7922,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
7923,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
7924,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
7925,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Cropland
7926,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
7927,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
7928,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
7929,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
7930,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
7931,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
7932,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
7933,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
7934,Wetland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Cropland
7935,Wetland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
7936,Wetland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
7937,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,NULL
7938,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Cropland
7939,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,NULL
7940,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
7941,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Forest,Grassland
7942,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Forest,Wetland
7943,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Forest,Water
7944,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
7945,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Water
7946,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
7947,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
7948,Wetland,NULL,Wetland,Water,Wetland,NULL,Water,Forest
7949,Wetland,NULL,Wetland,Water,Wetland,Grassland,NULL,Wetland
7950,Wetland,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
7951,Wetland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Cropland
7952,Wetland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
7953,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Water
7954,Wetland,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Grassland
7955,Wetland,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Wetland
7956,Wetland,NULL,Wetland,Water,Wetland,Bareland,Bareland,NULL
7957,Wetland,NULL,Wetland,Water,Wetland,Water,Forest,Water
7958,Wetland,NULL,Wetland,Water,Wetland,Forest,NULL,Wetland
7959,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
7960,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7961,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Shrubland,Wetland
7962,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Shrubland,Bareland
7963,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
7964,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Water
7965,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
7966,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
7967,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
7968,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Water
7969,Wetland,NULL,Built-up,Water,Non_Wetland,Shrubland,Water,Wetland
7970,Wetland,NULL,Built-up,Water,Non_Wetland,Water,Water,Wetland
7971,Wetland,NULL,Water,NULL,Water,Bareland,Water,Wetland
7972,Wetland,NULL,Water,Non_Water,Water,Shrubland,Forest,Wetland
7973,Wetland,NULL,Water,Non_Water,Water,Bareland,Shrubland,Wetland
7974,Wetland,NULL,Water,Non_Water,Water,Bareland,Water,Wetland
7975,Wetland,NULL,Water,Non_Water,Water,Water,Water,Wetland
7976,Wetland,NULL,Water,Non_Water,Water,Water,Forest,Wetland
7977,Wetland,NULL,Water,Non_Water,Water,Forest,NULL,Wetland
7978,Wetland,NULL,Water,Non_Water,Water,Forest,Forest,Wetland
7979,Wetland,NULL,Water,Water,Water,NULL,Forest,Wetland
7980,Wetland,NULL,Water,Water,Water,NULL,Forest,Water
7981,Wetland,NULL,Water,Water,Water,Water,NULL,Wetland
7982,Wetland,NULL,Water,Water,Water,Water,NULL,Water
7983,Wetland,NULL,Water,Water,Water,Water,Water,Water
7984,Wetland,NULL,Water,Water,Water,Water,Forest,Wetland
7985,Wetland,NULL,Water,Water,Water,Water,Forest,Water
7986,Wetland,NULL,Water,Water,Water,Forest,NULL,Wetland
7987,Wetland,NULL,Water,Water,Water,Forest,Forest,Wetland
7988,Wetland,NULL,Water,Water,Water,Forest,Forest,Water
7989,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
7990,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7991,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7992,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7993,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7994,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7995,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7996,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7997,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7998,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7999,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
8000,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
8001,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
8002,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8003,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
8004,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
8005,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Wetland
8006,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
8007,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
8008,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
8009,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
8010,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
8011,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8012,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
8013,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
8014,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
8015,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
8016,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
8017,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
8018,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8019,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
8020,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
8021,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
8022,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
8023,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
8024,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
8025,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
8026,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
8027,Wetland,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,Wetland
8028,Wetland,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
8029,Wetland,NULL,Forest,Water,Non_Wetland,Water,Forest,Water
8030,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8031,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8032,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
8033,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8034,Wetland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
8035,Wetland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8036,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8037,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
8038,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
8039,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
8040,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
8041,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
8042,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8043,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
8044,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
8045,Wetland,Cropland,NULL,Water,Non_Wetland,Water,Grassland,Wetland
8046,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8047,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
8048,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8049,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8050,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
8051,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
8052,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8053,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
8054,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8055,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
8056,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8057,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
8058,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
8059,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
8060,Wetland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8061,Wetland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
8062,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8063,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8064,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
8065,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8066,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8067,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8068,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
8069,Wetland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
8070,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
8071,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
8072,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8073,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
8074,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
8075,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
8076,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
8077,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
8078,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8079,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
8080,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Wetland
8081,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
8082,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Wetland
8083,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,Forest,Grassland
8084,Wetland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
8085,Wetland,Cropland,Wetland,Water,Wetland,Water,Shrubland,Wetland
8086,Wetland,Cropland,Water,Non_Water,Water,Water,Water,Wetland
8087,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8088,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
8089,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8090,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
8091,Wetland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8092,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8093,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8094,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
8095,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
8096,Wetland,Cropland,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
8097,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
8098,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8099,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8100,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Wetland
8101,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8102,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8103,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,NULL,NULL
8104,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
8105,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,NULL,Wetland
8106,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
8107,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Grassland
8108,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
8109,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
8110,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
8111,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
8112,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland,NULL
8113,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8114,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Wetland
8115,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
8116,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,NULL
8117,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
8118,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
8119,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
8120,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
8121,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Wetland
8122,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
8123,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
8124,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
8125,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8126,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
8127,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
8128,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
8129,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
8130,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
8131,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,NULL,NULL
8132,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
8133,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
8134,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,NULL
8135,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
8136,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
8137,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
8138,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Forest,NULL
8139,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
8140,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Forest,Wetland
8141,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
8142,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Water,NULL
8143,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
8144,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
8145,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Forest,Wetland
8146,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8147,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
8148,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8149,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
8150,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
8151,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
8152,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8153,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
8154,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
8155,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
8156,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
8157,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
8158,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
8159,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
8160,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8161,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
8162,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
8163,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
8164,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
8165,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
8166,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
8167,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Wetland
8168,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
8169,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8170,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
8171,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
8172,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
8173,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
8174,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
8175,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
8176,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
8177,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
8178,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
8179,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
8180,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
8181,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Forest,NULL
8182,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
8183,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Forest,Wetland
8184,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Water,Wetland
8185,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water,NULL,Wetland
8186,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
8187,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water,Forest,Wetland
8188,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8189,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
8190,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
8191,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Forest,Wetland
8192,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,Water,Wetland
8193,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8194,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8195,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
8196,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
8197,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8198,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Water
8199,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
8200,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
8201,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
8202,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
8203,Wetland,Wetland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
8204,Wetland,Wetland,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
8205,Wetland,Wetland,Cropland,NULL,Non_Wetland,Water,NULL,Water
8206,Wetland,Wetland,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
8207,Wetland,Wetland,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
8208,Wetland,Wetland,Cropland,NULL,Non_Wetland,Water,Grassland,Water
8209,Wetland,Wetland,Cropland,NULL,Non_Wetland,Water,Water,Water
8210,Wetland,Wetland,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
8211,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
8212,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8213,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
