Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MUU_M_R
17301,Forest,Water,Water,Non_Water,Water,Grassland,Shrubland,Water
17302,Forest,Water,Water,Non_Water,Water,Water,Shrubland,Water
17303,Forest,Water,Water,Non_Water,Water,Forest,Shrubland,Water
17304,Forest,Water,Water,Non_Water,Water,Forest,Water,Grassland
17305,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
17306,Forest,Water,Water,Water,Water,NULL,NULL,Water
17307,Forest,Water,Water,Water,Water,NULL,Shrubland,Wetland
17308,Forest,Water,Water,Water,Water,NULL,Shrubland,Water
17309,Forest,Water,Water,Water,Water,NULL,Grassland,Grassland
17310,Forest,Water,Water,Water,Water,NULL,Water,Water
17311,Forest,Water,Water,Water,Water,NULL,Water,Forest
17312,Forest,Water,Water,Water,Water,NULL,Forest,Grassland
17313,Forest,Water,Water,Water,Water,Shrubland,NULL,Grassland
17314,Forest,Water,Water,Water,Water,Shrubland,NULL,Water
17315,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
17316,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Water
17317,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Forest
17318,Forest,Water,Water,Water,Water,Shrubland,Water,Wetland
17319,Forest,Water,Water,Water,Water,Shrubland,Water,Water
17320,Forest,Water,Water,Water,Water,Shrubland,Water,Forest
17321,Forest,Water,Water,Water,Water,Shrubland,Forest,Grassland
17322,Forest,Water,Water,Water,Water,Shrubland,Forest,Water
17323,Forest,Water,Water,Water,Water,Shrubland,Forest,Forest
17324,Forest,Water,Water,Water,Water,Grassland,Grassland,Forest
17325,Forest,Water,Water,Water,Water,Water,NULL,Grassland
17326,Forest,Water,Water,Water,Water,Water,NULL,Wetland
17327,Forest,Water,Water,Water,Water,Water,NULL,Water
17328,Forest,Water,Water,Water,Water,Water,Shrubland,Grassland
17329,Forest,Water,Water,Water,Water,Water,Shrubland,Wetland
17330,Forest,Water,Water,Water,Water,Water,Shrubland,Water
17331,Forest,Water,Water,Water,Water,Water,Shrubland,Forest
17332,Forest,Water,Water,Water,Water,Water,Water,Grassland
17333,Forest,Water,Water,Water,Water,Water,Water,Wetland
17334,Forest,Water,Water,Water,Water,Water,Water,Water
17335,Forest,Water,Water,Water,Water,Water,Water,Forest
17336,Forest,Water,Water,Water,Water,Water,Forest,Water
17337,Forest,Water,Water,Water,Water,Forest,Shrubland,Water
17338,Forest,Water,Water,Water,Water,Forest,Shrubland,Forest
17339,Forest,Water,Water,Water,Water,Forest,Water,Water
17340,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
17341,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
17342,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
17343,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
17344,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
17345,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
17346,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
17347,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
17348,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
17349,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
17350,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
17351,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
17352,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
17353,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
17354,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17355,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17356,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
17357,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
17358,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
17359,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17360,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17361,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
17362,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
17363,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
17364,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
17365,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
17366,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
17367,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Water
17368,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
17369,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17370,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Water
17371,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
17372,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Cropland
17373,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
17374,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
17375,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
17376,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
17377,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
17378,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
17379,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
17380,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
17381,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
17382,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
17383,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
17384,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
17385,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
17386,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
17387,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
17388,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
17389,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
17390,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
17391,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
17392,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
17393,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
17394,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
17395,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
17396,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
17397,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
17398,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
17399,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
17400,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
17401,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
17402,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
17403,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
17404,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
17405,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
17406,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
17407,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
17408,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
17409,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,NULL
17410,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
17411,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
17412,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
17413,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
17414,Forest,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
17415,Forest,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Water
17416,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
17417,Forest,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
17418,Forest,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Water
17419,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
17420,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
17421,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
17422,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
17423,Forest,Water,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
17424,Forest,Water,Forest,Water,Non_Wetland,Grassland,Shrubland,Water
17425,Forest,Water,Forest,Water,Non_Wetland,Water,Shrubland,Wetland
17426,Forest,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
17427,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
17428,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
17429,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
17430,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
17431,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
17432,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
17433,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
17434,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
17435,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
17436,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
17437,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
17438,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
17439,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
17440,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
17441,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
17442,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
17443,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
17444,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
17445,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17446,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17447,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
17448,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
17449,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
17450,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17451,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
17452,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17453,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
17454,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
17455,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
17456,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
17457,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
17458,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
17459,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
17460,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
17461,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Cropland
17462,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
17463,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
17464,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
17465,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
17466,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
17467,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
17468,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
17469,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
17470,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17471,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
17472,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
17473,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
17474,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
17475,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
17476,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
17477,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
17478,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
17479,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
17480,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
17481,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17482,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
17483,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
17484,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
17485,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
17486,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
17487,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
17488,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,NULL
17489,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
17490,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
17491,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
17492,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
17493,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
17494,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
17495,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
17496,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
17497,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
17498,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
17499,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
17500,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
17501,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
17502,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
17503,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
17504,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
17505,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
17506,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
17507,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
17508,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,NULL
17509,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
17510,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
17511,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
17512,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
17513,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
17514,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
17515,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
17516,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
17517,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
17518,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
17519,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
17520,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
17521,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
17522,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
17523,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
17524,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
17525,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
17526,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Cropland
17527,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
17528,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
17529,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
17530,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
17531,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
17532,Forest,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,Water
17533,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
17534,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
17535,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
17536,Forest,Forest,NULL,Water,Non_Wetland,Water,Shrubland,Water
17537,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
17538,Forest,Forest,NULL,Water,Non_Wetland,Forest,Shrubland,NULL
17539,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
17540,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
17541,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
17542,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
17543,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
17544,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
17545,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
17546,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
17547,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
17548,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
17549,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
17550,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
17551,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
17552,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
17553,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Water
17554,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
17555,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
17556,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
17557,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
17558,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17559,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17560,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
17561,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
17562,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
17563,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17564,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
17565,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17566,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
17567,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
17568,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
17569,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
17570,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
17571,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
17572,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
17573,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
17574,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
17575,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
17576,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
17577,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17578,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
17579,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
17580,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
17581,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
17582,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
17583,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
17584,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
17585,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
17586,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
17587,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17588,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
17589,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
17590,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
17591,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
17592,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
17593,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
17594,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
17595,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
17596,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
17597,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
17598,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
17599,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
17600,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
17601,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
17602,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
17603,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
17604,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
17605,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
17606,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
17607,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
17608,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
17609,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
17610,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
17611,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
17612,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
17613,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
17614,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
17615,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
17616,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
17617,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
17618,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
