Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LTL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LTL_M_R
2079,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
2080,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2081,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
2082,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2083,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2084,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2085,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2086,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2087,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2088,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
2089,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Water
2090,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
2091,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2092,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
2093,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
2094,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
2095,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
2096,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2097,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
2098,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2099,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
2100,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2101,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
2102,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2103,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
2104,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2105,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
2106,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
2107,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
2108,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
2109,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
2110,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Water
2111,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
2112,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2113,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
2114,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
2115,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
2116,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
2117,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
2118,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
2119,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2120,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
2121,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
2122,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
2123,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
2124,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
2125,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
2126,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2127,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
2128,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
2129,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2130,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
2131,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2132,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
2133,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2134,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
2135,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Grassland
2136,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
2137,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2138,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2139,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2140,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
2141,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2142,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Water
2143,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2144,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2145,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2146,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2147,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2148,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
2149,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2150,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2151,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2152,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2153,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2154,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2155,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2156,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2157,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
2158,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2159,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
2160,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2161,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
2162,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2163,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
2164,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2165,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
2166,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2167,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
2168,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2169,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2170,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
2171,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
2172,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2173,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2174,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2175,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2176,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2177,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Water
2178,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
2179,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
2180,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
2181,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
2182,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
2183,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Forest
2184,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
2185,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2186,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2187,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2188,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2189,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2190,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2191,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2192,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
2193,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
2194,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2195,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
2196,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
2197,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
2198,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2199,Forest,Forest,Water,NULL,Water,NULL,Water,Water
2200,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2201,Forest,Forest,Water,NULL,Water,NULL,Forest,Water
2202,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2203,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
2204,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
2205,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
2206,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
2207,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2208,Forest,Forest,Water,NULL,Water,Water,Water,Water
2209,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2210,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
2211,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2212,Forest,Forest,Water,NULL,Water,Forest,Water,Water
2213,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2214,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2215,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2216,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2217,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
2218,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
2219,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2220,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
2221,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
2222,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2223,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
2224,Forest,Forest,Water,Water,Water,NULL,Water,Water
2225,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2226,Forest,Forest,Water,Water,Water,NULL,Forest,Water
2227,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
2228,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
2229,Forest,Forest,Water,Water,Water,Wetland,Water,Water
2230,Forest,Forest,Water,Water,Water,Bareland,Water,Water
2231,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2232,Forest,Forest,Water,Water,Water,Water,Water,Water
2233,Forest,Forest,Water,Water,Water,Water,Water,Forest
2234,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2235,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2236,Forest,Forest,Water,Water,Water,Forest,Water,Water
2237,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2238,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2239,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2240,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2241,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2242,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2243,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2244,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2245,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2246,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2247,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
2248,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2249,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2250,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2251,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2252,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2253,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2254,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2255,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2256,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2257,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2258,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2259,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2260,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2261,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2262,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2263,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2264,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2265,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2266,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2267,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2268,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2269,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2270,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2271,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2272,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2273,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2274,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2275,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2276,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2277,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2278,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2279,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2280,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2281,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2282,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2283,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2284,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2285,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2286,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
2287,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2288,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2289,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2290,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2291,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2292,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2293,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2294,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2295,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2296,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2297,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2298,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2299,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
2300,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2301,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2302,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2303,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
2304,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2305,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2306,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2307,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2308,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2309,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2310,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2311,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2312,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2313,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2314,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2315,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2316,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2317,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
2318,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2319,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Water
2320,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2321,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
2322,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2323,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2324,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2325,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
2326,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Water
2327,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2328,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2329,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Water
2330,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
2331,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
2332,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
2333,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2334,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Water
2335,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
2336,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
2337,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
2338,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2339,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
2340,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
