Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGJ_M_R
2758,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2759,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2760,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2761,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2762,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
2763,Water,Water,Forest,Water,Non_Wetland,Grassland,NULL,Bareland
2764,Water,Water,Forest,Water,Non_Wetland,Grassland,NULL,Water
2765,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2766,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Bareland
2767,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Water
2768,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
2769,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
2770,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
2771,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
2772,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Bareland
2773,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Water
2774,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
2775,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
2776,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
2777,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
2778,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
2779,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
2780,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
2781,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
2782,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
2783,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
2784,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
2785,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
2786,Water,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
2787,Water,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
2788,Water,Water,Forest,Water,Non_Wetland,Forest,Grassland,Forest
2789,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Water
2790,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
2791,Water,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2792,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2793,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2794,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2795,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2796,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2797,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
2798,Water,Forest,Water,NULL,Water,Water,Grassland,Forest
2799,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
2800,Water,Forest,Water,Water,Water,NULL,NULL,Water
2801,Water,Forest,Water,Water,Water,NULL,NULL,Forest
2802,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2803,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2804,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2805,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2806,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2807,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2808,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Water
2809,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2810,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2811,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2812,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2813,Permanent_ice_and_snow,Wetland,Water,Water,Water,NULL,NULL,Water
2814,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2815,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2816,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2817,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2818,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
2819,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Forest
2820,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
2821,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Forest
2822,Permanent_ice_and_snow,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2823,Permanent_ice_and_snow,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2824,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2825,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2826,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2827,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2828,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2829,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2830,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2831,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2832,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2833,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2834,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2835,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2836,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2837,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
2838,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2839,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2840,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2841,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2842,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
2843,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2844,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2845,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2846,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2847,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2848,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2849,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2850,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
2851,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2852,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
2853,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2854,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
2855,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2856,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2857,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2858,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2859,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2860,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2861,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2862,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2863,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2864,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
2865,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Water,Forest
2866,Forest,NULL,NULL,Water,Non_Wetland,Water,Grassland,Bareland
2867,Forest,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
2868,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2869,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2870,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2871,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2872,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2873,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2874,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2875,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2876,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
2877,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2878,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2879,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2880,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2881,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2882,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2883,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2884,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
2885,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2886,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
2887,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2888,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2889,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2890,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2891,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2892,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
2893,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2894,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
2895,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2896,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2897,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2898,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2899,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2900,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2901,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2902,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2903,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2904,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2905,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2906,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2907,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2908,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2909,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2910,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2911,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
2912,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2913,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2914,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2915,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Bareland
2916,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2917,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2918,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
2919,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2920,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2921,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2922,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2923,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2924,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
2925,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2926,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2927,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2928,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
2929,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2930,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
2931,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2932,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2933,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2934,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2935,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2936,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2937,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2938,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2939,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
2940,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2941,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
2942,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
2943,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
2944,Forest,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
2945,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2946,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2947,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2948,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
2949,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2950,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2951,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2952,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2953,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2954,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2955,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2956,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2957,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2958,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2959,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
2960,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2961,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2962,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2963,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2964,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2965,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2966,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2967,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2968,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
2969,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2970,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2971,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
2972,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
2973,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2974,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2975,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2976,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2977,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2978,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
2979,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
2980,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
2981,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2982,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2983,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2984,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2985,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2986,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
2987,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
2988,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
2989,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2990,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2991,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2992,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
2993,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
2994,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2995,Forest,NULL,Wetland,NULL,Wetland,Built-up,Grassland,Forest
2996,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
2997,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
2998,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
2999,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
3000,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3001,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3002,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3003,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
3004,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3005,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
3006,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3007,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3008,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
3009,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
3010,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3011,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
3012,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
3013,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Wetland
3014,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
3015,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
3016,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3017,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
3018,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
3019,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
3020,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
3021,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland,Forest
3022,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
3023,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
3024,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Water
3025,Forest,NULL,Wetland,Water,Wetland,Forest,Grassland,Forest
3026,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3027,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Forest
3028,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
3029,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3030,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3031,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3032,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3033,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
3034,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3035,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
3036,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3037,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
3038,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3039,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3040,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3041,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3042,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3043,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
3044,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
3045,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3046,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3047,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3048,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3049,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
3050,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3051,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3052,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3053,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
3054,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
3055,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3056,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3057,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
3058,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
3059,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3060,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3061,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3062,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
3063,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
3064,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3065,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
3066,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
3067,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
3068,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3069,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Forest
3070,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
