Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWB_M_R
3714,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
3715,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,NULL
3716,Bareland,Bareland,Shrubland,Water,Non_Wetland,Built-up,Built-up,NULL
3717,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
3718,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
3719,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
3720,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
3721,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland,Water,NULL
3722,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3723,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
3724,Bareland,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
3725,Bareland,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
3726,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
3727,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
3728,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
3729,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
3730,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
3731,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
3732,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
3733,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
3734,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
3735,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
3736,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Bareland,NULL
3737,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
3738,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Water,NULL
3739,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Water,NULL
3740,Bareland,Bareland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
3741,Bareland,Bareland,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
3742,Bareland,Bareland,Cropland,NULL,Non_Wetland,Forest,Water,NULL
3743,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,NULL
3744,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,NULL
3745,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
3746,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,NULL
3747,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,NULL
3748,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,NULL
3749,Bareland,Bareland,Cropland,Water,Non_Wetland,Shrubland,Bareland,NULL
3750,Bareland,Bareland,Cropland,Water,Non_Wetland,Shrubland,Water,NULL
3751,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,NULL
3752,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Built-up,NULL
3753,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,NULL
3754,Bareland,Bareland,Cropland,Water,Non_Wetland,Built-up,Built-up,NULL
3755,Bareland,Bareland,Cropland,Water,Non_Wetland,Built-up,Water,NULL
3756,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Bareland,NULL
3757,Bareland,Bareland,Wetland,NULL,NULL,Bareland,Bareland,NULL
3758,Bareland,Bareland,Wetland,NULL,NULL,Bareland,Built-up,NULL
3759,Bareland,Bareland,Wetland,NULL,Wetland,NULL,Shrubland,NULL
3760,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Bareland,NULL
3761,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,NULL,NULL
3762,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,NULL
3763,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Built-up,NULL
3764,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,NULL
3765,Bareland,Bareland,Wetland,NULL,Wetland,Water,Bareland,NULL
3766,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,NULL
3767,Bareland,Bareland,Wetland,Non_Water,NULL,Bareland,Bareland,NULL
3768,Bareland,Bareland,Wetland,Non_Water,NULL,Bareland,Built-up,NULL
3769,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,NULL
3770,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Built-up,NULL
3771,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,NULL
3772,Bareland,Bareland,Wetland,Non_Water,Wetland,Built-up,Built-up,NULL
3773,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Built-up,NULL
3774,Bareland,Bareland,Wetland,Water,NULL,Bareland,Bareland,NULL
3775,Bareland,Bareland,Wetland,Water,Wetland,Shrubland,Bareland,NULL
3776,Bareland,Bareland,Wetland,Water,Wetland,Shrubland,Built-up,NULL
3777,Bareland,Bareland,Wetland,Water,Wetland,Shrubland,Water,NULL
3778,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,NULL
3779,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Built-up,NULL
3780,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,NULL
3781,Bareland,Bareland,Wetland,Water,Wetland,Water,Bareland,NULL
3782,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,NULL
3783,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Bareland,NULL
3784,Bareland,Bareland,Bareland,NULL,Non_Wetland,Shrubland,Bareland,NULL
3785,Bareland,Bareland,Bareland,NULL,Non_Wetland,Shrubland,Built-up,NULL
3786,Bareland,Bareland,Bareland,NULL,Non_Wetland,Shrubland,Water,NULL
3787,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland,Bareland,NULL
3788,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland,Built-up,NULL
3789,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,NULL
3790,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
3791,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,NULL
3792,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
3793,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Bareland,NULL
3794,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Built-up,NULL
3795,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Water,NULL
3796,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Bareland,NULL
3797,Bareland,Bareland,Bareland,NULL,Non_Wetland,Forest,Bareland,NULL
3798,Bareland,Bareland,Bareland,NULL,Non_Wetland,Forest,Water,NULL
3799,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
3800,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Built-up,NULL
3801,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Built-up,Built-up,NULL
3802,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Bareland,NULL
3803,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland,Bareland,NULL
3804,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,NULL
3805,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Built-up,NULL
3806,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,NULL
3807,Bareland,Bareland,Bareland,Water,Non_Wetland,Built-up,Built-up,NULL
3808,Bareland,Bareland,Bareland,Water,Non_Wetland,Built-up,Water,NULL
3809,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Bareland,NULL
3810,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,NULL
3811,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
3812,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
3813,Bareland,Bareland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
3814,Bareland,Bareland,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
3815,Bareland,Bareland,Built-up,NULL,Non_Wetland,Shrubland,Water,NULL
3816,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
3817,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
3818,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Water,NULL
3819,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
3820,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
3821,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
3822,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
3823,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
3824,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Bareland,NULL
3825,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
3826,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Water,NULL
3827,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Forest,NULL
3828,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,Bareland,NULL
3829,Bareland,Bareland,Built-up,NULL,Non_Wetland,Forest,Bareland,NULL
3830,Bareland,Bareland,Built-up,NULL,Non_Wetland,Forest,Water,NULL
3831,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,NULL
3832,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,NULL
3833,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,NULL
3834,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,NULL
3835,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,Bareland,NULL
3836,Bareland,Bareland,Built-up,Water,Non_Wetland,Shrubland,Built-up,NULL
3837,Bareland,Bareland,Built-up,Water,Non_Wetland,Shrubland,Water,NULL
3838,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland,Bareland,NULL
3839,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland,Built-up,NULL
3840,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,NULL
3841,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Built-up,NULL
3842,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,NULL
3843,Bareland,Bareland,Built-up,Water,Non_Wetland,Built-up,Shrubland,NULL
3844,Bareland,Bareland,Built-up,Water,Non_Wetland,Built-up,Built-up,NULL
3845,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Bareland,NULL
3846,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,NULL
3847,Bareland,Bareland,Water,NULL,NULL,Bareland,Bareland,NULL
3848,Bareland,Bareland,Water,NULL,Water,Grassland,Bareland,NULL
3849,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,NULL
3850,Bareland,Bareland,Water,Non_Water,NULL,Bareland,Bareland,NULL
3851,Bareland,Bareland,Water,Non_Water,NULL,Bareland,Built-up,NULL
3852,Bareland,Bareland,Water,Non_Water,Water,Bareland,Bareland,NULL
3853,Bareland,Bareland,Water,Water,NULL,Bareland,Bareland,NULL
3854,Bareland,Bareland,Water,Water,NULL,Bareland,Built-up,NULL
3855,Bareland,Bareland,Water,Water,NULL,Bareland,Water,NULL
3856,Bareland,Bareland,Water,Water,NULL,Water,Bareland,NULL
3857,Bareland,Bareland,Water,Water,NULL,Water,Water,NULL
3858,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,NULL
3859,Bareland,Bareland,Water,Water,Water,Bareland,Built-up,NULL
3860,Bareland,Bareland,Water,Water,Water,Water,Bareland,NULL
3861,Bareland,Bareland,Water,Water,Water,Water,Water,NULL
3862,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
3863,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
3864,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
3865,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
3866,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
3867,Bareland,Bareland,Forest,NULL,Non_Wetland,Built-up,Bareland,NULL
3868,Bareland,Bareland,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
3869,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Water,NULL
3870,Bareland,Bareland,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
3871,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,NULL
3872,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Built-up,Built-up,NULL
3873,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Bareland,NULL
3874,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3875,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
3876,Bareland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
3877,Bareland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
3878,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
3879,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
3880,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,NULL
3881,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
3882,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
3883,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,NULL
3884,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
3885,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,NULL
3886,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
3887,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Water,NULL
3888,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,NULL
3889,Bareland,Built-up,NULL,NULL,Non_Wetland,Water,Water,NULL
3890,Bareland,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
3891,Bareland,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,NULL
3892,Bareland,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Bareland,NULL
3893,Bareland,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Water,NULL
3894,Bareland,Built-up,NULL,Water,Non_Wetland,Grassland,Water,NULL
3895,Bareland,Built-up,NULL,Water,Non_Wetland,Bareland,Bareland,NULL
3896,Bareland,Built-up,NULL,Water,Non_Wetland,Bareland,Built-up,NULL
3897,Bareland,Built-up,NULL,Water,Non_Wetland,Bareland,Water,NULL
3898,Bareland,Built-up,NULL,Water,Non_Wetland,Built-up,Shrubland,NULL
3899,Bareland,Built-up,NULL,Water,Non_Wetland,Built-up,Built-up,NULL
3900,Bareland,Built-up,NULL,Water,Non_Wetland,Built-up,Water,NULL
3901,Bareland,Built-up,NULL,Water,Non_Wetland,Water,Water,NULL
3902,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
3903,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
3904,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
3905,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
3906,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
3907,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
3908,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
3909,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
3910,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
3911,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
3912,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,NULL
3913,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,NULL
3914,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,NULL
3915,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
3916,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
3917,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,NULL
3918,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland,Water,NULL
3919,Bareland,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,NULL
3920,Bareland,Built-up,Shrubland,Water,Non_Wetland,Built-up,Water,NULL
3921,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
3922,Bareland,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,NULL
3923,Bareland,Built-up,Grassland,Water,Non_Wetland,Bareland,Water,NULL
3924,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3925,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
3926,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
3927,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
3928,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
3929,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3930,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
3931,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
3932,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
3933,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
3934,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
3935,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
3936,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
3937,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3938,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
3939,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
3940,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
3941,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
3942,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
3943,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
3944,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
3945,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,NULL
3946,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
3947,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Water,NULL
3948,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,NULL
3949,Bareland,Built-up,Cropland,NULL,Non_Wetland,Water,Water,NULL
3950,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
3951,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
3952,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
3953,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,NULL
3954,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest,Water,NULL
3955,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
3956,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
3957,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,NULL
3958,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,NULL
3959,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Water,NULL
3960,Bareland,Built-up,Cropland,Water,Non_Wetland,Grassland,Water,NULL
3961,Bareland,Built-up,Cropland,Water,Non_Wetland,Bareland,Built-up,NULL
3962,Bareland,Built-up,Cropland,Water,Non_Wetland,Bareland,Water,NULL
3963,Bareland,Built-up,Cropland,Water,Non_Wetland,Built-up,Built-up,NULL
3964,Bareland,Built-up,Cropland,Water,Non_Wetland,Built-up,Water,NULL
3965,Bareland,Built-up,Cropland,Water,Non_Wetland,Water,Water,NULL
3966,Bareland,Built-up,Wetland,NULL,NULL,Bareland,Bareland,NULL
3967,Bareland,Built-up,Wetland,NULL,Wetland,Shrubland,Water,NULL
3968,Bareland,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,NULL
3969,Bareland,Built-up,Wetland,NULL,Wetland,Grassland,Forest,NULL
3970,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,NULL
3971,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,NULL
3972,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Water,NULL
3973,Bareland,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,NULL
3974,Bareland,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,NULL
3975,Bareland,Built-up,Wetland,NULL,Wetland,Built-up,Water,NULL
3976,Bareland,Built-up,Wetland,NULL,Wetland,Built-up,Forest,NULL
3977,Bareland,Built-up,Wetland,NULL,Wetland,Forest,Bareland,NULL
3978,Bareland,Built-up,Wetland,NULL,Wetland,Forest,Water,NULL
3979,Bareland,Built-up,Wetland,NULL,Wetland,Forest,Forest,NULL
3980,Bareland,Built-up,Wetland,Non_Water,Wetland,Grassland,Bareland,NULL
3981,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,NULL
3982,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland,Built-up,NULL
3983,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Bareland,NULL
3984,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Built-up,NULL
3985,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,NULL
3986,Bareland,Built-up,Wetland,Water,Wetland,Built-up,Water,NULL
3987,Bareland,Built-up,Wetland,Water,Wetland,Water,Built-up,NULL
3988,Bareland,Built-up,Bareland,NULL,Non_Wetland,Shrubland,Built-up,NULL
3989,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,NULL
3990,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland,Water,NULL
3991,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3992,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
3993,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,NULL
3994,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
3995,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Shrubland,NULL
3996,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,NULL
3997,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Water,NULL
3998,Bareland,Built-up,Bareland,NULL,Non_Wetland,Water,Water,NULL
3999,Bareland,Built-up,Bareland,NULL,Non_Wetland,Forest,Bareland,NULL
4000,Bareland,Built-up,Bareland,NULL,Non_Wetland,Forest,Water,NULL
4001,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
4002,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Bareland,Built-up,NULL
4003,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Built-up,Built-up,NULL
4004,Bareland,Built-up,Bareland,Water,Non_Wetland,Shrubland,Built-up,NULL
4005,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland,Bareland,NULL
4006,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland,Built-up,NULL
4007,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland,Water,NULL
4008,Bareland,Built-up,Bareland,Water,Non_Wetland,Built-up,Built-up,NULL
4009,Bareland,Built-up,Bareland,Water,Non_Wetland,Built-up,Water,NULL
4010,Bareland,Built-up,Bareland,Water,Non_Wetland,Water,Built-up,NULL
4011,Bareland,Built-up,Bareland,Water,Non_Wetland,Water,Water,NULL
4012,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
4013,Bareland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
4014,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
4015,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
4016,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,NULL
4017,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
4018,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
4019,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
4020,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
4021,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,NULL
4022,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
4023,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,NULL
4024,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,NULL
4025,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Water,NULL
4026,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,NULL
4027,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,NULL
4028,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest,Water,NULL
4029,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,NULL
4030,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,NULL
4031,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,NULL
4032,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,NULL
4033,Bareland,Built-up,Built-up,Water,Non_Wetland,Shrubland,Built-up,NULL
4034,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,NULL
4035,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,NULL
4036,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,NULL
