Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KXU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KXU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXU_M_R
8345,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Wetland
8346,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
8347,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
8348,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
8349,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
8350,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
8351,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
8352,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
8353,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
8354,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
8355,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
8356,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Water
8357,Forest,NULL,Wetland,Water,Wetland,Grassland,Forest,Wetland
8358,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
8359,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
8360,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Water
8361,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
8362,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
8363,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
8364,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
8365,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
8366,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
8367,Forest,NULL,Wetland,Water,Wetland,Wetland,Forest,Wetland
8368,Forest,NULL,Wetland,Water,Wetland,Wetland,Forest,Forest
8369,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Water
8370,Forest,NULL,Wetland,Water,Wetland,Water,Shrubland,Wetland
8371,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
8372,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
8373,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Water
8374,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
8375,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
8376,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
8377,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
8378,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
8379,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
8380,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
8381,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
8382,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
8383,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Water
8384,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
8385,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8386,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
8387,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
8388,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
8389,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8390,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8391,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
8392,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
8393,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
8394,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Wetland
8395,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
8396,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8397,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
8398,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
8399,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8400,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
8401,Forest,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Forest
8402,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
8403,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
8404,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
8405,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
8406,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8407,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8408,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
8409,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8410,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8411,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
8412,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8413,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8414,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
8415,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Wetland
8416,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
8417,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Wetland
8418,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
8419,Forest,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Wetland
8420,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
8421,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
8422,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
8423,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
8424,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8425,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
8426,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
8427,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
8428,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
8429,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
8430,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8431,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
8432,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Wetland
8433,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
8434,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
8435,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
8436,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
8437,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
8438,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
8439,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Grassland
8440,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
8441,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Forest
8442,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Forest,Forest
8443,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Wetland
8444,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Bareland
8445,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
8446,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
8447,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
8448,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
8449,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
8450,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
8451,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
8452,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
8453,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
8454,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
8455,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
8456,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
8457,Forest,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
8458,Forest,NULL,Water,NULL,Water,NULL,Shrubland,Wetland
8459,Forest,NULL,Water,NULL,Water,NULL,Shrubland,Forest
8460,Forest,NULL,Water,NULL,Water,NULL,Grassland,NULL
8461,Forest,NULL,Water,NULL,Water,NULL,Grassland,Grassland
8462,Forest,NULL,Water,NULL,Water,NULL,Grassland,Wetland
8463,Forest,NULL,Water,NULL,Water,NULL,Grassland,Forest
8464,Forest,NULL,Water,NULL,Water,NULL,Water,Wetland
8465,Forest,NULL,Water,NULL,Water,NULL,Forest,Grassland
8466,Forest,NULL,Water,NULL,Water,NULL,Forest,Wetland
8467,Forest,NULL,Water,NULL,Water,NULL,Forest,Forest
8468,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Grassland
8469,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Forest
8470,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
8471,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
8472,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Wetland
8473,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Forest
8474,Forest,NULL,Water,NULL,Water,Shrubland,Wetland,Wetland
8475,Forest,NULL,Water,NULL,Water,Shrubland,Bareland,Grassland
8476,Forest,NULL,Water,NULL,Water,Shrubland,Forest,NULL
8477,Forest,NULL,Water,NULL,Water,Shrubland,Forest,Grassland
8478,Forest,NULL,Water,NULL,Water,Shrubland,Forest,Forest
8479,Forest,NULL,Water,NULL,Water,Grassland,NULL,Grassland
8480,Forest,NULL,Water,NULL,Water,Grassland,NULL,Cropland
8481,Forest,NULL,Water,NULL,Water,Grassland,NULL,Wetland
8482,Forest,NULL,Water,NULL,Water,Grassland,NULL,Bareland
8483,Forest,NULL,Water,NULL,Water,Grassland,NULL,Forest
8484,Forest,NULL,Water,NULL,Water,Grassland,Shrubland,NULL
8485,Forest,NULL,Water,NULL,Water,Grassland,Shrubland,Grassland
8486,Forest,NULL,Water,NULL,Water,Grassland,Shrubland,Wetland
8487,Forest,NULL,Water,NULL,Water,Grassland,Shrubland,Forest
8488,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
8489,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Cropland
8490,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Wetland
8491,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Water
8492,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
8493,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
8494,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Wetland
8495,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Forest
8496,Forest,NULL,Water,NULL,Water,Grassland,Water,Wetland
8497,Forest,NULL,Water,NULL,Water,Grassland,Water,Forest
8498,Forest,NULL,Water,NULL,Water,Grassland,Forest,Grassland
8499,Forest,NULL,Water,NULL,Water,Grassland,Forest,Wetland
8500,Forest,NULL,Water,NULL,Water,Grassland,Forest,Forest
8501,Forest,NULL,Water,NULL,Water,Cropland,Grassland,Forest
8502,Forest,NULL,Water,NULL,Water,Wetland,Shrubland,Grassland
8503,Forest,NULL,Water,NULL,Water,Wetland,Shrubland,Wetland
8504,Forest,NULL,Water,NULL,Water,Wetland,Shrubland,Forest
8505,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
8506,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Wetland
8507,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Water
8508,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Forest
8509,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
8510,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
8511,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Water
8512,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
8513,Forest,NULL,Water,NULL,Water,Wetland,Water,Wetland
8514,Forest,NULL,Water,NULL,Water,Wetland,Water,Forest
8515,Forest,NULL,Water,NULL,Water,Wetland,Forest,Wetland
8516,Forest,NULL,Water,NULL,Water,Wetland,Forest,Forest
8517,Forest,NULL,Water,NULL,Water,Bareland,NULL,Forest
8518,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
8519,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
8520,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Water
8521,Forest,NULL,Water,NULL,Water,Bareland,Forest,Forest
8522,Forest,NULL,Water,NULL,Water,Water,NULL,Wetland
8523,Forest,NULL,Water,NULL,Water,Water,NULL,Forest
8524,Forest,NULL,Water,NULL,Water,Water,Grassland,Grassland
8525,Forest,NULL,Water,NULL,Water,Water,Grassland,Wetland
8526,Forest,NULL,Water,NULL,Water,Water,Grassland,Water
8527,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
8528,Forest,NULL,Water,NULL,Water,Water,Wetland,Grassland
8529,Forest,NULL,Water,NULL,Water,Water,Wetland,Wetland
8530,Forest,NULL,Water,NULL,Water,Water,Wetland,Water
8531,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
8532,Forest,NULL,Water,NULL,Water,Water,Water,Wetland
8533,Forest,NULL,Water,NULL,Water,Water,Water,Water
8534,Forest,NULL,Water,NULL,Water,Water,Water,Forest
8535,Forest,NULL,Water,NULL,Water,Water,Forest,Wetland
8536,Forest,NULL,Water,NULL,Water,Forest,NULL,Grassland
8537,Forest,NULL,Water,NULL,Water,Forest,NULL,Forest
8538,Forest,NULL,Water,NULL,Water,Forest,Shrubland,Forest
8539,Forest,NULL,Water,NULL,Water,Forest,Grassland,Wetland
8540,Forest,NULL,Water,NULL,Water,Forest,Grassland,Forest
8541,Forest,NULL,Water,NULL,Water,Forest,Wetland,Wetland
8542,Forest,NULL,Water,NULL,Water,Forest,Wetland,Forest
8543,Forest,NULL,Water,NULL,Water,Forest,Water,Forest
8544,Forest,NULL,Water,NULL,Water,Forest,Forest,Grassland
8545,Forest,NULL,Water,NULL,Water,Forest,Forest,Water
8546,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
8547,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
8548,Forest,NULL,Water,Non_Water,Water,Grassland,NULL,Grassland
8549,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
8550,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Wetland
8551,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
8552,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Wetland
8553,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Forest
8554,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Wetland
8555,Forest,NULL,Water,Non_Water,Water,Grassland,Forest,Forest
8556,Forest,NULL,Water,Non_Water,Water,Wetland,Grassland,Wetland
8557,Forest,NULL,Water,Non_Water,Water,Wetland,Grassland,Water
8558,Forest,NULL,Water,Non_Water,Water,Wetland,Grassland,Forest
8559,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
8560,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
8561,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
8562,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
8563,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Water
8564,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Forest
8565,Forest,NULL,Water,Non_Water,Water,Wetland,Forest,Wetland
8566,Forest,NULL,Water,Non_Water,Water,Wetland,Forest,Water
8567,Forest,NULL,Water,Non_Water,Water,Water,Grassland,Wetland
8568,Forest,NULL,Water,Non_Water,Water,Water,Grassland,Water
8569,Forest,NULL,Water,Non_Water,Water,Water,Grassland,Forest
8570,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
8571,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Water
8572,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Forest
8573,Forest,NULL,Water,Non_Water,Water,Water,Water,Wetland
8574,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
8575,Forest,NULL,Water,Non_Water,Water,Forest,Water,Wetland
8576,Forest,NULL,Water,Water,Water,NULL,Forest,Wetland
8577,Forest,NULL,Water,Water,Water,Grassland,NULL,Wetland
8578,Forest,NULL,Water,Water,Water,Grassland,Grassland,Wetland
8579,Forest,NULL,Water,Water,Water,Grassland,Grassland,Water
8580,Forest,NULL,Water,Water,Water,Grassland,Grassland,Forest
8581,Forest,NULL,Water,Water,Water,Grassland,Wetland,Wetland
8582,Forest,NULL,Water,Water,Water,Grassland,Wetland,Water
8583,Forest,NULL,Water,Water,Water,Grassland,Wetland,Forest
8584,Forest,NULL,Water,Water,Water,Grassland,Water,Wetland
8585,Forest,NULL,Water,Water,Water,Grassland,Water,Water
8586,Forest,NULL,Water,Water,Water,Grassland,Forest,Wetland
8587,Forest,NULL,Water,Water,Water,Grassland,Forest,Forest
8588,Forest,NULL,Water,Water,Water,Wetland,Grassland,Grassland
8589,Forest,NULL,Water,Water,Water,Wetland,Grassland,Wetland
8590,Forest,NULL,Water,Water,Water,Wetland,Grassland,Water
8591,Forest,NULL,Water,Water,Water,Wetland,Grassland,Forest
8592,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
8593,Forest,NULL,Water,Water,Water,Wetland,Wetland,Water
8594,Forest,NULL,Water,Water,Water,Wetland,Wetland,Forest
8595,Forest,NULL,Water,Water,Water,Wetland,Water,Wetland
8596,Forest,NULL,Water,Water,Water,Wetland,Water,Water
8597,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
8598,Forest,NULL,Water,Water,Water,Wetland,Forest,Grassland
8599,Forest,NULL,Water,Water,Water,Wetland,Forest,Water
8600,Forest,NULL,Water,Water,Water,Bareland,Grassland,Forest
8601,Forest,NULL,Water,Water,Water,Water,NULL,Water
8602,Forest,NULL,Water,Water,Water,Water,Grassland,Wetland
8603,Forest,NULL,Water,Water,Water,Water,Grassland,Water
8604,Forest,NULL,Water,Water,Water,Water,Grassland,Forest
8605,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
8606,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
8607,Forest,NULL,Water,Water,Water,Water,Wetland,Water
8608,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
8609,Forest,NULL,Water,Water,Water,Water,Water,Wetland
8610,Forest,NULL,Water,Water,Water,Water,Water,Water
8611,Forest,NULL,Water,Water,Water,Water,Water,Forest
8612,Forest,NULL,Water,Water,Water,Water,Forest,Forest
8613,Forest,NULL,Water,Water,Water,Forest,Forest,Wetland
8614,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
8615,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8616,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
8617,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
8618,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8619,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
8620,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8621,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
8622,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8623,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
8624,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
8625,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
8626,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8627,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
8628,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
8629,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
8630,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
8631,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
8632,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
8633,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
8634,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
8635,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
8636,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8637,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8638,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
8639,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
8640,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8641,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8642,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8643,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8644,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8645,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
8646,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8647,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
8648,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8649,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
8650,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8651,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
8652,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
8653,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
8654,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8655,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
8656,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
8657,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
8658,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
8659,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
8660,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
8661,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8662,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
8663,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8664,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
8665,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
8666,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
8667,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8668,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
8669,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8670,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
8671,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
8672,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
8673,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8674,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
8675,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
8676,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
8677,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
8678,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8679,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
8680,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
8681,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
8682,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
8683,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
8684,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
8685,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
8686,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
8687,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
8688,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
8689,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
8690,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
8691,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
8692,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8693,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
8694,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
8695,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
8696,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
8697,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
8698,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
8699,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
8700,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
8701,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
8702,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
8703,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
