Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MNQ_M_R
16093,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
16094,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
16095,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Bareland
16096,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
16097,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
16098,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
16099,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
16100,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
16101,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
16102,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
16103,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
16104,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,NULL
16105,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
16106,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
16107,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Grassland
16108,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
16109,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
16110,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
16111,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
16112,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
16113,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
16114,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Built-up
16115,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
16116,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
16117,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
16118,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
16119,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
16120,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
16121,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
16122,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
16123,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
16124,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
16125,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
16126,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
16127,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
16128,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Built-up,Forest
16129,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,NULL
16130,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
16131,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
16132,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,NULL,NULL
16133,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
16134,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
16135,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
16136,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
16137,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
16138,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
16139,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
16140,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
16141,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
16142,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
16143,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
16144,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
16145,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
16146,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
16147,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Grassland
16148,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
16149,Forest,Forest,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
16150,Forest,Forest,NULL,Water,Non_Wetland,Grassland,NULL,Forest
16151,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Wetland
16152,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
16153,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Grassland
16154,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,NULL
16155,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Forest
16156,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
16157,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Grassland
16158,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
16159,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
16160,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
16161,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
16162,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
16163,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
16164,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
16165,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
16166,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
16167,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
16168,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
16169,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
16170,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
16171,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
16172,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
16173,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
16174,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
16175,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
16176,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
16177,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16178,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16179,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
16180,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16181,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
16182,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
16183,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
16184,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
16185,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
16186,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
16187,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
16188,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
16189,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
16190,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
16191,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16192,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
16193,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
16194,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
16195,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
16196,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
16197,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
16198,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
16199,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
16200,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
16201,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
16202,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
16203,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
16204,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
16205,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
16206,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
16207,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
16208,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
16209,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
16210,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
16211,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
16212,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
16213,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
16214,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
16215,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
16216,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
16217,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
16218,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
16219,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
16220,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
16221,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
16222,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
16223,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
16224,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
16225,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
16226,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
16227,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
16228,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
16229,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
16230,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
16231,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
16232,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
16233,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
16234,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
16235,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Water
16236,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
16237,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
16238,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
16239,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
16240,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
16241,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
16242,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
16243,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
16244,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
16245,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
16246,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
16247,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
16248,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
16249,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,NULL
16250,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
16251,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
16252,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
16253,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
16254,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
16255,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
16256,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
16257,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
16258,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
16259,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
16260,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
16261,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
16262,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
16263,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
16264,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
16265,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
16266,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
16267,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
16268,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
16269,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
16270,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
16271,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
16272,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
16273,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
16274,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
16275,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
16276,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Wetland
16277,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
16278,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
16279,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
16280,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
16281,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,NULL
16282,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
16283,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
16284,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
16285,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,NULL
16286,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
16287,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
16288,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Grassland
16289,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
16290,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
16291,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
16292,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
16293,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
16294,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,NULL
16295,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Grassland
16296,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Wetland
16297,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
16298,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
16299,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
16300,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
16301,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
16302,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
16303,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
16304,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
16305,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
16306,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
16307,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
16308,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
16309,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
16310,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
16311,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
16312,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
16313,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
16314,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
16315,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
16316,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
16317,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
16318,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
16319,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
16320,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
16321,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
16322,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Built-up
16323,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
16324,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
16325,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
16326,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16327,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
16328,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
16329,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
16330,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
16331,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
16332,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
16333,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
16334,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
16335,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
16336,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
16337,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
16338,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
16339,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16340,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
16341,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
16342,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
16343,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
16344,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
16345,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
16346,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
16347,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
16348,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
16349,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
16350,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
16351,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
16352,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
16353,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
16354,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
16355,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Wetland
16356,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
16357,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
16358,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
16359,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
16360,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
16361,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
16362,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
16363,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
16364,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
16365,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
16366,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
16367,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
16368,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
16369,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
16370,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
16371,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Wetland
16372,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
16373,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
16374,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
16375,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
16376,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
16377,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
16378,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
16379,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
16380,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
16381,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
16382,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
16383,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
16384,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
16385,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
16386,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
16387,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
16388,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
16389,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
16390,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
16391,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
16392,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,NULL
16393,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
16394,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
16395,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
16396,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
16397,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
16398,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
16399,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
16400,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
16401,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
16402,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Built-up
16403,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
