Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGC_M_R
4779,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
4780,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Bareland
4781,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
4782,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4783,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Built-up
4784,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
4785,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
4786,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
4787,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
4788,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4789,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
4790,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
4791,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
4792,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4793,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4794,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4795,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4796,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4797,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4798,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4799,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4800,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4801,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4802,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4803,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
4804,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4805,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4806,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4807,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4808,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4809,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4810,Bareland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4811,Bareland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4812,Bareland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Water
4813,Bareland,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4814,Bareland,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
4815,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4816,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
4817,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
4818,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4819,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4820,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
4821,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Bareland
4822,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
4823,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
4824,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4825,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4826,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
4827,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
4828,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Bareland
4829,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
4830,Bareland,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
4831,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4832,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4833,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4834,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4835,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4836,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4837,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4838,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
4839,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4840,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4841,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4842,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
4843,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4844,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4845,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4846,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4847,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Built-up
4848,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4849,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4850,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4851,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4852,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4853,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4854,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4855,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4856,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4857,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4858,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4859,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4860,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4861,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
4862,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
4863,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4864,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4865,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4866,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4867,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4868,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4869,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
4870,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4871,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4872,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
4873,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4874,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4875,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4876,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
4877,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
4878,Bareland,Bareland,NULL,NULL,Non_Wetland,Wetland,Water,Bareland
4879,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
4880,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4881,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4882,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4883,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
4884,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
4885,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4886,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4887,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4888,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4889,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4890,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4891,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4892,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4893,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4894,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
4895,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
4896,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4897,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4898,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4899,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4900,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
4901,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
4902,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4903,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4904,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4905,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4906,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4907,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4908,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4909,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4910,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4911,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4912,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
4913,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Water,Bareland
4914,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,Water
4915,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
4916,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
4917,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
4918,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4919,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4920,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4921,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4922,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
4923,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
4924,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4925,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4926,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4927,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4928,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4929,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4930,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4931,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4932,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4933,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4934,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4935,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
4936,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
4937,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
4938,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
4939,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4940,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4941,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4942,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
4943,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4944,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4945,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
4946,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4947,Bareland,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4948,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4949,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
4950,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4951,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4952,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
4953,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4954,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4955,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
4956,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
4957,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
4958,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
4959,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
4960,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
4961,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
4962,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4963,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
4964,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4965,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4966,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4967,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4968,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4969,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4970,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4971,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Bareland
4972,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4973,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4974,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4975,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
4976,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4977,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4978,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4979,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
4980,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4981,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
4982,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4983,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4984,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
4985,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
4986,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4987,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4988,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4989,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4990,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4991,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
4992,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4993,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4994,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4995,Bareland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4996,Bareland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4997,Bareland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4998,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
4999,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5000,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5001,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5002,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5003,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
5004,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5005,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5006,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5007,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5008,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5009,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5010,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5011,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
5012,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5013,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5014,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5015,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
5016,Bareland,Built-up,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
5017,Bareland,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5018,Bareland,Built-up,Wetland,NULL,Wetland,Wetland,Water,Water
5019,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5020,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5021,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5022,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
5023,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Water,Bareland
5024,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Bareland
5025,Bareland,Built-up,Bareland,NULL,Non_Wetland,Wetland,Water,Bareland
5026,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
5027,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5028,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5029,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5030,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5031,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5032,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5033,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
5034,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
5035,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
5036,Bareland,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
5037,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5038,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5039,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
5040,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5041,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5042,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5043,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5044,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
5045,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
5046,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
5047,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5048,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5049,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
5050,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
5051,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
5052,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5053,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5054,Bareland,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5055,Bareland,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5056,Bareland,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5057,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5058,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
5059,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
5060,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
5061,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5062,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5063,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5064,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5065,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5066,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5067,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Water
5068,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5069,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5070,Bareland,Water,Grassland,Water,Non_Wetland,Cropland,Water,Bareland
5071,Bareland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5072,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
5073,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
5074,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
5075,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Water
5076,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5077,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
5078,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
5079,Bareland,Water,Water,Water,NULL,Water,Water,Water
5080,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5081,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5082,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
5083,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5084,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5085,Bareland,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
5086,Bareland,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
