Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCF_M_R
4007,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4008,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4009,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4010,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
4011,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
4012,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
4013,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
4014,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4015,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
4016,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
4017,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
4018,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
4019,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
4020,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
4021,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
4022,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
4023,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4024,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4025,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4026,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
4027,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
4028,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4029,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
4030,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4031,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
4032,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4033,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4034,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
4035,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
4036,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
4037,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
4038,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
4039,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
4040,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4041,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4042,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
4043,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
4044,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
4045,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
4046,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
4047,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4048,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
4049,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4050,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4051,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
4052,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
4053,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
4054,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
4055,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
4056,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
4057,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
4058,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
4059,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4060,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4061,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4062,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4063,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
4064,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
4065,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4066,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4067,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4068,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
4069,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
4070,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
4071,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
4072,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
4073,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
4074,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
4075,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
4076,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
4077,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
4078,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
4079,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
4080,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
4081,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
4082,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
4083,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
4084,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4085,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
4086,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
4087,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
4088,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
4089,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
4090,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
4091,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
4092,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
4093,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
4094,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
4095,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
4096,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
4097,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
4098,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4099,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
4100,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
4101,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
4102,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
4103,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
4104,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
4105,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4106,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4107,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
4108,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
4109,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
4110,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
4111,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
4112,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
4113,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
4114,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
4115,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4116,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
4117,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
4118,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
4119,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4120,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
4121,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
4122,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
4123,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
4124,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
4125,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
4126,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
4127,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
4128,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
4129,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
4130,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
4131,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
4132,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
4133,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
4134,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
4135,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
4136,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
4137,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
4138,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
4139,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
4140,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
4141,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
4142,Forest,NULL,Water,Water,Water,NULL,NULL,Water
4143,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
4144,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4145,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4146,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4147,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
4148,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
4149,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
4150,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
4151,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4152,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
4153,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
4154,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
4155,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
4156,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
4157,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
4158,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
4159,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
4160,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
4161,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
4162,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
4163,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
4164,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4165,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4166,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4167,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
4168,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
4169,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
4170,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4171,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
4172,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
4173,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
4174,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
4175,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
4176,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
4177,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
4178,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
4179,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4180,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4181,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4182,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
4183,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
4184,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
4185,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4186,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4187,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4188,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
4189,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
4190,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
4191,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
4192,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
4193,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
4194,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4195,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4196,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
4197,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
4198,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
4199,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
4200,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4201,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4202,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4203,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
4204,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
4205,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
4206,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
4207,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
4208,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
4209,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
4210,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4211,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4212,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
4213,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4214,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4215,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4216,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
4217,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
4218,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
4219,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
4220,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
4221,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
4222,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
4223,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
4224,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
4225,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
4226,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
4227,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
4228,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
4229,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4230,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
4231,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
4232,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
4233,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
4234,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
4235,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
4236,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
4237,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
4238,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4239,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
4240,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
4241,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
4242,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4243,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4244,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
4245,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
4246,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
4247,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
4248,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
4249,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
4250,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4251,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
4252,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
4253,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4254,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
4255,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
4256,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
4257,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
4258,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Water
4259,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
4260,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
4261,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
4262,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
4263,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
4264,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
4265,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
4266,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Water
4267,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
4268,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
4269,Forest,Cropland,Water,Water,Water,NULL,NULL,Bareland
4270,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
4271,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
4272,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4273,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4274,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4275,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
4276,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
4277,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
4278,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
4279,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4280,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
4281,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
4282,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
4283,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
4284,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
4285,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
4286,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
4287,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
4288,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
4289,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
4290,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
4291,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4292,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4293,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
4294,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
4295,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
4296,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
4297,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4298,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
4299,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
4300,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
4301,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
4302,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
4303,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
4304,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
4305,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
4306,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4307,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4308,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
4309,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
4310,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
4311,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4312,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4313,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4314,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4315,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
4316,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
4317,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
4318,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
4319,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
4320,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
4321,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4322,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4323,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
4324,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
4325,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
4326,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4327,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
4328,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4329,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4330,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
4331,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
4332,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
4333,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
4334,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
4335,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4336,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4337,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
4338,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4339,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4340,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4341,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
4342,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
4343,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
4344,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
