Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKV_M_R
8159,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
8160,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
8161,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
8162,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
8163,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
8164,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
8165,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
8166,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Wetland
8167,Water,Water,Grassland,NULL,Non_Wetland,Water,Built-up,Grassland
8168,Water,Water,Grassland,NULL,Non_Wetland,Water,Built-up,Water
8169,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
8170,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Wetland
8171,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
8172,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
8173,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
8174,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
8175,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
8176,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
8177,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Water
8178,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8179,Water,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Wetland
8180,Water,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
8181,Water,Water,Grassland,NULL,Non_Wetland,Forest,Bareland,Wetland
8182,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Grassland
8183,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Wetland
8184,Water,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Water
8185,Water,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8186,Water,Water,Wetland,NULL,NULL,NULL,NULL,Water
8187,Water,Water,Wetland,NULL,NULL,NULL,Wetland,Wetland
8188,Water,Water,Wetland,NULL,NULL,NULL,Wetland,Water
8189,Water,Water,Wetland,NULL,NULL,NULL,Bareland,Wetland
8190,Water,Water,Wetland,NULL,NULL,NULL,Bareland,Water
8191,Water,Water,Wetland,NULL,NULL,NULL,Water,Wetland
8192,Water,Water,Wetland,NULL,NULL,NULL,Water,Water
8193,Water,Water,Wetland,NULL,NULL,Grassland,Water,Wetland
8194,Water,Water,Wetland,NULL,NULL,Grassland,Water,Water
8195,Water,Water,Wetland,NULL,NULL,Wetland,Wetland,Wetland
8196,Water,Water,Wetland,NULL,NULL,Wetland,Built-up,Wetland
8197,Water,Water,Wetland,NULL,NULL,Wetland,Water,Grassland
8198,Water,Water,Wetland,NULL,NULL,Wetland,Water,Wetland
8199,Water,Water,Wetland,NULL,NULL,Wetland,Water,Bareland
8200,Water,Water,Wetland,NULL,NULL,Wetland,Water,Built-up
8201,Water,Water,Wetland,NULL,NULL,Wetland,Water,Water
8202,Water,Water,Wetland,NULL,NULL,Bareland,Grassland,Water
8203,Water,Water,Wetland,NULL,NULL,Bareland,Wetland,Wetland
8204,Water,Water,Wetland,NULL,NULL,Bareland,Wetland,Bareland
8205,Water,Water,Wetland,NULL,NULL,Bareland,Bareland,Grassland
8206,Water,Water,Wetland,NULL,NULL,Bareland,Bareland,Wetland
8207,Water,Water,Wetland,NULL,NULL,Bareland,Bareland,Bareland
8208,Water,Water,Wetland,NULL,NULL,Bareland,Bareland,Water
8209,Water,Water,Wetland,NULL,NULL,Bareland,Bareland,Forest
8210,Water,Water,Wetland,NULL,NULL,Bareland,Built-up,Grassland
8211,Water,Water,Wetland,NULL,NULL,Bareland,Built-up,Bareland
8212,Water,Water,Wetland,NULL,NULL,Bareland,Built-up,Water
8213,Water,Water,Wetland,NULL,NULL,Bareland,Water,Grassland
8214,Water,Water,Wetland,NULL,NULL,Bareland,Water,Wetland
8215,Water,Water,Wetland,NULL,NULL,Bareland,Water,Bareland
8216,Water,Water,Wetland,NULL,NULL,Bareland,Water,Water
8217,Water,Water,Wetland,NULL,NULL,Bareland,Water,Forest
8218,Water,Water,Wetland,NULL,NULL,Bareland,Forest,Grassland
8219,Water,Water,Wetland,NULL,NULL,Bareland,Forest,Wetland
8220,Water,Water,Wetland,NULL,NULL,Bareland,Forest,Bareland
8221,Water,Water,Wetland,NULL,NULL,Bareland,Forest,Water
8222,Water,Water,Wetland,NULL,NULL,Built-up,Water,Grassland
8223,Water,Water,Wetland,NULL,NULL,Built-up,Water,Water
8224,Water,Water,Wetland,NULL,NULL,Water,NULL,Water
8225,Water,Water,Wetland,NULL,NULL,Water,Wetland,Wetland
8226,Water,Water,Wetland,NULL,NULL,Water,Wetland,Bareland
8227,Water,Water,Wetland,NULL,NULL,Water,Wetland,Water
8228,Water,Water,Wetland,NULL,NULL,Water,Wetland,Forest
8229,Water,Water,Wetland,NULL,NULL,Water,Bareland,Wetland
8230,Water,Water,Wetland,NULL,NULL,Water,Bareland,Bareland
8231,Water,Water,Wetland,NULL,NULL,Water,Bareland,Water
8232,Water,Water,Wetland,NULL,NULL,Water,Built-up,Wetland
8233,Water,Water,Wetland,NULL,NULL,Water,Water,Grassland
8234,Water,Water,Wetland,NULL,NULL,Water,Water,Wetland
8235,Water,Water,Wetland,NULL,NULL,Water,Water,Bareland
8236,Water,Water,Wetland,NULL,NULL,Water,Water,Water
8237,Water,Water,Wetland,NULL,NULL,Water,Water,Forest
8238,Water,Water,Wetland,NULL,NULL,Water,Forest,Wetland
8239,Water,Water,Wetland,NULL,NULL,Water,Forest,Water
8240,Water,Water,Wetland,NULL,NULL,Forest,Wetland,Wetland
8241,Water,Water,Wetland,NULL,NULL,Forest,Wetland,Water
8242,Water,Water,Wetland,NULL,NULL,Forest,Water,Wetland
8243,Water,Water,Wetland,NULL,NULL,Forest,Water,Water
8244,Water,Water,Wetland,NULL,NULL,Forest,Forest,Wetland
8245,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
8246,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
8247,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Wetland
8248,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
8249,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
8250,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
8251,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
8252,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
8253,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
8254,Water,Water,Wetland,NULL,Wetland,NULL,Bareland,Wetland
8255,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
8256,Water,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
8257,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
8258,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
8259,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
8260,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Water
8261,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
8262,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Wetland
8263,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8264,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Cropland
8265,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
8266,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
8267,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8268,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
8269,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8270,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Water
8271,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
8272,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Wetland
8273,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Bareland
8274,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
8275,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
8276,Water,Water,Wetland,NULL,Wetland,Cropland,NULL,Wetland
8277,Water,Water,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
8278,Water,Water,Wetland,NULL,Wetland,Cropland,Grassland,Wetland
8279,Water,Water,Wetland,NULL,Wetland,Cropland,Grassland,Forest
8280,Water,Water,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
8281,Water,Water,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
8282,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Grassland
8283,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Cropland
8284,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Wetland
8285,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Water
8286,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8287,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
8288,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
8289,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8290,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8291,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8292,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
8293,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
8294,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8295,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
8296,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Water
8297,Water,Water,Wetland,NULL,Wetland,Wetland,Built-up,Grassland
8298,Water,Water,Wetland,NULL,Wetland,Wetland,Built-up,Wetland
8299,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
8300,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
8301,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
8302,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
8303,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
8304,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
8305,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
8306,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
8307,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Grassland
8308,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Wetland
8309,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Bareland
8310,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Water
8311,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
8312,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Cropland
8313,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
8314,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
8315,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
8316,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
8317,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8318,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
8319,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
8320,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
8321,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8322,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
8323,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
8324,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
8325,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
8326,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
8327,Water,Water,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
8328,Water,Water,Wetland,NULL,Wetland,Bareland,Built-up,Wetland
8329,Water,Water,Wetland,NULL,Wetland,Bareland,Built-up,Bareland
8330,Water,Water,Wetland,NULL,Wetland,Bareland,Built-up,Water
8331,Water,Water,Wetland,NULL,Wetland,Bareland,Built-up,Forest
8332,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
8333,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Cropland
8334,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
8335,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
8336,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
8337,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
8338,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Wetland
8339,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Bareland
8340,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
8341,Water,Water,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
8342,Water,Water,Wetland,NULL,Wetland,Built-up,Built-up,Wetland
8343,Water,Water,Wetland,NULL,Wetland,Built-up,Water,Grassland
8344,Water,Water,Wetland,NULL,Wetland,Built-up,Water,Wetland
8345,Water,Water,Wetland,NULL,Wetland,Built-up,Water,Water
8346,Water,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
8347,Water,Water,Wetland,NULL,Wetland,Water,NULL,Bareland
8348,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
8349,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
8350,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
8351,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
8352,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
8353,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
8354,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
8355,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
8356,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
8357,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
8358,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
8359,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Wetland
8360,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Bareland
8361,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Water
8362,Water,Water,Wetland,NULL,Wetland,Water,Built-up,Grassland
8363,Water,Water,Wetland,NULL,Wetland,Water,Built-up,Wetland
8364,Water,Water,Wetland,NULL,Wetland,Water,Built-up,Bareland
8365,Water,Water,Wetland,NULL,Wetland,Water,Built-up,Water
8366,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
8367,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
8368,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
8369,Water,Water,Wetland,NULL,Wetland,Water,Water,Built-up
8370,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
8371,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
8372,Water,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
8373,Water,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
8374,Water,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
8375,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
8376,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
8377,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Grassland
8378,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Wetland
8379,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
8380,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Grassland
8381,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
8382,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
8383,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
8384,Water,Water,Wetland,NULL,Wetland,Forest,Bareland,Wetland
8385,Water,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
8386,Water,Water,Wetland,NULL,Wetland,Forest,Water,Bareland
8387,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
8388,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
8389,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
8390,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
8391,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
8392,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Water
8393,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Wetland
8394,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Water,Water
8395,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Water
8396,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
8397,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
8398,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
8399,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Wetland
8400,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
8401,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
8402,Water,Water,Bareland,NULL,Non_Wetland,Cropland,Wetland,Grassland
8403,Water,Water,Bareland,NULL,Non_Wetland,Cropland,Water,Grassland
8404,Water,Water,Bareland,NULL,Non_Wetland,Cropland,Water,Wetland
8405,Water,Water,Bareland,NULL,Non_Wetland,Cropland,Water,Bareland
8406,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8407,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
8408,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8409,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
8410,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
8411,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Water
8412,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
8413,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
8414,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
8415,Water,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Wetland
8416,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8417,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Wetland
8418,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Bareland
8419,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
8420,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8421,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
8422,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8423,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
8424,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Built-up,Water
8425,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
8426,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Wetland
8427,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
8428,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
8429,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
8430,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
8431,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Wetland
8432,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
8433,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
8434,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
8435,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
8436,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
8437,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
8438,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
8439,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
8440,Water,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Wetland
8441,Water,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Bareland
8442,Water,Water,Bareland,NULL,Non_Wetland,Water,Built-up,Bareland
8443,Water,Water,Bareland,NULL,Non_Wetland,Water,Built-up,Water
8444,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
8445,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
8446,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
8447,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
8448,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Wetland
8449,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
8450,Water,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
8451,Water,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Wetland
8452,Water,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Water
8453,Water,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Wetland
8454,Water,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
8455,Water,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
8456,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Grassland
8457,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Wetland
8458,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
8459,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
8460,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
8461,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Wetland
8462,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Wetland
8463,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8464,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
8465,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
8466,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
8467,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
8468,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
8469,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Wetland
8470,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
8471,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
8472,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
8473,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
8474,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
8475,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
8476,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Water
8477,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Wetland
8478,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Water
8479,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
8480,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Wetland
8481,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
8482,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
8483,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
8484,Water,Water,Built-up,NULL,Non_Wetland,Water,Forest,Water
8485,Water,Water,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
8486,Water,Water,Built-up,NULL,Non_Wetland,Forest,Water,Wetland
8487,Water,Water,Water,NULL,NULL,NULL,NULL,Water
8488,Water,Water,Water,NULL,NULL,NULL,Wetland,Wetland
8489,Water,Water,Water,NULL,NULL,NULL,Wetland,Water
8490,Water,Water,Water,NULL,NULL,NULL,Water,Wetland
8491,Water,Water,Water,NULL,NULL,NULL,Water,Water
8492,Water,Water,Water,NULL,NULL,NULL,Forest,Water
8493,Water,Water,Water,NULL,NULL,Grassland,Water,Wetland
8494,Water,Water,Water,NULL,NULL,Wetland,Wetland,Wetland
8495,Water,Water,Water,NULL,NULL,Wetland,Wetland,Water
8496,Water,Water,Water,NULL,NULL,Wetland,Water,Wetland
8497,Water,Water,Water,NULL,NULL,Wetland,Water,Water
8498,Water,Water,Water,NULL,NULL,Wetland,Water,Forest
8499,Water,Water,Water,NULL,NULL,Wetland,Forest,Wetland
8500,Water,Water,Water,NULL,NULL,Bareland,NULL,Water
8501,Water,Water,Water,NULL,NULL,Bareland,Bareland,Grassland
8502,Water,Water,Water,NULL,NULL,Bareland,Bareland,Bareland
8503,Water,Water,Water,NULL,NULL,Bareland,Bareland,Water
8504,Water,Water,Water,NULL,NULL,Bareland,Water,Grassland
8505,Water,Water,Water,NULL,NULL,Bareland,Water,Wetland
8506,Water,Water,Water,NULL,NULL,Bareland,Water,Bareland
8507,Water,Water,Water,NULL,NULL,Bareland,Water,Water
8508,Water,Water,Water,NULL,NULL,Built-up,Water,Grassland
8509,Water,Water,Water,NULL,NULL,Water,NULL,Water
8510,Water,Water,Water,NULL,NULL,Water,Wetland,Wetland
8511,Water,Water,Water,NULL,NULL,Water,Wetland,Water
8512,Water,Water,Water,NULL,NULL,Water,Bareland,Wetland
