Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MKS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MKS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MKS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MKS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MKS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MKS_M_R
6815,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
6816,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
6817,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
6818,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6819,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6820,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
6821,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6822,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6823,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6824,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
6825,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
6826,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
6827,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
6828,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
6829,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6830,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6831,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6832,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
6833,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
6834,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
6835,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
6836,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
6837,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
6838,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
6839,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
6840,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Water
6841,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
6842,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
6843,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
6844,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Grassland
6845,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Water
6846,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
6847,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Water
6848,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
6849,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
6850,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
6851,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
6852,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
6853,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Water
6854,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
6855,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
6856,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
6857,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
6858,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Water
6859,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
6860,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
6861,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
6862,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
6863,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
6864,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Water
6865,Forest,Forest,Bareland,Water,Non_Wetland,Built-up,Wetland,Grassland
6866,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
6867,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
6868,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
6869,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
6870,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
6871,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
6872,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
6873,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Grassland
6874,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
6875,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
6876,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
6877,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
6878,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
6879,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
6880,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6881,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6882,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
6883,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
6884,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6885,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
6886,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
6887,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
6888,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
6889,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
6890,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
6891,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
6892,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
6893,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
6894,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
6895,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
6896,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
6897,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6898,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
6899,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
6900,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
6901,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
6902,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6903,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
6904,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
6905,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
6906,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
6907,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
6908,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
6909,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
6910,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
6911,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
6912,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Water,Grassland
6913,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
6914,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
6915,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
6916,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
6917,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
6918,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6919,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6920,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6921,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
6922,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Forest
6923,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6924,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6925,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6926,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6927,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
6928,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Built-up
6929,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Forest
6930,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
6931,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6932,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6933,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6934,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Water
6935,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Forest
6936,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6937,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
6938,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6939,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
6940,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Grassland
6941,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Forest
6942,Forest,Forest,Built-up,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
6943,Forest,Forest,Built-up,Non_Water,Non_Wetland,Built-up,Wetland,Forest
6944,Forest,Forest,Built-up,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
6945,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
6946,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
6947,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Bareland,Forest
6948,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Forest
6949,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
6950,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Water
6951,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
6952,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Bareland,Grassland
6953,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Bareland,Forest
6954,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
6955,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Water
6956,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Forest,Forest
6957,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
6958,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
6959,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Forest
6960,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
6961,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
6962,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
6963,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Water,Water
6964,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Water,Forest
6965,Forest,Forest,Built-up,Water,Non_Wetland,Built-up,Wetland,Grassland
6966,Forest,Forest,Built-up,Water,Non_Wetland,Built-up,Wetland,Forest
6967,Forest,Forest,Built-up,Water,Non_Wetland,Built-up,Bareland,Grassland
6968,Forest,Forest,Built-up,Water,Non_Wetland,Built-up,Forest,Forest
6969,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
6970,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Water
6971,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
6972,Forest,Forest,Water,NULL,Water,NULL,Wetland,Grassland
6973,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
6974,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
6975,Forest,Forest,Water,NULL,Water,NULL,Water,Water
6976,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
6977,Forest,Forest,Water,NULL,Water,NULL,Forest,Water
6978,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
6979,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
6980,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
6981,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
6982,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
6983,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
6984,Forest,Forest,Water,NULL,Water,Wetland,NULL,Forest
6985,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
6986,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
6987,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
6988,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
6989,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
6990,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
6991,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
6992,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
6993,Forest,Forest,Water,NULL,Water,Wetland,Forest,Grassland
6994,Forest,Forest,Water,NULL,Water,Wetland,Forest,Water
6995,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
6996,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Grassland
6997,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Grassland
6998,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
6999,Forest,Forest,Water,NULL,Water,Bareland,Water,Bareland
7000,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
7001,Forest,Forest,Water,NULL,Water,Water,Grassland,Grassland
7002,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
7003,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
7004,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
7005,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
7006,Forest,Forest,Water,NULL,Water,Water,Water,Water
7007,Forest,Forest,Water,NULL,Water,Water,Water,Forest
7008,Forest,Forest,Water,NULL,Water,Water,Forest,Water
7009,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
7010,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
7011,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
7012,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
7013,Forest,Forest,Water,NULL,Water,Forest,Water,Water
7014,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
7015,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
7016,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Grassland
7017,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
7018,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
7019,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
7020,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
7021,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
7022,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Grassland
7023,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
7024,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
7025,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
7026,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
7027,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Forest
7028,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
7029,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
7030,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
7031,Forest,Forest,Water,Non_Water,Water,Wetland,Bareland,Forest
7032,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
7033,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
7034,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
7035,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
7036,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Grassland
7037,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Water
7038,Forest,Forest,Water,Non_Water,Water,Bareland,Bareland,Forest
7039,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Grassland
7040,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Forest
7041,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
7042,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
7043,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
7044,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
7045,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
7046,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
7047,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
7048,Forest,Forest,Water,Non_Water,Water,Forest,Water,Water
7049,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
7050,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
7051,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
7052,Forest,Forest,Water,Water,Water,NULL,Grassland,Water
7053,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
7054,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
7055,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
7056,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
7057,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
7058,Forest,Forest,Water,Water,Water,NULL,Water,Water
7059,Forest,Forest,Water,Water,Water,NULL,Water,Forest
7060,Forest,Forest,Water,Water,Water,NULL,Forest,Grassland
7061,Forest,Forest,Water,Water,Water,NULL,Forest,Water
7062,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
7063,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
7064,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
7065,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
7066,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
7067,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
7068,Forest,Forest,Water,Water,Water,Wetland,Grassland,Grassland
7069,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
7070,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
7071,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
7072,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
7073,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
7074,Forest,Forest,Water,Water,Water,Wetland,Bareland,Grassland
7075,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
7076,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
7077,Forest,Forest,Water,Water,Water,Wetland,Water,Water
7078,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
7079,Forest,Forest,Water,Water,Water,Wetland,Forest,Grassland
7080,Forest,Forest,Water,Water,Water,Wetland,Forest,Water
7081,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
7082,Forest,Forest,Water,Water,Water,Bareland,Wetland,Grassland
7083,Forest,Forest,Water,Water,Water,Bareland,Wetland,Water
7084,Forest,Forest,Water,Water,Water,Bareland,Water,Grassland
7085,Forest,Forest,Water,Water,Water,Bareland,Water,Water
7086,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
7087,Forest,Forest,Water,Water,Water,Water,Grassland,Forest
7088,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
7089,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
7090,Forest,Forest,Water,Water,Water,Water,Wetland,Water
7091,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
7092,Forest,Forest,Water,Water,Water,Water,Water,Grassland
7093,Forest,Forest,Water,Water,Water,Water,Water,Wetland
7094,Forest,Forest,Water,Water,Water,Water,Water,Water
7095,Forest,Forest,Water,Water,Water,Water,Water,Forest
7096,Forest,Forest,Water,Water,Water,Water,Forest,Grassland
7097,Forest,Forest,Water,Water,Water,Water,Forest,Water
7098,Forest,Forest,Water,Water,Water,Water,Forest,Forest
7099,Forest,Forest,Water,Water,Water,Forest,Wetland,Grassland
7100,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
7101,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
7102,Forest,Forest,Water,Water,Water,Forest,Water,Grassland
7103,Forest,Forest,Water,Water,Water,Forest,Water,Water
7104,Forest,Forest,Water,Water,Water,Forest,Water,Forest
7105,Forest,Forest,Water,Water,Water,Forest,Forest,Water
7106,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
7107,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7108,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7109,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7110,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Water
7111,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7112,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
7113,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
7114,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
7115,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7116,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
7117,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
7118,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
7119,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
7120,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
7121,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7122,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
7123,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7124,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7125,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7126,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
7127,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7128,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
7129,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7130,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7131,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
7132,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7133,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
7134,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7135,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
7136,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Built-up
7137,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7138,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7139,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7140,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
7141,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7142,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
7143,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7144,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7145,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
7146,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
