Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KCC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KCC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KCC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KCC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KCC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KCC_M_R
11234,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Bareland
11235,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
11236,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
11237,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11238,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
11239,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11240,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11241,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11242,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11243,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
11244,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11245,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
11246,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
11247,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11248,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
11249,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
11250,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
11251,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
11252,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
11253,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
11254,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11255,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
11256,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
11257,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
11258,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
11259,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11260,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11261,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
11262,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
11263,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11264,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
11265,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
11266,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
11267,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
11268,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
11269,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
11270,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
11271,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
11272,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
11273,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
11274,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
11275,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
11276,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
11277,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
11278,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
11279,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
11280,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
11281,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
11282,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
11283,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Built-up
11284,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Water
11285,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
11286,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
11287,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11288,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
11289,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
11290,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
11291,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
11292,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
11293,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
11294,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
11295,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
11296,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
11297,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
11298,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
11299,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
11300,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
11301,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
11302,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,NULL
11303,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
11304,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
11305,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Water
11306,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
11307,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
11308,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
11309,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Cropland
11310,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
11311,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Built-up
11312,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
11313,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
11314,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
11315,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
11316,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
11317,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
11318,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
11319,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
11320,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
11321,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
11322,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
11323,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
11324,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
11325,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
11326,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
11327,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
11328,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
11329,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
11330,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
11331,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Wetland
11332,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
11333,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
11334,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
11335,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
11336,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
11337,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
11338,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Bareland
11339,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
11340,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
11341,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
11342,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
11343,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
11344,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
11345,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
11346,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
11347,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
11348,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
11349,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
11350,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Cropland
11351,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
11352,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Built-up
11353,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
11354,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
11355,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Water
11356,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
11357,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
11358,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
11359,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
11360,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
11361,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
11362,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
11363,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11364,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
11365,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
11366,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
11367,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11368,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
11369,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
11370,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11371,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11372,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
11373,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
11374,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
11375,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
11376,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,NULL
11377,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
11378,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
11379,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
11380,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
11381,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
11382,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
11383,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
11384,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11385,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
11386,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
11387,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
11388,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
11389,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
11390,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
11391,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
11392,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Water
11393,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
11394,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
11395,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11396,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
11397,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
11398,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
11399,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
11400,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,NULL
11401,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
11402,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
11403,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,NULL
11404,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
11405,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
11406,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
11407,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11408,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
11409,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
11410,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
11411,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
11412,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11413,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
11414,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11415,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11416,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
11417,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
11418,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11419,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
11420,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
11421,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
11422,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
11423,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
11424,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
11425,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
11426,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Built-up
11427,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
11428,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
11429,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
11430,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
11431,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
11432,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
11433,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
11434,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
11435,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
11436,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
11437,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
11438,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11439,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
11440,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11441,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11442,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11443,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11444,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11445,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11446,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
11447,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11448,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
11449,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
11450,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
11451,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
11452,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11453,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
11454,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
11455,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11456,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
11457,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
11458,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
11459,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
11460,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11461,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11462,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11463,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11464,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
11465,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11466,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11467,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
11468,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
11469,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
11470,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11471,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
11472,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
11473,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
11474,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
11475,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
11476,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
11477,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
11478,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
11479,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
11480,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
11481,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
11482,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
11483,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
11484,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
11485,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
11486,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
11487,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
11488,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
11489,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
11490,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11491,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
11492,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
11493,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11494,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
11495,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
11496,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
11497,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
11498,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
11499,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11500,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
11501,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
11502,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
11503,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
11504,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
11505,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
11506,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
11507,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
11508,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
11509,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
11510,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,NULL
11511,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
11512,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
11513,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
11514,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
11515,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
11516,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
11517,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
11518,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
11519,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
11520,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
11521,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
11522,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
11523,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
11524,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
11525,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
11526,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11527,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11528,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
11529,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11530,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
11531,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11532,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
11533,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11534,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
11535,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
11536,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
11537,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
11538,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
11539,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11540,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
11541,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
11542,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
11543,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
11544,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
11545,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
11546,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11547,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
11548,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
11549,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
11550,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
