Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGV_M_R
13072,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
13073,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
13074,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
13075,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
13076,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
13077,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
13078,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
13079,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
13080,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
13081,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
13082,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
13083,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
13084,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
13085,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
13086,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
13087,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
13088,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
13089,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
13090,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
13091,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13092,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
13093,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
13094,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Forest
13095,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Forest
13096,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
13097,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,Built-up,Forest
13098,Forest,Built-up,Water,NULL,Water,Grassland,Grassland,Forest
13099,Forest,Built-up,Water,NULL,Water,Wetland,Grassland,Forest
13100,Forest,Built-up,Water,NULL,Water,Wetland,Wetland,Forest
13101,Forest,Built-up,Water,NULL,Water,Water,Grassland,Water
13102,Forest,Built-up,Water,Non_Water,Water,Grassland,Wetland,Forest
13103,Forest,Built-up,Water,Non_Water,Water,Grassland,Water,Forest
13104,Forest,Built-up,Water,Non_Water,Water,Bareland,Water,Forest
13105,Forest,Built-up,Water,Non_Water,Water,Water,Built-up,Forest
13106,Forest,Built-up,Water,Water,Water,Grassland,Grassland,Forest
13107,Forest,Built-up,Water,Water,Water,Grassland,Water,Forest
13108,Forest,Built-up,Water,Water,Water,Wetland,Grassland,Forest
13109,Forest,Built-up,Water,Water,Water,Wetland,Forest,Forest
13110,Forest,Built-up,Water,Water,Water,Bareland,Water,Forest
13111,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
13112,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
13113,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
13114,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
13115,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
13116,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
13117,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
13118,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13119,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
13120,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
13121,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
13122,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
13123,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
13124,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
13125,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
13126,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
13127,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
13128,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
13129,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13130,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
13131,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
13132,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
13133,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
13134,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
13135,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
13136,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
13137,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
13138,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
13139,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
13140,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
13141,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
13142,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
13143,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
13144,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
13145,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
13146,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
13147,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Built-up
13148,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
13149,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
13150,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
13151,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Built-up
13152,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
13153,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
13154,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
13155,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
13156,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
13157,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
13158,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
13159,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
13160,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
13161,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
13162,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
13163,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
13164,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
13165,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
13166,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
13167,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
13168,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
13169,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
13170,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
13171,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
13172,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Forest
13173,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
13174,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
13175,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
13176,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
13177,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
13178,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
13179,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
13180,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
13181,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
13182,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
13183,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
13184,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
13185,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
13186,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
13187,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
13188,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
13189,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
13190,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
13191,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
13192,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Water
13193,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Forest
13194,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
13195,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
13196,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
13197,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Built-up
13198,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
13199,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
13200,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
13201,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Built-up
13202,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
13203,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
13204,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
13205,Forest,Built-up,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
13206,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13207,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13208,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13209,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
13210,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13211,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
13212,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Built-up,Forest
13213,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
13214,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Built-up
13215,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
13216,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
13217,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
13218,Forest,Built-up,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
13219,Forest,Built-up,Forest,Water,Non_Wetland,Built-up,Built-up,Grassland
13220,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
13221,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
13222,Forest,Water,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
13223,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
13224,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
13225,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
13226,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
13227,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
13228,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
13229,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
13230,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
13231,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
13232,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
13233,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
13234,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
13235,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
13236,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
13237,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
13238,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
13239,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
13240,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
13241,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
13242,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
13243,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
13244,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
13245,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
13246,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
13247,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
13248,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
13249,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
13250,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
13251,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
13252,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
13253,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
13254,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
13255,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
13256,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
13257,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
13258,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
13259,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
13260,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
13261,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
13262,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
13263,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13264,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13265,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13266,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
13267,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Water
13268,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Water
13269,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
13270,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
13271,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
13272,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
13273,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Wetland
13274,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
13275,Forest,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
13276,Forest,Water,NULL,Water,Non_Wetland,Grassland,Forest,Forest
13277,Forest,Water,NULL,Water,Non_Wetland,Wetland,Built-up,Forest
13278,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
13279,Forest,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
13280,Forest,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
13281,Forest,Water,NULL,Water,Non_Wetland,Built-up,Built-up,Forest
13282,Forest,Water,NULL,Water,Non_Wetland,Water,Grassland,Bareland
13283,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
13284,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
13285,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
13286,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13287,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
13288,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
13289,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13290,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
13291,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
13292,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
13293,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
13294,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13295,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
13296,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
13297,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
13298,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
13299,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
13300,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
13301,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
13302,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
13303,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
13304,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13305,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
13306,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
13307,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13308,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
13309,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
13310,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Water
13311,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
13312,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
13313,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
13314,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
13315,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
13316,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
13317,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
13318,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
13319,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
13320,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
13321,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Forest
13322,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
13323,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
13324,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
13325,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
13326,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
13327,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13328,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
13329,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
13330,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13331,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13332,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
13333,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
13334,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13335,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13336,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
13337,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
13338,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
13339,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
13340,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
13341,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
13342,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
13343,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
13344,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
13345,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
13346,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
13347,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Forest
13348,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
13349,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
13350,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
13351,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Built-up,Forest
13352,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
13353,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
13354,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
13355,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
13356,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
13357,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
13358,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
13359,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
13360,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
13361,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
13362,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
13363,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13364,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13365,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
13366,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Water
13367,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13368,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
13369,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13370,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
13371,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
13372,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Water
13373,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
13374,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
13375,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Water
13376,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
