Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBJ_M_R
10627,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10628,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10629,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
10630,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
10631,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10632,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10633,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10634,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10635,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
10636,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
10637,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10638,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
10639,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10640,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
10641,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
10642,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10643,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
10644,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
10645,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
10646,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
10647,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
10648,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
10649,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
10650,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Bareland
10651,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
10652,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
10653,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10654,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
10655,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
10656,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
10657,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
10658,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10659,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10660,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10661,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
10662,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10663,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
10664,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10665,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10666,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10667,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
10668,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
10669,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
10670,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10671,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
10672,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
10673,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10674,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
10675,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
10676,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
10677,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
10678,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
10679,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
10680,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
10681,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
10682,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
10683,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10684,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
10685,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
10686,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
10687,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10688,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
10689,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
10690,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
10691,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
10692,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
10693,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
10694,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
10695,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
10696,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
10697,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
10698,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
10699,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
10700,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10701,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
10702,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
10703,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
10704,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10705,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
10706,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
10707,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10708,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
10709,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
10710,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
10711,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
10712,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
10713,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
10714,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
10715,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
10716,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
10717,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
10718,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10719,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
10720,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
10721,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10722,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10723,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
10724,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
10725,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10726,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10727,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
10728,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10729,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10730,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
10731,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
10732,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10733,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
10734,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
10735,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10736,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
10737,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
10738,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
10739,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
10740,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
10741,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
10742,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
10743,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
10744,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10745,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
10746,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
10747,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
10748,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
10749,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,Bareland
10750,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
10751,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
10752,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
10753,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
10754,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Water
10755,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
10756,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
10757,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
10758,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
10759,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10760,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
10761,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10762,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
10763,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Water
10764,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
10765,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
10766,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
10767,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
10768,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
10769,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,NULL
10770,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
10771,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Cropland
10772,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
10773,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
10774,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
10775,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,NULL
10776,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
10777,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Cropland
10778,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
10779,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
10780,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
10781,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
10782,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
10783,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Water
10784,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
10785,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
10786,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
10787,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
10788,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
10789,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
10790,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
10791,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
10792,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,NULL
10793,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
10794,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
10795,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
10796,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
10797,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
10798,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
10799,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Forest
10800,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Shrubland,Forest
10801,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Forest
10802,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
10803,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Water
10804,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
10805,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
10806,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
10807,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
10808,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
10809,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
10810,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
10811,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
10812,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
10813,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
10814,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
10815,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
10816,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
10817,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
10818,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
10819,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
10820,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
10821,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,NULL
10822,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
10823,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
10824,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Water
10825,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
10826,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
10827,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
10828,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
10829,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Water
10830,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Water
10831,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
10832,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Forest
10833,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
10834,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
10835,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
10836,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
10837,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
10838,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
10839,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Water
10840,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
10841,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
10842,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
10843,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Wetland
10844,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
10845,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
10846,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
10847,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
10848,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
10849,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
10850,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
10851,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
10852,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
10853,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
10854,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,NULL
10855,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
10856,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
10857,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
10858,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
10859,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
10860,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
10861,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
10862,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
10863,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
10864,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,NULL
10865,Forest,Forest,Wetland,Water,Wetland,Wetland,Shrubland,Forest
10866,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
10867,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
10868,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
10869,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Forest
10870,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
10871,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
10872,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
10873,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
10874,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
10875,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
10876,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
10877,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,NULL
10878,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
10879,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10880,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10881,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10882,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
10883,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
10884,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
10885,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
10886,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
10887,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
10888,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
10889,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
10890,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
10891,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Water
10892,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
10893,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
10894,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Shrubland,Water
10895,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
10896,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
10897,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
10898,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
10899,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
10900,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
10901,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
10902,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
10903,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Grassland
10904,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
10905,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
10906,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
10907,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Water
10908,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
10909,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
10910,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
10911,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
10912,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
10913,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
10914,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
10915,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
10916,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
10917,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
10918,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
10919,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
10920,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
10921,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
10922,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
10923,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10924,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10925,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
10926,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10927,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
10928,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10929,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
10930,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
10931,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
10932,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
10933,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10934,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
10935,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
10936,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
10937,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
10938,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
10939,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
10940,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
10941,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10942,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
10943,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
10944,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
10945,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
10946,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
10947,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
10948,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
