Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MYU_M_R
22587,Water,Water,Water,Non_Water,Water,Forest,Shrubland,Grassland
22588,Water,Water,Water,Non_Water,Water,Forest,Shrubland,Water
22589,Water,Water,Water,Non_Water,Water,Forest,Shrubland,Forest
22590,Water,Water,Water,Non_Water,Water,Forest,Bareland,Wetland
22591,Water,Water,Water,Non_Water,Water,Forest,Built-up,Water
22592,Water,Water,Water,Non_Water,Water,Forest,Water,NULL
22593,Water,Water,Water,Non_Water,Water,Forest,Water,Grassland
22594,Water,Water,Water,Non_Water,Water,Forest,Water,Cropland
22595,Water,Water,Water,Non_Water,Water,Forest,Water,Wetland
22596,Water,Water,Water,Non_Water,Water,Forest,Water,Water
22597,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
22598,Water,Water,Water,Non_Water,Water,Forest,Forest,Grassland
22599,Water,Water,Water,Non_Water,Water,Forest,Forest,Wetland
22600,Water,Water,Water,Non_Water,Water,Forest,Forest,Water
22601,Water,Water,Water,Water,Water,NULL,NULL,Grassland
22602,Water,Water,Water,Water,Water,NULL,NULL,Wetland
22603,Water,Water,Water,Water,Water,NULL,NULL,Water
22604,Water,Water,Water,Water,Water,NULL,Shrubland,NULL
22605,Water,Water,Water,Water,Water,NULL,Shrubland,Grassland
22606,Water,Water,Water,Water,Water,NULL,Shrubland,Water
22607,Water,Water,Water,Water,Water,NULL,Shrubland,Forest
22608,Water,Water,Water,Water,Water,NULL,Built-up,Water
22609,Water,Water,Water,Water,Water,NULL,Water,NULL
22610,Water,Water,Water,Water,Water,NULL,Water,Grassland
22611,Water,Water,Water,Water,Water,NULL,Water,Cropland
22612,Water,Water,Water,Water,Water,NULL,Water,Wetland
22613,Water,Water,Water,Water,Water,NULL,Water,Bareland
22614,Water,Water,Water,Water,Water,NULL,Water,Water
22615,Water,Water,Water,Water,Water,NULL,Water,Forest
22616,Water,Water,Water,Water,Water,NULL,Forest,Grassland
22617,Water,Water,Water,Water,Water,NULL,Forest,Wetland
22618,Water,Water,Water,Water,Water,NULL,Forest,Water
22619,Water,Water,Water,Water,Water,Shrubland,NULL,Grassland
22620,Water,Water,Water,Water,Water,Shrubland,NULL,Wetland
22621,Water,Water,Water,Water,Water,Shrubland,NULL,Water
22622,Water,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
22623,Water,Water,Water,Water,Water,Shrubland,Shrubland,Wetland
22624,Water,Water,Water,Water,Water,Shrubland,Shrubland,Water
22625,Water,Water,Water,Water,Water,Shrubland,Shrubland,Forest
22626,Water,Water,Water,Water,Water,Shrubland,Water,NULL
22627,Water,Water,Water,Water,Water,Shrubland,Water,Grassland
22628,Water,Water,Water,Water,Water,Shrubland,Water,Cropland
22629,Water,Water,Water,Water,Water,Shrubland,Water,Wetland
22630,Water,Water,Water,Water,Water,Shrubland,Water,Bareland
22631,Water,Water,Water,Water,Water,Shrubland,Water,Water
22632,Water,Water,Water,Water,Water,Shrubland,Water,Forest
22633,Water,Water,Water,Water,Water,Shrubland,Forest,Grassland
22634,Water,Water,Water,Water,Water,Shrubland,Forest,Wetland
22635,Water,Water,Water,Water,Water,Shrubland,Forest,Water
22636,Water,Water,Water,Water,Water,Grassland,NULL,Grassland
22637,Water,Water,Water,Water,Water,Grassland,NULL,Wetland
22638,Water,Water,Water,Water,Water,Grassland,NULL,Bareland
22639,Water,Water,Water,Water,Water,Grassland,NULL,Water
22640,Water,Water,Water,Water,Water,Grassland,Shrubland,Water
22641,Water,Water,Water,Water,Water,Grassland,Grassland,Water
22642,Water,Water,Water,Water,Water,Grassland,Water,NULL
22643,Water,Water,Water,Water,Water,Grassland,Water,Grassland
22644,Water,Water,Water,Water,Water,Grassland,Water,Cropland
22645,Water,Water,Water,Water,Water,Grassland,Water,Wetland
22646,Water,Water,Water,Water,Water,Grassland,Water,Bareland
22647,Water,Water,Water,Water,Water,Grassland,Water,Water
22648,Water,Water,Water,Water,Water,Cropland,Water,Grassland
22649,Water,Water,Water,Water,Water,Cropland,Water,Wetland
22650,Water,Water,Water,Water,Water,Cropland,Water,Water
22651,Water,Water,Water,Water,Water,Bareland,Bareland,Water
22652,Water,Water,Water,Water,Water,Bareland,Water,Grassland
22653,Water,Water,Water,Water,Water,Bareland,Water,Water
22654,Water,Water,Water,Water,Water,Water,NULL,Grassland
22655,Water,Water,Water,Water,Water,Water,NULL,Wetland
22656,Water,Water,Water,Water,Water,Water,NULL,Water
22657,Water,Water,Water,Water,Water,Water,Shrubland,Grassland
22658,Water,Water,Water,Water,Water,Water,Shrubland,Wetland
22659,Water,Water,Water,Water,Water,Water,Shrubland,Water
22660,Water,Water,Water,Water,Water,Water,Shrubland,Forest
22661,Water,Water,Water,Water,Water,Water,Bareland,Water
22662,Water,Water,Water,Water,Water,Water,Built-up,Water
22663,Water,Water,Water,Water,Water,Water,Water,NULL
22664,Water,Water,Water,Water,Water,Water,Water,Grassland
22665,Water,Water,Water,Water,Water,Water,Water,Cropland
22666,Water,Water,Water,Water,Water,Water,Water,Wetland
22667,Water,Water,Water,Water,Water,Water,Water,Bareland
22668,Water,Water,Water,Water,Water,Water,Water,Built-up
22669,Water,Water,Water,Water,Water,Water,Water,Water
22670,Water,Water,Water,Water,Water,Water,Water,Forest
22671,Water,Water,Water,Water,Water,Water,Forest,Grassland
22672,Water,Water,Water,Water,Water,Water,Forest,Wetland
22673,Water,Water,Water,Water,Water,Water,Forest,Water
22674,Water,Water,Water,Water,Water,Forest,NULL,Grassland
22675,Water,Water,Water,Water,Water,Forest,NULL,Wetland
22676,Water,Water,Water,Water,Water,Forest,NULL,Water
22677,Water,Water,Water,Water,Water,Forest,NULL,Forest
22678,Water,Water,Water,Water,Water,Forest,Shrubland,Grassland
22679,Water,Water,Water,Water,Water,Forest,Shrubland,Water
22680,Water,Water,Water,Water,Water,Forest,Water,NULL
22681,Water,Water,Water,Water,Water,Forest,Water,Grassland
22682,Water,Water,Water,Water,Water,Forest,Water,Wetland
22683,Water,Water,Water,Water,Water,Forest,Water,Water
22684,Water,Water,Water,Water,Water,Forest,Water,Forest
22685,Water,Water,Water,Water,Water,Forest,Forest,Grassland
22686,Water,Water,Water,Water,Water,Forest,Forest,Wetland
22687,Water,Water,Water,Water,Water,Forest,Forest,Water
22688,Water,Water,Water,Water,Water,Forest,Forest,Forest
22689,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
22690,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
22691,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
22692,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
22693,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
22694,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
22695,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
22696,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
22697,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
22698,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
22699,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
22700,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
22701,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
22702,Water,Water,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
22703,Water,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
22704,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
22705,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
22706,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Cropland
22707,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
22708,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Bareland
22709,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
22710,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
22711,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
22712,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
22713,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
22714,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
22715,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
22716,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
22717,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
22718,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
22719,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
22720,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
22721,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
22722,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
22723,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
22724,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
22725,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
22726,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
22727,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
22728,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
22729,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
22730,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
22731,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
22732,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Cropland
22733,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
22734,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Bareland
22735,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
22736,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
22737,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
22738,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
22739,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
22740,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
22741,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
22742,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
22743,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
22744,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
22745,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
22746,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
22747,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
22748,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Water
22749,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
22750,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
22751,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
22752,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Water
22753,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
22754,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
22755,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
22756,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,NULL
22757,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
22758,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Cropland
22759,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
22760,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
22761,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
22762,Water,Water,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
22763,Water,Water,Forest,NULL,Non_Wetland,Cropland,Water,Grassland
22764,Water,Water,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
22765,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
22766,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
22767,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
22768,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
22769,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
22770,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
22771,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,NULL
22772,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
22773,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Cropland
22774,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
22775,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
22776,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
22777,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
22778,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
22779,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Cropland
22780,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
22781,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Bareland
22782,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
22783,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
22784,Water,Water,Forest,NULL,Non_Wetland,Water,Built-up,Water
22785,Water,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
22786,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
22787,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Cropland
22788,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
22789,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
22790,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
22791,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
22792,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
22793,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
22794,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
22795,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
22796,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
22797,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
22798,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
22799,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
22800,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
22801,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
22802,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
22803,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
22804,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
22805,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
22806,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
22807,Water,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
22808,Water,Water,Forest,NULL,Non_Wetland,Forest,Built-up,Water
22809,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
22810,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
22811,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Bareland
22812,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
22813,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
22814,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
22815,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
22816,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
22817,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
22818,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
22819,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
22820,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
22821,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
22822,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
22823,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
22824,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
22825,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
22826,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
22827,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
22828,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Water
22829,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
22830,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
22831,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland,Grassland
22832,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
22833,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
22834,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Cropland
22835,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
22836,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Bareland
22837,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
22838,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
22839,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
22840,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
22841,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Cropland
22842,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
22843,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
22844,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
22845,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
22846,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
22847,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
22848,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
22849,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Water
22850,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
22851,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
22852,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
22853,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
22854,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
22855,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
22856,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
22857,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
22858,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
22859,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
22860,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Cropland
22861,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
22862,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
22863,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
22864,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
22865,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
22866,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Cropland
22867,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
22868,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Water
22869,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
22870,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
22871,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
22872,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
22873,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Water
22874,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
22875,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
22876,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
22877,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Water
22878,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
22879,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
22880,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
22881,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,NULL
22882,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
22883,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Cropland
22884,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
22885,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
22886,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
22887,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,NULL,NULL
22888,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
22889,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,Water,NULL
22890,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,Water,Grassland
22891,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,Water,Cropland
22892,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,Water,Wetland
22893,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
22894,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Water
22895,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Water
22896,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
22897,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
22898,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,NULL
22899,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
22900,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
22901,Water,Water,Forest,Non_Water,Non_Wetland,Built-up,Water,Bareland
22902,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
22903,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
22904,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
22905,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
22906,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
22907,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
22908,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
22909,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
