Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDD_M_R
2882,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2883,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2884,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2885,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2886,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2887,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2888,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2889,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2890,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2891,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2892,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2893,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2894,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2895,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2896,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2897,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2898,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2899,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2900,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
2901,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2902,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2903,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2904,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2905,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Grassland
2906,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Bareland
2907,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Water
2908,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2909,Permanent_ice_and_snow,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2910,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Bareland
2911,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
2912,Permanent_ice_and_snow,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2913,Permanent_ice_and_snow,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2914,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2915,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2916,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2917,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2918,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2919,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2920,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2921,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2922,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Grassland
2923,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Bareland
2924,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
2925,Permanent_ice_and_snow,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2926,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2927,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2928,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2929,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2930,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2931,Permanent_ice_and_snow,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2932,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Grassland
2933,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Bareland
2934,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Water
2935,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2936,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Water,Water,NULL,NULL,Bareland
2937,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Water,Water,NULL,NULL,Permanent_ice_and_snow
2938,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2939,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
2940,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
2941,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2942,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2943,Permanent_ice_and_snow,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2944,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2945,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2946,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2947,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2948,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2949,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2950,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,Grassland
2951,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,Bareland
2952,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2953,Permanent_ice_and_snow,Forest,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
2954,Permanent_ice_and_snow,Forest,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2955,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2956,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2957,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2958,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2959,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2960,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2961,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2962,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2963,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2964,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2965,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2966,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2967,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2968,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2969,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2970,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2971,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2972,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2973,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2974,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2975,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2976,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2977,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2978,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2979,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2980,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2981,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2982,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2983,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2984,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2985,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2986,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2987,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2988,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2989,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2990,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2991,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2992,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2993,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2994,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2995,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2996,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2997,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2998,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
2999,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3000,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3001,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3002,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3003,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3004,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3005,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3006,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3007,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3008,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3009,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3010,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3011,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3012,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3013,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3014,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3015,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3016,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3017,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
3018,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3019,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3020,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3021,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3022,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3023,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3024,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3025,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3026,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
3027,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
3028,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
3029,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
3030,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
3031,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
3032,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3033,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3034,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3035,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3036,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3037,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
3038,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3039,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
3040,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
3041,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
3042,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
3043,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
3044,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
3045,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3046,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3047,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
3048,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3049,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3050,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3051,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3052,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3053,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3054,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3055,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3056,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3057,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3058,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3059,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3060,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3061,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3062,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3063,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
3064,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3065,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3066,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3067,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
3068,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3069,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3070,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3071,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
3072,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
3073,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
3074,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
3075,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
3076,Forest,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
3077,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
3078,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
3079,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
3080,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
3081,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
3082,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
3083,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
3084,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
3085,Forest,NULL,Water,Water,Water,NULL,NULL,Water
3086,Forest,NULL,Water,Water,Water,NULL,NULL,Permanent_ice_and_snow
3087,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
3088,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3089,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3090,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3091,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3092,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3093,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3094,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
3095,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3096,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3097,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3098,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3099,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3100,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3101,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3102,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3103,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3104,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3105,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3106,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
3107,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
3108,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3109,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3110,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3111,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3112,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3113,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3114,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3115,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3116,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3117,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3118,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3119,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3120,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3121,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3122,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3123,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3124,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3125,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3126,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3127,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3128,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3129,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3130,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3131,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3132,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3133,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3134,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3135,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3136,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3137,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3138,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3139,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3140,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3141,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3142,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3143,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3144,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3145,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
3146,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3147,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3148,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3149,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3150,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3151,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3152,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3153,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3154,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3155,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3156,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3157,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3158,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3159,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3160,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3161,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3162,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3163,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3164,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3165,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3166,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3167,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3168,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3169,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
3170,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3171,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3172,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
3173,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3174,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3175,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3176,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3177,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3178,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
3179,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
3180,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
3181,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
3182,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
3183,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3184,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3185,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3186,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3187,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3188,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3189,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3190,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3191,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
3192,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
3193,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
3194,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
3195,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
