Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MTU_M_R
7585,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
7586,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
7587,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
7588,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
7589,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7590,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7591,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
7592,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
7593,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Water
7594,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7595,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7596,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
7597,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
7598,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Water
7599,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7600,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,NULL
7601,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
7602,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
7603,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
7604,Water,Water,Bareland,Water,Non_Wetland,NULL,Shrubland,Water
7605,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
7606,Water,Water,Bareland,Water,Non_Wetland,Shrubland,NULL,Water
7607,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
7608,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Bareland
7609,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Water
7610,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Grassland,Water
7611,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,NULL
7612,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Grassland
7613,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Water
7614,Water,Water,Bareland,Water,Non_Wetland,Grassland,NULL,NULL
7615,Water,Water,Bareland,Water,Non_Wetland,Grassland,NULL,Grassland
7616,Water,Water,Bareland,Water,Non_Wetland,Grassland,NULL,Water
7617,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
7618,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
7619,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Wetland
7620,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
7621,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Water
7622,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
7623,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
7624,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
7625,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
7626,Water,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
7627,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Water,Water
7628,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7629,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
7630,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
7631,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
7632,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
7633,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
7634,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Grassland,Water
7635,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Shrubland,NULL
7636,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Shrubland,Water
7637,Water,Water,Built-up,Water,Non_Wetland,Bareland,Grassland,Water
7638,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
7639,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
7640,Water,Water,Water,NULL,Water,NULL,Shrubland,Water
7641,Water,Water,Water,NULL,Water,NULL,Water,Water
7642,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
7643,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Bareland
7644,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Water
7645,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
7646,Water,Water,Water,NULL,Water,Shrubland,Water,Water
7647,Water,Water,Water,NULL,Water,Grassland,Shrubland,Water
7648,Water,Water,Water,NULL,Water,Grassland,Grassland,Grassland
7649,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
7650,Water,Water,Water,NULL,Water,Water,NULL,Water
7651,Water,Water,Water,NULL,Water,Water,Shrubland,Water
7652,Water,Water,Water,NULL,Water,Water,Water,Grassland
7653,Water,Water,Water,NULL,Water,Water,Water,Wetland
7654,Water,Water,Water,NULL,Water,Water,Water,Water
7655,Water,Water,Water,NULL,Water,Forest,NULL,Wetland
7656,Water,Water,Water,Non_Water,Water,NULL,Shrubland,NULL
7657,Water,Water,Water,Non_Water,Water,NULL,Grassland,Water
7658,Water,Water,Water,Non_Water,Water,Shrubland,Water,Water
7659,Water,Water,Water,Non_Water,Water,Shrubland,Water,Forest
7660,Water,Water,Water,Non_Water,Water,Grassland,Grassland,Grassland
7661,Water,Water,Water,Non_Water,Water,Grassland,Water,Grassland
7662,Water,Water,Water,Non_Water,Water,Water,NULL,Water
7663,Water,Water,Water,Non_Water,Water,Water,Shrubland,Grassland
7664,Water,Water,Water,Non_Water,Water,Water,Shrubland,Water
7665,Water,Water,Water,Non_Water,Water,Water,Grassland,Grassland
7666,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
7667,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
7668,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
7669,Water,Water,Water,Non_Water,Water,Water,Water,Water
7670,Water,Water,Water,Water,Water,NULL,Shrubland,Water
7671,Water,Water,Water,Water,Water,NULL,Water,Grassland
7672,Water,Water,Water,Water,Water,NULL,Water,Wetland
7673,Water,Water,Water,Water,Water,NULL,Water,Water
7674,Water,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
7675,Water,Water,Water,Water,Water,Shrubland,Shrubland,Water
7676,Water,Water,Water,Water,Water,Shrubland,Water,NULL
7677,Water,Water,Water,Water,Water,Shrubland,Water,Grassland
7678,Water,Water,Water,Water,Water,Shrubland,Water,Bareland
7679,Water,Water,Water,Water,Water,Shrubland,Water,Water
7680,Water,Water,Water,Water,Water,Shrubland,Water,Forest
7681,Water,Water,Water,Water,Water,Grassland,Shrubland,NULL
7682,Water,Water,Water,Water,Water,Grassland,Shrubland,Water
7683,Water,Water,Water,Water,Water,Grassland,Grassland,Water
7684,Water,Water,Water,Water,Water,Bareland,Water,Water
7685,Water,Water,Water,Water,Water,Water,NULL,Water
7686,Water,Water,Water,Water,Water,Water,Shrubland,Water
7687,Water,Water,Water,Water,Water,Water,Shrubland,Forest
7688,Water,Water,Water,Water,Water,Water,Grassland,Water
7689,Water,Water,Water,Water,Water,Water,Water,Grassland
7690,Water,Water,Water,Water,Water,Water,Water,Wetland
7691,Water,Water,Water,Water,Water,Water,Water,Bareland
7692,Water,Water,Water,Water,Water,Water,Water,Water
7693,Water,Water,Water,Water,Water,Water,Water,Forest
7694,Water,Water,Water,Water,Water,Forest,Shrubland,Forest
7695,Water,Water,Water,Water,Water,Forest,Water,Water
7696,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7697,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7698,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
7699,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7700,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7701,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
7702,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
7703,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
7704,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
7705,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
7706,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
7707,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7708,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
7709,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7710,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7711,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7712,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
7713,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7714,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7715,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7716,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
7717,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
7718,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
7719,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
7720,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
7721,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Water
7722,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
7723,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7724,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Water
7725,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7726,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7727,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
7728,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,NULL
7729,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
7730,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Cropland
7731,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
7732,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7733,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,NULL
7734,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
7735,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
7736,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
7737,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
7738,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
7739,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
7740,Water,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
7741,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
7742,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
7743,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
7744,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
7745,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
7746,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
7747,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
7748,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
7749,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
7750,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
7751,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
7752,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7753,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Water
7754,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
7755,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7756,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
7757,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
7758,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Water
7759,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7760,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7761,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
7762,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7763,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Water
7764,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
7765,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
7766,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
7767,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
7768,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
7769,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
7770,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
7771,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7772,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
7773,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7774,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Water
7775,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
7776,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7777,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7778,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
7779,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
7780,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
7781,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
7782,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
7783,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
7784,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
7785,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
7786,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
7787,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
7788,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,NULL
7789,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
7790,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
7791,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
7792,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
7793,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Water
7794,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
7795,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
7796,Water,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
7797,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
7798,Water,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Water
7799,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
7800,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
7801,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
7802,Water,Water,Forest,Water,Non_Wetland,Shrubland,Grassland,Water
7803,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,NULL
7804,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
7805,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
7806,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
7807,Water,Water,Forest,Water,Non_Wetland,Grassland,NULL,Water
7808,Water,Water,Forest,Water,Non_Wetland,Grassland,Shrubland,Water
7809,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Water
7810,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Wetland
7811,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
7812,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Water
7813,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
7814,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
7815,Water,Water,Forest,Water,Non_Wetland,Water,Water,NULL
7816,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
7817,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
7818,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
7819,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
7820,Water,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Water
7821,Water,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
7822,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
7823,Water,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
7824,Water,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
7825,Water,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7826,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
7827,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7828,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Water
7829,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Water
7830,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
7831,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
7832,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7833,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7834,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
7835,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7836,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7837,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
7838,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7839,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7840,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7841,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7842,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
7843,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7844,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
7845,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
7846,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7847,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
7848,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7849,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7850,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
7851,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
7852,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
7853,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7854,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7855,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7856,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7857,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Built-up,Water,Bareland
7858,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,NULL,Water,Water
7859,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Water
7860,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
7861,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
7862,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
7863,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7864,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,NULL,Water,Water
7865,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Water,Water,Bareland
7866,Permanent_ice_and_snow,NULL,Water,NULL,Water,Water,Water,Bareland
7867,Permanent_ice_and_snow,NULL,Water,Water,Water,Grassland,Water,Bareland
7868,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7869,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7870,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Bareland
7871,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
7872,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
7873,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
7874,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
7875,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
7876,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7877,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7878,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
7879,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
7880,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7881,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
7882,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
7883,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
7884,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
7885,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
7886,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
7887,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
7888,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7889,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
7890,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7891,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
7892,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
7893,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
7894,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
7895,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Water
7896,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,NULL
7897,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
7898,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7899,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
7900,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
7901,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
7902,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
