Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LMH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LMH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LMH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LMH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LMH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LMH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LMH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LMH_M_R
3491,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3492,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3493,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3494,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
3495,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3496,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3497,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3498,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3499,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3500,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3501,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3502,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3503,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3504,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3505,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3506,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3507,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3508,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3509,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3510,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3511,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3512,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3513,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3514,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3515,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3516,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3517,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3518,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3519,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3520,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3521,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3522,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3523,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3524,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3525,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3526,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3527,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3528,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3529,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3530,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3531,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3532,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3533,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3534,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3535,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3536,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3537,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
3538,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3539,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3540,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3541,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
3542,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
3543,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3544,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3545,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3546,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3547,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3548,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3549,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
3550,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
3551,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
3552,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
3553,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
3554,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3555,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3556,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3557,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3558,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3559,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3560,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3561,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
3562,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
3563,Forest,Wetland,Water,NULL,Water,NULL,NULL,Cropland
3564,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
3565,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
3566,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
3567,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
3568,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
3569,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
3570,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
3571,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
3572,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
3573,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
3574,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
3575,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
3576,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
3577,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3578,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3579,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3580,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3581,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3582,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3583,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3584,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3585,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3586,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3587,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3588,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
3589,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3590,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3591,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
3592,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3593,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3594,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3595,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3596,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3597,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3598,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3599,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3600,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3601,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3602,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3603,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3604,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3605,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3606,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3607,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3608,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3609,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3610,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3611,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3612,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3613,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3614,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3615,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3616,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
3617,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
3618,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3619,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3620,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
3621,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
3622,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3623,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3624,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3625,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
3626,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
3627,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
3628,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3629,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3630,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3631,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3632,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3633,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3634,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3635,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3636,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3637,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3638,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
3639,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3640,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3641,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3642,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3643,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3644,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3645,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3646,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3647,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3648,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3649,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3650,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3651,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3652,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3653,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3654,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3655,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3656,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3657,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3658,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3659,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3660,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3661,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3662,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3663,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3664,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3665,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3666,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3667,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3668,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3669,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3670,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3671,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3672,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3673,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3674,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3675,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
3676,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3677,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
3678,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
3679,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3680,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3681,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3682,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3683,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3684,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3685,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3686,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3687,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3688,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3689,Forest,Water,Wetland,Water,Wetland,NULL,NULL,NULL
3690,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3691,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
3692,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
3693,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3694,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
3695,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3696,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3697,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3698,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3699,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3700,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3701,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3702,Forest,Water,Water,NULL,Water,NULL,NULL,NULL
3703,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
3704,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
3705,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
3706,Forest,Water,Water,NULL,Water,NULL,NULL,Water
3707,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
3708,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
3709,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
3710,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
3711,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
3712,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
3713,Forest,Water,Water,Water,Water,NULL,NULL,NULL
3714,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
3715,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
3716,Forest,Water,Water,Water,Water,NULL,NULL,Water
3717,Forest,Water,Water,Water,Water,NULL,NULL,Forest
3718,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3719,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3720,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3721,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3722,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
3723,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3724,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3725,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3726,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3727,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3728,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3729,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3730,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3731,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
3732,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3733,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3734,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3735,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3736,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3737,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3738,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
3739,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3740,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3741,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3742,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3743,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3744,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3745,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3746,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3747,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3748,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3749,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3750,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
3751,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
3752,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3753,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3754,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3755,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3756,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3757,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3758,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3759,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3760,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3761,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3762,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3763,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3764,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3765,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3766,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3767,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3768,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3769,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3770,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3771,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3772,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3773,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3774,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3775,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3776,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3777,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3778,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3779,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3780,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3781,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3782,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3783,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3784,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3785,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3786,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3787,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3788,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
3789,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3790,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3791,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3792,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3793,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3794,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3795,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3796,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3797,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3798,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3799,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3800,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3801,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3802,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3803,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3804,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3805,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3806,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3807,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3808,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3809,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3810,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3811,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
3812,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
3813,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
3814,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
3815,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
3816,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
3817,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3818,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3819,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3820,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3821,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3822,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3823,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
3824,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3825,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
3826,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
3827,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
3828,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
3829,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
3830,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
3831,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
3832,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3833,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3834,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3835,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
