Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LVP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LVP_M_R
2546,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
2547,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland
2548,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland
2549,Forest,Forest,NULL,Non_Water,Non_Wetland,Water
2550,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
2551,Forest,Forest,NULL,Water,Non_Wetland,Bareland
2552,Forest,Forest,NULL,Water,Non_Wetland,Water
2553,Forest,Forest,NULL,Water,Non_Wetland,Forest
2554,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2555,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2556,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2557,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2558,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2559,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2560,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
2561,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2562,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2563,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
2564,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Built-up
2565,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water
2566,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2567,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2568,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland
2569,Forest,Forest,Shrubland,Water,Non_Wetland,Water
2570,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2571,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2572,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2573,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2574,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2575,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2576,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2577,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2578,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
2579,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland
2580,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up
2581,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2582,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
2583,Forest,Forest,Grassland,Water,Non_Wetland,Bareland
2584,Forest,Forest,Grassland,Water,Non_Wetland,Water
2585,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2586,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2587,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2588,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2589,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2590,Forest,Forest,Cropland,NULL,Non_Wetland,Water
2591,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2592,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2593,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2594,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland
2595,Forest,Forest,Cropland,Non_Water,Non_Wetland,Built-up
2596,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water
2597,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2598,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2599,Forest,Forest,Cropland,Water,Non_Wetland,Bareland
2600,Forest,Forest,Cropland,Water,Non_Wetland,Water
2601,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2602,Forest,Forest,Wetland,NULL,Wetland,Grassland
2603,Forest,Forest,Wetland,NULL,Wetland,Bareland
2604,Forest,Forest,Wetland,NULL,Wetland,Water
2605,Forest,Forest,Wetland,NULL,Wetland,Forest
2606,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
2607,Forest,Forest,Wetland,Non_Water,Wetland,Bareland
2608,Forest,Forest,Wetland,Non_Water,Wetland,Built-up
2609,Forest,Forest,Wetland,Non_Water,Wetland,Water
2610,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2611,Forest,Forest,Wetland,Water,Wetland,Grassland
2612,Forest,Forest,Wetland,Water,Wetland,Bareland
2613,Forest,Forest,Wetland,Water,Wetland,Built-up
2614,Forest,Forest,Wetland,Water,Wetland,Water
2615,Forest,Forest,Wetland,Water,Wetland,Forest
2616,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2617,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
2618,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2619,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2620,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2621,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
2622,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2623,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2624,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland
2625,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2626,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water
2627,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2628,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
2629,Forest,Forest,Bareland,Water,Non_Wetland,Bareland
2630,Forest,Forest,Bareland,Water,Non_Wetland,Water
2631,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2632,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2633,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2634,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
2635,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2636,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2637,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland
2638,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest
2639,Forest,Forest,Built-up,Water,Non_Wetland,NULL
2640,Forest,Forest,Built-up,Water,Non_Wetland,Grassland
2641,Forest,Forest,Built-up,Water,Non_Wetland,Forest
2642,Forest,Forest,Water,NULL,Water,NULL
2643,Forest,Forest,Water,NULL,Water,Grassland
2644,Forest,Forest,Water,NULL,Water,Bareland
2645,Forest,Forest,Water,NULL,Water,Water
2646,Forest,Forest,Water,NULL,Water,Forest
2647,Forest,Forest,Water,Non_Water,Water,Grassland
2648,Forest,Forest,Water,Non_Water,Water,Built-up
2649,Forest,Forest,Water,Non_Water,Water,Forest
2650,Forest,Forest,Water,Water,Water,NULL
2651,Forest,Forest,Water,Water,Water,Grassland
2652,Forest,Forest,Water,Water,Water,Bareland
2653,Forest,Forest,Water,Water,Water,Water
2654,Forest,Forest,Water,Water,Water,Forest
2655,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2656,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2657,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2658,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2659,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2660,Forest,Forest,Forest,NULL,Non_Wetland,Water
2661,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2662,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2663,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
2664,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland
2665,Forest,Forest,Forest,Non_Water,Non_Wetland,Built-up
2666,Forest,Forest,Forest,Non_Water,Non_Wetland,Water
2667,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2668,Forest,Forest,Forest,Water,Non_Wetland,NULL
2669,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2670,Forest,Forest,Forest,Water,Non_Wetland,Bareland
2671,Forest,Forest,Forest,Water,Non_Wetland,Built-up
2672,Forest,Forest,Forest,Water,Non_Wetland,Water
2673,Forest,Forest,Forest,Water,Non_Wetland,Forest
