Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNT_M_R
24882,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
24883,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
24884,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
24885,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
24886,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
24887,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
24888,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
24889,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
24890,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Built-up,Grassland
24891,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
24892,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
24893,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
24894,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Water
24895,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
24896,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
24897,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
24898,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,NULL,Forest
24899,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
24900,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
24901,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
24902,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
24903,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Built-up,Forest
24904,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
24905,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Water
24906,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
24907,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
24908,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
24909,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
24910,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Bareland
24911,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
24912,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
24913,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
24914,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Water
24915,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
24916,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
24917,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
24918,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
24919,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
24920,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Grassland
24921,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
24922,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,NULL,Grassland
24923,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
24924,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
24925,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Bareland
24926,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
24927,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
24928,Forest,Forest,Bareland,Water,Non_Wetland,Forest,NULL,Forest
24929,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Grassland,Forest
24930,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
24931,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
24932,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
24933,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
24934,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
24935,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
24936,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
24937,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
24938,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
24939,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
24940,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
24941,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
24942,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
24943,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
24944,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
24945,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
24946,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
24947,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Wetland
24948,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
24949,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
24950,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
24951,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
24952,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
24953,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
24954,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
24955,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
24956,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
24957,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
24958,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
24959,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Wetland
24960,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
24961,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
24962,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
24963,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
24964,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
24965,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
24966,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Water
24967,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
24968,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
24969,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Cropland
24970,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Bareland
24971,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
24972,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
24973,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
24974,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
24975,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
24976,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
24977,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24978,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
24979,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24980,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
24981,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24982,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
24983,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
24984,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Forest
24985,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
24986,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
24987,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
24988,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
24989,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
24990,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Water,Built-up
24991,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Water,Forest
24992,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
24993,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Built-up
24994,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
24995,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
24996,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
24997,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
24998,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Wetland
24999,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
25000,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
25001,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
25002,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
25003,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
25004,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
25005,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
25006,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
25007,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
25008,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
25009,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
25010,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
25011,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
25012,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
25013,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
25014,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
25015,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
25016,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
25017,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
25018,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
25019,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
25020,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
25021,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
25022,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
25023,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
25024,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
25025,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
25026,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
25027,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Cropland
25028,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
25029,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
25030,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
25031,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
25032,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
25033,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Grassland
25034,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Built-up
25035,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
25036,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
25037,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
25038,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
25039,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
25040,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
25041,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
25042,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
25043,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
25044,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
25045,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
25046,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
25047,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
25048,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
25049,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Built-up
25050,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Water
25051,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
25052,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
25053,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
25054,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
25055,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
25056,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
25057,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
25058,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
25059,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
25060,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
25061,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
25062,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
25063,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
25064,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
25065,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
25066,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
25067,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
25068,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
25069,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
25070,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
25071,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
25072,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
25073,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
25074,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
25075,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
25076,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
25077,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Water
25078,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
25079,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
25080,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
25081,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
25082,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
25083,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Bareland
25084,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
25085,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
25086,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
25087,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
25088,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
25089,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
25090,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
25091,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
25092,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
25093,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
25094,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
25095,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
25096,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
25097,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
25098,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Water,Built-up
25099,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Water,Forest
25100,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
25101,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
25102,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
25103,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Shrubland,Grassland
25104,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
25105,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
25106,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
25107,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,NULL
25108,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
25109,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Bareland
25110,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
25111,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
25112,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Shrubland,Built-up
25113,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
25114,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
25115,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Built-up
25116,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
25117,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
25118,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
25119,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Built-up
25120,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
25121,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
25122,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Built-up
25123,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
25124,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Grassland
25125,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Built-up
25126,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Forest
25127,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
25128,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Bareland
25129,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Built-up
25130,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
25131,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
25132,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
25133,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Forest
25134,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Forest
25135,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Cropland
25136,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Bareland
25137,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
25138,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest,Bareland
25139,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest,Forest
25140,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
25141,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Cropland
25142,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Forest
25143,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
25144,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
25145,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,NULL,Forest
25146,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Forest
25147,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
25148,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Built-up,Forest
25149,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
25150,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Forest,Forest
25151,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
25152,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Forest
25153,Forest,Forest,Built-up,Non_Water,Non_Wetland,Built-up,NULL,Water
25154,Forest,Forest,Built-up,Non_Water,Non_Wetland,Built-up,NULL,Forest
25155,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Forest,Forest
25156,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,NULL,Grassland
25157,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,NULL,Forest
25158,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Grassland,Forest
25159,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Bareland,Forest
25160,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Built-up,Forest
25161,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Water,Forest
25162,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
25163,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
25164,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Water,Water
25165,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,NULL,Forest
25166,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Forest,Forest
25167,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Built-up,Forest
25168,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Water,Forest
25169,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Forest,Water
25170,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Forest,Forest
25171,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
25172,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
25173,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
25174,Forest,Forest,Water,NULL,Water,NULL,Grassland,Grassland
25175,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
25176,Forest,Forest,Water,NULL,Water,NULL,Water,Grassland
25177,Forest,Forest,Water,NULL,Water,NULL,Water,Water
25178,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
25179,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
25180,Forest,Forest,Water,NULL,Water,Grassland,NULL,Forest
25181,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Forest
25182,Forest,Forest,Water,NULL,Water,Wetland,NULL,Forest
25183,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
25184,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
25185,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
25186,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
25187,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
25188,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
25189,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Grassland
25190,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Forest
25191,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Water
25192,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Forest
25193,Forest,Forest,Water,NULL,Water,Bareland,Water,Grassland
25194,Forest,Forest,Water,NULL,Water,Bareland,Water,Water
25195,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
