Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LMH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LMH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LMH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LMH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LMH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LMH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LMH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LMH_M_R
8664,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
8665,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8666,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
8667,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8668,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
8669,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
8670,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
8671,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Bareland
8672,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8673,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8674,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
8675,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8676,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8677,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8678,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8679,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8680,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8681,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8682,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
8683,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
8684,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8685,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
8686,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8687,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8688,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
8689,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8690,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
8691,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8692,Forest,Built-up,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
8693,Forest,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Shrubland,NULL
8694,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8695,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
8696,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8697,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
8698,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8699,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
8700,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
8701,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8702,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
8703,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
8704,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
8705,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
8706,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
8707,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
8708,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
8709,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
8710,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8711,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
8712,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
8713,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8714,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8715,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8716,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8717,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8718,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8719,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8720,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8721,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
8722,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8723,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
8724,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8725,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8726,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
8727,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8728,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8729,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8730,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8731,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8732,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
8733,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
8734,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
8735,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8736,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8737,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8738,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
8739,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8740,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
8741,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
8742,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8743,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
8744,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8745,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
8746,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
8747,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8748,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
8749,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8750,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8751,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8752,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
8753,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
8754,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8755,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
8756,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8757,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
8758,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
8759,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
8760,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8761,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8762,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
8763,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
8764,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
8765,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
8766,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
8767,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
8768,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
8769,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
8770,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
8771,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8772,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
8773,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
8774,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8775,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8776,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8777,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8778,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8779,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8780,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8781,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8782,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
8783,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8784,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8785,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8786,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
8787,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
8788,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8789,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8790,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8791,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8792,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8793,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8794,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8795,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
8796,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8797,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
8798,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
8799,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
8800,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
8801,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
8802,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
8803,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8804,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8805,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
8806,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8807,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
8808,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
8809,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
8810,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
8811,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
8812,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
8813,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
8814,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
8815,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
8816,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
8817,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
8818,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
8819,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
8820,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
8821,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
8822,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
8823,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8824,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8825,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8826,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8827,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
8828,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
8829,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
8830,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
8831,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
8832,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
8833,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
8834,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
8835,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
8836,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
8837,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
8838,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
8839,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
8840,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
8841,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
8842,Forest,Built-up,Water,NULL,Water,NULL,Built-up,Grassland
8843,Forest,Built-up,Water,NULL,Water,Shrubland,Shrubland,Forest
8844,Forest,Built-up,Water,NULL,Water,Forest,Forest,Forest
8845,Forest,Built-up,Water,Non_Water,Water,Shrubland,NULL,Grassland
8846,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
8847,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8848,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
8849,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8850,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
8851,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8852,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8853,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
8854,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
8855,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
8856,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
8857,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
8858,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8859,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8860,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
8861,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8862,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8863,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8864,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8865,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8866,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
8867,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8868,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8869,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8870,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
8871,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8872,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
8873,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8874,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
8875,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8876,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
8877,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8878,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
8879,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
8880,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8881,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8882,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8883,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8884,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
8885,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
8886,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
8887,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Cropland
8888,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
8889,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8890,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8891,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8892,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8893,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8894,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8895,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
8896,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
8897,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8898,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
8899,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
8900,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
8901,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
8902,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Bareland
8903,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
8904,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
8905,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
8906,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Bareland
8907,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
8908,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
8909,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
8910,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
8911,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
8912,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,NULL
8913,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
8914,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
8915,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
8916,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
8917,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
8918,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
8919,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
8920,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8921,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
8922,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
8923,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
8924,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8925,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8926,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
8927,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
8928,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
8929,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
8930,Forest,Water,NULL,Water,Non_Wetland,Water,Shrubland,Forest
8931,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
8932,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8933,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
8934,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
8935,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8936,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8937,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
8938,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8939,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8940,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8941,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8942,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
8943,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
8944,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
8945,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
8946,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
8947,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
8948,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8949,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
8950,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
8951,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
8952,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8953,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8954,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
8955,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
8956,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8957,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
8958,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8959,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8960,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
8961,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up,Forest,Water
8962,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
8963,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
8964,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
8965,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
8966,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
8967,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
8968,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
8969,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
8970,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
8971,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
8972,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
8973,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
8974,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
8975,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8976,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
8977,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
8978,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
8979,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8980,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8981,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
8982,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
8983,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
8984,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
