Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NCJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NCJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NCJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NCJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NCJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NCJ_M_R
2001,Water,Forest,Water,NULL,Water,Wetland,Forest,Forest
2002,Water,Forest,Water,NULL,Water,Water,Wetland,Forest
2003,Water,Forest,Water,NULL,Water,Water,Forest,Forest
2004,Water,Forest,Water,NULL,Water,Forest,NULL,Forest
2005,Water,Forest,Water,NULL,Water,Forest,Wetland,Forest
2006,Water,Forest,Water,NULL,Water,Forest,Forest,Forest
2007,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2008,Water,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2009,Water,Forest,Water,Non_Water,Water,NULL,Forest,Forest
2010,Water,Forest,Water,Non_Water,Water,Forest,Wetland,Water
2011,Water,Forest,Water,Non_Water,Water,Forest,Forest,Forest
2012,Water,Forest,Water,Water,Water,NULL,NULL,Forest
2013,Water,Forest,Water,Water,Water,NULL,Wetland,Forest
2014,Water,Forest,Water,Water,Water,NULL,Water,Forest
2015,Water,Forest,Water,Water,Water,NULL,Forest,Forest
2016,Water,Forest,Water,Water,Water,Wetland,NULL,Forest
2017,Water,Forest,Water,Water,Water,Wetland,Wetland,Forest
2018,Water,Forest,Water,Water,Water,Wetland,Forest,Forest
2019,Water,Forest,Water,Water,Water,Bareland,NULL,Forest
2020,Water,Forest,Water,Water,Water,Bareland,Wetland,Forest
2021,Water,Forest,Water,Water,Water,Water,NULL,Forest
2022,Water,Forest,Water,Water,Water,Forest,NULL,Forest
2023,Water,Forest,Water,Water,Water,Forest,Wetland,Forest
2024,Water,Forest,Water,Water,Water,Forest,Forest,Forest
2025,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2026,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2027,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2028,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2029,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2030,Water,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2031,Water,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2032,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2033,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2034,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2035,Water,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2036,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2037,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2038,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2039,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2040,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2041,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2042,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2043,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2044,Water,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2045,Water,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Water
2046,Water,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2047,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2048,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2049,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2050,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2051,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2052,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2053,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2054,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2055,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2056,Water,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2057,Water,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2058,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2059,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2060,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2061,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2062,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2063,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Water
2064,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2065,Water,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
2066,Water,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
2067,Water,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
2068,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2069,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2070,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2071,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2072,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2073,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2074,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Water
2075,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2076,Water,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2077,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2078,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2079,Water,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2080,Water,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2081,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2082,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
2083,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2084,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2085,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2086,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2087,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2088,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2089,Water,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2090,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2091,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2092,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2093,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
2094,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
2095,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2096,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2097,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2098,Water,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Water
2099,Water,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2100,Water,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2101,Water,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
2102,Water,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2103,Water,Forest,Forest,Water,Non_Wetland,Wetland,NULL,Forest
2104,Water,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2105,Water,Forest,Forest,Water,Non_Wetland,Bareland,NULL,Forest
2106,Water,Forest,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
2107,Water,Forest,Forest,Water,Non_Wetland,Water,NULL,Water
2108,Water,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
2109,Water,Forest,Forest,Water,Non_Wetland,Forest,NULL,Forest
2110,Water,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2111,Water,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
2112,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2113,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2114,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2115,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2116,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2117,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2118,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2119,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2120,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2121,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2122,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2123,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2124,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2125,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
2126,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2127,Permanent_ice_and_snow,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
2128,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2129,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
2130,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2131,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2132,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
2133,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
2134,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Bareland,NULL,Forest
2135,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2136,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,NULL,Water
2137,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,NULL,Forest
2138,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
2139,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,Water,Water
2140,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Forest,NULL,Water
2141,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2142,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
2143,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2144,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
2145,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
2146,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water,Water,Water
2147,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
2148,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Wetland,NULL,Water
2149,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
2150,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,NULL,Water
2151,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Water,Bareland
2152,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Water,Water
2153,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,Wetland,Forest
2154,Permanent_ice_and_snow,Water,Water,NULL,Water,Wetland,NULL,Forest
2155,Permanent_ice_and_snow,Water,Water,NULL,Water,Water,Water,Forest
2156,Permanent_ice_and_snow,Water,Water,NULL,Water,Forest,NULL,Forest
2157,Permanent_ice_and_snow,Water,Water,NULL,Water,Forest,Wetland,Forest
2158,Permanent_ice_and_snow,Water,Water,Non_Water,Water,NULL,NULL,Water
2159,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,Wetland,Forest
2160,Permanent_ice_and_snow,Water,Water,Water,Water,Wetland,NULL,Bareland
2161,Permanent_ice_and_snow,Water,Water,Water,Water,Wetland,NULL,Water
2162,Permanent_ice_and_snow,Water,Water,Water,Water,Wetland,NULL,Forest
2163,Permanent_ice_and_snow,Water,Water,Water,Water,Wetland,Wetland,Water
2164,Permanent_ice_and_snow,Water,Water,Water,Water,Wetland,Water,Water
2165,Permanent_ice_and_snow,Water,Water,Water,Water,Wetland,Water,Forest
2166,Permanent_ice_and_snow,Water,Water,Water,Water,Water,NULL,Bareland
2167,Permanent_ice_and_snow,Water,Water,Water,Water,Water,NULL,Water
2168,Permanent_ice_and_snow,Water,Water,Water,Water,Water,NULL,Forest
2169,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Wetland,Water
2170,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Water,Water
2171,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Water,Forest
2172,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Forest,Forest
2173,Permanent_ice_and_snow,Water,Water,Water,Water,Forest,NULL,Forest
2174,Permanent_ice_and_snow,Water,Water,Water,Water,Forest,Wetland,Forest
2175,Permanent_ice_and_snow,Water,Water,Water,Water,Forest,Water,Water
2176,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2177,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2178,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2179,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
2180,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2181,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2182,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2183,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
2184,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
2185,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2186,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2187,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
2188,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2189,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2190,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
2191,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
2192,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2193,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2194,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
2195,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
2196,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Wetland,NULL,Water
2197,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Wetland,NULL,Forest
2198,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Bareland,NULL,Forest
2199,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
2200,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
2201,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2202,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2203,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2204,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2205,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2206,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2207,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2208,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2209,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2210,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2211,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2212,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2213,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2214,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2215,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2216,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2217,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2218,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
2219,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2220,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2221,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,Forest,NULL,Water
2222,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
2223,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2224,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
2225,Permanent_ice_and_snow,Forest,Wetland,Water,Wetland,Grassland,NULL,Forest
2226,Permanent_ice_and_snow,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
2227,Permanent_ice_and_snow,Forest,Water,NULL,Water,Forest,Wetland,Forest
2228,Permanent_ice_and_snow,Forest,Water,Water,Water,Bareland,NULL,Forest
2229,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2230,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2231,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2232,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2233,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2234,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2235,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2236,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2237,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2238,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2239,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2240,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2241,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2242,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2243,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2244,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
2245,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2246,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2247,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2248,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2249,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2250,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2251,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2252,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2253,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
2254,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2255,Permanent_ice_and_snow,Forest,Forest,Water,Non_Wetland,Forest,NULL,Forest
2256,Permanent_ice_and_snow,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2257,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2258,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2259,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2260,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2261,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2262,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2263,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2264,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2265,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2266,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2267,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2268,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2269,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2270,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2271,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2272,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2273,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2274,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2275,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2276,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2277,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2278,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2279,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2280,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2281,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2282,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2283,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2284,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2285,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2286,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
2287,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
2288,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
2289,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
2290,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2291,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2292,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2293,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2294,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2295,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2296,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2297,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2298,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2299,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2300,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2301,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2302,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2303,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2304,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
