Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWT_M_R
9030,Water,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
9031,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9032,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9033,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9034,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
9035,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
9036,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
9037,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
9038,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
9039,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
9040,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
9041,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
9042,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
9043,Water,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
9044,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
9045,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
9046,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
9047,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
9048,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
9049,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
9050,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
9051,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Water
9052,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Forest
9053,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Wetland,Wetland
9054,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
9055,Water,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
9056,Water,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
9057,Water,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Water
9058,Water,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Forest
9059,Water,Wetland,Bareland,Water,Non_Wetland,Water,Bareland,Grassland
9060,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Grassland
9061,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
9062,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Water
9063,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Forest
9064,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9065,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
9066,Water,Wetland,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9067,Water,Wetland,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
9068,Water,Wetland,Built-up,Non_Water,Non_Wetland,Water,Water,Wetland
9069,Water,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
9070,Water,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
9071,Water,Wetland,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
9072,Water,Wetland,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
9073,Water,Wetland,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
9074,Water,Wetland,Built-up,Water,Non_Wetland,Water,Water,Wetland
9075,Water,Wetland,Built-up,Water,Non_Wetland,Water,Water,Bareland
9076,Water,Wetland,Water,NULL,Water,NULL,Wetland,Forest
9077,Water,Wetland,Water,NULL,Water,NULL,Water,Forest
9078,Water,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
9079,Water,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
9080,Water,Wetland,Water,NULL,Water,Wetland,Wetland,Water
9081,Water,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
9082,Water,Wetland,Water,NULL,Water,Wetland,Water,Grassland
9083,Water,Wetland,Water,NULL,Water,Wetland,Water,Wetland
9084,Water,Wetland,Water,NULL,Water,Wetland,Water,Water
9085,Water,Wetland,Water,NULL,Water,Wetland,Water,Forest
9086,Water,Wetland,Water,NULL,Water,Bareland,Bareland,Bareland
9087,Water,Wetland,Water,NULL,Water,Bareland,Water,Wetland
9088,Water,Wetland,Water,NULL,Water,Bareland,Water,Water
9089,Water,Wetland,Water,NULL,Water,Water,Wetland,Grassland
9090,Water,Wetland,Water,NULL,Water,Water,Wetland,Wetland
9091,Water,Wetland,Water,NULL,Water,Water,Wetland,Forest
9092,Water,Wetland,Water,NULL,Water,Water,Bareland,Grassland
9093,Water,Wetland,Water,NULL,Water,Water,Water,Grassland
9094,Water,Wetland,Water,NULL,Water,Water,Water,Wetland
9095,Water,Wetland,Water,NULL,Water,Water,Water,Water
9096,Water,Wetland,Water,NULL,Water,Water,Water,Forest
9097,Water,Wetland,Water,NULL,Water,Forest,Water,Forest
9098,Water,Wetland,Water,Non_Water,Water,Grassland,Water,Wetland
9099,Water,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
9100,Water,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
9101,Water,Wetland,Water,Non_Water,Water,Wetland,Wetland,Water
9102,Water,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
9103,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
9104,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
9105,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Water
9106,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
9107,Water,Wetland,Water,Non_Water,Water,Bareland,Water,Grassland
9108,Water,Wetland,Water,Non_Water,Water,Water,Wetland,Grassland
9109,Water,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
9110,Water,Wetland,Water,Non_Water,Water,Water,Wetland,Water
9111,Water,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
9112,Water,Wetland,Water,Non_Water,Water,Water,Water,Grassland
9113,Water,Wetland,Water,Non_Water,Water,Water,Water,Wetland
9114,Water,Wetland,Water,Non_Water,Water,Water,Water,Water
9115,Water,Wetland,Water,Non_Water,Water,Water,Water,Forest
9116,Water,Wetland,Water,Water,Water,NULL,Wetland,Grassland
9117,Water,Wetland,Water,Water,Water,NULL,Wetland,Wetland
9118,Water,Wetland,Water,Water,Water,NULL,Wetland,Forest
9119,Water,Wetland,Water,Water,Water,NULL,Water,Grassland
9120,Water,Wetland,Water,Water,Water,NULL,Water,Wetland
9121,Water,Wetland,Water,Water,Water,NULL,Water,Water
9122,Water,Wetland,Water,Water,Water,NULL,Water,Forest
9123,Water,Wetland,Water,Water,Water,Grassland,Wetland,Grassland
9124,Water,Wetland,Water,Water,Water,Grassland,Wetland,Wetland
9125,Water,Wetland,Water,Water,Water,Grassland,Wetland,Water
9126,Water,Wetland,Water,Water,Water,Grassland,Water,Grassland
9127,Water,Wetland,Water,Water,Water,Grassland,Water,Wetland
9128,Water,Wetland,Water,Water,Water,Wetland,Grassland,Wetland
9129,Water,Wetland,Water,Water,Water,Wetland,Grassland,Water
9130,Water,Wetland,Water,Water,Water,Wetland,Grassland,Forest
9131,Water,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
9132,Water,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
9133,Water,Wetland,Water,Water,Water,Wetland,Wetland,Water
9134,Water,Wetland,Water,Water,Water,Wetland,Wetland,Forest
9135,Water,Wetland,Water,Water,Water,Wetland,Bareland,Grassland
9136,Water,Wetland,Water,Water,Water,Wetland,Water,Grassland
9137,Water,Wetland,Water,Water,Water,Wetland,Water,Wetland
9138,Water,Wetland,Water,Water,Water,Wetland,Water,Bareland
9139,Water,Wetland,Water,Water,Water,Wetland,Water,Water
9140,Water,Wetland,Water,Water,Water,Wetland,Water,Forest
9141,Water,Wetland,Water,Water,Water,Wetland,Forest,Wetland
9142,Water,Wetland,Water,Water,Water,Bareland,Wetland,Grassland
9143,Water,Wetland,Water,Water,Water,Bareland,Wetland,Wetland
9144,Water,Wetland,Water,Water,Water,Bareland,Water,Grassland
9145,Water,Wetland,Water,Water,Water,Bareland,Water,Wetland
9146,Water,Wetland,Water,Water,Water,Bareland,Water,Water
9147,Water,Wetland,Water,Water,Water,Water,NULL,Wetland
9148,Water,Wetland,Water,Water,Water,Water,Grassland,Grassland
9149,Water,Wetland,Water,Water,Water,Water,Grassland,Wetland
9150,Water,Wetland,Water,Water,Water,Water,Grassland,Water
9151,Water,Wetland,Water,Water,Water,Water,Wetland,Grassland
9152,Water,Wetland,Water,Water,Water,Water,Wetland,Wetland
9153,Water,Wetland,Water,Water,Water,Water,Wetland,Water
9154,Water,Wetland,Water,Water,Water,Water,Wetland,Forest
9155,Water,Wetland,Water,Water,Water,Water,Water,Grassland
9156,Water,Wetland,Water,Water,Water,Water,Water,Wetland
9157,Water,Wetland,Water,Water,Water,Water,Water,Bareland
9158,Water,Wetland,Water,Water,Water,Water,Water,Water
9159,Water,Wetland,Water,Water,Water,Water,Water,Forest
9160,Water,Wetland,Water,Water,Water,Forest,Wetland,Grassland
9161,Water,Wetland,Water,Water,Water,Forest,Wetland,Wetland
9162,Water,Wetland,Water,Water,Water,Forest,Water,Grassland
9163,Water,Wetland,Water,Water,Water,Forest,Water,Forest
9164,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Water
9165,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
9166,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9167,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9168,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
9169,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9170,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
9171,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
9172,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
9173,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
9174,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9175,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9176,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
9177,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
9178,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
9179,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
9180,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
9181,Water,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
9182,Water,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
9183,Water,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
9184,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
9185,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
9186,Water,Bareland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
9187,Water,Bareland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
9188,Water,Bareland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
9189,Water,Bareland,NULL,NULL,Non_Wetland,Wetland,Water,Water
9190,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
9191,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
9192,Water,Bareland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
9193,Water,Bareland,NULL,NULL,Non_Wetland,Water,Water,Wetland
9194,Water,Bareland,NULL,NULL,Non_Wetland,Water,Water,Water
9195,Water,Bareland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9196,Water,Bareland,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
9197,Water,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
9198,Water,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Water
9199,Water,Bareland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
9200,Water,Bareland,NULL,Water,Non_Wetland,Wetland,Water,Water
9201,Water,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Wetland
9202,Water,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Water
9203,Water,Bareland,NULL,Water,Non_Wetland,Water,Grassland,Grassland
9204,Water,Bareland,NULL,Water,Non_Wetland,Water,Water,Grassland
9205,Water,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
9206,Water,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9207,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
9208,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
9209,Water,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Water
9210,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9211,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
9212,Water,Bareland,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
9213,Water,Bareland,Shrubland,Water,Non_Wetland,Wetland,Bareland,Water
9214,Water,Bareland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
9215,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
9216,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
9217,Water,Bareland,Shrubland,Water,Non_Wetland,Water,Bareland,Wetland
9218,Water,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
9219,Water,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
9220,Water,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
9221,Water,Bareland,Wetland,NULL,Wetland,Wetland,Water,Grassland
9222,Water,Bareland,Wetland,NULL,Wetland,Wetland,Water,Wetland
9223,Water,Bareland,Wetland,NULL,Wetland,Wetland,Water,Bareland
9224,Water,Bareland,Wetland,NULL,Wetland,Wetland,Water,Water
9225,Water,Bareland,Wetland,NULL,Wetland,Wetland,Water,Forest
9226,Water,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
9227,Water,Bareland,Wetland,NULL,Wetland,Bareland,Water,Grassland
9228,Water,Bareland,Wetland,NULL,Wetland,Bareland,Water,Wetland
9229,Water,Bareland,Wetland,NULL,Wetland,Bareland,Water,Water
9230,Water,Bareland,Wetland,NULL,Wetland,Water,Grassland,Grassland
9231,Water,Bareland,Wetland,NULL,Wetland,Water,Wetland,Grassland
9232,Water,Bareland,Wetland,NULL,Wetland,Water,Wetland,Water
9233,Water,Bareland,Wetland,NULL,Wetland,Water,Bareland,Grassland
9234,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Grassland
9235,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Wetland
9236,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Water
9237,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Forest
9238,Water,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
9239,Water,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Water
9240,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
9241,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
9242,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
9243,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
9244,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
9245,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
9246,Water,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
9247,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
9248,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Wetland
9249,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
9250,Water,Bareland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
9251,Water,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
9252,Water,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
9253,Water,Bareland,Wetland,Water,Wetland,Wetland,Bareland,Grassland
9254,Water,Bareland,Wetland,Water,Wetland,Wetland,Bareland,Wetland
9255,Water,Bareland,Wetland,Water,Wetland,Wetland,Bareland,Forest
9256,Water,Bareland,Wetland,Water,Wetland,Wetland,Water,Grassland
9257,Water,Bareland,Wetland,Water,Wetland,Wetland,Water,Wetland
9258,Water,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
9259,Water,Bareland,Wetland,Water,Wetland,Wetland,Water,Forest
9260,Water,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Grassland
9261,Water,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
9262,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
9263,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
9264,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Wetland
9265,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
9266,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
9267,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Forest
9268,Water,Bareland,Wetland,Water,Wetland,Built-up,Built-up,Water
9269,Water,Bareland,Wetland,Water,Wetland,Water,Grassland,Wetland
9270,Water,Bareland,Wetland,Water,Wetland,Water,Grassland,Water
9271,Water,Bareland,Wetland,Water,Wetland,Water,Wetland,Grassland
9272,Water,Bareland,Wetland,Water,Wetland,Water,Wetland,Wetland
9273,Water,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
9274,Water,Bareland,Wetland,Water,Wetland,Water,Bareland,Grassland
9275,Water,Bareland,Wetland,Water,Wetland,Water,Bareland,Water
9276,Water,Bareland,Wetland,Water,Wetland,Water,Built-up,Water
9277,Water,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
9278,Water,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
9279,Water,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
9280,Water,Bareland,Wetland,Water,Wetland,Water,Water,Water
9281,Water,Bareland,Wetland,Water,Wetland,Water,Water,Forest
9282,Water,Bareland,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
9283,Water,Bareland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
9284,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9285,Water,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
9286,Water,Bareland,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
9287,Water,Bareland,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
9288,Water,Bareland,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
9289,Water,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
9290,Water,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
9291,Water,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
9292,Water,Bareland,Built-up,NULL,Non_Wetland,Water,Water,Grassland
9293,Water,Bareland,Built-up,NULL,Non_Wetland,Water,Water,Water
9294,Water,Bareland,Built-up,Non_Water,Non_Wetland,Wetland,Water,Wetland
9295,Water,Bareland,Built-up,Water,Non_Wetland,Wetland,Grassland,Wetland
9296,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
9297,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
9298,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Wetland
9299,Water,Bareland,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
9300,Water,Bareland,Built-up,Water,Non_Wetland,Water,Water,Grassland
9301,Water,Bareland,Built-up,Water,Non_Wetland,Water,Water,Wetland
9302,Water,Bareland,Built-up,Water,Non_Wetland,Water,Water,Water
9303,Water,Bareland,Built-up,Water,Non_Wetland,Water,Water,Forest
9304,Water,Bareland,Water,NULL,Water,Wetland,Water,Grassland
9305,Water,Bareland,Water,NULL,Water,Wetland,Water,Water
9306,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
9307,Water,Bareland,Water,NULL,Water,Bareland,Water,Grassland
9308,Water,Bareland,Water,NULL,Water,Water,Water,Grassland
9309,Water,Bareland,Water,NULL,Water,Water,Water,Water
9310,Water,Bareland,Water,NULL,Water,Water,Water,Forest
9311,Water,Bareland,Water,Non_Water,Water,Wetland,Water,Grassland
9312,Water,Bareland,Water,Non_Water,Water,Wetland,Water,Water
9313,Water,Bareland,Water,Non_Water,Water,Bareland,Water,Grassland
9314,Water,Bareland,Water,Non_Water,Water,Water,Wetland,Forest
9315,Water,Bareland,Water,Non_Water,Water,Water,Water,Grassland
9316,Water,Bareland,Water,Non_Water,Water,Water,Water,Water
9317,Water,Bareland,Water,Non_Water,Water,Water,Water,Forest
9318,Water,Bareland,Water,Water,Water,Wetland,Wetland,Grassland
9319,Water,Bareland,Water,Water,Water,Wetland,Water,Grassland
9320,Water,Bareland,Water,Water,Water,Wetland,Water,Wetland
9321,Water,Bareland,Water,Water,Water,Wetland,Water,Water
9322,Water,Bareland,Water,Water,Water,Wetland,Water,Forest
9323,Water,Bareland,Water,Water,Water,Bareland,Grassland,Water
9324,Water,Bareland,Water,Water,Water,Bareland,Bareland,Bareland
9325,Water,Bareland,Water,Water,Water,Bareland,Bareland,Water
9326,Water,Bareland,Water,Water,Water,Bareland,Water,Grassland
9327,Water,Bareland,Water,Water,Water,Bareland,Water,Wetland
9328,Water,Bareland,Water,Water,Water,Bareland,Water,Bareland
9329,Water,Bareland,Water,Water,Water,Bareland,Water,Water
9330,Water,Bareland,Water,Water,Water,Bareland,Water,Forest
9331,Water,Bareland,Water,Water,Water,Water,Wetland,Grassland
9332,Water,Bareland,Water,Water,Water,Water,Wetland,Wetland
9333,Water,Bareland,Water,Water,Water,Water,Water,Grassland
9334,Water,Bareland,Water,Water,Water,Water,Water,Wetland
9335,Water,Bareland,Water,Water,Water,Water,Water,Bareland
9336,Water,Bareland,Water,Water,Water,Water,Water,Water
9337,Water,Bareland,Water,Water,Water,Water,Water,Forest
9338,Water,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
9339,Water,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
9340,Water,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
9341,Water,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Forest
9342,Water,Built-up,NULL,NULL,Non_Wetland,Water,Water,Water
9343,Water,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
9344,Water,Built-up,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
9345,Water,Built-up,NULL,Water,Non_Wetland,Wetland,Water,Forest
9346,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9347,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9348,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9349,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
9350,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
9351,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
9352,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
9353,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
9354,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
9355,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
9356,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
9357,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9358,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
9359,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Built-up,Wetland
9360,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
9361,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Wetland
9362,Water,Built-up,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
