Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MLU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MLU_M_R
8243,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Bareland,Water
8244,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
8245,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Water,Wetland
8246,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8247,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
8248,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
8249,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8250,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8251,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
8252,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
8253,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8254,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8255,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8256,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
8257,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
8258,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8259,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8260,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
8261,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
8262,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
8263,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
8264,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Grassland
8265,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Water
8266,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Wetland,Wetland
8267,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
8268,Water,Wetland,Grassland,Water,Non_Wetland,Water,Bareland,Wetland
8269,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Wetland
8270,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
8271,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
8272,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
8273,Water,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Wetland
8274,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
8275,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
8276,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
8277,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
8278,Water,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8279,Water,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8280,Water,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Cropland
8281,Water,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
8282,Water,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8283,Water,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
8284,Water,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
8285,Water,Wetland,Wetland,NULL,Wetland,Grassland,Water,Wetland
8286,Water,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
8287,Water,Wetland,Wetland,NULL,Wetland,Cropland,Water,Grassland
8288,Water,Wetland,Wetland,NULL,Wetland,Cropland,Water,Wetland
8289,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8290,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
8291,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8292,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8293,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8294,Water,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
8295,Water,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
8296,Water,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Bareland
8297,Water,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Forest
8298,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
8299,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
8300,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
8301,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
8302,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
8303,Water,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Wetland
8304,Water,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
8305,Water,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8306,Water,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
8307,Water,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
8308,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
8309,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
8310,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
8311,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
8312,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
8313,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Wetland
8314,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Grassland
8315,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Wetland
8316,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Water
8317,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
8318,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
8319,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
8320,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Bareland
8321,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
8322,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Grassland
8323,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Wetland
8324,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Bareland
8325,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Water
8326,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Forest
8327,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
8328,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
8329,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
8330,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
8331,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Grassland
8332,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
8333,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
8334,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
8335,Water,Wetland,Wetland,NULL,Wetland,Forest,Bareland,Wetland
8336,Water,Wetland,Wetland,NULL,Wetland,Forest,Water,Grassland
8337,Water,Wetland,Wetland,NULL,Wetland,Forest,Water,Wetland
8338,Water,Wetland,Wetland,NULL,Wetland,Forest,Forest,Grassland
8339,Water,Wetland,Wetland,NULL,Wetland,Forest,Forest,Wetland
8340,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
8341,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
8342,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
8343,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
8344,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
8345,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8346,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
8347,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8348,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8349,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
8350,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
8351,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
8352,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
8353,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
8354,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
8355,Water,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
8356,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
8357,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
8358,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
8359,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
8360,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
8361,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
8362,Water,Wetland,Wetland,Water,NULL,Water,Water,Water
8363,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland,Wetland
8364,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
8365,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Water
8366,Water,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
8367,Water,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
8368,Water,Wetland,Wetland,Water,Wetland,Grassland,Bareland,Wetland
8369,Water,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
8370,Water,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
8371,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
8372,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
8373,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
8374,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
8375,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
8376,Water,Wetland,Wetland,Water,Wetland,Wetland,Forest,Grassland
8377,Water,Wetland,Wetland,Water,Wetland,Wetland,Forest,Wetland
8378,Water,Wetland,Wetland,Water,Wetland,Wetland,Forest,Forest
8379,Water,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
8380,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Wetland
8381,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
8382,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
8383,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
8384,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
8385,Water,Wetland,Wetland,Water,Wetland,Water,Bareland,Bareland
8386,Water,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
8387,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
8388,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
8389,Water,Wetland,Wetland,Water,Wetland,Forest,Wetland,Wetland
8390,Water,Wetland,Wetland,Water,Wetland,Forest,Forest,Wetland
8391,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
8392,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8393,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8394,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8395,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
8396,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
8397,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8398,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
8399,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Water
8400,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
8401,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
8402,Water,Wetland,Bareland,Water,Non_Wetland,Forest,Wetland,Grassland
8403,Water,Wetland,Bareland,Water,Non_Wetland,Forest,Wetland,Water
8404,Water,Wetland,Water,NULL,Water,NULL,Wetland,Wetland
8405,Water,Wetland,Water,NULL,Water,NULL,Water,Wetland
8406,Water,Wetland,Water,NULL,Water,Grassland,Wetland,Wetland
8407,Water,Wetland,Water,NULL,Water,Grassland,Water,Grassland
8408,Water,Wetland,Water,NULL,Water,Wetland,Grassland,Grassland
8409,Water,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
8410,Water,Wetland,Water,NULL,Water,Wetland,Water,Grassland
8411,Water,Wetland,Water,NULL,Water,Wetland,Water,Wetland
8412,Water,Wetland,Water,NULL,Water,Wetland,Water,Water
8413,Water,Wetland,Water,NULL,Water,Water,Grassland,Wetland
8414,Water,Wetland,Water,NULL,Water,Water,Bareland,Wetland
8415,Water,Wetland,Water,NULL,Water,Water,Water,Wetland
8416,Water,Wetland,Water,NULL,Water,Water,Water,Water
8417,Water,Wetland,Water,Non_Water,Water,Water,Water,Wetland
8418,Water,Wetland,Water,Non_Water,Water,Water,Water,Water
8419,Water,Wetland,Water,Water,NULL,Water,Water,Wetland
8420,Water,Wetland,Water,Water,NULL,Water,Water,Water
8421,Water,Wetland,Water,Water,Water,NULL,Water,Wetland
8422,Water,Wetland,Water,Water,Water,NULL,Water,Water
8423,Water,Wetland,Water,Water,Water,Grassland,Grassland,Grassland
8424,Water,Wetland,Water,Water,Water,Grassland,Wetland,Grassland
8425,Water,Wetland,Water,Water,Water,Grassland,Wetland,Wetland
8426,Water,Wetland,Water,Water,Water,Wetland,Grassland,Wetland
8427,Water,Wetland,Water,Water,Water,Wetland,Grassland,Forest
8428,Water,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
8429,Water,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
8430,Water,Wetland,Water,Water,Water,Wetland,Water,Grassland
8431,Water,Wetland,Water,Water,Water,Wetland,Water,Wetland
8432,Water,Wetland,Water,Water,Water,Wetland,Water,Water
8433,Water,Wetland,Water,Water,Water,Wetland,Water,Forest
8434,Water,Wetland,Water,Water,Water,Bareland,Forest,Forest
8435,Water,Wetland,Water,Water,Water,Water,Wetland,Wetland
8436,Water,Wetland,Water,Water,Water,Water,Wetland,Water
8437,Water,Wetland,Water,Water,Water,Water,Water,Wetland
8438,Water,Wetland,Water,Water,Water,Water,Water,Water
8439,Water,Wetland,Water,Water,Water,Forest,Water,Wetland
8440,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
8441,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
8442,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Water
8443,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
8444,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
8445,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Water
8446,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
8447,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
8448,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
8449,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
8450,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
8451,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
8452,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
8453,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
8454,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8455,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
8456,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
8457,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
8458,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
8459,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
8460,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
8461,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8462,Water,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
8463,Water,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
8464,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
8465,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
8466,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
8467,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Grassland
8468,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
8469,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
8470,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
8471,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8472,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
8473,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
8474,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
8475,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
8476,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
8477,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
8478,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
8479,Water,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8480,Water,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
8481,Water,Bareland,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
8482,Water,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
8483,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8484,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8485,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
8486,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
8487,Water,Bareland,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
8488,Water,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
8489,Water,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Water
8490,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
8491,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
8492,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
8493,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8494,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
8495,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8496,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8497,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
8498,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8499,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
8500,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
8501,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
8502,Water,Bareland,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
8503,Water,Bareland,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
8504,Water,Bareland,Grassland,NULL,Non_Wetland,Water,Water,Wetland
8505,Water,Bareland,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
8506,Water,Bareland,Grassland,Non_Water,Non_Wetland,Water,Grassland,Wetland
8507,Water,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
8508,Water,Bareland,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
8509,Water,Bareland,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
8510,Water,Bareland,Grassland,Water,Non_Wetland,Water,Water,Wetland
8511,Water,Bareland,Wetland,NULL,NULL,Bareland,Bareland,Bareland
8512,Water,Bareland,Wetland,NULL,NULL,Bareland,Water,Bareland
8513,Water,Bareland,Wetland,NULL,NULL,Bareland,Water,Built-up
8514,Water,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8515,Water,Bareland,Wetland,NULL,Wetland,Wetland,Water,Wetland
8516,Water,Bareland,Wetland,NULL,Wetland,Bareland,NULL,Wetland
8517,Water,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
8518,Water,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
8519,Water,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8520,Water,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
8521,Water,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
8522,Water,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8523,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
8524,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
8525,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
8526,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
8527,Water,Bareland,Wetland,NULL,Wetland,Bareland,Water,Grassland
8528,Water,Bareland,Wetland,NULL,Wetland,Bareland,Water,Wetland
8529,Water,Bareland,Wetland,NULL,Wetland,Bareland,Water,Bareland
8530,Water,Bareland,Wetland,NULL,Wetland,Bareland,Water,Water
8531,Water,Bareland,Wetland,NULL,Wetland,Bareland,Forest,Water
8532,Water,Bareland,Wetland,NULL,Wetland,Water,Wetland,Wetland
8533,Water,Bareland,Wetland,NULL,Wetland,Water,Wetland,Bareland
8534,Water,Bareland,Wetland,NULL,Wetland,Water,Bareland,Forest
8535,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Grassland
8536,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Wetland
8537,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Bareland
8538,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Water
8539,Water,Bareland,Wetland,Non_Water,NULL,Bareland,Bareland,Water
8540,Water,Bareland,Wetland,Non_Water,NULL,Water,Bareland,Water
8541,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
8542,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
8543,Water,Bareland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8544,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
8545,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
8546,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
8547,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
8548,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
8549,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
8550,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
8551,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
8552,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
8553,Water,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
8554,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Wetland
8555,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
8556,Water,Bareland,Wetland,Water,NULL,Bareland,NULL,Water
8557,Water,Bareland,Wetland,Water,NULL,Bareland,Bareland,Bareland
8558,Water,Bareland,Wetland,Water,NULL,Bareland,Bareland,Water
8559,Water,Bareland,Wetland,Water,NULL,Bareland,Water,Wetland
8560,Water,Bareland,Wetland,Water,NULL,Bareland,Water,Bareland
8561,Water,Bareland,Wetland,Water,NULL,Bareland,Water,Water
8562,Water,Bareland,Wetland,Water,NULL,Water,Bareland,Wetland
8563,Water,Bareland,Wetland,Water,NULL,Water,Bareland,Water
8564,Water,Bareland,Wetland,Water,NULL,Water,Water,Wetland
8565,Water,Bareland,Wetland,Water,NULL,Water,Water,Bareland
8566,Water,Bareland,Wetland,Water,NULL,Water,Water,Water
8567,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
8568,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
8569,Water,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
8570,Water,Bareland,Wetland,Water,Wetland,Bareland,NULL,Water
8571,Water,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
8572,Water,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
8573,Water,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Bareland
8574,Water,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Forest
8575,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
8576,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
