Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWQ_M_R
2439,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
2440,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2441,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2442,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2443,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2444,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2445,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2446,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2447,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2448,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2449,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2450,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2451,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2452,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2453,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2454,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2455,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2456,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2457,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2458,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2459,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2460,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2461,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2462,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2463,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2464,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2465,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2466,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2467,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2468,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2469,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2470,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2471,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2472,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2473,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2474,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2475,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2476,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2477,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2478,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2479,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2480,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2481,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2482,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Built-up
2483,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2484,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2485,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2486,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2487,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2488,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2489,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2490,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2491,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2492,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2493,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2494,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2495,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2496,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2497,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2498,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2499,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2500,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2501,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2502,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2503,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2504,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2505,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2506,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2507,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2508,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2509,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2510,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2511,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2512,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2513,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2514,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2515,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2516,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2517,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2518,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2519,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
2520,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2521,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2522,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2523,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2524,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2525,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2526,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2527,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2528,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2529,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2530,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2531,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2532,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2533,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2534,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2535,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2536,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2537,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2538,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2539,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2540,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2541,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2542,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2543,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2544,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2545,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2546,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2547,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2548,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2549,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2550,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2551,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2552,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
2553,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2554,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2555,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2556,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2557,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
2558,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2559,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
2560,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2561,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2562,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2563,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2564,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2565,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2566,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2567,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2568,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
2569,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2570,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2571,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2572,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2573,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
2574,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2575,Forest,Forest,Water,Water,Water,NULL,NULL,Cropland
2576,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2577,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2578,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2579,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2580,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2581,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2582,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2583,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2584,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2585,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2586,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2587,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2588,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2589,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2590,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2591,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2592,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2593,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2594,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2595,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
2596,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2597,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2598,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2599,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2600,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2601,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
