Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQF_M_R
11739,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11740,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
11741,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
11742,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
11743,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
11744,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
11745,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
11746,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11747,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
11748,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11749,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11750,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11751,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
11752,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11753,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11754,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
11755,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11756,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
11757,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
11758,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
11759,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
11760,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
11761,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11762,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
11763,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
11764,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11765,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
11766,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11767,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
11768,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
11769,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
11770,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
11771,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11772,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
11773,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
11774,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
11775,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
11776,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
11777,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
11778,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
11779,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
11780,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,NULL
11781,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
11782,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Forest
11783,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
11784,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11785,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
11786,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11787,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
11788,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Forest
11789,Forest,Built-up,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11790,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
11791,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
11792,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
11793,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
11794,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
11795,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
11796,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
11797,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
11798,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
11799,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11800,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11801,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11802,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
11803,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
11804,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
11805,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11806,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
11807,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
11808,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
11809,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
11810,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11811,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
11812,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
11813,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
11814,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11815,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
11816,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11817,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11818,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
11819,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
11820,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11821,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
11822,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
11823,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
11824,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
11825,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
11826,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
11827,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
11828,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
11829,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
11830,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11831,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
11832,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11833,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11834,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11835,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11836,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11837,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11838,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11839,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
11840,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
11841,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
11842,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
11843,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
11844,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11845,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11846,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11847,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11848,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11849,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
11850,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11851,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11852,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
11853,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11854,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
11855,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11856,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
11857,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
11858,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
11859,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
11860,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11861,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11862,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
11863,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11864,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
11865,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
11866,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11867,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
11868,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
11869,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
11870,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
11871,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
11872,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
11873,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
11874,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
11875,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11876,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
11877,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
11878,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
11879,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
11880,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Built-up,Cropland
11881,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11882,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
11883,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
11884,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,NULL
11885,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
11886,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
11887,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
11888,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
11889,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
11890,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
11891,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
11892,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
11893,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
11894,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
11895,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
11896,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
11897,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
11898,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
11899,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
11900,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
11901,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
11902,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
11903,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
11904,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
11905,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11906,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11907,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11908,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11909,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
11910,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
11911,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
11912,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
11913,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
11914,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
11915,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
11916,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
11917,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
11918,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
11919,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11920,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
11921,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
11922,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
11923,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
11924,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
11925,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
11926,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
11927,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
11928,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
11929,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
11930,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
11931,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
11932,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
11933,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
11934,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
11935,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
11936,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
11937,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
11938,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
11939,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
11940,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
11941,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
11942,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
11943,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
11944,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
11945,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
11946,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
11947,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
11948,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
11949,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
11950,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,NULL
11951,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Forest
11952,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11953,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11954,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11955,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
11956,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
11957,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11958,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
11959,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11960,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
11961,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
11962,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
11963,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Forest
11964,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
11965,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11966,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11967,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11968,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11969,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
11970,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11971,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
11972,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
11973,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
11974,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
11975,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Cropland
11976,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
11977,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
11978,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11979,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
11980,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11981,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11982,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
11983,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
11984,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11985,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
11986,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
11987,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
11988,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
11989,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
11990,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
11991,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
11992,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
11993,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
11994,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
11995,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
11996,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
11997,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
11998,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
11999,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
12000,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
12001,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
12002,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
12003,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Built-up,Grassland
12004,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Water,Forest
12005,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
12006,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
12007,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water,Built-up,Forest
12008,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
12009,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12010,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
12011,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
12012,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
12013,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
12014,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
12015,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
12016,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
12017,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
12018,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
12019,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
12020,Forest,Water,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
12021,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
12022,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
12023,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
12024,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12025,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12026,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
12027,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
12028,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12029,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12030,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
12031,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
12032,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
12033,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
12034,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
12035,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
12036,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
12037,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
12038,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
12039,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
12040,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
12041,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
12042,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
12043,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12044,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
12045,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
12046,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
12047,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
12048,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
12049,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
12050,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
12051,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
12052,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
12053,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
12054,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
