Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLH_M_R
8867,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
8868,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8869,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8870,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
8871,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
8872,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
8873,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8874,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
8875,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8876,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8877,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8878,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8879,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8880,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8881,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
8882,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8883,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
8884,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
8885,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
8886,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8887,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
8888,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8889,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
8890,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
8891,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8892,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
8893,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
8894,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
8895,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
8896,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8897,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
8898,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
8899,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
8900,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8901,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
8902,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Built-up
8903,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
8904,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
8905,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,NULL
8906,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
8907,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
8908,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
8909,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
8910,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8911,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8912,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8913,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Built-up
8914,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
8915,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8916,Forest,Built-up,Forest,Non_Water,Non_Wetland,Shrubland,Built-up,Forest
8917,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Built-up,Forest
8918,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8919,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8920,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
8921,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Bareland
8922,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
8923,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
8924,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
8925,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
8926,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
8927,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
8928,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Bareland
8929,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
8930,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
8931,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
8932,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
8933,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
8934,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
8935,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
8936,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
8937,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
8938,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,NULL
8939,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
8940,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
8941,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
8942,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
8943,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
8944,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
8945,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8946,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
8947,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
8948,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
8949,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8950,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,NULL
8951,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
8952,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
8953,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
8954,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
8955,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8956,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8957,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
8958,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8959,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8960,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8961,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
8962,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
8963,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
8964,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
8965,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
8966,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8967,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
8968,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
8969,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
8970,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
8971,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8972,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
8973,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8974,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
8975,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
8976,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
8977,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
8978,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
8979,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8980,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8981,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
8982,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8983,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
8984,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
8985,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8986,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
8987,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
8988,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
8989,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
8990,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
8991,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
8992,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
8993,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
8994,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
8995,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
8996,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
8997,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
8998,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8999,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
9000,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
9001,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
9002,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
9003,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9004,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
9005,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
9006,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
9007,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,NULL
9008,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
9009,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
9010,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
9011,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
9012,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
9013,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
9014,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9015,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
9016,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
9017,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Water
9018,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
9019,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
9020,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
9021,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
9022,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
9023,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
9024,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
9025,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
9026,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
9027,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9028,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
9029,Forest,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Water
9030,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
9031,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
9032,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
9033,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
9034,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
9035,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
9036,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
9037,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
9038,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
9039,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
9040,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
9041,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Grassland
9042,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
9043,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
9044,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
9045,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
9046,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
9047,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
9048,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
9049,Forest,Water,Wetland,Water,Wetland,Forest,Shrubland,Forest
9050,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
9051,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Shrubland,NULL
9052,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,NULL
9053,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
9054,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
9055,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9056,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Bareland
9057,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
9058,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
9059,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
9060,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
9061,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
9062,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,NULL
9063,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,NULL
9064,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
9065,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Water
9066,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
9067,Forest,Water,Water,NULL,Water,Shrubland,Wetland,NULL
9068,Forest,Water,Water,NULL,Water,Shrubland,Wetland,Forest
9069,Forest,Water,Water,NULL,Water,Shrubland,Water,Forest
9070,Forest,Water,Water,NULL,Water,Shrubland,Forest,NULL
9071,Forest,Water,Water,NULL,Water,Shrubland,Forest,Forest
9072,Forest,Water,Water,NULL,Water,Grassland,Water,Bareland
9073,Forest,Water,Water,NULL,Water,Wetland,Shrubland,NULL
9074,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Forest
9075,Forest,Water,Water,NULL,Water,Wetland,Wetland,NULL
9076,Forest,Water,Water,NULL,Water,Wetland,Wetland,Bareland
9077,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
9078,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
9079,Forest,Water,Water,NULL,Water,Wetland,Water,NULL
9080,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
9081,Forest,Water,Water,NULL,Water,Wetland,Water,Bareland
9082,Forest,Water,Water,NULL,Water,Wetland,Water,Water
9083,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
9084,Forest,Water,Water,NULL,Water,Wetland,Forest,NULL
9085,Forest,Water,Water,NULL,Water,Wetland,Forest,Grassland
9086,Forest,Water,Water,NULL,Water,Wetland,Forest,Water
9087,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
9088,Forest,Water,Water,NULL,Water,Bareland,Shrubland,NULL
9089,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Bareland
9090,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
9091,Forest,Water,Water,NULL,Water,Bareland,Bareland,Forest
9092,Forest,Water,Water,NULL,Water,Bareland,Water,Grassland
9093,Forest,Water,Water,NULL,Water,Bareland,Water,Water
9094,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
9095,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
9096,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
9097,Forest,Water,Water,NULL,Water,Water,Shrubland,NULL
9098,Forest,Water,Water,NULL,Water,Water,Shrubland,Bareland
9099,Forest,Water,Water,NULL,Water,Water,Shrubland,Water
9100,Forest,Water,Water,NULL,Water,Water,Wetland,Water
9101,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
9102,Forest,Water,Water,NULL,Water,Water,Bareland,Bareland
9103,Forest,Water,Water,NULL,Water,Water,Bareland,Forest
9104,Forest,Water,Water,NULL,Water,Water,Water,NULL
9105,Forest,Water,Water,NULL,Water,Water,Water,Bareland
9106,Forest,Water,Water,NULL,Water,Water,Water,Water
9107,Forest,Water,Water,NULL,Water,Water,Water,Forest
9108,Forest,Water,Water,NULL,Water,Water,Forest,Water
9109,Forest,Water,Water,NULL,Water,Water,Forest,Forest
9110,Forest,Water,Water,NULL,Water,Forest,Shrubland,Water
9111,Forest,Water,Water,NULL,Water,Forest,Shrubland,Forest
9112,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
9113,Forest,Water,Water,NULL,Water,Forest,Bareland,Forest
9114,Forest,Water,Water,NULL,Water,Forest,Water,Water
9115,Forest,Water,Water,NULL,Water,Forest,Water,Forest
9116,Forest,Water,Water,NULL,Water,Forest,Forest,Water
9117,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
9118,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
9119,Forest,Water,Water,Non_Water,Water,Wetland,Water,NULL
9120,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
9121,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
9122,Forest,Water,Water,Non_Water,Water,Water,Grassland,NULL
9123,Forest,Water,Water,Non_Water,Water,Water,Water,Water
9124,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
9125,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
9126,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
9127,Forest,Water,Water,Non_Water,Water,Forest,Forest,Grassland
9128,Forest,Water,Water,Non_Water,Water,Forest,Forest,Wetland
9129,Forest,Water,Water,Water,Water,Shrubland,NULL,Grassland
9130,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Water
9131,Forest,Water,Water,Water,Water,Shrubland,Water,Water
9132,Forest,Water,Water,Water,Water,Shrubland,Water,Forest
9133,Forest,Water,Water,Water,Water,Shrubland,Forest,Grassland
9134,Forest,Water,Water,Water,Water,Shrubland,Forest,Water
9135,Forest,Water,Water,Water,Water,Shrubland,Forest,Forest
9136,Forest,Water,Water,Water,Water,Wetland,Bareland,Bareland
9137,Forest,Water,Water,Water,Water,Wetland,Water,Water
9138,Forest,Water,Water,Water,Water,Wetland,Water,Forest
9139,Forest,Water,Water,Water,Water,Wetland,Forest,Bareland
9140,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
9141,Forest,Water,Water,Water,Water,Bareland,Water,Water
9142,Forest,Water,Water,Water,Water,Bareland,Forest,Water
9143,Forest,Water,Water,Water,Water,Bareland,Forest,Forest
9144,Forest,Water,Water,Water,Water,Water,Water,Water
9145,Forest,Water,Water,Water,Water,Water,Water,Forest
9146,Forest,Water,Water,Water,Water,Water,Forest,Water
9147,Forest,Water,Water,Water,Water,Water,Forest,Forest
9148,Forest,Water,Water,Water,Water,Forest,NULL,Forest
9149,Forest,Water,Water,Water,Water,Forest,Water,Water
9150,Forest,Water,Water,Water,Water,Forest,Water,Forest
9151,Forest,Water,Water,Water,Water,Forest,Forest,Water
9152,Forest,Water,Water,Water,Water,Forest,Forest,Forest
9153,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
9154,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9155,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9156,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
9157,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9158,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
9159,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9160,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
9161,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
9162,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
9163,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
9164,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
9165,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
9166,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
9167,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
9168,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
9169,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9170,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
9171,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9172,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
9173,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
9174,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
9175,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9176,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9177,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
9178,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
9179,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9180,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
9181,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Water
9182,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
9183,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
9184,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
9185,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
9186,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
9187,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
9188,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
9189,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
9190,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9191,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
9192,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
9193,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
9194,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
9195,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
9196,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
9197,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
9198,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
9199,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
9200,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,NULL
9201,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
9202,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
9203,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
9204,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
9205,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
9206,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
9207,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
9208,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
9209,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
9210,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,NULL
9211,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
9212,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
9213,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
9214,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
9215,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
9216,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
9217,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
9218,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
9219,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
9220,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
