Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MLS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MLS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MLS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MLS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MLS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MLS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MLS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MLS_M_R
4146,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
4147,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
4148,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
4149,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Bareland
4150,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
4151,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4152,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
4153,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
4154,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4155,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4156,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
4157,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4158,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
4159,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
4160,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4161,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4162,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
4163,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4164,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4165,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
4166,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4167,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
4168,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
4169,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4170,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4171,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4172,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
4173,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Water
4174,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
4175,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
4176,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
4177,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
4178,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
4179,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
4180,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Forest
4181,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
4182,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
4183,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
4184,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
4185,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Grassland
4186,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
4187,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
4188,Forest,Water,Bareland,Water,Non_Wetland,Forest,Wetland,Water
4189,Forest,Water,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
4190,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
4191,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
4192,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
4193,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
4194,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
4195,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
4196,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
4197,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
4198,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
4199,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
4200,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
4201,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
4202,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
4203,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
4204,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
4205,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
4206,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
4207,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
4208,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
4209,Forest,Water,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
4210,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
4211,Forest,Water,Built-up,Water,Non_Wetland,Built-up,Water,Grassland
4212,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Water
4213,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
4214,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
4215,Forest,Water,Water,NULL,Water,NULL,Water,Water
4216,Forest,Water,Water,NULL,Water,NULL,Water,Forest
4217,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
4218,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
4219,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
4220,Forest,Water,Water,NULL,Water,Wetland,Water,Water
4221,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
4222,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
4223,Forest,Water,Water,NULL,Water,Bareland,Forest,Grassland
4224,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
4225,Forest,Water,Water,NULL,Water,Water,Wetland,Water
4226,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
4227,Forest,Water,Water,NULL,Water,Water,Water,Water
4228,Forest,Water,Water,NULL,Water,Water,Water,Forest
4229,Forest,Water,Water,NULL,Water,Water,Forest,Water
4230,Forest,Water,Water,NULL,Water,Water,Forest,Forest
4231,Forest,Water,Water,NULL,Water,Forest,Water,Water
4232,Forest,Water,Water,NULL,Water,Forest,Water,Forest
4233,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
4234,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
4235,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
4236,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
4237,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
4238,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
4239,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Grassland
4240,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
4241,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
4242,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Water
4243,Forest,Water,Water,Non_Water,Water,Bareland,Water,Grassland
4244,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
4245,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
4246,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
4247,Forest,Water,Water,Non_Water,Water,Water,Water,Water
4248,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
4249,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
4250,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
4251,Forest,Water,Water,Water,Water,NULL,Grassland,Water
4252,Forest,Water,Water,Water,Water,NULL,Grassland,Forest
4253,Forest,Water,Water,Water,Water,NULL,Wetland,Water
4254,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
4255,Forest,Water,Water,Water,Water,NULL,Water,Water
4256,Forest,Water,Water,Water,Water,NULL,Water,Forest
4257,Forest,Water,Water,Water,Water,Grassland,Wetland,Water
4258,Forest,Water,Water,Water,Water,Grassland,Water,Water
4259,Forest,Water,Water,Water,Water,Grassland,Water,Forest
4260,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
4261,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
4262,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
4263,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
4264,Forest,Water,Water,Water,Water,Wetland,Water,Water
4265,Forest,Water,Water,Water,Water,Wetland,Water,Forest
4266,Forest,Water,Water,Water,Water,Bareland,Water,Bareland
4267,Forest,Water,Water,Water,Water,Bareland,Water,Water
4268,Forest,Water,Water,Water,Water,Water,Wetland,Water
4269,Forest,Water,Water,Water,Water,Water,Wetland,Forest
4270,Forest,Water,Water,Water,Water,Water,Water,Grassland
4271,Forest,Water,Water,Water,Water,Water,Water,Water
4272,Forest,Water,Water,Water,Water,Water,Water,Forest
4273,Forest,Water,Water,Water,Water,Water,Forest,Water
4274,Forest,Water,Water,Water,Water,Water,Forest,Forest
4275,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
4276,Forest,Water,Water,Water,Water,Forest,Water,Water
4277,Forest,Water,Water,Water,Water,Forest,Water,Forest
4278,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4279,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
4280,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4281,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4282,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4283,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
4284,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
4285,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
4286,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4287,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4288,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
4289,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4290,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4291,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
4292,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
4293,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4294,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
4295,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4296,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4297,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4298,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4299,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
4300,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4301,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
4302,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
4303,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
4304,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
4305,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4306,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4307,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4308,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4309,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
4310,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
4311,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4312,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4313,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
4314,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4315,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
4316,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
4317,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
4318,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4319,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
4320,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
4321,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
4322,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
4323,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
4324,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
4325,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4326,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4327,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
4328,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4329,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
4330,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
4331,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4332,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
4333,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
4334,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
4335,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
4336,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4337,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4338,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4339,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
4340,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
4341,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
4342,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4343,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
4344,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
4345,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
4346,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
4347,Forest,Water,Forest,Water,Non_Wetland,NULL,Bareland,Water
4348,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
4349,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
4350,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
4351,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
4352,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
4353,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
4354,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
4355,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
4356,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
4357,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
4358,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
4359,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
4360,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
4361,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
4362,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
4363,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
4364,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
4365,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4366,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
4367,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4368,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4369,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
4370,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
4371,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
4372,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4373,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
4374,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
4375,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
4376,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4377,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4378,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4379,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
4380,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4381,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4382,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4383,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
4384,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4385,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4386,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4387,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4388,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4389,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
4390,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
4391,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4392,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
4393,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4394,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Built-up
4395,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4396,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4397,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
4398,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4399,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
4400,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
4401,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4402,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
4403,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4404,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
4405,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
4406,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
4407,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4408,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
4409,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
4410,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4411,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4412,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
4413,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4414,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
4415,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4416,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
4417,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
4418,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
4419,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
4420,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Cropland
4421,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4422,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4423,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
4424,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
4425,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4426,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
4427,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
4428,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
4429,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4430,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4431,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4432,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4433,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
4434,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
4435,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4436,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
4437,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
4438,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
4439,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
4440,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4441,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4442,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
4443,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
4444,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4445,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
4446,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
4447,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
4448,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
4449,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4450,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
4451,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4452,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
4453,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4454,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4455,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
4456,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
4457,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4458,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
4459,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
4460,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
4461,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
4462,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Built-up
4463,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4464,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
4465,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
4466,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
4467,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4468,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4469,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
4470,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
4471,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4472,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4473,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4474,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
4475,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
4476,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4477,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4478,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4479,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
4480,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
4481,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
4482,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
4483,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
4484,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
4485,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
4486,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
