Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCH_M_R
2146,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Bareland
2147,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Water
2148,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Forest
2149,Forest,Forest,Forest,Water,Non_Wetland,Bareland,NULL,Water
2150,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Forest,Forest
2151,Forest,Forest,Forest,Water,Non_Wetland,Water,NULL,Grassland
2152,Forest,Forest,Forest,Water,Non_Wetland,Water,NULL,Water
2153,Forest,Forest,Forest,Water,Non_Wetland,Water,NULL,Forest
2154,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Bareland
2155,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
2156,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Water
2157,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
2158,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Water
2159,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
2160,Forest,Forest,Forest,Water,Non_Wetland,Forest,NULL,Water
2161,Forest,Forest,Forest,Water,Non_Wetland,Forest,NULL,Forest
2162,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2163,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
2164,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Water
2165,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
