Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LVL_M_R
16394,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
16395,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
16396,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
16397,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
16398,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
16399,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
16400,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
16401,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
16402,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
16403,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
16404,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
16405,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
16406,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
16407,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
16408,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16409,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16410,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
16411,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16412,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
16413,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
16414,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
16415,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
16416,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16417,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
16418,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
16419,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
16420,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
16421,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
16422,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
16423,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
16424,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
16425,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
16426,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
16427,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Bareland
16428,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
16429,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
16430,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
16431,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Wetland
16432,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
16433,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
16434,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
16435,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
16436,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
16437,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
16438,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
16439,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
16440,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
16441,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
16442,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
16443,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
16444,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
16445,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
16446,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
16447,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
16448,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
16449,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
16450,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
16451,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
16452,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
16453,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
16454,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
16455,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
16456,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
16457,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
16458,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
16459,Permanent_ice_and_snow,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
16460,Permanent_ice_and_snow,NULL,NULL,Water,Non_Wetland,Water,Bareland,Wetland
16461,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
16462,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
16463,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
16464,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
16465,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
16466,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
16467,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
16468,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
16469,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
16470,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
16471,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
16472,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
16473,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
16474,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
16475,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
16476,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16477,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16478,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16479,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
16480,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16481,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
16482,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
16483,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
16484,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
16485,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16486,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
16487,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
16488,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
16489,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
16490,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
16491,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
16492,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
16493,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
16494,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
16495,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
16496,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
16497,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
16498,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
16499,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Bareland
16500,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
16501,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
16502,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
16503,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
16504,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
16505,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
16506,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
16507,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
16508,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
16509,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
16510,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
16511,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
16512,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
16513,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
16514,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
16515,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
16516,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
16517,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
16518,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
16519,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
16520,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
16521,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
16522,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
16523,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
16524,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
16525,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
16526,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
16527,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16528,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16529,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16530,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
16531,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16532,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
16533,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
16534,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
16535,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
16536,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
16537,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
16538,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16539,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
16540,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
16541,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
16542,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
16543,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
16544,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
16545,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
16546,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
16547,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
16548,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
16549,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
16550,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
16551,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
16552,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
16553,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
16554,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
16555,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
16556,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
16557,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
16558,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
16559,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
16560,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
16561,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
16562,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
16563,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
16564,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
16565,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
16566,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
16567,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
16568,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
16569,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
16570,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
16571,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
16572,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
16573,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
16574,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
16575,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
16576,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
16577,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16578,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16579,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16580,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
16581,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16582,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
16583,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
16584,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
16585,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
16586,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
16587,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16588,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
16589,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
16590,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
16591,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
16592,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
16593,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
16594,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
16595,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
16596,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
16597,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
16598,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
16599,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
16600,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Bareland
16601,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
16602,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
16603,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
16604,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
16605,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
16606,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
16607,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
16608,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
16609,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
16610,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
16611,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
16612,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
16613,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
16614,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
16615,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
16616,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
16617,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
16618,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
16619,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
16620,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
16621,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
16622,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
16623,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
16624,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
16625,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
16626,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
16627,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
16628,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
16629,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
16630,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
16631,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
16632,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Wetland
16633,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
16634,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
16635,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,Wetland,Bareland,Wetland
16636,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
16637,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
16638,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
16639,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
16640,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
16641,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
16642,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Water,Bareland
16643,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
16644,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
16645,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
16646,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
16647,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
16648,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,NULL,Bareland
16649,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
16650,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
16651,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,NULL,Bareland
16652,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
16653,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
16654,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
