Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NFF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NFF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NFF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NFF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NFF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NFF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NFF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NFF_M_R
7671,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
7672,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
7673,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
7674,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
7675,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
7676,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
7677,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Water
7678,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
7679,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
7680,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7681,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7682,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
7683,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
7684,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7685,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
7686,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
7687,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
7688,Water,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
7689,Water,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
7690,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
7691,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
7692,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
7693,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
7694,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7695,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
7696,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7697,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
7698,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
7699,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
7700,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
7701,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
7702,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
7703,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
7704,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
7705,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
7706,Water,Wetland,Wetland,NULL,Wetland,Forest,Water,Grassland
7707,Water,Wetland,Wetland,Non_Water,NULL,Water,NULL,Water
7708,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
7709,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
7710,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
7711,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
7712,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
7713,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
7714,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
7715,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
7716,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7717,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
7718,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
7719,Water,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
7720,Water,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Water
7721,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
7722,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
7723,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
7724,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Bareland
7725,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
7726,Water,Wetland,Wetland,Water,NULL,NULL,NULL,Water
7727,Water,Wetland,Wetland,Water,NULL,Water,NULL,Water
7728,Water,Wetland,Wetland,Water,NULL,Water,Water,Water
7729,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
7730,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland,Grassland
7731,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland,Wetland
7732,Water,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
7733,Water,Wetland,Wetland,Water,Wetland,Wetland,NULL,Water
7734,Water,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
7735,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
7736,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
7737,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
7738,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Bareland
7739,Water,Wetland,Wetland,Water,Wetland,Bareland,NULL,Wetland
7740,Water,Wetland,Wetland,Water,Wetland,Bareland,NULL,Water
7741,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
7742,Water,Wetland,Wetland,Water,Wetland,Water,NULL,Wetland
7743,Water,Wetland,Wetland,Water,Wetland,Water,NULL,Water
7744,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
7745,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
7746,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
7747,Water,Wetland,Wetland,Water,Wetland,Water,Water,Bareland
7748,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
7749,Water,Wetland,Wetland,Water,Wetland,Forest,Wetland,Water
7750,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7751,Water,Wetland,Water,NULL,Water,NULL,Water,Wetland
7752,Water,Wetland,Water,NULL,Water,Grassland,Grassland,Wetland
7753,Water,Wetland,Water,NULL,Water,Cropland,Wetland,Wetland
7754,Water,Wetland,Water,NULL,Water,Cropland,Water,Wetland
7755,Water,Wetland,Water,NULL,Water,Wetland,Grassland,Wetland
7756,Water,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
7757,Water,Wetland,Water,NULL,Water,Wetland,Water,Grassland
7758,Water,Wetland,Water,NULL,Water,Wetland,Water,Wetland
7759,Water,Wetland,Water,NULL,Water,Water,Grassland,Wetland
7760,Water,Wetland,Water,NULL,Water,Water,Wetland,Wetland
7761,Water,Wetland,Water,NULL,Water,Water,Wetland,Water
7762,Water,Wetland,Water,NULL,Water,Water,Water,Grassland
7763,Water,Wetland,Water,NULL,Water,Water,Water,Wetland
7764,Water,Wetland,Water,NULL,Water,Water,Water,Water
7765,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
7766,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Water
7767,Water,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
7768,Water,Wetland,Water,Non_Water,Water,Water,Water,Wetland
7769,Water,Wetland,Water,Water,NULL,NULL,NULL,Water
7770,Water,Wetland,Water,Water,NULL,Water,Water,Water
7771,Water,Wetland,Water,Water,Water,NULL,Wetland,Grassland
7772,Water,Wetland,Water,Water,Water,NULL,Wetland,Wetland
7773,Water,Wetland,Water,Water,Water,NULL,Water,Wetland
7774,Water,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
7775,Water,Wetland,Water,Water,Water,Wetland,Wetland,Water
7776,Water,Wetland,Water,Water,Water,Wetland,Wetland,Forest
7777,Water,Wetland,Water,Water,Water,Wetland,Water,Grassland
7778,Water,Wetland,Water,Water,Water,Wetland,Water,Wetland
7779,Water,Wetland,Water,Water,Water,Wetland,Water,Water
7780,Water,Wetland,Water,Water,Water,Wetland,Water,Forest
7781,Water,Wetland,Water,Water,Water,Water,Grassland,Wetland
7782,Water,Wetland,Water,Water,Water,Water,Wetland,Grassland
7783,Water,Wetland,Water,Water,Water,Water,Wetland,Wetland
7784,Water,Wetland,Water,Water,Water,Water,Wetland,Bareland
7785,Water,Wetland,Water,Water,Water,Water,Wetland,Water
7786,Water,Wetland,Water,Water,Water,Water,Water,Wetland
7787,Water,Wetland,Water,Water,Water,Water,Water,Bareland
7788,Water,Wetland,Water,Water,Water,Water,Water,Water
7789,Water,Wetland,Water,Water,Water,Forest,Wetland,Water
7790,Water,Wetland,Water,Water,Water,Forest,Water,Wetland
7791,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
7792,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
7793,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
7794,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
7795,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7796,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
7797,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7798,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
7799,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
7800,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
7801,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
7802,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
7803,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7804,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7805,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
7806,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
7807,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
7808,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
7809,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
7810,Water,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
7811,Water,Bareland,NULL,NULL,Non_Wetland,Water,Water,Wetland
7812,Water,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
7813,Water,Bareland,NULL,Water,Non_Wetland,Water,Water,Bareland
7814,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
7815,Water,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
7816,Water,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Bareland
7817,Water,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
7818,Water,Bareland,Wetland,NULL,Wetland,Wetland,Water,Wetland
7819,Water,Bareland,Wetland,NULL,Wetland,Wetland,Water,Water
7820,Water,Bareland,Wetland,NULL,Wetland,Bareland,Water,Bareland
7821,Water,Bareland,Wetland,NULL,Wetland,Water,Wetland,Wetland
7822,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Grassland
7823,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Wetland
7824,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Bareland
7825,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Water
7826,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Forest
7827,Water,Bareland,Wetland,Non_Water,NULL,Bareland,Water,Water
7828,Water,Bareland,Wetland,Non_Water,NULL,Water,Water,Grassland
7829,Water,Bareland,Wetland,Non_Water,NULL,Water,Water,Wetland
7830,Water,Bareland,Wetland,Non_Water,NULL,Water,Water,Bareland
7831,Water,Bareland,Wetland,Non_Water,NULL,Water,Water,Water
7832,Water,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
7833,Water,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7834,Water,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Water
7835,Water,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
7836,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
7837,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
7838,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
7839,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
7840,Water,Bareland,Wetland,Non_Water,Wetland,Water,NULL,Water
7841,Water,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
7842,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
7843,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Wetland
7844,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Bareland
7845,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
7846,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Forest
7847,Water,Bareland,Wetland,Water,NULL,NULL,NULL,Water
7848,Water,Bareland,Wetland,Water,NULL,Grassland,NULL,Water
7849,Water,Bareland,Wetland,Water,NULL,Grassland,Water,Wetland
7850,Water,Bareland,Wetland,Water,NULL,Grassland,Water,Bareland
7851,Water,Bareland,Wetland,Water,NULL,Grassland,Water,Water
7852,Water,Bareland,Wetland,Water,NULL,Cropland,Water,Water
7853,Water,Bareland,Wetland,Water,NULL,Bareland,NULL,Water
7854,Water,Bareland,Wetland,Water,NULL,Bareland,Grassland,Wetland
7855,Water,Bareland,Wetland,Water,NULL,Bareland,Water,Grassland
7856,Water,Bareland,Wetland,Water,NULL,Bareland,Water,Wetland
7857,Water,Bareland,Wetland,Water,NULL,Bareland,Water,Bareland
7858,Water,Bareland,Wetland,Water,NULL,Bareland,Water,Water
7859,Water,Bareland,Wetland,Water,NULL,Water,NULL,Water
7860,Water,Bareland,Wetland,Water,NULL,Water,Grassland,Water
7861,Water,Bareland,Wetland,Water,NULL,Water,Water,Grassland
7862,Water,Bareland,Wetland,Water,NULL,Water,Water,Wetland
7863,Water,Bareland,Wetland,Water,NULL,Water,Water,Bareland
7864,Water,Bareland,Wetland,Water,NULL,Water,Water,Water
7865,Water,Bareland,Wetland,Water,NULL,Water,Water,Forest
7866,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
7867,Water,Bareland,Wetland,Water,Wetland,Grassland,Grassland,Water
7868,Water,Bareland,Wetland,Water,Wetland,Grassland,Water,Water
7869,Water,Bareland,Wetland,Water,Wetland,Wetland,Water,Wetland
7870,Water,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
7871,Water,Bareland,Wetland,Water,Wetland,Bareland,NULL,Wetland
7872,Water,Bareland,Wetland,Water,Wetland,Bareland,NULL,Water
7873,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
7874,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Wetland
7875,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
7876,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
7877,Water,Bareland,Wetland,Water,Wetland,Water,NULL,Wetland
7878,Water,Bareland,Wetland,Water,Wetland,Water,NULL,Water
7879,Water,Bareland,Wetland,Water,Wetland,Water,Grassland,Wetland
7880,Water,Bareland,Wetland,Water,Wetland,Water,Grassland,Bareland
7881,Water,Bareland,Wetland,Water,Wetland,Water,Grassland,Water
7882,Water,Bareland,Wetland,Water,Wetland,Water,Wetland,Wetland
7883,Water,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
7884,Water,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
7885,Water,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
7886,Water,Bareland,Wetland,Water,Wetland,Water,Water,Water
7887,Water,Bareland,Wetland,Water,Wetland,Water,Water,Forest
7888,Water,Bareland,Water,NULL,Water,Water,Water,Wetland
7889,Water,Bareland,Water,Non_Water,NULL,Bareland,Water,Bareland
7890,Water,Bareland,Water,Non_Water,NULL,Water,Water,Grassland
7891,Water,Bareland,Water,Non_Water,NULL,Water,Water,Bareland
7892,Water,Bareland,Water,Non_Water,NULL,Water,Water,Water
7893,Water,Bareland,Water,Non_Water,NULL,Water,Water,Forest
7894,Water,Bareland,Water,Water,NULL,NULL,NULL,Water
7895,Water,Bareland,Water,Water,NULL,Wetland,Water,Water
7896,Water,Bareland,Water,Water,NULL,Bareland,Water,Wetland
7897,Water,Bareland,Water,Water,NULL,Bareland,Water,Bareland
7898,Water,Bareland,Water,Water,NULL,Bareland,Water,Water
7899,Water,Bareland,Water,Water,NULL,Water,NULL,Water
7900,Water,Bareland,Water,Water,NULL,Water,Water,Wetland
7901,Water,Bareland,Water,Water,NULL,Water,Water,Bareland
7902,Water,Bareland,Water,Water,NULL,Water,Water,Water
7903,Water,Bareland,Water,Water,NULL,Water,Water,Forest
7904,Water,Bareland,Water,Water,Water,Bareland,Water,Water
7905,Water,Bareland,Water,Water,Water,Water,Grassland,Water
7906,Water,Bareland,Water,Water,Water,Water,Water,Wetland
7907,Water,Bareland,Water,Water,Water,Water,Water,Bareland
7908,Water,Bareland,Water,Water,Water,Water,Water,Water
7909,Water,Bareland,Forest,NULL,Non_Wetland,Water,Water,Wetland
7910,Water,Bareland,Forest,Water,Non_Wetland,Water,Water,Wetland
7911,Water,Bareland,Forest,Water,Non_Wetland,Water,Water,Bareland
7912,Water,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7913,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7914,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Built-up
7915,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
7916,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
7917,Water,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7918,Water,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
7919,Water,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Built-up
7920,Water,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7921,Water,Built-up,Wetland,NULL,Wetland,Water,Grassland,Grassland
7922,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7923,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7924,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7925,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
7926,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Bareland
7927,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7928,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
7929,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
7930,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
7931,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
7932,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
7933,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
7934,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7935,Water,Water,NULL,Non_Water,Non_Wetland,Cropland,Wetland,Bareland
7936,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
7937,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
7938,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
7939,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
7940,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
7941,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
7942,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
7943,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
7944,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
7945,Water,Water,NULL,Water,Non_Wetland,Cropland,Water,Bareland
7946,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Wetland
7947,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Bareland
7948,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
7949,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
7950,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
7951,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
7952,Water,Water,NULL,Water,Non_Wetland,Water,Water,Cropland
7953,Water,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
7954,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
7955,Water,Water,NULL,Water,Non_Wetland,Water,Water,Built-up
7956,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
7957,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
7958,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7959,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7960,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7961,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7962,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7963,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
7964,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
7965,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
7966,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
7967,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7968,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7969,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7970,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7971,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7972,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7973,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
7974,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7975,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
7976,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
7977,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
7978,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Built-up
7979,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
7980,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
7981,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
7982,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
7983,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
7984,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
7985,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
7986,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
7987,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
7988,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
7989,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
7990,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
7991,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
7992,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
7993,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
7994,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
7995,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
7996,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
7997,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
7998,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7999,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
8000,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8001,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8002,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
8003,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8004,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
8005,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
