Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25MBN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25MBN_M_R
31580,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
31581,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
31582,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
31583,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
31584,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
31585,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
31586,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
31587,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
31588,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
31589,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
31590,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
31591,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
31592,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
31593,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
31594,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
31595,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
31596,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
31597,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
31598,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
31599,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
31600,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
31601,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
31602,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
31603,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
31604,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
31605,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
31606,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
31607,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
31608,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
31609,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
31610,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
31611,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
31612,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
31613,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
31614,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
31615,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
31616,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
31617,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
31618,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
31619,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
31620,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
31621,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
31622,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
31623,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
31624,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
31625,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
31626,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
31627,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
31628,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
31629,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
31630,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
31631,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
31632,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
31633,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
31634,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
31635,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
31636,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
31637,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
31638,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
31639,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
31640,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
31641,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
31642,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
31643,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
31644,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
31645,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
31646,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
31647,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
31648,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
31649,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
31650,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
31651,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Forest
31652,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
31653,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Wetland
31654,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Forest
31655,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
31656,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
31657,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
31658,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
31659,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
31660,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
31661,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
31662,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
31663,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
31664,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
31665,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
31666,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
31667,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
31668,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
31669,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
31670,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
31671,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
31672,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
31673,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
31674,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
31675,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
31676,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
31677,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
31678,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
31679,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
31680,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
31681,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
31682,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
31683,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
31684,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
31685,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
31686,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Cropland
31687,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Wetland
31688,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Built-up
31689,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
31690,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
31691,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
31692,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Built-up
31693,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
31694,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
31695,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
31696,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
31697,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
31698,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
31699,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
31700,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
31701,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
31702,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
31703,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
31704,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
31705,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
31706,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
31707,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
31708,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
31709,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
31710,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
31711,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
31712,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
31713,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
31714,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
31715,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
31716,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
31717,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
31718,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
31719,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
31720,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
31721,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
31722,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
31723,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
31724,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
31725,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland,Built-up,NULL
31726,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
31727,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
31728,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
31729,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
31730,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
31731,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
31732,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
31733,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
31734,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
31735,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
31736,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,NULL
31737,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
31738,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
31739,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
31740,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
31741,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
31742,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
31743,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
31744,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
31745,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
31746,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
31747,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
31748,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
31749,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Built-up
31750,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
31751,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
31752,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
31753,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Built-up
31754,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
31755,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
31756,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
31757,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
31758,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
31759,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,Wetland
31760,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
31761,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
31762,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
31763,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
31764,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
31765,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
31766,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
31767,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Forest
31768,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
31769,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Built-up,Wetland
31770,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Built-up,Forest
31771,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
31772,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
31773,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
31774,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,Bareland,Grassland
31775,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
31776,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
31777,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
31778,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
31779,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
31780,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
31781,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
31782,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
31783,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
31784,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
31785,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
31786,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
31787,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
31788,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
31789,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
31790,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
31791,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
31792,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
31793,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
31794,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
31795,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
31796,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
31797,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
31798,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
31799,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
31800,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
31801,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
31802,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Wetland
31803,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
31804,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
31805,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
31806,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
31807,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
31808,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
31809,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Wetland
31810,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
31811,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
31812,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
31813,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
31814,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Forest
31815,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
31816,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
31817,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
31818,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
31819,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
31820,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
31821,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
31822,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
31823,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
31824,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
31825,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
31826,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
31827,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
31828,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
31829,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
31830,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
31831,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
31832,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
31833,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
31834,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
31835,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
31836,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
31837,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
31838,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
31839,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
31840,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
31841,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
31842,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
31843,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
31844,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
31845,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
31846,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
31847,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
31848,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
31849,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
31850,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
31851,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
31852,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
31853,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
31854,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
31855,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
31856,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
31857,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
31858,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
31859,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
31860,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
31861,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
31862,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
31863,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
31864,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
31865,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
31866,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
31867,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
31868,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
31869,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
31870,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
31871,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
31872,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
31873,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,NULL
31874,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
31875,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,NULL
31876,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
31877,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
31878,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Built-up
31879,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Forest
31880,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
31881,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
31882,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
31883,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
31884,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
31885,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
31886,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
31887,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
31888,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
31889,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
31890,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
31891,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
31892,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Wetland
31893,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
