Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KQA_M_R
11722,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
11723,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
11724,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Built-up
11725,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
11726,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
11727,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
11728,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
11729,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
11730,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
11731,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
11732,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
11733,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
11734,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
11735,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
11736,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
11737,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
11738,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11739,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11740,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11741,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11742,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11743,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11744,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11745,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
11746,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
11747,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
11748,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
11749,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
11750,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
11751,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11752,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
11753,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
11754,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland,Bareland
11755,Forest,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11756,Forest,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
11757,Forest,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
11758,Forest,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
11759,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
11760,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest,Water,Forest
11761,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
11762,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
11763,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
11764,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
11765,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
11766,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
11767,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
11768,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
11769,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11770,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11771,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11772,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
11773,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
11774,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11775,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11776,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11777,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
11778,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
11779,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
11780,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
11781,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11782,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
11783,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
11784,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
11785,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
11786,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
11787,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
11788,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
11789,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11790,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
11791,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
11792,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
11793,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11794,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
11795,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11796,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11797,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
11798,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
11799,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
11800,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
11801,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11802,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
11803,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
11804,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
11805,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
11806,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
11807,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
11808,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
11809,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
11810,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
11811,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
11812,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11813,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
11814,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11815,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
11816,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
11817,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11818,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11819,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11820,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
11821,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11822,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11823,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11824,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11825,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
11826,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11827,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
11828,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11829,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Bareland
11830,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Built-up
11831,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
11832,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
11833,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11834,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11835,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
11836,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11837,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11838,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11839,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11840,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
11841,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
11842,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11843,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
11844,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11845,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11846,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11847,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
11848,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11849,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11850,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
11851,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
11852,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11853,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
11854,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
11855,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
11856,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
11857,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
11858,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
11859,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
11860,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
11861,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
11862,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
11863,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
11864,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11865,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11866,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11867,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11868,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
11869,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
11870,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
11871,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
11872,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11873,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
11874,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Forest,NULL
11875,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
11876,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
11877,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
11878,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
11879,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
11880,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
11881,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
11882,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
11883,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11884,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
11885,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Bareland
11886,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Built-up
11887,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
11888,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
11889,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
11890,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
11891,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Bareland
11892,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
11893,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
11894,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
11895,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
11896,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
11897,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
11898,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
11899,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
11900,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
11901,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
11902,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
11903,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11904,Forest,Cropland,Cropland,Water,Non_Wetland,Forest,Forest,Cropland
11905,Forest,Cropland,Cropland,Water,Non_Wetland,Forest,Forest,Forest
11906,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
11907,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
11908,Forest,Cropland,Wetland,NULL,Wetland,Forest,Shrubland,Forest
11909,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
11910,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
11911,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
11912,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
11913,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
11914,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
11915,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Forest
11916,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
11917,Forest,Cropland,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
11918,Forest,Cropland,Wetland,Water,Wetland,Shrubland,Water,Grassland
11919,Forest,Cropland,Wetland,Water,Wetland,Shrubland,Water,Forest
11920,Forest,Cropland,Wetland,Water,Wetland,Water,Water,Forest
11921,Forest,Cropland,Wetland,Water,Wetland,Forest,Shrubland,Forest
11922,Forest,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
11923,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
11924,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Water,Forest
11925,Forest,Cropland,Bareland,Water,Non_Wetland,Water,Shrubland,Forest
11926,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
11927,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
11928,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
11929,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
11930,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
11931,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
11932,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
11933,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
11934,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11935,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11936,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11937,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11938,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
11939,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
11940,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
11941,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Forest,NULL
11942,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Forest,Built-up
11943,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
11944,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
11945,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
11946,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
11947,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11948,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
11949,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
11950,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
11951,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
11952,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
11953,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
11954,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11955,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
11956,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Bareland
11957,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
11958,Forest,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
11959,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
11960,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
11961,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
11962,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,Bareland
11963,Forest,Cropland,Water,NULL,Water,Shrubland,Shrubland,Forest
11964,Forest,Cropland,Water,NULL,Water,Water,Shrubland,Grassland
11965,Forest,Cropland,Water,NULL,Water,Water,Shrubland,Forest
11966,Forest,Cropland,Water,NULL,Water,Forest,Forest,Forest
11967,Forest,Cropland,Water,Non_Water,Water,Forest,Shrubland,Forest
11968,Forest,Cropland,Water,Non_Water,Water,Forest,Grassland,Forest
11969,Forest,Cropland,Water,Water,Water,Forest,NULL,Forest
11970,Forest,Cropland,Water,Water,Water,Forest,Water,Grassland
11971,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11972,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11973,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
11974,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
11975,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
11976,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11977,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
11978,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
11979,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
11980,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
11981,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11982,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
11983,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
11984,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
11985,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11986,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
11987,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
11988,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
11989,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
11990,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
11991,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
11992,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
11993,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
11994,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11995,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
11996,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11997,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
11998,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11999,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12000,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12001,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
12002,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
12003,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12004,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
12005,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12006,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
12007,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
12008,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
12009,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
12010,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12011,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
12012,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
12013,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
12014,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
12015,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
12016,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
12017,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
12018,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
12019,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
12020,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
12021,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
12022,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
12023,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
12024,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
12025,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12026,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
12027,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
12028,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
12029,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
12030,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
12031,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
12032,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
