Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPG_M_R
3137,Water,Wetland,Water,Water,Water,Water,Water,Forest
3138,Water,Wetland,Water,Water,Water,Forest,Water,Water
3139,Water,Wetland,Water,Water,Water,Forest,Water,Forest
3140,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3141,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
3142,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3143,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3144,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3145,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3146,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3147,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Water
3148,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3149,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3150,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
3151,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
3152,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3153,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
3154,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
3155,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3156,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
3157,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3158,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
3159,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3160,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
3161,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3162,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3163,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3164,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
3165,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Water
3166,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3167,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Water
3168,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
3169,Water,Wetland,Forest,Water,Non_Wetland,Bareland,Wetland,Water
3170,Water,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
3171,Water,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Water
3172,Water,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
3173,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
3174,Water,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Forest
3175,Water,Bareland,NULL,NULL,Non_Wetland,Water,Water,Water
3176,Water,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
3177,Water,Bareland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3178,Water,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
3179,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3180,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3181,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3182,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
3183,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
3184,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
3185,Water,Bareland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3186,Water,Bareland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
3187,Water,Bareland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
3188,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
3189,Water,Bareland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
3190,Water,Bareland,Shrubland,Water,Non_Wetland,Water,Wetland,Water
3191,Water,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
3192,Water,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
3193,Water,Bareland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3194,Water,Bareland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
3195,Water,Bareland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
3196,Water,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
3197,Water,Bareland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3198,Water,Bareland,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
3199,Water,Bareland,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
3200,Water,Bareland,Grassland,Water,Non_Wetland,Water,Wetland,Water
3201,Water,Bareland,Grassland,Water,Non_Wetland,Water,Water,Water
3202,Water,Bareland,Grassland,Water,Non_Wetland,Water,Water,Forest
3203,Water,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3204,Water,Bareland,Cropland,Water,Non_Wetland,Water,Water,Water
3205,Water,Bareland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3206,Water,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3207,Water,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Water
3208,Water,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3209,Water,Bareland,Wetland,NULL,Wetland,Wetland,Water,Water
3210,Water,Bareland,Wetland,NULL,Wetland,Wetland,Water,Forest
3211,Water,Bareland,Wetland,NULL,Wetland,Water,Wetland,Grassland
3212,Water,Bareland,Wetland,NULL,Wetland,Water,Wetland,Water
3213,Water,Bareland,Wetland,NULL,Wetland,Water,Wetland,Forest
3214,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Grassland
3215,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Water
3216,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Forest
3217,Water,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3218,Water,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3219,Water,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Water
3220,Water,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3221,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
3222,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
3223,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Forest
3224,Water,Bareland,Wetland,Water,Wetland,Grassland,Water,Grassland
3225,Water,Bareland,Wetland,Water,Wetland,Grassland,Water,Forest
3226,Water,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Forest
3227,Water,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
3228,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
3229,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
3230,Water,Bareland,Wetland,Water,Wetland,Water,Wetland,Grassland
3231,Water,Bareland,Wetland,Water,Wetland,Water,Wetland,Wetland
3232,Water,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
3233,Water,Bareland,Wetland,Water,Wetland,Water,Wetland,Forest
3234,Water,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
3235,Water,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
3236,Water,Bareland,Wetland,Water,Wetland,Water,Water,Water
3237,Water,Bareland,Wetland,Water,Wetland,Water,Water,Forest
3238,Water,Bareland,Water,NULL,Water,Wetland,Water,Forest
3239,Water,Bareland,Water,NULL,Water,Water,Wetland,Water
3240,Water,Bareland,Water,NULL,Water,Water,Wetland,Forest
3241,Water,Bareland,Water,NULL,Water,Water,Water,Water
3242,Water,Bareland,Water,NULL,Water,Water,Water,Forest
3243,Water,Bareland,Water,Non_Water,Water,Grassland,Wetland,Forest
3244,Water,Bareland,Water,Non_Water,Water,Grassland,Water,Forest
3245,Water,Bareland,Water,Non_Water,Water,Wetland,Water,Forest
3246,Water,Bareland,Water,Non_Water,Water,Water,Wetland,Forest
3247,Water,Bareland,Water,Non_Water,Water,Water,Water,Grassland
3248,Water,Bareland,Water,Non_Water,Water,Water,Water,Water
3249,Water,Bareland,Water,Non_Water,Water,Water,Water,Forest
3250,Water,Bareland,Water,Water,Water,NULL,Water,Forest
3251,Water,Bareland,Water,Water,Water,Grassland,Wetland,Forest
3252,Water,Bareland,Water,Water,Water,Grassland,Water,Grassland
3253,Water,Bareland,Water,Water,Water,Grassland,Water,Water
3254,Water,Bareland,Water,Water,Water,Grassland,Water,Forest
3255,Water,Bareland,Water,Water,Water,Wetland,Water,Water
3256,Water,Bareland,Water,Water,Water,Bareland,Water,Water
3257,Water,Bareland,Water,Water,Water,Water,Wetland,Grassland
3258,Water,Bareland,Water,Water,Water,Water,Wetland,Water
3259,Water,Bareland,Water,Water,Water,Water,Wetland,Forest
3260,Water,Bareland,Water,Water,Water,Water,Water,Grassland
3261,Water,Bareland,Water,Water,Water,Water,Water,Wetland
3262,Water,Bareland,Water,Water,Water,Water,Water,Bareland
3263,Water,Bareland,Water,Water,Water,Water,Water,Water
3264,Water,Bareland,Water,Water,Water,Water,Water,Forest
3265,Water,Bareland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3266,Water,Bareland,Forest,NULL,Non_Wetland,Water,Wetland,Water
3267,Water,Bareland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3268,Water,Bareland,Forest,NULL,Non_Wetland,Water,Water,Water
3269,Water,Bareland,Forest,NULL,Non_Wetland,Water,Water,Forest
3270,Water,Bareland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3271,Water,Bareland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
3272,Water,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3273,Water,Bareland,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3274,Water,Bareland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3275,Water,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Water
3276,Water,Bareland,Forest,Water,Non_Wetland,Grassland,Wetland,Water
3277,Water,Bareland,Forest,Water,Non_Wetland,Wetland,Water,Forest
3278,Water,Bareland,Forest,Water,Non_Wetland,Water,Wetland,Water
3279,Water,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
3280,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3281,Water,Built-up,Shrubland,Water,Non_Wetland,Grassland,Water,Water
3282,Water,Built-up,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
3283,Water,Built-up,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3284,Water,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3285,Water,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3286,Water,Built-up,Wetland,NULL,Wetland,Water,Wetland,Grassland
3287,Water,Built-up,Wetland,NULL,Wetland,Water,Wetland,Wetland
3288,Water,Built-up,Wetland,NULL,Wetland,Water,Bareland,Forest
3289,Water,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3290,Water,Built-up,Wetland,Non_Water,Wetland,Built-up,Built-up,Forest
3291,Water,Built-up,Wetland,Water,Wetland,Grassland,Bareland,Water
3292,Water,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Bareland
3293,Water,Built-up,Wetland,Water,Wetland,Water,Wetland,Forest
3294,Water,Built-up,Water,Water,Water,Wetland,Wetland,Forest
3295,Water,Built-up,Water,Water,Water,Water,Wetland,Water
3296,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3297,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
3298,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3299,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3300,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
3301,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3302,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
3303,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
3304,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
3305,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3306,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
3307,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3308,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
3309,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
3310,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
3311,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3312,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
3313,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
3314,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3315,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3316,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
3317,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3318,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3319,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3320,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3321,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3322,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3323,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3324,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
3325,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3326,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
3327,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
3328,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3329,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3330,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
3331,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3332,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3333,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
3334,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Built-up
3335,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
3336,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3337,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
3338,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
3339,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
3340,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
3341,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
3342,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
3343,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3344,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
3345,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
3346,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
3347,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
3348,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
3349,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
3350,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Bareland,Water
3351,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
3352,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
3353,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
3354,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
3355,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
3356,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
3357,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
3358,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
3359,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
3360,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
3361,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3362,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Water,Water
3363,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3364,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3365,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3366,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3367,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
3368,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
3369,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3370,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
3371,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
3372,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3373,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
3374,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3375,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3376,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3377,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
3378,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3379,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
3380,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
3381,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
3382,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
3383,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
3384,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
3385,Water,Water,Grassland,Water,Non_Wetland,NULL,Water,Grassland
3386,Water,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3387,Water,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
3388,Water,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
3389,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
3390,Water,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
3391,Water,Water,Grassland,Water,Non_Wetland,Built-up,Bareland,Water
3392,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
3393,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
3394,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
3395,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Wetland
3396,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
3397,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
3398,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3399,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
3400,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
3401,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
3402,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
3403,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
3404,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3405,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
3406,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
3407,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
3408,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
3409,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Water
3410,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
3411,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
3412,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
3413,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
3414,Water,Water,Wetland,NULL,Wetland,NULL,Bareland,Forest
3415,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
3416,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
3417,Water,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
3418,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3419,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
3420,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3421,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
3422,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
3423,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
3424,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Water
3425,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3426,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3427,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
3428,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
3429,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3430,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
3431,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
3432,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Built-up
3433,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
3434,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
3435,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
3436,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
3437,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
3438,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
3439,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
3440,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
3441,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
3442,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
3443,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
3444,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
3445,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
3446,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
3447,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
3448,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
3449,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
3450,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3451,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3452,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
3453,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
3454,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
3455,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
3456,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3457,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3458,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
3459,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
3460,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3461,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3462,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3463,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3464,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3465,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3466,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
3467,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3468,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3469,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3470,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
3471,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3472,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
