Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWN_M_R
17441,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
17442,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
17443,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
17444,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17445,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
17446,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17447,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
17448,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
17449,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
17450,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
17451,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
17452,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
17453,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
17454,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
17455,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
17456,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
17457,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
17458,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
17459,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
17460,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
17461,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
17462,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
17463,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
17464,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
17465,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
17466,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
17467,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
17468,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
17469,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
17470,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
17471,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
17472,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
17473,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
17474,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
17475,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
17476,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
17477,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17478,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
17479,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
17480,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
17481,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
17482,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
17483,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
17484,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
17485,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
17486,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
17487,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
17488,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
17489,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
17490,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
17491,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
17492,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
17493,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
17494,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
17495,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
17496,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
17497,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
17498,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
17499,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
17500,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
17501,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
17502,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
17503,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
17504,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
17505,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
17506,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
17507,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Wetland
17508,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
17509,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
17510,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
17511,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
17512,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
17513,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
17514,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
17515,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
17516,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
17517,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
17518,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
17519,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
17520,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
17521,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
17522,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
17523,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17524,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
17525,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
17526,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
17527,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
17528,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
17529,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
17530,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
17531,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
17532,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
17533,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
17534,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
17535,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
17536,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
17537,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
17538,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
17539,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
17540,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
17541,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
17542,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
17543,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
17544,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
17545,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
17546,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
17547,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
17548,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
17549,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
17550,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
17551,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
17552,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
17553,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
17554,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
17555,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
17556,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
17557,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
17558,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
17559,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
17560,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
17561,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
17562,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
17563,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
17564,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
17565,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
17566,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
17567,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
17568,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
17569,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
17570,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
17571,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
17572,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,NULL
17573,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
17574,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
17575,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
17576,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
17577,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Wetland
17578,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Bareland
17579,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,NULL
17580,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
17581,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
17582,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
17583,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
17584,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
17585,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
17586,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
17587,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
17588,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
17589,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
17590,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
17591,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
17592,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
17593,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
17594,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
17595,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Wetland
17596,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
17597,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
17598,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
17599,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
17600,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
17601,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
17602,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
17603,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
17604,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
17605,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
17606,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
17607,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
17608,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
17609,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
17610,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
17611,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
17612,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
17613,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
17614,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
17615,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
17616,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
17617,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
17618,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
17619,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
17620,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
17621,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
17622,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
17623,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
17624,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
17625,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
17626,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
17627,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
17628,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
17629,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
17630,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
17631,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
17632,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Built-up,Forest
17633,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
17634,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
17635,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
17636,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
17637,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
17638,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
17639,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
17640,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
17641,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
17642,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
17643,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
17644,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
17645,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
17646,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
17647,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
17648,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
17649,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Cropland
17650,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
17651,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
17652,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
17653,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
17654,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
17655,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
17656,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
17657,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
17658,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
17659,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
17660,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
17661,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
17662,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
17663,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
17664,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,NULL
17665,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Grassland
17666,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Wetland
17667,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Water
17668,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Forest
17669,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,NULL
17670,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
17671,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Wetland
17672,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
17673,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Forest
17674,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,NULL
17675,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
17676,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,NULL
17677,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
17678,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Cropland
17679,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
17680,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
17681,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
17682,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Wetland
17683,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Forest
17684,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Bareland,Grassland
17685,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,NULL
17686,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
17687,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
17688,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
17689,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Cropland
17690,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Water
17691,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
17692,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
17693,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
17694,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
17695,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
17696,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Forest
17697,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Forest,Grassland
17698,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
17699,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
17700,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Forest,Water
17701,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Grassland
17702,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
17703,Forest,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Wetland
17704,Forest,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
17705,Forest,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Cropland
17706,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
17707,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
17708,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
17709,Forest,NULL,Cropland,Water,Non_Wetland,Water,Forest,Water
17710,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
17711,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
17712,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
17713,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
17714,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
17715,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,NULL
17716,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
17717,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Cropland
17718,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
17719,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Water
17720,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
17721,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
17722,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
17723,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
17724,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Water
17725,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
17726,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland,Forest
17727,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,NULL
17728,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
17729,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,NULL
17730,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
17731,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Wetland
17732,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
17733,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,NULL
17734,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
17735,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Cropland
17736,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
17737,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
17738,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
17739,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Cropland
17740,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
17741,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Built-up
17742,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
17743,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
17744,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
17745,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
17746,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
17747,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
17748,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Forest
17749,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
17750,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
17751,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
17752,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Cropland
17753,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
17754,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
17755,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
17756,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
17757,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Cropland
17758,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Wetland
17759,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Water
17760,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
17761,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
17762,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
17763,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
17764,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
17765,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
17766,Forest,NULL,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
17767,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
