Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLL_M_R
8616,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
8617,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
8618,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
8619,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Bareland
8620,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
8621,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8622,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
8623,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
8624,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8625,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
8626,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
8627,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
8628,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
8629,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
8630,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8631,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
8632,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Bareland
8633,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
8634,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
8635,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
8636,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
8637,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
8638,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
8639,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
8640,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
8641,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
8642,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
8643,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8644,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
8645,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
8646,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
8647,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
8648,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8649,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8650,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
8651,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Bareland
8652,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
8653,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
8654,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,NULL
8655,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
8656,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
8657,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
8658,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
8659,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
8660,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
8661,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
8662,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
8663,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
8664,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,NULL
8665,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
8666,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
8667,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
8668,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
8669,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
8670,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
8671,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
8672,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
8673,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Water
8674,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
8675,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
8676,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
8677,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
8678,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
8679,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8680,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8681,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
8682,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8683,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
8684,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8685,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
8686,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8687,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
8688,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8689,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8690,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
8691,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
8692,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8693,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8694,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8695,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
8696,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8697,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8698,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8699,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8700,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8701,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8702,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8703,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
8704,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8705,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
8706,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
8707,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8708,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
8709,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
8710,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8711,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
8712,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
8713,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
8714,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
8715,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
8716,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
8717,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
8718,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8719,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
8720,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8721,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
8722,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
8723,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
8724,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8725,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8726,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
8727,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
8728,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
8729,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8730,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8731,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
8732,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8733,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8734,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
8735,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
8736,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
8737,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
8738,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
8739,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
8740,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
8741,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
8742,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
8743,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,NULL
8744,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
8745,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
8746,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
8747,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8748,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
8749,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
8750,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
8751,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
8752,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
8753,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Bareland
8754,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
8755,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
8756,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
8757,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
8758,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
8759,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
8760,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
8761,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
8762,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
8763,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8764,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
8765,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
8766,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
8767,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
8768,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
8769,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
8770,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
8771,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
8772,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
8773,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
8774,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8775,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
8776,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
8777,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
8778,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8779,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
8780,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8781,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
8782,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
8783,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
8784,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
8785,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
8786,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
8787,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8788,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8789,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
8790,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
8791,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
8792,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
8793,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
8794,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
8795,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
8796,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Water,Forest
8797,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
8798,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8799,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8800,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
8801,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8802,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
8803,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8804,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
8805,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
8806,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
8807,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
8808,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8809,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
8810,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
8811,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
8812,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
8813,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
8814,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
8815,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
8816,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
8817,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
8818,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8819,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
8820,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
8821,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
8822,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8823,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8824,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8825,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8826,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8827,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8828,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8829,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8830,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8831,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8832,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8833,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8834,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
8835,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
8836,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8837,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
8838,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
8839,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
8840,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8841,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8842,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8843,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
8844,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
8845,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
8846,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
8847,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
8848,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8849,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
8850,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
8851,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
8852,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
8853,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8854,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
8855,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
8856,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8857,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8858,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8859,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8860,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
8861,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
8862,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8863,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8864,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8865,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8866,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8867,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8868,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
8869,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
8870,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8871,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8872,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
8873,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
8874,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
8875,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
8876,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
8877,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
8878,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
8879,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
8880,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
8881,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8882,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
8883,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
8884,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
8885,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
8886,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
8887,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
8888,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8889,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
8890,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
8891,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8892,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8893,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
8894,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
8895,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
8896,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
8897,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
8898,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
8899,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8900,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8901,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8902,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8903,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8904,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8905,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8906,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
8907,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
8908,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
8909,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
8910,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8911,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
8912,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8913,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
8914,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
8915,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
8916,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
8917,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
8918,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
8919,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
8920,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
8921,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8922,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
8923,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
8924,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8925,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
8926,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
8927,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
8928,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
8929,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
8930,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
8931,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
8932,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8933,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
8934,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8935,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8936,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
8937,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
8938,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
8939,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
8940,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,NULL
8941,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
8942,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
