Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KQU_M_R
10946,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
10947,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
10948,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
10949,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
10950,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Water
10951,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
10952,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
10953,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
10954,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10955,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
10956,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
10957,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
10958,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
10959,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
10960,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10961,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
10962,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
10963,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
10964,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10965,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
10966,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
10967,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
10968,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10969,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10970,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
10971,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
10972,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
10973,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
10974,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
10975,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
10976,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
10977,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
10978,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
10979,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
10980,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,NULL,Water
10981,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
10982,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
10983,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
10984,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Water
10985,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10986,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
10987,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
10988,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
10989,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
10990,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Water,Water
10991,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Water,Forest
10992,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
10993,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
10994,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
10995,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
10996,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Built-up
10997,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
10998,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
10999,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
11000,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
11001,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
11002,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
11003,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
11004,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
11005,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
11006,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
11007,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
11008,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
11009,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
11010,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
11011,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
11012,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
11013,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
11014,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Forest
11015,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
11016,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
11017,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
11018,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Built-up
11019,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
11020,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
11021,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
11022,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
11023,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
11024,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
11025,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
11026,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
11027,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
11028,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
11029,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
11030,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
11031,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
11032,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
11033,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
11034,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
11035,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Bareland,Water
11036,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
11037,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Built-up,Water
11038,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
11039,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
11040,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Wetland
11041,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Bareland
11042,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
11043,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
11044,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
11045,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
11046,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
11047,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
11048,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11049,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
11050,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
11051,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11052,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
11053,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
11054,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
11055,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Forest
11056,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
11057,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
11058,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
11059,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
11060,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
11061,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
11062,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Water
11063,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
11064,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
11065,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11066,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11067,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
11068,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
11069,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
11070,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
11071,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Water
11072,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
11073,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
11074,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
11075,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
11076,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
11077,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
11078,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
11079,Water,Water,Shrubland,Non_Water,Non_Wetland,Built-up,NULL,Forest
11080,Water,Water,Shrubland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
11081,Water,Water,Shrubland,Non_Water,Non_Wetland,Built-up,Grassland,Forest
11082,Water,Water,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Water
11083,Water,Water,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
11084,Water,Water,Shrubland,Non_Water,Non_Wetland,Built-up,Water,Bareland
11085,Water,Water,Shrubland,Non_Water,Non_Wetland,Built-up,Water,Water
11086,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
11087,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
11088,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
11089,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
11090,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
11091,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
11092,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
11093,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
11094,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Water
11095,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Grassland
11096,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Water
11097,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Forest
11098,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
11099,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
11100,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
11101,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
11102,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
11103,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
11104,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
11105,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
11106,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
11107,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Water
11108,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
11109,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
11110,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
11111,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
11112,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Built-up,Forest
11113,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
11114,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Wetland
11115,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
11116,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
11117,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
11118,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Water
11119,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
11120,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
11121,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
11122,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
11123,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
11124,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
11125,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
11126,Water,Water,Shrubland,Water,Non_Wetland,NULL,Bareland,Grassland
11127,Water,Water,Shrubland,Water,Non_Wetland,NULL,Bareland,Water
11128,Water,Water,Shrubland,Water,Non_Wetland,NULL,Built-up,Forest
11129,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
11130,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
11131,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
11132,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
11133,Water,Water,Shrubland,Water,Non_Wetland,NULL,Forest,Water
11134,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
11135,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
11136,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
11137,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
11138,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
11139,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
11140,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
11141,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
11142,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
11143,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
11144,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
11145,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
11146,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
11147,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
11148,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
11149,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Built-up,Grassland
11150,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Built-up,Water
11151,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Built-up,Forest
11152,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Water,Water
11153,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Bareland
11154,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
11155,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
11156,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
11157,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
11158,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
11159,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
11160,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
11161,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
11162,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Water
11163,Water,Water,Shrubland,Water,Non_Wetland,Water,Built-up,Water
11164,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
11165,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
11166,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
11167,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Built-up
11168,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
11169,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
11170,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
11171,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
11172,Water,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
11173,Water,Water,Shrubland,Water,Non_Wetland,Forest,Grassland,Forest
11174,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Water
11175,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
11176,Water,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Water
11177,Water,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
11178,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
11179,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Water
11180,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
11181,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11182,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Water
11183,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
11184,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Water
11185,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
11186,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
11187,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
11188,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
11189,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
11190,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
11191,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
11192,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
11193,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
11194,Water,Water,Grassland,Water,Non_Wetland,Water,NULL,Water
11195,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
11196,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11197,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
11198,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
11199,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11200,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11201,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
11202,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
11203,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
11204,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
11205,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
11206,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
11207,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
11208,Water,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Water
11209,Water,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
11210,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
11211,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
11212,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
11213,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
11214,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
11215,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Water
11216,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11217,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11218,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
11219,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11220,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11221,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11222,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11223,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
11224,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11225,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11226,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11227,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
11228,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
11229,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
11230,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
11231,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
11232,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
11233,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
11234,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
11235,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
11236,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
11237,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
11238,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11239,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
11240,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11241,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
11242,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11243,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
11244,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
11245,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
11246,Water,Water,Cropland,NULL,Non_Wetland,Built-up,NULL,Water
11247,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11248,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Water
11249,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
11250,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Water,Water
11251,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
11252,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
11253,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
11254,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
11255,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
11256,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
11257,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
11258,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
11259,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
11260,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
11261,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
11262,Water,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Water
