Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LRK_M_R
15390,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
15391,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
15392,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
15393,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
15394,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
15395,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
15396,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
15397,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
15398,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
15399,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
15400,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
15401,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
15402,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
15403,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
15404,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
15405,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Built-up
15406,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
15407,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
15408,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
15409,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
15410,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
15411,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
15412,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
15413,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
15414,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
15415,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
15416,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
15417,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
15418,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
15419,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
15420,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15421,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15422,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
15423,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
15424,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
15425,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15426,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
15427,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15428,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
15429,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
15430,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
15431,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
15432,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
15433,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
15434,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Cropland
15435,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
15436,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Built-up
15437,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
15438,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
15439,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
15440,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
15441,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
15442,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
15443,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
15444,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
15445,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
15446,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
15447,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
15448,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
15449,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
15450,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
15451,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
15452,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
15453,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
15454,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
15455,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
15456,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
15457,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15458,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
15459,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
15460,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
15461,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
15462,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
15463,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
15464,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
15465,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
15466,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
15467,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
15468,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
15469,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
15470,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
15471,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
15472,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
15473,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
15474,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
15475,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
15476,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
15477,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
15478,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,NULL
15479,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
15480,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
15481,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
15482,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
15483,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
15484,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
15485,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
15486,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
15487,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
15488,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
15489,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
15490,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
15491,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
15492,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
15493,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
15494,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
15495,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
15496,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
15497,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
15498,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
15499,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
15500,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
15501,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
15502,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
15503,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
15504,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
15505,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
15506,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
15507,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
15508,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
15509,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
15510,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
15511,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
15512,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
15513,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Built-up
15514,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
15515,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
15516,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
15517,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
15518,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
15519,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
15520,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Built-up
15521,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
15522,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
15523,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
15524,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
15525,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
15526,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
15527,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Built-up
15528,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
15529,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
15530,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
15531,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Bareland
15532,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Built-up
15533,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
15534,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,NULL
15535,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
15536,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
15537,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
15538,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
15539,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
15540,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
15541,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
15542,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
15543,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
15544,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
15545,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
15546,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
15547,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15548,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
15549,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
15550,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
15551,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
15552,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
15553,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
15554,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
15555,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
15556,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
15557,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
15558,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
15559,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
15560,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
15561,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
15562,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
15563,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
15564,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
15565,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
15566,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
15567,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
15568,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
15569,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
15570,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
15571,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
15572,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
15573,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
15574,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
15575,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
15576,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,NULL
15577,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
15578,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
15579,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
15580,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,NULL
15581,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
15582,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
15583,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
15584,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
15585,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
15586,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Wetland
15587,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
15588,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
15589,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,NULL
15590,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
15591,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Wetland
15592,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
15593,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
15594,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
15595,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
15596,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
15597,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
15598,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Bareland
15599,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
15600,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
15601,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
15602,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Built-up
15603,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
15604,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
15605,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
15606,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
15607,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
15608,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
15609,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
15610,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Built-up
15611,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
15612,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
15613,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
15614,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Built-up
15615,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
15616,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
15617,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
15618,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
15619,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
15620,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
15621,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
15622,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
15623,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
15624,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
15625,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
15626,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
15627,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
15628,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
15629,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
15630,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
15631,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Bareland,Forest
15632,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
15633,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
15634,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
15635,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
15636,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
15637,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
15638,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
15639,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
15640,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
15641,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
15642,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
15643,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
15644,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
15645,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
15646,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
15647,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
15648,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
15649,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
15650,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
15651,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
15652,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
15653,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,NULL
15654,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
15655,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
15656,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
15657,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
15658,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,NULL
15659,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
15660,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
15661,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
15662,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
15663,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
15664,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
15665,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
15666,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
15667,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
15668,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
15669,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
15670,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
15671,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
15672,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
15673,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
15674,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
15675,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
15676,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
15677,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
15678,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
15679,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
15680,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
15681,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
15682,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
15683,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
15684,Forest,Forest,Forest,Water,Non_Wetland,NULL,Grassland,Wetland
15685,Forest,Forest,Forest,Water,Non_Wetland,NULL,Grassland,Forest
15686,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
15687,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
15688,Forest,Forest,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
15689,Forest,Forest,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
15690,Forest,Forest,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
15691,Forest,Forest,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
15692,Forest,Forest,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
15693,Forest,Forest,Forest,Water,Non_Wetland,Shrubland,Grassland,Forest
15694,Forest,Forest,Forest,Water,Non_Wetland,Shrubland,Water,Forest
15695,Forest,Forest,Forest,Water,Non_Wetland,Shrubland,Forest,Wetland
15696,Forest,Forest,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
15697,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Shrubland,Water
15698,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
15699,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
15700,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
15701,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
15702,Forest,Forest,Forest,Water,Non_Wetland,Water,Shrubland,Forest
