Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTT_M_R
6970,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
6971,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
6972,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
6973,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
6974,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
6975,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
6976,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
6977,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
6978,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
6979,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
6980,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
6981,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
6982,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
6983,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
6984,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Wetland
6985,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
6986,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
6987,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
6988,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
6989,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
6990,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
6991,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
6992,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
6993,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
6994,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
6995,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
6996,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
6997,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
6998,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
6999,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
7000,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
7001,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
7002,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
7003,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
7004,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
7005,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
7006,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
7007,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
7008,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Forest
7009,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
7010,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
7011,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
7012,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
7013,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
7014,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
7015,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,NULL
7016,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
7017,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
7018,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
7019,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
7020,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
7021,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
7022,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
7023,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
7024,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
7025,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Grassland
7026,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
7027,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
7028,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Built-up
7029,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
7030,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Grassland
7031,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Forest
7032,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
7033,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Forest
7034,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
7035,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
7036,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Forest
7037,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
7038,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Bareland,Forest
7039,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Grassland
7040,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Built-up
7041,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
7042,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
7043,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
7044,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
7045,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Grassland
7046,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Forest
7047,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Forest,Grassland
7048,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Bareland,Forest
7049,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
7050,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Grassland,Grassland
7051,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
7052,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
7053,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
7054,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
7055,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
7056,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
7057,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
7058,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
7059,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
7060,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7061,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7062,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
7063,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7064,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
7065,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
7066,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7067,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
7068,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
7069,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
7070,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
7071,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Built-up
7072,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
7073,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7074,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Built-up
7075,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
7076,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
7077,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7078,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7079,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
7080,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
7081,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
7082,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Built-up,Forest
7083,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
7084,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
7085,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
7086,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
7087,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
7088,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
7089,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
7090,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
7091,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7092,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
7093,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7094,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
7095,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7096,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
7097,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
7098,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
7099,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
7100,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Wetland,Grassland
7101,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Bareland,Grassland
7102,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Bareland,Forest
7103,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Forest,Grassland
7104,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Forest,Forest
7105,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
7106,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
7107,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
7108,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
7109,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
7110,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
7111,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
7112,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
7113,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
7114,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
7115,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
7116,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
7117,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Grassland
7118,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
7119,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
7120,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
7121,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
7122,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7123,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
7124,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
7125,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7126,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
7127,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
7128,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7129,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7130,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7131,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
7132,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
7133,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
7134,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
7135,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
7136,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
7137,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
7138,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
7139,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
7140,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
7141,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
7142,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
7143,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
7144,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
7145,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
7146,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Grassland
7147,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
7148,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
7149,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
7150,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
7151,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
7152,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
7153,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
7154,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
7155,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
7156,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
7157,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7158,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
7159,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7160,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
7161,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
7162,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7163,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
7164,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
7165,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
7166,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
7167,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
7168,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
7169,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Bareland
7170,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
7171,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
7172,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
7173,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
7174,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
7175,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
7176,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
7177,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
7178,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
7179,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
7180,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7181,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
7182,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7183,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7184,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
7185,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
7186,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7187,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7188,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7189,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
7190,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
7191,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
7192,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
7193,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
7194,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
7195,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7196,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7197,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
7198,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
7199,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
7200,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
7201,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
7202,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
7203,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
7204,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
7205,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
7206,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7207,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7208,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
7209,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
7210,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
7211,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
7212,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
7213,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
7214,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
7215,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
7216,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Grassland
7217,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
7218,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
7219,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
7220,Forest,Forest,Water,NULL,Water,Wetland,Wetland,NULL
7221,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
7222,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
7223,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
7224,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
7225,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
7226,Forest,Forest,Water,NULL,Water,Wetland,Forest,Grassland
7227,Forest,Forest,Water,NULL,Water,Wetland,Forest,Water
7228,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
7229,Forest,Forest,Water,NULL,Water,Bareland,Forest,Water
7230,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
7231,Forest,Forest,Water,NULL,Water,Water,Wetland,Wetland
7232,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
7233,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
7234,Forest,Forest,Water,NULL,Water,Water,Water,Wetland
7235,Forest,Forest,Water,NULL,Water,Water,Water,Forest
7236,Forest,Forest,Water,NULL,Water,Water,Forest,Grassland
7237,Forest,Forest,Water,NULL,Water,Water,Forest,Water
7238,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
7239,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
7240,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
7241,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
7242,Forest,Forest,Water,NULL,Water,Forest,Forest,Grassland
7243,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
7244,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
7245,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
7246,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
7247,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
7248,Forest,Forest,Water,Non_Water,Water,Wetland,NULL,Forest
7249,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Forest
7250,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
7251,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
7252,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
7253,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
7254,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
7255,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
7256,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Grassland
7257,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
7258,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
7259,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Wetland
7260,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
7261,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
7262,Forest,Forest,Water,Non_Water,Water,Water,Water,Wetland
7263,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
7264,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
7265,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
7266,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
7267,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
7268,Forest,Forest,Water,Water,Water,NULL,Wetland,Wetland
7269,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
7270,Forest,Forest,Water,Water,Water,NULL,Water,Forest
7271,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
7272,Forest,Forest,Water,Water,Water,Grassland,Grassland,Forest
7273,Forest,Forest,Water,Water,Water,Grassland,Forest,Grassland
7274,Forest,Forest,Water,Water,Water,Wetland,Grassland,Grassland
7275,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
7276,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
7277,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
7278,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
7279,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
7280,Forest,Forest,Water,Water,Water,Wetland,Water,Water
7281,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
7282,Forest,Forest,Water,Water,Water,Wetland,Forest,Grassland
7283,Forest,Forest,Water,Water,Water,Wetland,Forest,Water
7284,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
7285,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
7286,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
7287,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
7288,Forest,Forest,Water,Water,Water,Water,Water,Grassland
7289,Forest,Forest,Water,Water,Water,Water,Water,Wetland
7290,Forest,Forest,Water,Water,Water,Water,Water,Water
7291,Forest,Forest,Water,Water,Water,Water,Water,Forest
7292,Forest,Forest,Water,Water,Water,Water,Forest,Grassland
7293,Forest,Forest,Water,Water,Water,Water,Forest,Water
7294,Forest,Forest,Water,Water,Water,Water,Forest,Forest
7295,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
7296,Forest,Forest,Water,Water,Water,Forest,Water,Forest
7297,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
7298,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
