Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWP_M_R
13284,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
13285,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13286,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13287,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
13288,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
13289,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
13290,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
13291,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
13292,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
13293,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
13294,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
13295,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
13296,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
13297,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
13298,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13299,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
13300,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
13301,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
13302,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
13303,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
13304,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
13305,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
13306,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
13307,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
13308,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
13309,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
13310,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
13311,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
13312,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
13313,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
13314,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
13315,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
13316,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
13317,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13318,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
13319,Forest,Cropland,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
13320,Forest,Cropland,NULL,Water,Non_Wetland,NULL,Grassland,Water
13321,Forest,Cropland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Cropland
13322,Forest,Cropland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
13323,Forest,Cropland,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
13324,Forest,Cropland,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
13325,Forest,Cropland,NULL,Water,Non_Wetland,Grassland,Shrubland,Cropland
13326,Forest,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Water
13327,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
13328,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
13329,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
13330,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
13331,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
13332,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13333,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
13334,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
13335,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
13336,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
13337,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
13338,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
13339,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
13340,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13341,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
13342,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13343,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13344,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13345,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13346,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13347,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13348,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13349,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13350,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
13351,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
13352,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
13353,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
13354,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
13355,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
13356,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
13357,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
13358,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
13359,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13360,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13361,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13362,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13363,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
13364,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13365,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13366,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
13367,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
13368,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
13369,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
13370,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
13371,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
13372,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13373,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
13374,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
13375,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
13376,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
13377,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
13378,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
13379,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13380,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
13381,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
13382,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
13383,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
13384,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
13385,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Cropland
13386,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
13387,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13388,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
13389,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
13390,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland,Bareland
13391,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
13392,Forest,Cropland,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
13393,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Water
13394,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
13395,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
13396,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
13397,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
13398,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
13399,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
13400,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13401,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
13402,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
13403,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
13404,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
13405,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
13406,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
13407,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
13408,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
13409,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Built-up
13410,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
13411,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13412,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13413,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13414,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13415,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13416,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13417,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13418,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13419,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Built-up,NULL
13420,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
13421,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
13422,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
13423,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
13424,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
13425,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
13426,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
13427,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
13428,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13429,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13430,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13431,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13432,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
13433,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13434,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13435,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
13436,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
13437,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
13438,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
13439,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
13440,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
13441,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
13442,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
13443,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
13444,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
13445,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
13446,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
13447,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
13448,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Grassland,NULL
13449,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
13450,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
13451,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
13452,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Cropland
13453,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
13454,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
13455,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
13456,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
13457,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
13458,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
13459,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13460,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
13461,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Cropland
13462,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
13463,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,Shrubland,Grassland
13464,Forest,Cropland,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Forest
13465,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,NULL,Cropland
13466,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Shrubland,Cropland
13467,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
13468,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Forest,Cropland
13469,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
13470,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
13471,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
13472,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
13473,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
13474,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
13475,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
13476,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13477,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
13478,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
13479,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
13480,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
13481,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
13482,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
13483,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
13484,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
13485,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
13486,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
13487,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
13488,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
13489,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
13490,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
13491,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
13492,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13493,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
13494,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
13495,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
13496,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13497,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13498,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13499,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
13500,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
13501,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13502,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13503,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13504,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13505,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
13506,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
13507,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13508,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
13509,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
13510,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
13511,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
13512,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13513,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
13514,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
13515,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
13516,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
13517,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
13518,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
13519,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
13520,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
13521,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
13522,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13523,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13524,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13525,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
13526,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
13527,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13528,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
13529,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13530,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13531,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
13532,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
13533,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
13534,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
13535,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
13536,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13537,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
13538,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
13539,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
13540,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
13541,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
13542,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
13543,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
13544,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
13545,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
13546,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
13547,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
13548,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
13549,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
13550,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
13551,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
13552,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
13553,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
13554,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
13555,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
13556,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
13557,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
13558,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
13559,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
13560,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
13561,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13562,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13563,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
13564,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13565,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
13566,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13567,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
13568,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
13569,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
13570,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
13571,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
13572,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
13573,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
13574,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
13575,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
13576,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
13577,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
13578,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
13579,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
13580,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
13581,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
13582,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
13583,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
13584,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
13585,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
13586,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
13587,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
13588,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13589,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
13590,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Wetland
13591,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
13592,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
13593,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
13594,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
