Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MYS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MYS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MYS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MYS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MYS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MYS_M_R
8741,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Bareland
8742,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
8743,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8744,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
8745,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
8746,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
8747,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8748,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8749,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8750,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
8751,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
8752,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Water
8753,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
8754,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8755,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
8756,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8757,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Water
8758,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8759,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
8760,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Water
8761,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
8762,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
8763,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
8764,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Water
8765,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Water,Water,Water
8766,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
8767,Forest,Built-up,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
8768,Forest,Built-up,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
8769,Forest,Built-up,Grassland,Water,Non_Wetland,Bareland,Built-up,Water
8770,Forest,Built-up,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
8771,Forest,Built-up,Grassland,Water,Non_Wetland,Built-up,Bareland,Forest
8772,Forest,Built-up,Grassland,Water,Non_Wetland,Built-up,Built-up,Water
8773,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8774,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8775,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8776,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8777,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
8778,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8779,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
8780,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
8781,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
8782,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8783,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8784,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8785,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8786,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8787,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8788,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8789,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
8790,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
8791,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8792,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
8793,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
8794,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
8795,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
8796,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
8797,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
8798,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8799,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
8800,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8801,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8802,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Forest
8803,Forest,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Forest
8804,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8805,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8806,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
8807,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
8808,Forest,Built-up,Wetland,NULL,Wetland,Water,Grassland,Forest
8809,Forest,Built-up,Wetland,NULL,Wetland,Water,Forest,Forest
8810,Forest,Built-up,Wetland,NULL,Wetland,Forest,Grassland,Forest
8811,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
8812,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Built-up,Forest
8813,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
8814,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Grassland,Grassland
8815,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Grassland,Forest
8816,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Grassland
8817,Forest,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Built-up,Built-up,Water
8818,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
8819,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
8820,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8821,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Built-up
8822,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
8823,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
8824,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8825,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
8826,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
8827,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Water
8828,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8829,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Built-up,Built-up,Water
8830,Forest,Built-up,Bareland,Water,Non_Wetland,Bareland,Built-up,Grassland
8831,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8832,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
8833,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
8834,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
8835,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
8836,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
8837,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Water
8838,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
8839,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
8840,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
8841,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
8842,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
8843,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
8844,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
8845,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
8846,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
8847,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
8848,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8849,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
8850,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
8851,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
8852,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
8853,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Water
8854,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
8855,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
8856,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
8857,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
8858,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
8859,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
8860,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
8861,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
8862,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
8863,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
8864,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
8865,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
8866,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
8867,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
8868,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
8869,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
8870,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
8871,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
8872,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8873,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8874,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Forest
8875,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
8876,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
8877,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8878,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
8879,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Water
8880,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Forest,Bareland,Forest
8881,Forest,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
8882,Forest,Built-up,Water,NULL,Water,Grassland,Grassland,Grassland
8883,Forest,Built-up,Water,NULL,Water,Grassland,Grassland,Forest
8884,Forest,Built-up,Water,NULL,Water,Grassland,Bareland,Grassland
8885,Forest,Built-up,Water,NULL,Water,Grassland,Bareland,Forest
8886,Forest,Built-up,Water,NULL,Water,Bareland,Grassland,Grassland
8887,Forest,Built-up,Water,NULL,Water,Bareland,Grassland,Forest
8888,Forest,Built-up,Water,NULL,Water,Bareland,Bareland,Grassland
8889,Forest,Built-up,Water,NULL,Water,Bareland,Bareland,Forest
8890,Forest,Built-up,Water,NULL,Water,Built-up,Grassland,Forest
8891,Forest,Built-up,Water,NULL,Water,Water,Bareland,Forest
8892,Forest,Built-up,Water,NULL,Water,Water,Forest,Grassland
8893,Forest,Built-up,Water,NULL,Water,Forest,Grassland,Forest
8894,Forest,Built-up,Water,Non_Water,Water,Grassland,Grassland,Grassland
8895,Forest,Built-up,Water,Non_Water,Water,Grassland,Bareland,Water
8896,Forest,Built-up,Water,Non_Water,Water,Grassland,Built-up,Grassland
8897,Forest,Built-up,Water,Non_Water,Water,Grassland,Water,Water
8898,Forest,Built-up,Water,Non_Water,Water,Bareland,Built-up,Water
8899,Forest,Built-up,Water,Non_Water,Water,Bareland,Water,Bareland
8900,Forest,Built-up,Water,Non_Water,Water,Bareland,Water,Water
8901,Forest,Built-up,Water,Non_Water,Water,Built-up,Built-up,Water
8902,Forest,Built-up,Water,Non_Water,Water,Built-up,Built-up,Forest
8903,Forest,Built-up,Water,Non_Water,Water,Built-up,Water,Water
8904,Forest,Built-up,Water,Non_Water,Water,Water,Water,Water
8905,Forest,Built-up,Water,Non_Water,Water,Forest,Grassland,Forest
8906,Forest,Built-up,Water,Water,Water,Grassland,Grassland,Forest
8907,Forest,Built-up,Water,Water,Water,Grassland,Built-up,Grassland
8908,Forest,Built-up,Water,Water,Water,Grassland,Built-up,Forest
8909,Forest,Built-up,Water,Water,Water,Water,Bareland,Forest
8910,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8911,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
8912,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
8913,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
8914,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8915,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8916,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8917,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
8918,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
8919,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8920,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
8921,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
8922,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
8923,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
8924,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
8925,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
8926,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
8927,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
8928,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
8929,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
8930,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
8931,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8932,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
8933,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
8934,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
8935,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
8936,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8937,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
8938,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
8939,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
8940,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
8941,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
8942,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
8943,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
8944,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
8945,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
8946,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
8947,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
8948,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
8949,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
8950,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
8951,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Built-up
8952,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Forest
8953,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
8954,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
8955,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8956,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
8957,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
8958,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
8959,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
8960,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
8961,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
8962,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
8963,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
8964,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
8965,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
8966,Forest,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Grassland
8967,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
8968,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
8969,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
8970,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Forest
8971,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
8972,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Water
8973,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
8974,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Built-up,Water
8975,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Built-up,Forest
8976,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Water,Forest
8977,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Water
8978,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Forest
8979,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8980,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
8981,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8982,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
8983,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
8984,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Built-up
8985,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
8986,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
8987,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
8988,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8989,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
8990,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8991,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8992,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8993,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8994,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8995,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
8996,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
8997,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Built-up,Forest
8998,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
8999,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
9000,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
9001,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
9002,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
9003,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9004,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
9005,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
9006,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
9007,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
9008,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
9009,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Water
9010,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Forest
9011,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
9012,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
9013,Forest,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
9014,Forest,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
9015,Forest,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Water
9016,Forest,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Forest
9017,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water,Bareland,Grassland
9018,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
9019,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
9020,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water,Water,Forest
9021,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
9022,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
9023,Forest,Built-up,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
9024,Forest,Built-up,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
9025,Forest,Built-up,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
9026,Forest,Built-up,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
9027,Forest,Built-up,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
9028,Forest,Built-up,Forest,Water,Non_Wetland,Grassland,Built-up,Grassland
9029,Forest,Built-up,Forest,Water,Non_Wetland,Grassland,Water,Grassland
9030,Forest,Built-up,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
9031,Forest,Built-up,Forest,Water,Non_Wetland,Bareland,Built-up,Forest
9032,Forest,Built-up,Forest,Water,Non_Wetland,Water,Bareland,Forest
9033,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9034,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
9035,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
9036,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
9037,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
9038,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9039,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
9040,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
