Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NRM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRM_M_R
1801,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1802,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1803,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1804,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1805,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1806,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1807,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1808,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1809,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1810,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1811,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1812,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1813,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1814,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1815,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1816,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1817,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1818,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1819,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1820,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1821,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1822,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1823,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1824,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1825,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1826,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1827,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1828,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1829,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1830,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1831,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1832,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1833,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1834,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1835,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1836,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1837,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1838,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1839,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1840,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1841,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1842,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1843,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1844,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1845,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1846,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1847,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1848,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1849,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1850,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1851,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1852,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1853,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1854,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1855,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1856,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1857,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1858,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1859,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1860,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1861,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1862,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1863,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1864,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1865,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
1866,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1867,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1868,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1869,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1870,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
1871,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
1872,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1873,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1874,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1875,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1876,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1877,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1878,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1879,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1880,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1881,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1882,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1883,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1884,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1885,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1886,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1887,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1888,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1889,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1890,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
1891,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1892,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1893,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1894,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1895,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1896,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
1897,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1898,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1899,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1900,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1901,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1902,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1903,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1904,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1905,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1906,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1907,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1908,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1909,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1910,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1911,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1912,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1913,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1914,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1915,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1916,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1917,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1918,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1919,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1920,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1921,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1922,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
1923,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1924,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1925,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1926,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1927,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1928,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1929,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1930,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1931,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1932,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1933,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1934,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1935,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
1936,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1937,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1938,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
1939,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1940,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1941,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1942,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1943,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1944,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1945,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1946,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1947,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1948,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1949,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1950,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1951,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1952,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1953,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1954,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1955,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1956,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1957,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1958,Water,Built-up,Water,NULL,Water,NULL,NULL,Bareland
1959,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
1960,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
1961,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
1962,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Water
1963,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
1964,Water,Built-up,Water,Water,Water,NULL,NULL,Grassland
1965,Water,Built-up,Water,Water,Water,NULL,NULL,Bareland
1966,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1967,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
1968,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1969,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1970,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1971,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1972,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1973,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1974,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1975,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1976,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1977,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1978,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
1979,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1980,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1981,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1982,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1983,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1984,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1985,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1986,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1987,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1988,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1989,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1990,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1991,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1992,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1993,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1994,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1995,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1996,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1997,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1998,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1999,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2000,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2001,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2002,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2003,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2004,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2005,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2006,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2007,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2008,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2009,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2010,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2011,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2012,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2013,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2014,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2015,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2016,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2017,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2018,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2019,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2020,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2021,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2022,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2023,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2024,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2025,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2026,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2027,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2028,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2029,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2030,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2031,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2032,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2033,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2034,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2035,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2036,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2037,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2038,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2039,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2040,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2041,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2042,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2043,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2044,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
2045,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2046,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2047,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2048,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2049,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2050,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2051,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2052,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2053,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2054,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2055,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2056,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2057,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2058,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2059,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
2060,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
2061,Water,Water,Water,NULL,Water,NULL,NULL,Water
2062,Water,Water,Water,NULL,Water,NULL,NULL,Forest
2063,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2064,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2065,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2066,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2067,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
2068,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2069,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2070,Water,Water,Water,Water,Water,NULL,NULL,Bareland
2071,Water,Water,Water,Water,Water,NULL,NULL,Water
2072,Water,Water,Water,Water,Water,NULL,NULL,Forest
2073,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2074,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2075,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2076,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2077,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2078,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2079,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2080,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2081,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2082,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2083,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2084,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2085,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2086,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2087,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2088,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2089,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2090,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2091,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2092,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2093,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2094,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2095,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2096,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2097,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2098,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2099,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2100,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2101,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2102,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2103,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2104,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2105,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2106,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2107,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2108,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2109,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2110,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2111,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2112,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2113,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2114,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2115,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2116,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2117,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2118,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2119,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2120,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2121,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2122,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2123,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2124,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2125,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2126,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2127,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2128,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2129,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2130,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2131,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2132,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2133,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2134,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2135,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2136,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2137,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2138,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2139,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2140,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2141,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2142,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2143,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2144,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2145,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2146,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2147,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2148,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2149,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2150,Water,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2151,Water,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2152,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
2153,Water,Forest,Water,NULL,Water,NULL,NULL,Bareland
2154,Water,Forest,Water,NULL,Water,NULL,NULL,Water
2155,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
2156,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
