Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVK_M_R
7467,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
7468,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
7469,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
7470,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
7471,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7472,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7473,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
7474,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
7475,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7476,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
7477,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
7478,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7479,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7480,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7481,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7482,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7483,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7484,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
7485,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7486,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7487,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
7488,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
7489,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7490,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
7491,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
7492,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
7493,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7494,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7495,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7496,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
7497,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
7498,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
7499,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Forest
7500,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
7501,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Bareland,Forest
7502,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7503,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
7504,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
7505,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7506,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
7507,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
7508,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
7509,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
7510,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Bareland,Forest
7511,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
7512,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
7513,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
7514,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
7515,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
7516,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Water,Grassland
7517,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Forest,Forest
7518,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
7519,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
7520,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
7521,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
7522,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
7523,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
7524,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
7525,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
7526,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
7527,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
7528,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
7529,Forest,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7530,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7531,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
7532,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
7533,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7534,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
7535,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7536,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7537,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
7538,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
7539,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
7540,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Water
7541,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
7542,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
7543,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
7544,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7545,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7546,Forest,Cropland,Bareland,Water,Non_Wetland,Water,Grassland,Forest
7547,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7548,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7549,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
7550,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7551,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
7552,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7553,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
7554,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7555,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
7556,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
7557,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
7558,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7559,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7560,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7561,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7562,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7563,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7564,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
7565,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7566,Forest,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
7567,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
7568,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7569,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
7570,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
7571,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
7572,Forest,Cropland,Water,NULL,Water,Water,Grassland,Grassland
7573,Forest,Cropland,Water,Water,Water,Water,Water,Water
7574,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7575,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7576,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7577,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7578,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7579,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7580,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7581,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7582,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7583,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7584,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7585,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
7586,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7587,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7588,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7589,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7590,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7591,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7592,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7593,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7594,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
7595,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7596,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
7597,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
7598,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
7599,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
7600,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
7601,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7602,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7603,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7604,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
7605,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
7606,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
7607,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7608,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7609,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
7610,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7611,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
7612,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7613,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7614,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7615,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7616,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7617,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7618,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Bareland,Forest
7619,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7620,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7621,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7622,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7623,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7624,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7625,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7626,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7627,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7628,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7629,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7630,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7631,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7632,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7633,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
7634,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7635,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
7636,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7637,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
7638,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7639,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7640,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7641,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
7642,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7643,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
7644,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
7645,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
7646,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
7647,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Bareland,Forest
7648,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Forest
7649,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
7650,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
7651,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
7652,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
7653,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
7654,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
7655,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
7656,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7657,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7658,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7659,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
7660,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
7661,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7662,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7663,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
7664,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
7665,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
7666,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
7667,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
7668,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7669,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7670,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7671,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Forest
7672,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
7673,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
7674,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
7675,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
7676,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,Water
7677,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
7678,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Water,Forest
7679,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Forest,Forest
7680,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7681,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
7682,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
7683,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
7684,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
7685,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7686,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
7687,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
7688,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
7689,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
7690,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
7691,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
7692,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
7693,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
7694,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Water
7695,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
7696,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
7697,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
7698,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,Forest
7699,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Forest
7700,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
7701,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
7702,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
7703,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
7704,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
7705,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
7706,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
7707,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Wetland
7708,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Water
7709,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
7710,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
7711,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
7712,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
7713,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
7714,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
7715,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
7716,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
7717,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
7718,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
7719,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
7720,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
7721,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
7722,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
7723,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
7724,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
7725,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
7726,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
7727,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
7728,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
7729,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
7730,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
7731,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
7732,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
7733,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Forest
7734,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
7735,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Water
7736,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
7737,Forest,Wetland,Wetland,Water,Wetland,Wetland,Forest,Forest
7738,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Forest
7739,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Forest
7740,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
7741,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
7742,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
7743,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
7744,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
7745,Forest,Wetland,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
7746,Forest,Wetland,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
7747,Forest,Wetland,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
7748,Forest,Wetland,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
7749,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7750,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
7751,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
7752,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
7753,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
7754,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
7755,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
7756,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
7757,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7758,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
7759,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
7760,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Forest
7761,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Forest,Forest
7762,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Forest
7763,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7764,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7765,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7766,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
7767,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Water,Forest
7768,Forest,Wetland,Water,NULL,Water,Bareland,Water,Forest
7769,Forest,Wetland,Water,NULL,Water,Water,Water,Wetland
7770,Forest,Wetland,Water,NULL,Water,Water,Water,Water
7771,Forest,Wetland,Water,NULL,Water,Water,Forest,Water
7772,Forest,Wetland,Water,NULL,Water,Water,Forest,Forest
7773,Forest,Wetland,Water,Non_Water,Water,Water,Water,Forest
7774,Forest,Wetland,Water,Water,Water,NULL,Wetland,Grassland
7775,Forest,Wetland,Water,Water,Water,NULL,Wetland,Forest
7776,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Water
7777,Forest,Wetland,Water,Water,Water,Wetland,Forest,Forest
7778,Forest,Wetland,Water,Water,Water,Bareland,Wetland,Grassland
7779,Forest,Wetland,Water,Water,Water,Bareland,Wetland,Wetland
7780,Forest,Wetland,Water,Water,Water,Bareland,Water,Wetland
7781,Forest,Wetland,Water,Water,Water,Bareland,Water,Forest
7782,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
7783,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
7784,Forest,Wetland,Water,Water,Water,Water,Water,Water
7785,Forest,Wetland,Water,Water,Water,Water,Water,Forest
7786,Forest,Wetland,Water,Water,Water,Water,Forest,Water
7787,Forest,Wetland,Water,Water,Water,Water,Forest,Forest
7788,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
