Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LRL_M_R
9875,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Forest
9876,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Wetland
9877,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
9878,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,NULL
9879,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
9880,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Wetland
9881,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
9882,Forest,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Wetland
9883,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
9884,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
9885,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
9886,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
9887,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
9888,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
9889,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,NULL
9890,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
9891,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
9892,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
9893,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
9894,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
9895,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,NULL
9896,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
9897,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Bareland
9898,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Water
9899,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
9900,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
9901,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
9902,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
9903,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
9904,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
9905,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Forest
9906,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,NULL
9907,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
9908,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
9909,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,NULL
9910,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,NULL
9911,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
9912,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
9913,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
9914,Forest,NULL,Wetland,NULL,Wetland,Water,Shrubland,Wetland
9915,Forest,NULL,Wetland,NULL,Wetland,Water,Shrubland,Water
9916,Forest,NULL,Wetland,NULL,Wetland,Water,Shrubland,Forest
9917,Forest,NULL,Wetland,NULL,Wetland,Water,Bareland,Water
9918,Forest,NULL,Wetland,NULL,Wetland,Water,Water,NULL
9919,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
9920,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
9921,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
9922,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
9923,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,NULL
9924,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
9925,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
9926,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
9927,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Grassland
9928,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
9929,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
9930,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
9931,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
9932,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
9933,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
9934,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
9935,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Bareland
9936,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
9937,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
9938,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
9939,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
9940,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
9941,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
9942,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
9943,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Water
9944,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
9945,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
9946,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,NULL
9947,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
9948,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
9949,Forest,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
9950,Forest,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
9951,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
9952,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
9953,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
9954,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
9955,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
9956,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
9957,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
9958,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
9959,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
9960,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
9961,Forest,NULL,Wetland,Water,Wetland,NULL,Shrubland,NULL
9962,Forest,NULL,Wetland,Water,Wetland,NULL,Shrubland,Water
9963,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
9964,Forest,NULL,Wetland,Water,Wetland,Shrubland,NULL,Grassland
9965,Forest,NULL,Wetland,Water,Wetland,Shrubland,NULL,Water
9966,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
9967,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
9968,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Bareland
9969,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Water
9970,Forest,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Water
9971,Forest,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Forest
9972,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,NULL
9973,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
9974,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
9975,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
9976,Forest,NULL,Wetland,Water,Wetland,Water,NULL,NULL
9977,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
9978,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
9979,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Bareland
9980,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Water
9981,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Forest
9982,Forest,NULL,Wetland,Water,Wetland,Water,Shrubland,Grassland
9983,Forest,NULL,Wetland,Water,Wetland,Water,Shrubland,Wetland
9984,Forest,NULL,Wetland,Water,Wetland,Water,Shrubland,Water
9985,Forest,NULL,Wetland,Water,Wetland,Water,Shrubland,Forest
9986,Forest,NULL,Wetland,Water,Wetland,Water,Bareland,NULL
9987,Forest,NULL,Wetland,Water,Wetland,Water,Water,NULL
9988,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
9989,Forest,NULL,Wetland,Water,Wetland,Water,Water,Cropland
9990,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
9991,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
9992,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
9993,Forest,NULL,Wetland,Water,Wetland,Forest,NULL,Wetland
9994,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Shrubland,Forest
9995,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9996,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
9997,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
9998,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
9999,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10000,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,NULL
10001,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10002,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
10003,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10004,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10005,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,NULL
10006,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
10007,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
10008,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Wetland
10009,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
10010,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
10011,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
10012,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
10013,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,NULL,Grassland
10014,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
10015,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
10016,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
10017,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
10018,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
10019,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
10020,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
10021,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
10022,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
10023,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
10024,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
10025,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
10026,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
10027,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
10028,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
10029,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
10030,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
10031,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
10032,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10033,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10034,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10035,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
10036,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10037,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10038,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
10039,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
10040,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
10041,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
10042,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
10043,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
10044,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
10045,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10046,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10047,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
10048,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
10049,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
10050,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
10051,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
10052,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
10053,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
10054,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
10055,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
10056,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
10057,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
10058,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
10059,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
10060,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
10061,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
10062,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
10063,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
10064,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Water,NULL
10065,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
10066,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
10067,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Built-up,NULL
10068,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,NULL,NULL
10069,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
10070,Forest,NULL,Water,NULL,Water,Shrubland,NULL,NULL
10071,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Grassland
10072,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,NULL
10073,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
10074,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
10075,Forest,NULL,Water,NULL,Water,Shrubland,Water,Forest
10076,Forest,NULL,Water,NULL,Water,Water,Water,NULL
10077,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
10078,Forest,NULL,Water,Non_Water,Water,Shrubland,Grassland,NULL
10079,Forest,NULL,Water,Non_Water,Water,Water,Water,NULL
10080,Forest,NULL,Water,Non_Water,Water,Water,Water,Grassland
10081,Forest,NULL,Water,Water,Water,Shrubland,NULL,Grassland
10082,Forest,NULL,Water,Water,Water,Shrubland,NULL,Water
10083,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Grassland
10084,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Water
10085,Forest,NULL,Water,Water,Water,Water,NULL,Water
10086,Forest,NULL,Water,Water,Water,Water,Water,Water
10087,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
10088,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
10089,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
10090,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
10091,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
10092,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
10093,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
10094,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
10095,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
10096,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
10097,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
10098,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
10099,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
10100,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
10101,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
10102,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
10103,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
10104,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
10105,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
10106,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
10107,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
10108,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
10109,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
10110,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
10111,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10112,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10113,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10114,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
10115,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10116,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
10117,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10118,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10119,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
10120,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
10121,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
10122,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
10123,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
10124,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
10125,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
10126,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
10127,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
10128,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
10129,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
10130,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
10131,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
10132,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
10133,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10134,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10135,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
10136,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
10137,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
10138,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
10139,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
10140,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
10141,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
10142,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
10143,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
10144,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
10145,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10146,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
10147,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
10148,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
10149,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,NULL
10150,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
10151,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
10152,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
10153,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
10154,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
10155,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
10156,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Water
10157,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
10158,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
10159,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,NULL
10160,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
10161,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
10162,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
10163,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
10164,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
10165,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
10166,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
10167,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
10168,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
10169,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
10170,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
10171,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,NULL
10172,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,NULL
10173,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
10174,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
10175,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
10176,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10177,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
10178,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Water
10179,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
10180,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
10181,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Water
10182,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
10183,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
10184,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
10185,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
10186,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
10187,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
10188,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
10189,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
10190,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
10191,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
10192,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
10193,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
10194,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
10195,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
10196,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
10197,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
10198,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
10199,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
10200,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
10201,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Water
10202,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Forest
10203,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
10204,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
10205,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
10206,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Water
10207,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Forest
10208,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Grassland
10209,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
10210,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Forest
10211,Forest,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Water
10212,Forest,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Forest
10213,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Water
10214,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,NULL
10215,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
