Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLC_M_R
19045,Forest,Forest,Water,Water,Water,Forest,Forest,Water
19046,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
19047,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
19048,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
19049,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
19050,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
19051,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
19052,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
19053,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
19054,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
19055,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
19056,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
19057,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
19058,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
19059,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
19060,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
19061,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
19062,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
19063,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
19064,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,NULL
19065,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
19066,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
19067,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
19068,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
19069,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
19070,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
19071,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
19072,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
19073,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
19074,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
19075,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
19076,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
19077,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
19078,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
19079,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
19080,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
19081,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
19082,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
19083,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
19084,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
19085,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
19086,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
19087,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
19088,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
19089,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
19090,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
19091,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
19092,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
19093,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
19094,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
19095,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
19096,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
19097,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
19098,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
19099,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
19100,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
19101,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Water
19102,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
19103,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
19104,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
19105,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
19106,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
19107,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
19108,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
19109,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
19110,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
19111,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
19112,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
19113,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
19114,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
19115,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
19116,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
19117,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
19118,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
19119,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
19120,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
19121,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
19122,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
19123,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
19124,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
19125,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
19126,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
19127,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
19128,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
19129,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
19130,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
19131,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
19132,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
19133,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
19134,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
19135,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
19136,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
19137,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
19138,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
19139,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
19140,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
19141,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
19142,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
19143,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
19144,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
19145,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
19146,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
19147,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
19148,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
19149,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
19150,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Cropland
19151,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
19152,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
19153,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
19154,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
19155,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
19156,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
19157,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
19158,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
19159,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
19160,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,NULL
19161,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
19162,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
19163,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
19164,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
19165,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
19166,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
19167,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
19168,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
19169,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
19170,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
19171,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
19172,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Water
19173,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
19174,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
19175,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
19176,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
19177,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
19178,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
19179,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
19180,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
19181,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
19182,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
19183,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
19184,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
19185,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
19186,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
19187,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
19188,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
19189,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
19190,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Wetland
19191,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
19192,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
19193,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
19194,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Water
19195,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
19196,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
19197,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
19198,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
19199,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Water
19200,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
19201,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
19202,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
19203,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
19204,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
19205,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Water
19206,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
19207,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,NULL
19208,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
19209,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,NULL
19210,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
19211,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
19212,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,NULL
19213,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
19214,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
19215,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
19216,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,NULL
19217,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
19218,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
19219,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
19220,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
19221,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
19222,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
19223,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
19224,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
19225,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
19226,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
19227,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
19228,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
19229,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
19230,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
19231,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
19232,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
19233,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Bareland
19234,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
19235,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
19236,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
19237,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
19238,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
19239,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
19240,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
19241,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Grassland
19242,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
19243,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
19244,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
19245,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
19246,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
19247,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
19248,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
19249,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
19250,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
19251,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
19252,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
19253,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
19254,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
19255,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
19256,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
19257,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
19258,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
19259,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
19260,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
19261,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
19262,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Bareland,Grassland
19263,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
19264,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
19265,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Water
19266,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
19267,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
19268,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
19269,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Cropland
19270,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
19271,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
19272,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
19273,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
19274,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
19275,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
19276,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
19277,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
19278,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
19279,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
19280,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
19281,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
19282,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
19283,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
19284,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
19285,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
19286,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
19287,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
19288,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
19289,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
19290,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
19291,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
19292,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
19293,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
19294,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
19295,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
19296,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
19297,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,NULL
19298,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland,NULL,Forest
19299,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
19300,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
19301,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
19302,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
19303,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Water
19304,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
19305,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
19306,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
19307,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
19308,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
19309,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
19310,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
19311,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
19312,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
19313,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,NULL
19314,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
19315,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
19316,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
19317,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,NULL,Forest
19318,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
19319,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
19320,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
19321,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
19322,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
19323,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
19324,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
19325,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
19326,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Wetland
19327,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Water
19328,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
19329,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
19330,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
19331,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
19332,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
19333,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
19334,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
19335,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,NULL
19336,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
19337,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
19338,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
19339,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,NULL
19340,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Water
19341,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
19342,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
19343,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
19344,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
19345,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
19346,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
19347,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Grassland,NULL
19348,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
19349,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
19350,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
19351,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Bareland,Grassland
19352,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
19353,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,NULL
19354,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
19355,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Water
