Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KFB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KFB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KFB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KFB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KFB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KFB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KFB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KFB_M_R
10503,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
10504,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
10505,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
10506,Water,Water,Water,Non_Water,Water,NULL,NULL,Built-up
10507,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
10508,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
10509,Water,Water,Water,Non_Water,Water,NULL,Wetland,Cropland
10510,Water,Water,Water,Non_Water,Water,NULL,Wetland,Wetland
10511,Water,Water,Water,Non_Water,Water,NULL,Wetland,Water
10512,Water,Water,Water,Non_Water,Water,NULL,Wetland,Forest
10513,Water,Water,Water,Non_Water,Water,NULL,Bareland,Bareland
10514,Water,Water,Water,Non_Water,Water,NULL,Bareland,Water
10515,Water,Water,Water,Non_Water,Water,NULL,Water,Grassland
10516,Water,Water,Water,Non_Water,Water,NULL,Water,Cropland
10517,Water,Water,Water,Non_Water,Water,NULL,Water,Wetland
10518,Water,Water,Water,Non_Water,Water,NULL,Water,Bareland
10519,Water,Water,Water,Non_Water,Water,NULL,Water,Built-up
10520,Water,Water,Water,Non_Water,Water,NULL,Water,Water
10521,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
10522,Water,Water,Water,Non_Water,Water,NULL,Forest,Grassland
10523,Water,Water,Water,Non_Water,Water,NULL,Forest,Cropland
10524,Water,Water,Water,Non_Water,Water,NULL,Forest,Water
10525,Water,Water,Water,Non_Water,Water,NULL,Forest,Forest
10526,Water,Water,Water,Non_Water,Water,Cropland,NULL,Grassland
10527,Water,Water,Water,Non_Water,Water,Cropland,NULL,Cropland
10528,Water,Water,Water,Non_Water,Water,Cropland,NULL,Water
10529,Water,Water,Water,Non_Water,Water,Cropland,Water,Grassland
10530,Water,Water,Water,Non_Water,Water,Cropland,Water,Water
10531,Water,Water,Water,Non_Water,Water,Cropland,Water,Forest
10532,Water,Water,Water,Non_Water,Water,Wetland,NULL,Grassland
10533,Water,Water,Water,Non_Water,Water,Wetland,NULL,Wetland
10534,Water,Water,Water,Non_Water,Water,Wetland,NULL,Water
10535,Water,Water,Water,Non_Water,Water,Wetland,NULL,Forest
10536,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
10537,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
10538,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Water
10539,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
10540,Water,Water,Water,Non_Water,Water,Wetland,Water,Grassland
10541,Water,Water,Water,Non_Water,Water,Wetland,Water,Wetland
10542,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
10543,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
10544,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
10545,Water,Water,Water,Non_Water,Water,Built-up,Built-up,Grassland
10546,Water,Water,Water,Non_Water,Water,Built-up,Built-up,Built-up
10547,Water,Water,Water,Non_Water,Water,Built-up,Built-up,Water
10548,Water,Water,Water,Non_Water,Water,Built-up,Water,Cropland
10549,Water,Water,Water,Non_Water,Water,Built-up,Water,Water
10550,Water,Water,Water,Non_Water,Water,Water,NULL,NULL
10551,Water,Water,Water,Non_Water,Water,Water,NULL,Grassland
10552,Water,Water,Water,Non_Water,Water,Water,NULL,Cropland
10553,Water,Water,Water,Non_Water,Water,Water,NULL,Wetland
10554,Water,Water,Water,Non_Water,Water,Water,NULL,Water
10555,Water,Water,Water,Non_Water,Water,Water,NULL,Forest
10556,Water,Water,Water,Non_Water,Water,Water,Wetland,Grassland
10557,Water,Water,Water,Non_Water,Water,Water,Wetland,Wetland
10558,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
10559,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
10560,Water,Water,Water,Non_Water,Water,Water,Bareland,Water
10561,Water,Water,Water,Non_Water,Water,Water,Built-up,Water
10562,Water,Water,Water,Non_Water,Water,Water,Water,NULL
10563,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
10564,Water,Water,Water,Non_Water,Water,Water,Water,Cropland
10565,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
10566,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
10567,Water,Water,Water,Non_Water,Water,Water,Water,Water
10568,Water,Water,Water,Non_Water,Water,Water,Water,Forest
10569,Water,Water,Water,Non_Water,Water,Water,Forest,Grassland
10570,Water,Water,Water,Non_Water,Water,Water,Forest,Water
10571,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
10572,Water,Water,Water,Non_Water,Water,Forest,NULL,Grassland
10573,Water,Water,Water,Non_Water,Water,Forest,NULL,Wetland
10574,Water,Water,Water,Non_Water,Water,Forest,NULL,Water
10575,Water,Water,Water,Non_Water,Water,Forest,NULL,Forest
10576,Water,Water,Water,Non_Water,Water,Forest,Wetland,Grassland
10577,Water,Water,Water,Non_Water,Water,Forest,Wetland,Wetland
10578,Water,Water,Water,Non_Water,Water,Forest,Wetland,Water
10579,Water,Water,Water,Non_Water,Water,Forest,Wetland,Forest
10580,Water,Water,Water,Non_Water,Water,Forest,Water,Grassland
10581,Water,Water,Water,Non_Water,Water,Forest,Water,Water
10582,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
10583,Water,Water,Water,Non_Water,Water,Forest,Forest,Water
10584,Water,Water,Water,Non_Water,Water,Forest,Forest,Forest
10585,Water,Water,Water,Water,Water,NULL,NULL,Grassland
10586,Water,Water,Water,Water,Water,NULL,NULL,Cropland
10587,Water,Water,Water,Water,Water,NULL,NULL,Wetland
10588,Water,Water,Water,Water,Water,NULL,NULL,Built-up
10589,Water,Water,Water,Water,Water,NULL,NULL,Water
10590,Water,Water,Water,Water,Water,NULL,NULL,Forest
10591,Water,Water,Water,Water,Water,NULL,Wetland,Grassland
10592,Water,Water,Water,Water,Water,NULL,Wetland,Wetland
10593,Water,Water,Water,Water,Water,NULL,Wetland,Water
10594,Water,Water,Water,Water,Water,NULL,Bareland,Water
10595,Water,Water,Water,Water,Water,NULL,Built-up,Bareland
10596,Water,Water,Water,Water,Water,NULL,Built-up,Built-up
10597,Water,Water,Water,Water,Water,NULL,Built-up,Water
10598,Water,Water,Water,Water,Water,NULL,Water,NULL
10599,Water,Water,Water,Water,Water,NULL,Water,Grassland
10600,Water,Water,Water,Water,Water,NULL,Water,Cropland
10601,Water,Water,Water,Water,Water,NULL,Water,Wetland
10602,Water,Water,Water,Water,Water,NULL,Water,Bareland
10603,Water,Water,Water,Water,Water,NULL,Water,Built-up
10604,Water,Water,Water,Water,Water,NULL,Water,Water
10605,Water,Water,Water,Water,Water,NULL,Water,Forest
10606,Water,Water,Water,Water,Water,NULL,Forest,NULL
10607,Water,Water,Water,Water,Water,NULL,Forest,Cropland
10608,Water,Water,Water,Water,Water,NULL,Forest,Wetland
10609,Water,Water,Water,Water,Water,NULL,Forest,Water
10610,Water,Water,Water,Water,Water,NULL,Forest,Forest
10611,Water,Water,Water,Water,Water,Cropland,NULL,Water
10612,Water,Water,Water,Water,Water,Cropland,Water,Grassland
10613,Water,Water,Water,Water,Water,Cropland,Water,Cropland
10614,Water,Water,Water,Water,Water,Cropland,Water,Water
10615,Water,Water,Water,Water,Water,Wetland,NULL,Grassland
10616,Water,Water,Water,Water,Water,Wetland,NULL,Wetland
10617,Water,Water,Water,Water,Water,Wetland,NULL,Water
10618,Water,Water,Water,Water,Water,Wetland,NULL,Forest
10619,Water,Water,Water,Water,Water,Wetland,Wetland,Wetland
10620,Water,Water,Water,Water,Water,Wetland,Wetland,Water
10621,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
10622,Water,Water,Water,Water,Water,Wetland,Water,Grassland
10623,Water,Water,Water,Water,Water,Wetland,Water,Wetland
10624,Water,Water,Water,Water,Water,Wetland,Water,Built-up
10625,Water,Water,Water,Water,Water,Wetland,Water,Water
10626,Water,Water,Water,Water,Water,Wetland,Water,Forest
10627,Water,Water,Water,Water,Water,Bareland,NULL,Water
10628,Water,Water,Water,Water,Water,Bareland,Bareland,Water
10629,Water,Water,Water,Water,Water,Bareland,Water,Water
10630,Water,Water,Water,Water,Water,Built-up,Built-up,Water
10631,Water,Water,Water,Water,Water,Built-up,Water,Grassland
10632,Water,Water,Water,Water,Water,Built-up,Water,Built-up
10633,Water,Water,Water,Water,Water,Built-up,Water,Water
10634,Water,Water,Water,Water,Water,Built-up,Water,Forest
10635,Water,Water,Water,Water,Water,Water,NULL,Grassland
10636,Water,Water,Water,Water,Water,Water,NULL,Cropland
10637,Water,Water,Water,Water,Water,Water,NULL,Wetland
10638,Water,Water,Water,Water,Water,Water,NULL,Water
10639,Water,Water,Water,Water,Water,Water,NULL,Forest
10640,Water,Water,Water,Water,Water,Water,Grassland,Water
10641,Water,Water,Water,Water,Water,Water,Wetland,Wetland
10642,Water,Water,Water,Water,Water,Water,Wetland,Water
10643,Water,Water,Water,Water,Water,Water,Wetland,Forest
10644,Water,Water,Water,Water,Water,Water,Bareland,Water
10645,Water,Water,Water,Water,Water,Water,Built-up,Grassland
10646,Water,Water,Water,Water,Water,Water,Built-up,Bareland
10647,Water,Water,Water,Water,Water,Water,Built-up,Water
10648,Water,Water,Water,Water,Water,Water,Water,NULL
10649,Water,Water,Water,Water,Water,Water,Water,Grassland
10650,Water,Water,Water,Water,Water,Water,Water,Cropland
10651,Water,Water,Water,Water,Water,Water,Water,Wetland
10652,Water,Water,Water,Water,Water,Water,Water,Bareland
10653,Water,Water,Water,Water,Water,Water,Water,Built-up
10654,Water,Water,Water,Water,Water,Water,Water,Water
10655,Water,Water,Water,Water,Water,Water,Water,Forest
10656,Water,Water,Water,Water,Water,Water,Forest,Cropland
10657,Water,Water,Water,Water,Water,Water,Forest,Wetland
10658,Water,Water,Water,Water,Water,Water,Forest,Water
10659,Water,Water,Water,Water,Water,Water,Forest,Forest
10660,Water,Water,Water,Water,Water,Forest,NULL,Grassland
10661,Water,Water,Water,Water,Water,Forest,NULL,Water
10662,Water,Water,Water,Water,Water,Forest,NULL,Forest
10663,Water,Water,Water,Water,Water,Forest,Wetland,Water
10664,Water,Water,Water,Water,Water,Forest,Wetland,Forest
10665,Water,Water,Water,Water,Water,Forest,Water,Grassland
10666,Water,Water,Water,Water,Water,Forest,Water,Wetland
10667,Water,Water,Water,Water,Water,Forest,Water,Water
10668,Water,Water,Water,Water,Water,Forest,Water,Forest
10669,Water,Water,Water,Water,Water,Forest,Forest,Water
10670,Water,Water,Water,Water,Water,Forest,Forest,Forest
10671,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
10672,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
10673,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
10674,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
10675,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
10676,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
10677,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
10678,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
10679,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
10680,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
10681,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
10682,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
10683,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
10684,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
10685,Water,Water,Forest,NULL,Non_Wetland,NULL,Built-up,Water
10686,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
10687,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Cropland
10688,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
10689,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
10690,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
10691,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
10692,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
10693,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
10694,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10695,Water,Water,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
10696,Water,Water,Forest,NULL,Non_Wetland,Cropland,Water,Grassland
10697,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
10698,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
10699,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
10700,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
10701,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
10702,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
10703,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
10704,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
10705,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
10706,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
10707,Water,Water,Forest,NULL,Non_Wetland,Wetland,Built-up,Water
10708,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
10709,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
10710,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
10711,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
10712,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
10713,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
10714,Water,Water,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
10715,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
10716,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
10717,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
10718,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
10719,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
10720,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
10721,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
10722,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
10723,Water,Water,Forest,NULL,Non_Wetland,Water,Built-up,Water
10724,Water,Water,Forest,NULL,Non_Wetland,Water,Built-up,Forest
10725,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
10726,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
10727,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
10728,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
10729,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
10730,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
10731,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
10732,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
10733,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
10734,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
10735,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
10736,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
10737,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
10738,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
10739,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
10740,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
10741,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
10742,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Wetland
10743,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
10744,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
10745,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
10746,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
10747,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10748,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
10749,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
10750,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
10751,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
10752,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
10753,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10754,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
10755,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
10756,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
10757,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
10758,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Cropland
10759,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
10760,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
10761,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
10762,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
10763,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
10764,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
10765,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
10766,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,NULL,Water
10767,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,Water,Grassland
10768,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,Water,Water
10769,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,Water,Forest
10770,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,Forest,Forest
10771,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
10772,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
10773,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
10774,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
10775,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10776,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
10777,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
10778,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10779,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
10780,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
10781,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
10782,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
10783,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
10784,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
10785,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
10786,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
10787,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
10788,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
10789,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
10790,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
10791,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
10792,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
10793,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
10794,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
10795,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Cropland
10796,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
10797,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
10798,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
10799,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
10800,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Bareland
10801,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
10802,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
10803,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
10804,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
10805,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
10806,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
10807,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
10808,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
10809,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
10810,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
10811,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
10812,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
10813,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
10814,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
10815,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
10816,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
10817,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
10818,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
10819,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
10820,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
10821,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
10822,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
10823,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
10824,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Wetland
10825,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Bareland
10826,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
10827,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
10828,Water,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
10829,Water,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
10830,Water,Water,Forest,Water,Non_Wetland,Cropland,Water,Water
10831,Water,Water,Forest,Water,Non_Wetland,Cropland,Water,Forest
10832,Water,Water,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
10833,Water,Water,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
10834,Water,Water,Forest,Water,Non_Wetland,Wetland,NULL,Water
10835,Water,Water,Forest,Water,Non_Wetland,Wetland,NULL,Forest
10836,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
10837,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
10838,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
10839,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
10840,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
10841,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
10842,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
10843,Water,Water,Forest,Water,Non_Wetland,Built-up,Water,Water
