Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KQU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KQU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KQU_M_R
2609,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2610,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2611,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
2612,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2613,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2614,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2615,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2616,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2617,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2618,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2619,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2620,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2621,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2622,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2623,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2624,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
2625,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2626,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2627,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2628,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
2629,Forest,Cropland,Water,Water,Water,NULL,NULL,Cropland
2630,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2631,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2632,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2633,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2634,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2635,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2636,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2637,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2638,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2639,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2640,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2641,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2642,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2643,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2644,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2645,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2646,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2647,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2648,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2649,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2650,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2651,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2652,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2653,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2654,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2655,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2656,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2657,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2658,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2659,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2660,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2661,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2662,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2663,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2664,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2665,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2666,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2667,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2668,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2669,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2670,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2671,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2672,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2673,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2674,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2675,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2676,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2677,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2678,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2679,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2680,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2681,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2682,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2683,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2684,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2685,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2686,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2687,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2688,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2689,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2690,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2691,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2692,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2693,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2694,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2695,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2696,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2697,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Built-up
2698,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2699,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2700,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2701,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2702,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2703,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2704,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2705,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2706,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2707,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2708,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
2709,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2710,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2711,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2712,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2713,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2714,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2715,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2716,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2717,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2718,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2719,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2720,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2721,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2722,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2723,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2724,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2725,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2726,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2727,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2728,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
2729,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2730,Forest,Wetland,Water,NULL,Water,NULL,NULL,Cropland
2731,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2732,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2733,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2734,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2735,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2736,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
2737,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2738,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2739,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2740,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2741,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
2742,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2743,Forest,Wetland,Water,Water,Water,NULL,NULL,Cropland
2744,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2745,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2746,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2747,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2748,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2749,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2750,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2751,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2752,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2753,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2754,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2755,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2756,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2757,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2758,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
2759,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2760,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2761,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2762,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2763,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2764,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2765,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2766,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2767,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2768,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2769,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2770,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2771,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2772,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2773,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2774,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2775,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2776,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2777,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2778,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2779,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2780,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2781,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2782,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2783,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2784,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2785,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2786,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2787,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2788,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2789,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2790,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2791,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2792,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2793,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2794,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2795,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2796,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2797,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2798,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2799,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2800,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2801,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2802,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2803,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2804,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2805,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2806,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2807,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2808,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2809,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2810,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2811,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2812,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2813,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2814,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2815,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2816,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2817,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2818,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2819,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2820,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2821,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2822,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2823,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2824,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2825,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2826,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2827,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2828,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Built-up
2829,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2830,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2831,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2832,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2833,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2834,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2835,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2836,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2837,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2838,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2839,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2840,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2841,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2842,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2843,Forest,Water,Water,NULL,Water,NULL,NULL,Cropland
2844,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2845,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2846,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2847,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2848,Forest,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2849,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2850,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2851,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2852,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2853,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2854,Forest,Water,Water,Water,Water,NULL,NULL,Water
2855,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2856,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2857,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2858,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2859,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2860,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2861,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2862,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2863,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2864,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2865,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2866,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2867,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2868,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2869,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2870,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2871,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2872,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2873,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2874,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2875,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2876,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2877,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2878,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2879,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2880,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2881,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2882,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2883,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2884,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2885,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2886,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2887,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2888,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2889,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2890,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2891,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2892,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2893,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2894,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2895,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2896,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2897,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2898,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2899,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2900,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2901,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2902,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2903,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2904,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2905,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2906,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2907,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2908,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2909,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2910,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2911,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2912,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2913,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2914,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2915,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2916,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2917,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2918,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2919,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2920,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2921,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2922,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2923,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2924,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2925,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2926,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2927,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2928,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2929,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2930,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2931,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2932,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2933,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2934,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2935,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2936,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2937,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
2938,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2939,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2940,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2941,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2942,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2943,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2944,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2945,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2946,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2947,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2948,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2949,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2950,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2951,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2952,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2953,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2954,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
