Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDF_M_R
3115,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3116,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3117,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
3118,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
3119,Forest,Wetland,Water,NULL,Water,NULL,NULL,Bareland
3120,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
3121,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
3122,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
3123,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
3124,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
3125,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
3126,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
3127,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
3128,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
3129,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3130,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3131,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3132,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3133,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3134,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3135,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3136,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3137,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3138,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3139,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3140,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3141,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
3142,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3143,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3144,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3145,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3146,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3147,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3148,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3149,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3150,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
3151,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3152,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3153,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3154,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3155,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3156,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3157,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3158,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3159,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3160,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3161,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3162,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3163,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3164,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3165,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3166,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3167,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3168,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3169,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3170,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3171,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3172,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3173,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
3174,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3175,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3176,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3177,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3178,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3179,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3180,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
3181,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
3182,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3183,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3184,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3185,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3186,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
3187,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3188,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
3189,Forest,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3190,Forest,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
3191,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3192,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3193,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3194,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3195,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3196,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3197,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3198,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3199,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3200,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3201,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3202,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3203,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3204,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3205,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3206,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3207,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3208,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3209,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
3210,Forest,Bareland,Water,NULL,Water,NULL,NULL,Bareland
3211,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
3212,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
3213,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
3214,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
3215,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Water
3216,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
3217,Forest,Bareland,Water,Water,Water,NULL,NULL,Grassland
3218,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
3219,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
3220,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
3221,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3222,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3223,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3224,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3225,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3226,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3227,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3228,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3229,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3230,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3231,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
3232,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3233,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3234,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3235,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3236,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
3237,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3238,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3239,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3240,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3241,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3242,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3243,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3244,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
3245,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3246,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3247,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3248,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3249,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3250,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3251,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3252,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3253,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3254,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3255,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3256,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3257,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3258,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3259,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3260,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3261,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3262,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3263,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3264,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3265,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3266,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3267,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3268,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3269,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3270,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3271,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3272,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3273,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3274,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3275,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3276,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
3277,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
3278,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
3279,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
3280,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3281,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3282,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3283,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
3284,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3285,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
3286,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
3287,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
3288,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
3289,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3290,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3291,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3292,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3293,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3294,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3295,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3296,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3297,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3298,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3299,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3300,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3301,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3302,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3303,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3304,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3305,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
3306,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
3307,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
3308,Forest,Built-up,Water,NULL,Water,NULL,NULL,Bareland
3309,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
3310,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
3311,Forest,Built-up,Water,Water,Water,NULL,NULL,Bareland
3312,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
3313,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
3314,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3315,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3316,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3317,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3318,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
3319,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3320,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3321,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3322,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3323,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3324,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3325,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
3326,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
3327,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3328,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3329,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3330,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
3331,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3332,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3333,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3334,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3335,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3336,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3337,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3338,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3339,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
3340,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
3341,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3342,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3343,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3344,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3345,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3346,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3347,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3348,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3349,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3350,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3351,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3352,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3353,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3354,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3355,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3356,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3357,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3358,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3359,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3360,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3361,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3362,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3363,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3364,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3365,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3366,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3367,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
3368,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3369,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3370,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3371,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3372,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3373,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3374,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3375,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3376,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
3377,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3378,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3379,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
3380,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3381,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3382,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3383,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3384,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3385,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3386,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3387,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3388,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3389,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3390,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
3391,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
3392,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3393,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
3394,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3395,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3396,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3397,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3398,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
3399,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
3400,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
3401,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
3402,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
3403,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3404,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3405,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3406,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3407,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3408,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3409,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3410,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3411,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3412,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3413,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3414,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3415,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
3416,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3417,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3418,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3419,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3420,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3421,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3422,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3423,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3424,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3425,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
3426,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
3427,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
3428,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
3429,Forest,Water,Water,NULL,Water,NULL,NULL,Water
3430,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
3431,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
3432,Forest,Water,Water,Non_Water,Water,NULL,NULL,Cropland
3433,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
3434,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
3435,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
3436,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
3437,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
3438,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
3439,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
3440,Forest,Water,Water,Water,Water,NULL,NULL,Water
3441,Forest,Water,Water,Water,Water,NULL,NULL,Forest
3442,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3443,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3444,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3445,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
3446,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3447,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3448,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3449,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3450,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3451,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3452,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3453,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3454,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3455,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3456,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
3457,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3458,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
